r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
"Dirty Vegas - Days go By [House, Electronic Dance] official video",Days go By,Dirty Vegas,Days Go By,Dirty Vegas,Days Go By,Dirty Vegas,"house, electronic dance",'big beat',Dirty Vegas - Days Go By (Official Video),2023-02-04,30.9,2147.0,,youtube,,,,https://www.youtube.com/watch?v=gLCduDJVksc,gLCduDJVksc,2RLpFEf6d0708O7Bqhjyxg,85.3,-827.4,A,-8.274,0.0,78.6,6.88,4.99,8.72,35.0,126,audio_features,spotify:track:2RLpFEf6d0708O7Bqhjyxg,https://api.spotify.com/v1/tracks/2RLpFEf6d0708O7Bqhjyxg,https://api.spotify.com/v1/audio-analysis/2RLpFEf6d0708O7Bqhjyxg,07:12,4.0,https://i.scdn.co/image/ab67616d0000b273d8868b0e78659c2b15bd0e40,2002-01-01,2002.0,False,46.0,https://p.scdn.co/mp3-preview/19d359a9bb3af584ef97c7258e221d122ecea031?cid=484c8fc1e0c54669ac770f80991a8280,41,41378
Tash Sultana - Jungle [Psychedelic Rock],Jungle,Tash Sultana,JUNGLE,TASH SULTANA,Jungle,Tash Sultana,psychedelic rock,'australian reggae fusion',TASH SULTANA - JUNGLE (LIVE BEDROOM RECORDING),2023-02-04,49.7,900.0,,youtube,,,,https://www.youtube.com/watch?v=Vn8phH0k5HI,Vn8phH0k5HI,3SkKLZFgKIY0DKX5Vro5jV,69.7,-587.7,D,-5.877,0.0,59.0,2.91,26.9,0.01,8.81,146,audio_features,spotify:track:3SkKLZFgKIY0DKX5Vro5jV,https://api.spotify.com/v1/tracks/3SkKLZFgKIY0DKX5Vro5jV,https://api.spotify.com/v1/audio-analysis/3SkKLZFgKIY0DKX5Vro5jV,05:15,4.0,https://i.scdn.co/image/ab67616d0000b273bb0944fb978c2ba2003c3f37,2016-12-19,2016.0,False,53.0,https://p.scdn.co/mp3-preview/c3dd3ecfb0d4ee5c56fbbc0d9709f0309620a0db?cid=484c8fc1e0c54669ac770f80991a8280,64,1537286
Mastodon - Blood and Thunder [Progressive Metal / Sludge Metal / Metalcore],Blood and Thunder,Mastodon,,,Blood and Thunder,Mastodon,"progressive metal, sludge metal, metalcore","'alternative metal', 'atlanta metal', 'hard rock', 'metal', 'nu metal', 'progressive groove metal', 'progressive sludge', 'sludge metal', 'stoner metal'",Blood and Thunder,2023-02-04,47.8,897.0,,youtube,,,,https://www.youtube.com/watch?v=fnwZca8z9II,fnwZca8z9II,3jagGO7eHHuaD53ibehkux,93.5,-654.8,Db/C#,-6.548,1.0,36.4,7.24,0.0,72.9,3.17,92,audio_features,spotify:track:3jagGO7eHHuaD53ibehkux,https://api.spotify.com/v1/tracks/3jagGO7eHHuaD53ibehkux,https://api.spotify.com/v1/audio-analysis/3jagGO7eHHuaD53ibehkux,03:48,4.0,https://i.scdn.co/image/ab67616d0000b27300388d66c87c2c0033849bfd,2004-08-31,2004.0,False,60.0,https://p.scdn.co/mp3-preview/49a6997422ceac91964ad5686f1be00b0902606e?cid=484c8fc1e0c54669ac770f80991a8280,60,795087
Björk - It's Oh So Quiet [Pop],Its Oh So Quiet,Björk,Its Oh So Quiet,Björk,It's Oh So Quiet,Björk,pop,"'art pop', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave'",Björk - It's Oh So Quiet (Official 4K Music Video),2023-02-05,20.0,525.0,,youtube,,,,https://www.youtube.com/watch?v=BjxVeyhjp1U,BjxVeyhjp1U,0OMNQyneWmmZtTQpULYJcl,13.6,-1411.4,Eb,-14.114,1.0,47.4,5.95,63.1,0.0,7.17,124,audio_features,spotify:track:0OMNQyneWmmZtTQpULYJcl,https://api.spotify.com/v1/tracks/0OMNQyneWmmZtTQpULYJcl,https://api.spotify.com/v1/audio-analysis/0OMNQyneWmmZtTQpULYJcl,03:37,3.0,https://i.scdn.co/image/ab67616d0000b2736aba91ac61162caeeef14460,1995-06-13,1995.0,False,47.0,,65,1747186
Say She She - Fortune Teller [Soul] (2022),Fortune Teller,Say She She,Fortune Teller,Say She She,Fortune Teller,Say She She,soul,,Say She She - Fortune Teller [OFFICIAL VIDEO],2023-02-04,87.5,410.0,,youtube,,,,https://www.youtube.com/watch?v=d5UH4CKRt1I,d5UH4CKRt1I,2G01T828C7rQXDjn0v24Ku,49.8,-849.1,B/Cb,-8.491,0.0,68.1,3.18,25.1,0.07,8.42,89,audio_features,spotify:track:2G01T828C7rQXDjn0v24Ku,https://api.spotify.com/v1/tracks/2G01T828C7rQXDjn0v24Ku,https://api.spotify.com/v1/audio-analysis/2G01T828C7rQXDjn0v24Ku,03:19,4.0,https://i.scdn.co/image/ab67616d0000b273c643bcbaec728b040dfccbfa,2022-10-07,2022.0,False,41.0,https://p.scdn.co/mp3-preview/098a09057887f1fb3897ff2c8d4f6b9fba3c265f?cid=484c8fc1e0c54669ac770f80991a8280,44,14330
"アンナ・バナナ Anna Banana - Follow Me I [Soul, Jazz, Citypop] (1991)",Follow Me I,アンナ・バナナ Anna Banana,Follow Me I,アンナ・バナナ Anna Banana,"Banana, Banana, Meatball",GoNoodle,"soul, jazz, citypop","'kids dance party', ""preschool children's music""",アンナ・バナナ Anna Banana - Follow Me I (1991),2023-02-03,73.4,381.0,,youtube,,,,https://www.youtube.com/watch?v=tArx3qxidCA,tArx3qxidCA,5nIXAjxnjP3j7MJmoH666C,89.1,-617.1,G,-6.171,1.0,91.4,30.3,16.5,0.0,7.24,108,audio_features,spotify:track:5nIXAjxnjP3j7MJmoH666C,https://api.spotify.com/v1/tracks/5nIXAjxnjP3j7MJmoH666C,https://api.spotify.com/v1/audio-analysis/5nIXAjxnjP3j7MJmoH666C,03:57,4.0,https://i.scdn.co/image/ab67616d0000b27361bc6bd0f3e47998f87dec8c,2017-09-29,2017.0,False,42.0,,45,15603
Ollie Chanin -- Hold Me When I Think I'm Going Crazy [Art Pop] (2023),Hold Me When I Think Im Going Crazy,Ollie Chanin,,,HOLD ME WHEN I THINK I'M GOING CRAZY,OLLIE CHANIN,art pop,,HOLD ME WHEN I THINK IM GOING CRAZY (Official Video),2023-02-02,49.3,314.0,,youtube,,,,https://www.youtube.com/watch?v=H06TDbkHtAA,H06TDbkHtAA,6pnCSiD6Mbjq4tuDMMAfC7,35.0,-910.8,D,-9.108,1.0,54.9,25.6,65.1,7.0,10.6,189,audio_features,spotify:track:6pnCSiD6Mbjq4tuDMMAfC7,https://api.spotify.com/v1/tracks/6pnCSiD6Mbjq4tuDMMAfC7,https://api.spotify.com/v1/audio-analysis/6pnCSiD6Mbjq4tuDMMAfC7,03:06,4.0,https://i.scdn.co/image/ab67616d0000b273d7b3233201b32e20e0ba4bba,2023-01-19,2023.0,True,14.0,https://p.scdn.co/mp3-preview/ca99bc06621d7b0f15c3b7c2e9e191f57b0385f7?cid=484c8fc1e0c54669ac770f80991a8280,18,1213
Chicago - 25 or 6 to 4 - 7/21/1970 [Rock],25 or 6 to 4 - 7/21/1970,Chicago,25 or 6 to 4 - 7/21/1970 - Tanglewood,Chicago,25 or 6 to 4 - 2002 Remaster,Chicago,rock,"'adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock'",Chicago - 25 or 6 to 4 - 7/21/1970 - Tanglewood (Official),2023-02-06,72.3,294.0,,youtube,,,,https://www.youtube.com/watch?v=7uAUoz7jimg,7uAUoz7jimg,7GqIDx2QVGOpd4r1fZaUUW,90.5,-705.9,E,-7.059,0.0,60.4,5.78,30.9,6.32,8.37,147,audio_features,spotify:track:7GqIDx2QVGOpd4r1fZaUUW,https://api.spotify.com/v1/tracks/7GqIDx2QVGOpd4r1fZaUUW,https://api.spotify.com/v1/audio-analysis/7GqIDx2QVGOpd4r1fZaUUW,04:49,4.0,https://i.scdn.co/image/ab67616d0000b273f97c928726d4abbaed5aebf9,1970-01-26,1970.0,False,61.0,https://p.scdn.co/mp3-preview/0d80057bda032f034de949ca6435c7592b1864f2?cid=484c8fc1e0c54669ac770f80991a8280,70,3448529
Melechesh -- Rebirth of the Nemesis [Assyrian black metal] (2006),Rebirth of the Nemesis,Melechesh,,,Rebirth Of The Nemesis (Enuma Elish Rewritten),Melechesh,assyrian black metal,"'black metal', 'death metal', 'israeli metal', 'oriental metal', 'pagan black metal', 'symphonic black metal', 'viking metal'",Rebirth of the Nemesis (Enuma Elish Rewritten),2023-02-03,4.25,290.0,,youtube,,,,https://www.youtube.com/watch?v=xQNvqbN8GVA,xQNvqbN8GVA,61Inctb2pQIonRJY1RNxco,98.3,-293.0,D,-2.93,1.0,34.6,11.3,0.0,96.8,37.8,130,audio_features,spotify:track:61Inctb2pQIonRJY1RNxco,https://api.spotify.com/v1/tracks/61Inctb2pQIonRJY1RNxco,https://api.spotify.com/v1/audio-analysis/61Inctb2pQIonRJY1RNxco,06:37,4.0,https://i.scdn.co/image/ab67616d0000b273f0a5fa44cce91d2c4a97238a,2006-01-01,2006.0,False,25.0,https://p.scdn.co/mp3-preview/cacd021bed77b6091ca53e69d369d7d0146fc8d2?cid=484c8fc1e0c54669ac770f80991a8280,34,39159
Bud Grant - Trouble in Mind [Blues] (1969),Trouble in Mind,Bud Grant,Trouble In Mind,Bud Grant,Trouble in Mind,Bud Grant,blues,,Bud Grant - Trouble In Mind,2023-02-05,62.3,287.0,,youtube,,,,https://www.youtube.com/watch?v=3bIbQXKpAbs,3bIbQXKpAbs,561pqz0fiS4ab7vThh6J1j,15.3,-1615.1,Ab,-16.151,1.0,66.8,4.22,90.6,2.59,13.0,101,audio_features,spotify:track:561pqz0fiS4ab7vThh6J1j,https://api.spotify.com/v1/tracks/561pqz0fiS4ab7vThh6J1j,https://api.spotify.com/v1/audio-analysis/561pqz0fiS4ab7vThh6J1j,02:57,4.0,https://i.scdn.co/image/ab67616d0000b273020d44ca31f176c50e81822a,2007-01-02,2007.0,False,0.0,https://p.scdn.co/mp3-preview/631e0b2375f0fc1249d5ca09520f02eb61361e86?cid=484c8fc1e0c54669ac770f80991a8280,0,77
