r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
Liam Kyle Sullivan - Shoes (2006) [Comedy],Shoes the Full Version,2023-01-04,0.93,6748.0,Liam Kyle Sullivan,Shoes,,,comedy,youtube,,https://www.youtube.com/watch?v=wCF3ywukQYA,wCF3ywukQYA,,,,,Shoes,Kymberly Stewart,1uoTFTGA44qfAgrOikAiXZ,,0.678,0.794,8.0,-7.455,1.0,0.0283,0.0123,0.000295,0.183,0.966,97.499,audio_features,spotify:track:1uoTFTGA44qfAgrOikAiXZ,https://api.spotify.com/v1/tracks/1uoTFTGA44qfAgrOikAiXZ,https://api.spotify.com/v1/audio-analysis/1uoTFTGA44qfAgrOikAiXZ,84564.0,4.0,https://i.scdn.co/image/ab67616d0000b27370d7820c06658689b82172b6,2020-03-13,2020.0,False,7.0,https://p.scdn.co/mp3-preview/1a13620e3e0698bfd22d9af359bbbe9b3487a28e?cid=484c8fc1e0c54669ac770f80991a8280,,19,176
Kylie Minogue - Can't Get You Out Of My Head [Pop],Kylie Minogue - Can't Get You Out Of My Head (Official Video),2023-01-05,0.9,5300.0,Kylie Minogue,Cant Get You Out Of My Head,Kylie Minogue,Cant Get You Out Of My Head,pop,youtube,,https://www.youtube.com/watch?v=c18441Eh_WE,c18441Eh_WE,,,,,Can't Get You out of My Head,Kylie Minogue,3E7ZwUMJFqpsDOJzEkBrQ7,,0.766,0.563,9.0,-7.516,0.0,0.0339,0.0263,0.683,0.115,0.964,126.007,audio_features,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/tracks/3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/audio-analysis/3E7ZwUMJFqpsDOJzEkBrQ7,230640.0,4.0,https://i.scdn.co/image/ab67616d0000b2735d6121285c42ea4535e59048,2001-10-01,2001.0,False,76.0,https://p.scdn.co/mp3-preview/89d6aaabd131a8d52568cc9bc628f01230390efe?cid=484c8fc1e0c54669ac770f80991a8280,"'australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop'",75,1604227
Depeche Mode - Enjoy The Silence [Synth-pop],Depeche Mode - Enjoy The Silence (Official Video),2023-01-04,0.95,1677.0,Depeche Mode,Enjoy The Silence,Depeche Mode,Enjoy The Silence,synth-pop,youtube,,https://www.youtube.com/watch?v=aGSKrC7dGcY,aGSKrC7dGcY,,,,,Enjoy the Silence,Depeche Mode,4wGSg2Qqpt2sGCWuAZj6EN,,0.626,0.667,0.0,-11.817,0.0,0.0283,0.209,0.000257,0.0779,0.83,112.776,audio_features,spotify:track:4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/tracks/4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/audio-analysis/4wGSg2Qqpt2sGCWuAZj6EN,257631.0,4.0,https://i.scdn.co/image/ab67616d0000b2735952c4782caf4283105f2120,2020-07-17,2020.0,False,66.0,https://p.scdn.co/mp3-preview/17eb48a93f2b4437751ff8632474bedc67546249?cid=484c8fc1e0c54669ac770f80991a8280,"'dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop'",74,4963135
Massive Attack - Angel [Trip Hop],Angel (Remastered 2019),2023-01-05,0.96,484.0,Massive Attack,Angel,,,trip hop,youtube,,https://www.youtube.com/watch?v=66A_3uwuZ_I,66A_3uwuZ_I,,,,,Angel,Massive Attack,7uv632EkfwYhXoqf8rhYrg,,0.714,0.309,7.0,-10.796,1.0,0.0291,0.0157,0.807,0.0777,0.0671,107.346,audio_features,spotify:track:7uv632EkfwYhXoqf8rhYrg,https://api.spotify.com/v1/tracks/7uv632EkfwYhXoqf8rhYrg,https://api.spotify.com/v1/audio-analysis/7uv632EkfwYhXoqf8rhYrg,379533.0,4.0,https://i.scdn.co/image/ab67616d0000b2732fcb0a3c7a66e516b11cd26e,1998-01-01,1998.0,False,63.0,,"'downtempo', 'electronica', 'trip hop'",64,1921671
Possessed By Paul James - There Will Be Nights When I Am Lonely [Alt Country] (2013),"Possessed by Paul -  ""There Will Be Nights When I Am Lonely""",2023-01-02,0.91,364.0,Possessed By Paul James,There Will Be Nights When I Am Lonely,Possessed by Paul,There Will Be Nights When I Am Lonely,alt country,youtube,,https://www.youtube.com/watch?v=WjKwcDKe988,WjKwcDKe988,,,,,There Will Be Nights When I'm Lonely,Possessed by Paul James,75Zk4L3RkFB8uQIZXZAKSq,,0.376,0.672,0.0,-7.677,1.0,0.0579,0.879,4.02e-05,0.221,0.705,126.843,audio_features,spotify:track:75Zk4L3RkFB8uQIZXZAKSq,https://api.spotify.com/v1/tracks/75Zk4L3RkFB8uQIZXZAKSq,https://api.spotify.com/v1/audio-analysis/75Zk4L3RkFB8uQIZXZAKSq,233160.0,3.0,https://i.scdn.co/image/ab67616d0000b273f418f58fc0aa70de6a8254bc,2013-10-29,2013.0,False,27.0,https://p.scdn.co/mp3-preview/2da73b96b1050bf59d2bc2734eba05caf293f43a?cid=484c8fc1e0c54669ac770f80991a8280,"'deathgrass', 'deep new americana', 'garage punk blues', 'new americana', 'one-person band', 'stomp and holler'",31,19871
BZAAT - BZAAT [instrumental psychogagi metal] (2022),BZAAT - BZAAT (OFFICIAL AUDIO),2023-01-01,0.87,330.0,BZAAT,BZAAT,BZAAT,BZAAT,instrumental psychogagi metal,youtube,,https://www.youtube.com/watch?v=zYs2-G4Ojjw,zYs2-G4Ojjw,,,,,Bzaat,Bzaat,0jf6teQfKN9TAf1LswL1gw,,0.328,0.995,11.0,-4.087,1.0,0.113,0.000146,0.8,0.15,0.143,128.804,audio_features,spotify:track:0jf6teQfKN9TAf1LswL1gw,https://api.spotify.com/v1/tracks/0jf6teQfKN9TAf1LswL1gw,https://api.spotify.com/v1/audio-analysis/0jf6teQfKN9TAf1LswL1gw,422109.0,4.0,https://i.scdn.co/image/ab67616d0000b2730249fa1d73085ed1f9400825,2022-06-03,2022.0,False,15.0,https://p.scdn.co/mp3-preview/e23fba0100ad9350f7c92f35343b99fddee4756f?cid=484c8fc1e0c54669ac770f80991a8280,,10,1152
Metric - Gimme Sympathy [alternative],Gimme Sympathy [Official Music Video] - METRIC,2023-01-04,0.94,329.0,Metric,Gimme Sympathy,,,alternative,youtube,,https://www.youtube.com/watch?v=LqldwoDXHKg,LqldwoDXHKg,,,,,Gimme Sympathy,Metric,4z2xy1UYMu70xCkWudeL96,,0.452,0.885,9.0,-6.159,1.0,0.0806,0.0093,0.000945,0.113,0.114,139.021,audio_features,spotify:track:4z2xy1UYMu70xCkWudeL96,https://api.spotify.com/v1/tracks/4z2xy1UYMu70xCkWudeL96,https://api.spotify.com/v1/audio-analysis/4z2xy1UYMu70xCkWudeL96,234587.0,4.0,https://i.scdn.co/image/ab67616d0000b27380b25efe77045baa9bffd7e1,2009-05-02,2009.0,False,53.0,,"'alternative dance', 'canadian indie', 'canadian rock', 'electropop', 'indie rock', 'metropopolis', 'modern rock', 'neo-synthpop'",61,721435
"[Armenia] Katil Band - «Հաց կթխեմ» // ""Hats Ktkhem"" (I Bake Bread) [Acoustic Folk] (2022)",KATIL - I Bake Bread / Հաց Կթխեմ,2023-01-05,0.9,308.0,Katil Band,Hats Ktkhem,KATIL,I Bake Bread / Հաց Կթխեմ,"armenia, acoustic folk",youtube,,https://www.youtube.com/watch?v=IOBgR8nz6-w,IOBgR8nz6-w,,,,,Kuzim,Katil,7JaQUGwpvHZWwsQGOx924G,,0.422,0.711,9.0,-6.237,0.0,0.044,0.00668,0.00271,0.111,0.417,153.194,audio_features,spotify:track:7JaQUGwpvHZWwsQGOx924G,https://api.spotify.com/v1/tracks/7JaQUGwpvHZWwsQGOx924G,https://api.spotify.com/v1/audio-analysis/7JaQUGwpvHZWwsQGOx924G,354000.0,4.0,https://i.scdn.co/image/ab67616d0000b27322ccfb1a80ce064c9a9a1c85,2019-02-16,2019.0,False,21.0,https://p.scdn.co/mp3-preview/a0e74019b807f89702309fd1dfae0748eafbbce6?cid=484c8fc1e0c54669ac770f80991a8280,,62,1175
Bob Vylan - GDP [Grime Punk] (2021),Bob Vylan - GDP (Official Visual),2023-01-01,0.8,265.0,Bob Vylan,GDP,Bob Vylan,GDP,grime punk,youtube,,https://www.youtube.com/watch?v=st6qnWeePDY,st6qnWeePDY,,,,,GDP,Bob Vylan,0nQivvsZFERbPwGO6gp4KL,,0.68,0.76,9.0,-3.925,0.0,0.0414,0.00288,2.25e-06,0.221,0.505,105.025,audio_features,spotify:track:0nQivvsZFERbPwGO6gp4KL,https://api.spotify.com/v1/tracks/0nQivvsZFERbPwGO6gp4KL,https://api.spotify.com/v1/audio-analysis/0nQivvsZFERbPwGO6gp4KL,202098.0,4.0,https://i.scdn.co/image/ab67616d0000b273cd64c0a60474b6aba27813ca,2022-04-22,2022.0,True,37.0,https://p.scdn.co/mp3-preview/6d95029e230a783becedbd3f992f30c4fcbbdb6e?cid=484c8fc1e0c54669ac770f80991a8280,'black punk',43,36940
The Band - The Weight [Country rock] 1968,The Band - The Weight,2023-01-05,0.94,246.0,The Band,The Weight,The Band,The Weight,country rock,youtube,,https://www.youtube.com/watch?v=q-w9OclUnns,q-w9OclUnns,,,,,The Weight - Remastered 2000,The Band,0P7DoyGrr4Wp9w5TotEtUC,,0.63,0.551,9.0,-9.28,1.0,0.0549,0.373,5.75e-05,0.103,0.518,143.868,audio_features,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/tracks/0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/audio-analysis/0P7DoyGrr4Wp9w5TotEtUC,274493.0,4.0,https://i.scdn.co/image/ab67616d0000b27320bbceac6950d3fe13fa13c3,1968-07-01,1968.0,False,73.0,,"'album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'swamp rock'",62,969834
