sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Flagpole Sitta,Harvey Danger,Flagpole Sitta - Harvey Danger [Rock]. This song will never get old for me.,Harvey Danger - Flagpole Sitta (Official Music Video),Harvey Danger,Flagpole Sitta,Flagpole Sitta,Harvey Danger,7cz70nyRXlCJOE85whEkgU,,8198.0,0.361,0.901,4,-4.133,0,0.0443,0.00152,0.000263,0.286,0.482,144.97,audio_features,spotify:track:7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/tracks/7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/audio-analysis/7cz70nyRXlCJOE85whEkgU,217267,4,https://i.scdn.co/image/ab67616d0000b273868d99be4de6929eeac899ba,1997-01-01,1997,False,62,
Flagpole Sitta,Harvey Danger,Flagpole Sitta - Harvey Danger [Rock]. This song will never get old for me.,Harvey Danger - Flagpole Sitta (Official Music Video),Harvey Danger,Flagpole Sitta,Flagpole Sitta,Harvey Danger,7cz70nyRXlCJOE85whEkgU,,8198.0,0.361,0.901,4,-4.133,0,0.0443,0.00152,0.000263,0.286,0.482,144.97,audio_features,spotify:track:7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/tracks/7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/audio-analysis/7cz70nyRXlCJOE85whEkgU,217267,4,https://i.scdn.co/image/ab67616d0000b273868d99be4de6929eeac899ba,1997-01-01,1997,False,62,
Loud Pipes,Ratatat,Ratatat - Loud Pipes [Instrumental],Loud Pipes,Loud Pipes,Ratatat,,,3qkFIjYRInFasy2jeDZPgm,,5198.0,0.718,0.703,7,-7.16,0,0.0382,0.108,0.817,0.208,0.849,87.974,audio_features,spotify:track:3qkFIjYRInFasy2jeDZPgm,https://api.spotify.com/v1/tracks/3qkFIjYRInFasy2jeDZPgm,https://api.spotify.com/v1/audio-analysis/3qkFIjYRInFasy2jeDZPgm,226533,4,https://i.scdn.co/image/ab67616d0000b273e2eac6132cf6ce947b1bf730,2006-08-22,2006,False,53,https://p.scdn.co/mp3-preview/fb42a9a15491d0ab893ba9e882cf8fd182f23798?cid=484c8fc1e0c54669ac770f80991a8280
More Human Than Human,White Zombie,White Zombie - More Human Than Human [Rock],White Zombie - More Human Than Human,More Human Than Human,White Zombie,More Human Than Human,White Zombie,1NbJFhkVdD47YZ2IojKkJi,,472.0,0.673,0.911,1,-6.725,1,0.0707,0.000367,0.628,0.101,0.54,101.467,audio_features,spotify:track:1NbJFhkVdD47YZ2IojKkJi,https://api.spotify.com/v1/tracks/1NbJFhkVdD47YZ2IojKkJi,https://api.spotify.com/v1/audio-analysis/1NbJFhkVdD47YZ2IojKkJi,268760,4,https://i.scdn.co/image/ab67616d0000b273d2de49f423eb924c79a155d2,1995-01-01,1995,True,58,
More Human Than Human,White Zombie,White Zombie - More Human Than Human [Rock],White Zombie - More Human Than Human,More Human Than Human,White Zombie,More Human Than Human,White Zombie,1NbJFhkVdD47YZ2IojKkJi,,472.0,0.673,0.911,1,-6.725,1,0.0707,0.000367,0.628,0.101,0.54,101.467,audio_features,spotify:track:1NbJFhkVdD47YZ2IojKkJi,https://api.spotify.com/v1/tracks/1NbJFhkVdD47YZ2IojKkJi,https://api.spotify.com/v1/audio-analysis/1NbJFhkVdD47YZ2IojKkJi,268760,4,https://i.scdn.co/image/ab67616d0000b273d2de49f423eb924c79a155d2,1995-01-01,1995,True,58,
Colourful Underwear,Juicy Lemon Club,Juicy Lemon Club - Like The Morning Never Comes [Soul] (2023),Like the Morning Never Comes - Juicy Lemon Club (Live from the Livingroom),Like The Morning Never Comes,Juicy Lemon Club,Juicy Lemon Club,Like the Morning Never Comes,7Ceo7f73t9dyfemBy41j8i,,313.0,0.598,0.501,11,-7.829,0,0.047,0.428,0.0,0.104,0.243,99.396,audio_features,spotify:track:7Ceo7f73t9dyfemBy41j8i,https://api.spotify.com/v1/tracks/7Ceo7f73t9dyfemBy41j8i,https://api.spotify.com/v1/audio-analysis/7Ceo7f73t9dyfemBy41j8i,209538,4,https://i.scdn.co/image/ab67616d0000b27371674ed6fdc45c1db8d3a860,2022-09-02,2022,False,11,https://p.scdn.co/mp3-preview/b56857e73f2082829d4095a302234743b0a57894?cid=484c8fc1e0c54669ac770f80991a8280
Colourful Underwear,Juicy Lemon Club,Juicy Lemon Club - Like The Morning Never Comes [Soul] (2023),Like the Morning Never Comes - Juicy Lemon Club (Live from the Livingroom),Like The Morning Never Comes,Juicy Lemon Club,Juicy Lemon Club,Like the Morning Never Comes,7Ceo7f73t9dyfemBy41j8i,,313.0,0.598,0.501,11,-7.829,0,0.047,0.428,0.0,0.104,0.243,99.396,audio_features,spotify:track:7Ceo7f73t9dyfemBy41j8i,https://api.spotify.com/v1/tracks/7Ceo7f73t9dyfemBy41j8i,https://api.spotify.com/v1/audio-analysis/7Ceo7f73t9dyfemBy41j8i,209538,4,https://i.scdn.co/image/ab67616d0000b27371674ed6fdc45c1db8d3a860,2022-09-02,2022,False,11,https://p.scdn.co/mp3-preview/b56857e73f2082829d4095a302234743b0a57894?cid=484c8fc1e0c54669ac770f80991a8280
Black Cat,Betty Machete and the Angry Cougars,Betty Machete and the Angry Cougars — Don’t Stop [punk](2023),Angry Cougars - Don't Stop video,Don’t Stop,Betty Machete and the Angry Cougars,Don't Stop,Angry Cougars,3gzLRPmJkrrEiHH3XXNUJK,,265.0,0.352,0.975,0,-6.019,1,0.0582,6.66e-06,0.811,0.432,0.552,108.753,audio_features,spotify:track:3gzLRPmJkrrEiHH3XXNUJK,https://api.spotify.com/v1/tracks/3gzLRPmJkrrEiHH3XXNUJK,https://api.spotify.com/v1/audio-analysis/3gzLRPmJkrrEiHH3XXNUJK,85382,4,https://i.scdn.co/image/ab67616d0000b2733960e4e0d037e1698cc6500c,2022-10-31,2022,False,2,https://p.scdn.co/mp3-preview/1be67c6406e9da20a6f8646991e94280e0462de4?cid=484c8fc1e0c54669ac770f80991a8280
What I Want,Betty Machete and the Angry Cougars,Betty Machete and the Angry Cougars — Don’t Stop [punk](2023),Angry Cougars - Don't Stop video,Don’t Stop,Betty Machete and the Angry Cougars,Don't Stop,Angry Cougars,1Z1Zpi2Fwai0HCwmIvJzH1,,265.0,0.28,0.933,2,-7.98,1,0.116,1.32e-05,0.364,0.0822,0.354,158.91,audio_features,spotify:track:1Z1Zpi2Fwai0HCwmIvJzH1,https://api.spotify.com/v1/tracks/1Z1Zpi2Fwai0HCwmIvJzH1,https://api.spotify.com/v1/audio-analysis/1Z1Zpi2Fwai0HCwmIvJzH1,113579,4,https://i.scdn.co/image/ab67616d0000b2735dc6efd5fbc4532c76cbef68,2017-10-06,2017,True,2,https://p.scdn.co/mp3-preview/dbc4164d7d3ca20b33e6b9c97eb633d033235afb?cid=484c8fc1e0c54669ac770f80991a8280
"Ex-Human, Now Beast",Dozer,"Dozer - Ex-Human, Now Beast [Stoner Rock] (2023)","Dozer ""Ex-Human, Now Beast"" Official Music Video","Ex-Human, Now Beast",Dozer,"Ex-Human, Now Beast",Dozer,50WKLFqJQ9kSsmgyc8VrfH,,243.0,0.246,0.912,4,-5.778,0,0.085,0.000131,0.796,0.206,0.448,125.185,audio_features,spotify:track:50WKLFqJQ9kSsmgyc8VrfH,https://api.spotify.com/v1/tracks/50WKLFqJQ9kSsmgyc8VrfH,https://api.spotify.com/v1/audio-analysis/50WKLFqJQ9kSsmgyc8VrfH,269293,5,https://i.scdn.co/image/ab67616d0000b273ff79b6dc3669ce3f47116647,2023-02-21,2023,False,24,https://p.scdn.co/mp3-preview/b2f1db6f6969d88402ba95c364d5e96e69a5e88b?cid=484c8fc1e0c54669ac770f80991a8280
"Ex-Human, Now Beast",Dozer,"Dozer - Ex-Human, Now Beast [Stoner Rock] (2023)","Dozer ""Ex-Human, Now Beast"" Official Music Video","Ex-Human, Now Beast",Dozer,"Ex-Human, Now Beast",Dozer,50WKLFqJQ9kSsmgyc8VrfH,,243.0,0.246,0.912,4,-5.778,0,0.085,0.000131,0.796,0.206,0.448,125.185,audio_features,spotify:track:50WKLFqJQ9kSsmgyc8VrfH,https://api.spotify.com/v1/tracks/50WKLFqJQ9kSsmgyc8VrfH,https://api.spotify.com/v1/audio-analysis/50WKLFqJQ9kSsmgyc8VrfH,269293,5,https://i.scdn.co/image/ab67616d0000b273ff79b6dc3669ce3f47116647,2023-02-21,2023,False,24,https://p.scdn.co/mp3-preview/b2f1db6f6969d88402ba95c364d5e96e69a5e88b?cid=484c8fc1e0c54669ac770f80991a8280
Sledgehammer - 2012 Remaster,Peter Gabriel,Peter Gabriel - Sledgehammer [Pop Rock/Funk Rock],Peter Gabriel - Sledgehammer (HD version),Sledgehammer,Peter Gabriel,Sledgehammer,Peter Gabriel,4AUS8KNz7zX8XFu9L38GT0,,236.0,0.641,0.682,8,-7.561,1,0.0392,0.044,0.0,0.0394,0.468,96.319,audio_features,spotify:track:4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/tracks/4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/audio-analysis/4AUS8KNz7zX8XFu9L38GT0,311986,4,https://i.scdn.co/image/ab67616d0000b273cd877891b23a92b1a89e60b5,1986-05-19,1986,False,54,
Sledgehammer - 2012 Remaster,Peter Gabriel,Peter Gabriel - Sledgehammer [Pop Rock/Funk Rock],Peter Gabriel - Sledgehammer (HD version),Sledgehammer,Peter Gabriel,Sledgehammer,Peter Gabriel,4AUS8KNz7zX8XFu9L38GT0,,236.0,0.641,0.682,8,-7.561,1,0.0392,0.044,0.0,0.0394,0.468,96.319,audio_features,spotify:track:4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/tracks/4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/audio-analysis/4AUS8KNz7zX8XFu9L38GT0,311986,4,https://i.scdn.co/image/ab67616d0000b273cd877891b23a92b1a89e60b5,1986-05-19,1986,False,54,
The Boys Of Summer,Don Henley,Don Henley - The Boys Of Summer [Rock] (1984),Don Henley - The Boys Of Summer (Official Music Video),The Boys Of Summer,Don Henley,The Boys Of Summer,Don Henley,4gvea7UlDkAvsJBPZAd4oB,,194.0,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,audio_features,spotify:track:4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/audio-analysis/4gvea7UlDkAvsJBPZAd4oB,288733,4,https://i.scdn.co/image/ab67616d0000b273e59d7ff5a9d7634c02135b19,1984-01-01,1984,False,73,
