r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Bloodhound Gang - The Bad Touch [Alterative/Indie] - One of those old songs that hit different when you get old enough to understand the lyrics,Bloodhound Gang - The Bad Touch (Official Video),2022-10-30,0.76,6047.0,"{'oembed': {'provider_url': 'https://www.youtube.com/', 'title': 'Bloodhound Gang - The Bad Touch (Official Video)', 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/xat1GVnl8-k?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Bloodhound Gang - The Bad Touch (Official Video)""></iframe>', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'version': '1.0', 'author_name': 'BloodhoundGangVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/xat1GVnl8-k/hqdefault.jpg', 'type': 'video', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/BloodhoundGangVEVO'}, 'type': 'youtube.com'}",Bloodhound Gang,The Bad Touch,Bloodhound Gang,The Bad Touch,"alterative, indie",youtube,,https://www.youtube.com/watch?v=xat1GVnl8-k,xat1GVnl8-k,,,,Bloodhound Gang - The Bad Touch (Official Video),BloodhoundGangVEVO,2009-11-23T01:03:33Z,PT4M5S,425212685,https://i.ytimg.com/vi/xat1GVnl8-k/hqdefault.jpg,2012614,94038,"['Bloodhound', 'Gang', 'Geffen', 'Pop', 'bloodhound gang the bad touch', 'bloodhound gang vevo']",425M,2.01M,94K,04:05,2009-11-23,6.05K
The Used - The Taste Of Ink [Emo],The Used - The Taste Of Ink Lyrics (HD),2022-10-29,0.93,648.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Used - The Taste Of Ink Lyrics (HD)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/2_J2HmI48N4?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Used - The Taste Of Ink Lyrics (HD)""></iframe>', 'author_name': 'Takashi White', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/2_J2HmI48N4/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/TakA7x1999'}}",The Used,The Taste Of Ink,The Used,The Taste Of Ink,emo,youtube,,https://www.youtube.com/watch?v=2_J2HmI48N4,2_J2HmI48N4,,,,The Used - The Taste Of Ink Lyrics (HD),Takashi White,2013-05-06T04:07:48Z,PT3M31S,130492,https://i.ytimg.com/vi/2_J2HmI48N4/hqdefault.jpg,1223,36,"['Self Titled Album', 'Maybe Memories', 'The', 'Used', 'The Used (Musical Group)', 'Hardcore', 'Quinn Allman', 'Bert Mcracken', 'Jeph Howard', 'https://www.youtube.com/results?search_query=the+used+the+taste+of+ink+lyrics', 'The Taste Of Ink Lyrics', 'HD', 'The Used The Taste Of Ink Lyrics HD', 'The Used - The Taste Of Ink', 'First Video The Used The Taste Of Ink']",130K,1.22K,36,03:31,2013-05-06,648
Tracy Chapman - Fast Car [Folk],Tracy Chapman - Fast Car - 12/4/1988 - Oakland Coliseum Arena (Official),2022-10-29,0.91,628.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Tracy Chapman - Fast Car - 12/4/1988 - Oakland Coliseum Arena (Official)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/IxXO2ybSvfg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Tracy Chapman - Fast Car - 12/4/1988 - Oakland Coliseum Arena (Official)""></iframe>', 'author_name': 'Folk & Country on MV', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/IxXO2ybSvfg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/folkandcountryonmv'}}",Tracy Chapman,Fast Car,Tracy Chapman,Fast Car - 12/4/1988 - Oakland Coliseum Arena,folk,youtube,,https://www.youtube.com/watch?v=IxXO2ybSvfg,IxXO2ybSvfg,,,,Tracy Chapman - Fast Car - 12/4/1988 - Oakland Coliseum Arena (Official),Folk & Country on MV,2014-09-23T17:12:22Z,PT5M37S,65002724,https://i.ytimg.com/vi/IxXO2ybSvfg/hqdefault.jpg,409946,15169,"['Tracy Chapman', 'Bill Graham', 'live music', 'music vault', 'Oakland', 'Oakland Coliseum Arena', 'Bridge School Benefit', 'Fast Car']",65M,410K,15.2K,05:37,2014-09-23,628
Ratatat - Cherry [Electronic],Cherry,2022-10-29,0.94,431.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Cherry', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/GNO7jTa--io?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Cherry""></iframe>', 'author_name': 'Ratatat - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/GNO7jTa--io/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCbqBqmG-EXTUsp2v4SHGDRg'}}",Ratatat,Cherry,,,electronic,youtube,,https://www.youtube.com/watch?v=GNO7jTa--io,GNO7jTa--io,,,,Cherry,Ratatat - Topic,2015-02-21T14:38:31Z,PT5M39S,277047,https://i.ytimg.com/vi/GNO7jTa--io/hqdefault.jpg,4231,12,"['Ratatat', 'Cherry']",277K,4.23K,12,05:39,2015-02-21,431
Audioslave - Show Me How To Live [alt rock],"Audioslave - ""Show Me How to Live"" - Final Performance Live at the Anti-Inaugural Ball 1/22/17",2022-10-29,0.91,360.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Audioslave - ""Show Me How to Live"" - Final Performance Live at the Anti-Inaugural Ball 1/22/17', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/WyHAzfqkV5M?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Audioslave - &quot;Show Me How to Live&quot; - Final Performance Live at the Anti-Inaugural Ball 1/22/17""></iframe>', 'author_name': 'Todd Hansen', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/WyHAzfqkV5M/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/PuzzledandAmused'}}",Audioslave,Show Me How To,Audioslave,Show Me How to Live,alt rock,youtube,,https://www.youtube.com/watch?v=WyHAzfqkV5M,WyHAzfqkV5M,,,,"Audioslave - ""Show Me How to Live"" - Final Performance Live at the Anti-Inaugural Ball 1/22/17",Todd Hansen,2017-07-21T17:05:57Z,PT4M56S,491311,https://i.ytimg.com/vi/WyHAzfqkV5M/hqdefault.jpg,9047,541,"['audioslave', 'show me how to live', 'chris cornell', 'tom morello', 'brad wilk', 'tim commerford', 'anti-inaugural ball', 'teragram', 'soundgarden', 'prophets of rage', 'dump trump', 'rock', 'live music', 'concert', 'RIP', '4k', 'sony a6300', 'rock n roll', 'heavy', 'final performance', 'los angeles', 'rip chris cornell', 'chris cornell final performance', 'chris cornell last performance', 'audioslave last performance', 'chris cornell last show', 'chris cornell final show', 'audioslave final show', 'axis of justice']",491K,9.05K,541,04:56,2017-07-21,360
CKY - Disengage the Simulator [punk],Disengage the Simulator,2022-10-29,0.92,309.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Disengage the Simulator', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/U7hO3zMYKfY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Disengage the Simulator""></iframe>', 'author_name': 'CKY - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/U7hO3zMYKfY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC5KJEKPs39kVnNnKifnPKMg'}}",CKY,Disengage the Simulator,,,punk,youtube,,https://www.youtube.com/watch?v=U7hO3zMYKfY,U7hO3zMYKfY,,,,Disengage the Simulator,CKY - Topic,2015-08-22T22:47:06Z,PT3M4S,618603,https://i.ytimg.com/vi/U7hO3zMYKfY/hqdefault.jpg,6939,46,"['CKY Camp Kill Yourself', 'Vol.1 Disengage the Simulator']",619K,6.94K,46,03:04,2015-08-22,309
"Dave Dee, Dozy, Beaky, Mick & Tich -- She's So Good [Rock/Mod] (1966)","Dave Dee,Dozy,Beaky,Mick & Titch -She`s So Good",2022-10-30,0.91,288.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Dave Dee,Dozy,Beaky,Mick & Titch -She`s So Good', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/HBpeVevpefg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Dave Dee,Dozy,Beaky,Mick &amp; Titch -She`s So Good""></iframe>', 'author_name': 'bside100', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/HBpeVevpefg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/bside100'}}","Dave Dee, Dozy, Beaky, Mick & Tich",Shes So Good,"Dave Dee,Dozy,Beaky,Mick & Titch",She`s So Good,"rock, mod",youtube,,https://www.youtube.com/watch?v=HBpeVevpefg,HBpeVevpefg,,,,"Dave Dee,Dozy,Beaky,Mick & Titch -She`s So Good",bside100,2008-12-12T20:09:41Z,PT2M25S,22606,https://i.ytimg.com/vi/HBpeVevpefg/hqdefault.jpg,85,9,"['pop', 'beat', 'dave', 'dee', 'dozy', 'beaky', 'mick', 'and', 'titch', 'side', '60s', 'sixties']",22.6K,85,9,02:25,2008-12-12,288
Amber Arcades - Just Like Me [indie pop] (2022),Just Like Me,2022-10-26,0.9,276.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Just Like Me', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/jV-K2GBeyXM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Just Like Me""></iframe>', 'author_name': 'Amber Arcades - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/jV-K2GBeyXM/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCFNVJS8LpLXL_THxlwO_Ubg'}}",Amber Arcades,Just Like Me,,,indie pop,youtube,,https://www.youtube.com/watch?v=jV-K2GBeyXM,jV-K2GBeyXM,,,,Just Like Me,Amber Arcades - Topic,2022-10-24T10:08:12Z,PT3M53S,2535,https://i.ytimg.com/vi/jV-K2GBeyXM/hqdefault.jpg,41,0,"['Amber Arcades', 'Barefoot on Diamond Road', 'Just Like Me']",2.54K,41,0,03:53,2022-10-24,276
"The Verve - Lucky Man [Britpop, 1997]",The Verve - Lucky Man (Official Music Video),2022-10-31,0.93,212.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Verve - Lucky Man (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/MH6TJU0qWoY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Verve - Lucky Man (Official Music Video)""></iframe>', 'author_name': 'TheVerveVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/MH6TJU0qWoY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/TheVerveVEVO'}}",The Verve,Lucky Man,The Verve,Lucky Man,"britpop, 1997",youtube,,https://www.youtube.com/watch?v=MH6TJU0qWoY,MH6TJU0qWoY,,,,The Verve - Lucky Man (Official Music Video),TheVerveVEVO,2009-02-28T08:20:50Z,PT4M53S,91725640,https://i.ytimg.com/vi/MH6TJU0qWoY/hqdefault.jpg,378116,17023,"['the verve', 'lucky man', 'the verve lucky man video', 'the verve lucky man', 'lucky man the verve', 'the verve karaoke', 'the verve lucky man acoustic', 'the verve lucky man lyrics', 'lucky man unplugged', 'lucky man karaoke', 'lucky man instrumental', 'lucky man live', 'the verve lucky man official video', 'lucky man cover', 'lucky man remix', 'lucky man chords', 'lucky man guitar', 'lucky man espanol', 'lucky man subtitulada', 'hombre con suerte', 'lucky man haigh hall', 'lucky', 'man']",91.7M,378K,17K,04:53,2009-02-28,212
Makaha Sons -- Sailors of Fortune [Hawaiian](1992),Sailors of Fortune - The Makaha Sons of Ni'ihau - Live 1992 - マカハサンズ,2022-10-28,0.94,188.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Sailors of Fortune - The Makaha Sons of Ni'ihau - Live 1992 - マカハサンズ"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/L0PwyTGGSt8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Sailors of Fortune - The Makaha Sons of Ni&#39;ihau - Live 1992 - マカハサンズ""></iframe>', 'author_name': 'KOKUA FILMS HAWAII', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/L0PwyTGGSt8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/KOKUAFILMSHAWAII'}}",Makaha Sons,Sailors of Fortune,Sailors of Fortune,The Makaha Sons of Ni'ihau - Live 1992 - マカハサンズ,hawaiian,youtube,,https://www.youtube.com/watch?v=L0PwyTGGSt8,L0PwyTGGSt8,,,,Sailors of Fortune - The Makaha Sons of Ni'ihau - Live 1992 - マカハサンズ,KOKUA FILMS HAWAII,2013-01-24T09:46:12Z,PT4M53S,489544,https://i.ytimg.com/vi/L0PwyTGGSt8/hqdefault.jpg,3580,154,"['louis moon kauakahi', 'the makaha sons of niihau', ""israel kamakawiwio'ole"", 'jerome koko', 'john koko', 'マカハサンズ', ""Makaha Sons Of Ni'ihau (Musical Group)"", 'Niihau (Island)', 'yt:crop=16:10']",490K,3.58K,154,04:53,2013-01-24,188
