r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Denzel Curry - Bulls On Parade (cover) [rock],Denzel Curry covers Rage Against The Machine 'Bulls On Parade' for Like A Version,2023-01-08,0.91,4661.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Denzel Curry covers Rage Against The Machine 'Bulls On Parade' for Like A Version"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/ZY4ywyFXdik?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Denzel Curry covers Rage Against The Machine &#39;Bulls On Parade&#39; for Like A Version""></iframe>', 'author_name': 'triple j', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/ZY4ywyFXdik/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@triplej'}}",Denzel Curry,Bulls On Parade,Denzel Curry covers Rage Against The Machine,Bulls On Parade,rock,youtube,,https://www.youtube.com/watch?v=ZY4ywyFXdik,ZY4ywyFXdik,,,,Denzel Curry covers Rage Against The Machine 'Bulls On Parade' for Like A Version,triple j,2019-02-14T23:28:42Z,PT4M47S,12243693,https://i.ytimg.com/vi/ZY4ywyFXdik/hqdefault.jpg,451880,25687,"['denzel curry', 'rage against the machine', 'bulls on parade', 'like a version', 'triple j', 'denzel curry cover', 'best covers', 'rage against the machine cover', 'denzel curry live', 'rage against the machine live', 'like a verison live', 'like a version cover', 'denzel curry sumo', 'denzel', 'curry', 'denzel curry bio']",12.2M,452K,25.7K,04:47,2019-02-14,4.66K
Misfits - Last Caress [Horror Punk/Pop Punk],Last Caress,2023-01-09,0.95,1996.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Last Caress', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/UuzA4U1njO8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Last Caress""></iframe>', 'author_name': 'The Misfits - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/UuzA4U1njO8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCUAa1fv7JsIFuBUWtH0ZaOA'}}",Misfits,Last Caress,,,"horror punk, pop punk",youtube,,https://www.youtube.com/watch?v=UuzA4U1njO8,UuzA4U1njO8,,,,Last Caress,The Misfits - Topic,2017-02-11T18:29:52Z,PT2M,5981401,https://i.ytimg.com/vi/UuzA4U1njO8/hqdefault.jpg,66273,631,"['Misfits', 'ミスフィッツ', 'Collection 2', 'Last Caress']",5.98M,66.3K,631,02:,2017-02-11,2K
"Andrew W.K. - Party Hard [Hard Rock, Power Rock]",Andrew W.K. - Party Hard,2023-01-08,0.91,1120.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Andrew W.K. - Party Hard', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/WccfbPQNMbg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Andrew W.K. - Party Hard""></iframe>', 'author_name': 'AndrewWKVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/WccfbPQNMbg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@AndrewWKVEVO'}}",Andrew W.K.,Party Hard,Andrew W.K.,Party Hard,"hard rock, power rock",youtube,,https://www.youtube.com/watch?v=WccfbPQNMbg,WccfbPQNMbg,,,,Andrew W.K. - Party Hard,AndrewWKVEVO,2009-06-16T23:09:48Z,PT3M26S,19921188,https://i.ytimg.com/vi/WccfbPQNMbg/hqdefault.jpg,110472,12210,"['Andrew', 'W.K.', 'Island', 'Records', 'Rock']",19.9M,110K,12.2K,03:26,2009-06-16,1.12K
French Class - Robot Tune [chip tune] (2019),French Class - Robot Tune (Official Music Video),2023-01-08,0.94,735.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'French Class - Robot Tune (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/a1rjVVcZvTY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""French Class - Robot Tune (Official Music Video)""></iframe>', 'author_name': 'French Class', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/a1rjVVcZvTY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@frenchclass5641'}}",French Class,Robot Tune,French Class,Robot Tune,chip tune,youtube,,https://www.youtube.com/watch?v=a1rjVVcZvTY,a1rjVVcZvTY,,,,French Class - Robot Tune (Official Music Video),French Class,2021-11-21T19:45:01Z,PT2M12S,122917,https://i.ytimg.com/vi/a1rjVVcZvTY/hqdefault.jpg,4247,176,,123K,4.25K,176,02:12,2021-11-21,735
Monster Magnet - Space Lord [Alt Rock],Monster Magnet - Space Lord,2023-01-08,0.93,587.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Monster Magnet - Space Lord', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/dscfeQOMuGw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Monster Magnet - Space Lord""></iframe>', 'author_name': 'MonsterMagnetVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/dscfeQOMuGw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@MonsterMagnetVEVO'}}",Monster Magnet,Space Lord,Monster Magnet,Space Lord,alt rock,youtube,,https://www.youtube.com/watch?v=dscfeQOMuGw,dscfeQOMuGw,,,,Monster Magnet - Space Lord,MonsterMagnetVEVO,2009-06-16T23:00:14Z,PT4M30S,27898423,https://i.ytimg.com/vi/dscfeQOMuGw/hqdefault.jpg,171752,7474,"['Monster', 'Magnet', 'A&M', 'Rock']",27.9M,172K,7.47K,04:30,2009-06-16,587
"[Armenia] Katil Band - «Հաց կթխեմ» // ""Hats Ktkhem"" (I Bake Bread) [Acoustic Folk] (2022)",KATIL - I Bake Bread / Հաց Կթխեմ,2023-01-05,0.9,352.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'KATIL - I Bake Bread / Հաց Կթխեմ', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/IOBgR8nz6-w?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""KATIL - I Bake Bread / Հաց Կթխեմ""></iframe>', 'author_name': 'Katil', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/IOBgR8nz6-w/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@KatilOfficial'}}",Katil Band,Hats Ktkhem,KATIL,I Bake Bread / Հաց Կթխեմ,"armenia, acoustic folk",youtube,,https://www.youtube.com/watch?v=IOBgR8nz6-w,IOBgR8nz6-w,,,,KATIL - I Bake Bread / Հաց Կթխեմ,Katil,2022-12-26T15:00:09Z,PT5M52S,13899,https://i.ytimg.com/vi/IOBgR8nz6-w/hqdefault.jpg,691,64,,13.9K,691,64,05:52,2022-12-26,352
Michael McDonald - I Keep Forgettin' (Every Time You're Near) [Soft Rock/Blue-eyed soul],Michael McDonald - I Keep Forgettin' (Every Time You're Near) (Official Music Video),2023-01-08,0.91,256.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Michael McDonald - I Keep Forgettin' (Every Time You're Near) (Official Music Video)"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/9gbQVj4MR3M?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Michael McDonald - I Keep Forgettin&#39; (Every Time You&#39;re Near) (Official Music Video)""></iframe>', 'author_name': 'RHINO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/9gbQVj4MR3M/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@rhino'}}",Michael McDonald,I Keep Forgettin,Michael McDonald,I Keep Forgettin,"soft rock, blue-eyed soul",youtube,,https://www.youtube.com/watch?v=9gbQVj4MR3M,9gbQVj4MR3M,,,,Michael McDonald - I Keep Forgettin' (Every Time You're Near) (Official Music Video),RHINO,2021-09-24T14:59:52Z,PT3M52S,5225964,https://i.ytimg.com/vi/9gbQVj4MR3M/hqdefault.jpg,68211,2216,"['RHINO', 'Rhino Records', 'Classic Rock', 'Soul', '80s Alternative', 'Classic Music Videos', '80s Hits', 'michael mcdonald', 'michael mcdonald songs', 'michael mcdonald music', 'michael mcdonald playlist', 'michael mcdonald live', 'michael mcdonald greatest hits', 'best of michael mcdonald', ""michael mcdonald i keep forgettin every time you're near"", 'i keep forgettin', ""i keep forgettin every time you're near"", ""if that's what it takes""]",5.23M,68.2K,2.22K,03:52,2021-09-24,256
Trash Puppets -- Rainy Cloudy [skate-punk] (2023),Trash Puppets - Rainy Cloudy,2023-01-07,0.92,253.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Trash Puppets - Rainy Cloudy', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/POSgdQ-TGno?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Trash Puppets - Rainy Cloudy""></iframe>', 'author_name': 'Trash Puppets', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/POSgdQ-TGno/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@trashpuppets8683'}}",Trash Puppets,Rainy Cloudy,Trash Puppets,Rainy Cloudy,skate-punk,youtube,,https://www.youtube.com/watch?v=POSgdQ-TGno,POSgdQ-TGno,,,,Trash Puppets - Rainy Cloudy,Trash Puppets,2023-01-06T05:00:15Z,PT3M53S,1807,https://i.ytimg.com/vi/POSgdQ-TGno/hqdefault.jpg,74,7,,1.81K,74,7,03:53,2023-01-06,253
poolfire - Hope You Find [indie rock] (2022),poolfire - Hope You Find (Official Audio),2023-01-06,0.9,207.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'poolfire - Hope You Find (Official Audio)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/dkQQ81VDVME?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""poolfire - Hope You Find (Official Audio)""></iframe>', 'author_name': 'poolfire', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/dkQQ81VDVME/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@poolfire1775'}}",poolfire,Hope You Find,poolfire,Hope You Find,indie rock,youtube,,https://www.youtube.com/watch?v=dkQQ81VDVME,dkQQ81VDVME,,,,poolfire - Hope You Find (Official Audio),poolfire,2022-07-27T04:00:59Z,PT3M16S,2000,https://i.ytimg.com/vi/dkQQ81VDVME/hqdefault.jpg,46,8,"['poolfire', 'raspberry lips', 'ugly friends', 'radio man', 'got a new guitar today', 'serotonin pockets', 'pool fire']",2K,46,8,03:16,2022-07-27,207
Clyde McGee — Wood Chipped Chins [folk/blues] (2023),Clyde McGee - “Wood Chipped Chins” || BackWhenFM,2023-01-06,0.88,191.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Clyde McGee - “Wood Chipped Chins” || BackWhenFM', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/yOwJ8g4PU7Q?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Clyde McGee - “Wood Chipped Chins” || BackWhenFM""></iframe>', 'author_name': 'BackWhenFM', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/yOwJ8g4PU7Q/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@BackWhenFM'}}",Clyde McGee,Wood Chipped Chins,Clyde McGee,Wood Chipped Chins || BackWhenFM,"folk, blues",youtube,,https://www.youtube.com/watch?v=yOwJ8g4PU7Q,yOwJ8g4PU7Q,,,,Clyde McGee - “Wood Chipped Chins” || BackWhenFM,BackWhenFM,2023-01-06T20:00:30Z,PT2M52S,2089,https://i.ytimg.com/vi/yOwJ8g4PU7Q/hqdefault.jpg,98,20,"['gemsonvhs', 'americana', 'folk music', 'country', 'country music', 'bluegrass', 'roots', 'lr baggs', 'sennheiser', 'Back when fm', 'backwhenfm', 'bwfm', 'backwhen fm', 'back whenfm', 'Back when', 'western as fuck', 'blues music', 'jazz', 'fingerstyle', 'fingerstyle guitar', 'John R. Miller', 'Faustina', 'back and forth', 'Vincent Neil Emerson', 'Pat Reedy', 'Tyler Childers']",2.09K,98,20,02:52,2023-01-06,191
