r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
Less Than Jake - The Science of Selling Yourself Short [Ska Punk],The Science Of Selling Yourself Short (Video),2022-12-27,0.93,4613.0,Less Than Jake,The Science of Selling Yourself Short,,,ska punk,youtube,,https://www.youtube.com/watch?v=krXG307d4k8,krXG307d4k8,,,,,The Science of Selling Yourself Short,Less Than Jake,1iD0a0plhO55cWEJa5UGcZ,,0.719,0.815,5.0,-3.546,1.0,0.0305,0.16,0.0,0.0367,0.937,93.126,audio_features,spotify:track:1iD0a0plhO55cWEJa5UGcZ,https://api.spotify.com/v1/tracks/1iD0a0plhO55cWEJa5UGcZ,https://api.spotify.com/v1/audio-analysis/1iD0a0plhO55cWEJa5UGcZ,186267.0,4.0,https://i.scdn.co/image/ab67616d0000b27346b71e44bcda9ea6eba4182e,2003-05-19,2003.0,False,55.0,https://p.scdn.co/mp3-preview/f614ae76b4c9e0ac6e3afe7d7636968e8b9fcc9c?cid=484c8fc1e0c54669ac770f80991a8280,"'modern ska punk', 'pop punk', 'punk', 'ska', 'ska punk', 'skate punk'",54,339308
Bill Withers - Ain't No Sunshine [Soul],Bill Withers - Ain't No Sunshine (Official Audio),2022-12-29,0.94,2498.0,Bill Withers,Aint No Sunshine,Bill Withers,Aint No Sunshine,soul,youtube,,https://www.youtube.com/watch?v=YuKfiH0Scao,YuKfiH0Scao,,,,,Ain't No Sunshine,Bill Withers,1k1Bqnv2R0uJXQN4u6LKYt,,0.527,0.415,4.0,-11.451,0.0,0.122,0.457,1.72e-05,0.117,0.515,78.169,audio_features,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093.0,4.0,https://i.scdn.co/image/ab67616d0000b273e1e350d06ffebd2e19e047ce,1971-05-01,1971.0,False,80.0,https://p.scdn.co/mp3-preview/966e700ba618a7a059e89ca52be28498c35415ff?cid=484c8fc1e0c54669ac770f80991a8280,"'funk', 'quiet storm', 'soul'",72,1412308
ZYNE - Rift Apart [Spacecore] (2022),ZYNE - Rift Apart,2022-12-28,0.86,1477.0,ZYNE,Rift Apart,ZYNE,Rift Apart,spacecore,youtube,,https://www.youtube.com/watch?v=UtYBnKiSilE,UtYBnKiSilE,,,,,Rift Apart,ZYNE,27Kdm74d1zIHTUc2wSLe3r,,0.524,0.894,2.0,-7.589,0.0,0.0715,0.00198,0.00196,0.0935,0.189,140.003,audio_features,spotify:track:27Kdm74d1zIHTUc2wSLe3r,https://api.spotify.com/v1/tracks/27Kdm74d1zIHTUc2wSLe3r,https://api.spotify.com/v1/audio-analysis/27Kdm74d1zIHTUc2wSLe3r,147429.0,4.0,https://i.scdn.co/image/ab67616d0000b273987af9838c7150a9cabe721a,2022-12-23,2022.0,False,38.0,https://p.scdn.co/mp3-preview/ef4cd3611593289d5be63768aeaeb403f6609b29?cid=484c8fc1e0c54669ac770f80991a8280,'white noise',48,172
ZYNE -- Rift Apart [Spacecore] (2022),ZYNE - Rift Apart,2022-12-25,0.87,695.0,ZYNE,Rift Apart,ZYNE,Rift Apart,spacecore,youtube,,https://www.youtube.com/watch?v=UtYBnKiSilE,UtYBnKiSilE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'folk rock', 'sunshine pop'",64,383324
"Filter - Hey Man, Nice Shot [Rock]","Filter - Hey Man, Nice Shot (Official Music Video)",2022-12-29,0.94,500.0,Filter,"Hey Man, Nice Shot",Filter,"Hey Man, Nice Shot",rock,youtube,,https://www.youtube.com/watch?v=o9mJ82x_l-E,o9mJ82x_l-E,,,,,"Hey Man, Nice Shot - Remastered Version",Filter,1IyHPt3b6BrhdMwNyk0VM0,,0.48,0.588,2.0,-10.773,1.0,0.0339,0.00213,0.712,0.319,0.305,177.018,audio_features,spotify:track:1IyHPt3b6BrhdMwNyk0VM0,https://api.spotify.com/v1/tracks/1IyHPt3b6BrhdMwNyk0VM0,https://api.spotify.com/v1/audio-analysis/1IyHPt3b6BrhdMwNyk0VM0,314440.0,4.0,https://i.scdn.co/image/ab67616d0000b273528903c46e4426b95a2c6d36,1995-04-11,1995.0,False,64.0,,"'alternative metal', 'alternative rock', 'grunge', 'industrial metal', 'industrial rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock'",56,465100
Lady Flash - アストロちっく・アラスカ [Japanese indie] (2022),LADY FLASH / アストロちっく・アラスカ (Official Music Video),2022-12-24,0.95,497.0,Lady Flash,アストロちっく・アラスカ,LADY FLASH,アストロちっく・アラスカ,japanese indie,youtube,,https://www.youtube.com/watch?v=bCqzq6e_OdY,bCqzq6e_OdY,,,,,*〜アスタリスク〜,ORANGE RANGE,6MKOd8KDFzwpu8Vz6ccZU5,,0.57,0.931,5.0,-3.983,1.0,0.0408,0.026,0.000211,0.312,0.677,127.988,audio_features,spotify:track:6MKOd8KDFzwpu8Vz6ccZU5,https://api.spotify.com/v1/tracks/6MKOd8KDFzwpu8Vz6ccZU5,https://api.spotify.com/v1/audio-analysis/6MKOd8KDFzwpu8Vz6ccZU5,255907.0,4.0,https://i.scdn.co/image/ab67616d0000b273bb6fec67ceac6cc0f584f7af,2005-01-01,2005.0,False,60.0,https://p.scdn.co/mp3-preview/27057e8cd1ef27d62392302c2ac031d8cdb281ea?cid=484c8fc1e0c54669ac770f80991a8280,"'j-pop', 'j-poprock', 'j-rock', 'okinawan pop'",56,456319
FLIPPENDO ! — Space Cartel [chiptune] (2022),FLIPPENDO !   Space Cartel (CHIPTUNE / CBRPNK / GAME BOY),2022-12-29,0.93,400.0,FLIPPENDO !,Space Cartel,,,chiptune,youtube,,https://www.youtube.com/watch?v=_bfzAr7m5CM,_bfzAr7m5CM,,,,,Codicia,Space Castorz,4XdlPRcZPewuyk2kHjFQIu,,0.756,0.779,0.0,-7.172,0.0,0.0523,0.0158,0.0131,0.0379,0.258,126.055,audio_features,spotify:track:4XdlPRcZPewuyk2kHjFQIu,https://api.spotify.com/v1/tracks/4XdlPRcZPewuyk2kHjFQIu,https://api.spotify.com/v1/audio-analysis/4XdlPRcZPewuyk2kHjFQIu,200476.0,4.0,https://i.scdn.co/image/ab67616d0000b273bca942085b545270b93ff039,2022-10-28,2022.0,False,23.0,https://p.scdn.co/mp3-preview/7d7e42a81a680fe743c188e28322437645c62a29?cid=484c8fc1e0c54669ac770f80991a8280,,15,118
Temple of the Dog - Call Me a Dog [Alt Rock],Call Me A Dog,2022-12-29,0.94,367.0,Temple of the Dog,Call Me a Dog,,,alt rock,youtube,,https://www.youtube.com/watch?v=i7dvT047kjo,i7dvT047kjo,,,,,Call Me A Dog,Temple Of The Dog,5MRRZxscYnbYKHvOQdxtdw,,0.294,0.591,7.0,-9.712,1.0,0.038,0.153,0.0,0.126,0.327,146.259,audio_features,spotify:track:5MRRZxscYnbYKHvOQdxtdw,https://api.spotify.com/v1/tracks/5MRRZxscYnbYKHvOQdxtdw,https://api.spotify.com/v1/audio-analysis/5MRRZxscYnbYKHvOQdxtdw,304507.0,3.0,https://i.scdn.co/image/ab67616d0000b273483c3d93af76b1f635f9dc7d,1990-01-01,1990.0,False,52.0,,"'alternative metal', 'alternative rock', 'grunge', 'hard rock', 'pop rock', 'rock', 'supergroup'",56,1097142
Gaerea - Salve [Black Metal] (2022),GAEREA - 'Salve' (official music video) 2022,2022-12-26,0.91,347.0,Gaerea,Salve,GAEREA,Salve,black metal,youtube,,https://www.youtube.com/watch?v=kIAoJxmRFQc,kIAoJxmRFQc,,,,,Salve,Gaerea,3MV9rmFHKTu4LbHGwVA1lu,,0.163,0.932,4.0,-2.066,1.0,0.0926,2.88e-06,0.369,0.254,0.33,199.527,audio_features,spotify:track:3MV9rmFHKTu4LbHGwVA1lu,https://api.spotify.com/v1/tracks/3MV9rmFHKTu4LbHGwVA1lu,https://api.spotify.com/v1/audio-analysis/3MV9rmFHKTu4LbHGwVA1lu,325473.0,4.0,https://i.scdn.co/image/ab67616d0000b2735670d0a9e4bb4cc3eda4b9c6,2022-09-23,2022.0,False,39.0,https://p.scdn.co/mp3-preview/83bef29bf498a4d8bbff14be02c1a1ad7feab388?cid=484c8fc1e0c54669ac770f80991a8280,"'portuguese metal', 'post-black metal', 'voidgaze'",36,31424
"JFDR -- White Sun, live on kexp [electronic / indie / low fi] (2016)",JFDR - White Sun (Live on KEXP),2022-12-27,0.92,292.0,JFDR,"White Sun, live on kexp",JFDR,White Sun,"electronic, indie, low fi",youtube,,https://www.youtube.com/watch?v=DXluz_6sewE,DXluz_6sewE,,,,,White Sun,JFDR,5ROW9ymB6dGoQzDRNxaJC6,,0.488,0.239,9.0,-13.305,0.0,0.029,0.929,0.0012,0.107,0.181,112.848,audio_features,spotify:track:5ROW9ymB6dGoQzDRNxaJC6,https://api.spotify.com/v1/tracks/5ROW9ymB6dGoQzDRNxaJC6,https://api.spotify.com/v1/audio-analysis/5ROW9ymB6dGoQzDRNxaJC6,268098.0,5.0,https://i.scdn.co/image/ab67616d0000b2737cb9e0da360e780099d72692,2017-03-17,2017.0,False,30.0,https://p.scdn.co/mp3-preview/849625d143b3695ccf5950f456778ce0552f067a?cid=484c8fc1e0c54669ac770f80991a8280,'icelandic indie',37,21538
