r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Sneaker Pimps - 6 Underground [Trip Hop],6 Underground,2022-11-02,0.94,1214.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '6 Underground', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/C7JHvenOOM0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""6 Underground""></iframe>', 'author_name': 'Sneaker Pimps - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/C7JHvenOOM0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCJyWGubOprIC7wq4VA7mk5Q'}}",Sneaker Pimps,6 Underground,,,trip hop,youtube,,https://www.youtube.com/watch?v=C7JHvenOOM0,C7JHvenOOM0,,,,6 Underground,Sneaker Pimps - Topic,2019-07-26T21:26:07Z,PT4M12S,449956,https://i.ytimg.com/vi/C7JHvenOOM0/hqdefault.jpg,11015,54,"['Sneaker Pimps', 'Liam Howe', 'Chris Corner', 'Ian Pickering', 'Keli Ali', 'Joe Wilson', 'David Westlake', '6 Underground']",450K,11K,54,04:12,2019-07-26,1.21K
Harvey Danger - Flagpole Sitta [alternative/rock],Harvey Danger - Flagpole Sitta (Official Music Video),2022-10-31,0.91,862.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Harvey Danger - Flagpole Sitta (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/wYsMjEeEg4g?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Harvey Danger - Flagpole Sitta (Official Music Video)""></iframe>', 'author_name': 'No Sleep Records', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/wYsMjEeEg4g/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/nosleeprecordstube'}}",Harvey Danger,Flagpole Sitta,Harvey Danger,Flagpole Sitta,"alternative, rock",youtube,,https://www.youtube.com/watch?v=wYsMjEeEg4g,wYsMjEeEg4g,,,,Harvey Danger - Flagpole Sitta (Official Music Video),No Sleep Records,2014-05-06T18:49:26Z,PT3M43S,8245033,https://i.ytimg.com/vi/wYsMjEeEg4g/hqdefault.jpg,78037,4695,"['no', 'sleep', 'records', 'hardcore', 'indie', 'pop', 'punk', 'screamo', 'alternative', 'run', 'for', 'cover', 'topshelf', 'deathwish', 'inc', 'la', 'dispute', 'balance', 'and', 'composure', 'the', 'wonder', 'years', 'touche', 'amore']",8.25M,78K,4.7K,03:43,2014-05-06,862
"The Verve - Lucky Man [Britpop, 1997]",The Verve - Lucky Man (Official Music Video),2022-10-31,0.93,643.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Verve - Lucky Man (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/MH6TJU0qWoY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Verve - Lucky Man (Official Music Video)""></iframe>', 'author_name': 'TheVerveVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/MH6TJU0qWoY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/TheVerveVEVO'}}",The Verve,Lucky Man,The Verve,Lucky Man,"britpop, 1997",youtube,,https://www.youtube.com/watch?v=MH6TJU0qWoY,MH6TJU0qWoY,,,,The Verve - Lucky Man (Official Music Video),TheVerveVEVO,2009-02-28T08:20:50Z,PT4M53S,91801207,https://i.ytimg.com/vi/MH6TJU0qWoY/hqdefault.jpg,378483,17030,"['the verve', 'lucky man', 'the verve lucky man video', 'the verve lucky man', 'lucky man the verve', 'the verve karaoke', 'the verve lucky man acoustic', 'the verve lucky man lyrics', 'lucky man unplugged', 'lucky man karaoke', 'lucky man instrumental', 'lucky man live', 'the verve lucky man official video', 'lucky man cover', 'lucky man remix', 'lucky man chords', 'lucky man guitar', 'lucky man espanol', 'lucky man subtitulada', 'hombre con suerte', 'lucky man haigh hall', 'lucky', 'man']",91.8M,378K,17K,04:53,2009-02-28,643
"Alexandra Viloteau & Elizabeth Boardman — ""I'll Fly Away"" [American folk] (2022)","""I'll Fly Away"" - Alexandra Viloteau & Elizabeth Boardman",2022-10-31,0.87,437.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '""I\'ll Fly Away"" - Alexandra Viloteau & Elizabeth Boardman', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/EZKLNeaP7g0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""&quot;I&#39;ll Fly Away&quot; - Alexandra Viloteau &amp; Elizabeth Boardman""></iframe>', 'author_name': 'Alexandra Iranfar-Viloteau', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/EZKLNeaP7g0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UChwP-VLw-TGNUAjwF2NbIXA'}}",Alexandra Viloteau & Elizabeth Boardman,Ill Fly Away,,I'll Fly Away,american folk,youtube,,https://www.youtube.com/watch?v=EZKLNeaP7g0,EZKLNeaP7g0,,,,"""I'll Fly Away"" - Alexandra Viloteau & Elizabeth Boardman",Alexandra Iranfar-Viloteau,2022-10-07T16:21:30Z,PT3M28S,3597,https://i.ytimg.com/vi/EZKLNeaP7g0/hqdefault.jpg,73,5,,3.6K,73,5,03:28,2022-10-07,437
"Dave Dee, Dozy, Beaky, Mick & Tich -- She's So Good [Rock/Mod] (1966)","Dave Dee,Dozy,Beaky,Mick & Titch -She`s So Good",2022-10-30,0.91,282.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Dave Dee,Dozy,Beaky,Mick & Titch -She`s So Good', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/HBpeVevpefg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Dave Dee,Dozy,Beaky,Mick &amp; Titch -She`s So Good""></iframe>', 'author_name': 'bside100', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/HBpeVevpefg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/bside100'}}","Dave Dee, Dozy, Beaky, Mick & Tich",Shes So Good,"Dave Dee,Dozy,Beaky,Mick & Titch",She`s So Good,"rock, mod",youtube,,https://www.youtube.com/watch?v=HBpeVevpefg,HBpeVevpefg,,,,"Dave Dee,Dozy,Beaky,Mick & Titch -She`s So Good",bside100,2008-12-12T20:09:41Z,PT2M25S,22703,https://i.ytimg.com/vi/HBpeVevpefg/hqdefault.jpg,86,9,"['pop', 'beat', 'dave', 'dee', 'dozy', 'beaky', 'mick', 'and', 'titch', 'side', '60s', 'sixties']",22.7K,86,9,02:25,2008-12-12,282
Good Funk Shui - Not the Droid You're Looking For [Funk] (2022),Good Funk Shui - 'Not the Droid You're Looking For' Official Music Video,2022-11-01,0.89,278.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Good Funk Shui - 'Not the Droid You're Looking For' Official Music Video"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/KtO2pqM6DvI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Good Funk Shui - &#39;Not the Droid You&#39;re Looking For&#39; Official Music Video""></iframe>', 'author_name': 'Nate Wong', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/KtO2pqM6DvI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/NateWongMusic'}}",Good Funk Shui,Not the Droid Youre Looking For,Good Funk Shui,Not the Droid You're Looking For,funk,youtube,,https://www.youtube.com/watch?v=KtO2pqM6DvI,KtO2pqM6DvI,,,,Good Funk Shui - 'Not the Droid You're Looking For' Official Music Video,Nate Wong,2022-03-14T11:01:04Z,PT6M16S,3624,https://i.ytimg.com/vi/KtO2pqM6DvI/hqdefault.jpg,117,11,"['good feng shui', 'nate wong', 'popper', 'popping', 'dance']",3.62K,117,11,06:16,2022-03-14,278
Pete Rock and CL Smooth - They Reminisce Over You (T.R.OY.) [Jazz Rap],Pete Rock & CL Smooth - They Reminisce Over You (T.R.O.Y.) (Official Video),2022-11-02,0.96,175.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Pete Rock & CL Smooth - They Reminisce Over You (T.R.O.Y.) (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/k6mdRv0ZdR8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Pete Rock &amp; CL Smooth - They Reminisce Over You (T.R.O.Y.) (Official Video)""></iframe>', 'author_name': 'UPROXX Video', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/k6mdRv0ZdR8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/UPROXXVideo'}}",Pete Rock and CL Smooth,They Reminisce Over You,Pete Rock & CL Smooth,They Reminisce Over You,jazz rap,youtube,,https://www.youtube.com/watch?v=k6mdRv0ZdR8,k6mdRv0ZdR8,,,,Pete Rock & CL Smooth - They Reminisce Over You (T.R.O.Y.) (Official Video),UPROXX Video,2012-03-24T01:20:26Z,PT4M4S,5807115,https://i.ytimg.com/vi/k6mdRv0ZdR8/hqdefault.jpg,91079,4240,"['UPROXX Video', 'Hip Hop', 'Hip Hop Culture', '90s Hip Hop', '90s Rap', '2000s hip hop', '2000s Hip Hop Hits', 'Old School Hip Hop', '90s Music Videos', '90s Hip Hop Music Videos', 'Hip Hop Mix', 'Hip Hop Playlist', '90s hip hop mix', '90s hits r&b and hip hop', '90s hits hip hop', '90s underground hip hop', 'UPROXX', 'Pete Rock and CL Smooth', 'they reminisce over you', 'pete rock and cl smooth they reminisce over you', 'pete rock and cl smooth they reminisce over you lyrics']",5.81M,91.1K,4.24K,04:04,2012-03-24,175
Fly My Pretties - Quiet Girl [Folk/Roots] (2019),Quiet Girl,2022-10-31,0.89,165.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Quiet Girl', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/Bj1DJcT4uoA?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Quiet Girl""></iframe>', 'author_name': 'Fly My Pretties - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Bj1DJcT4uoA/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCtZNgSfwORYGf4mKIjs7fqA'}}",Fly My Pretties,Quiet Girl,,,"folk, roots",youtube,,https://www.youtube.com/watch?v=Bj1DJcT4uoA,Bj1DJcT4uoA,,,,Quiet Girl,Fly My Pretties - Topic,2022-09-07T19:43:40Z,PT4M4S,707,https://i.ytimg.com/vi/Bj1DJcT4uoA/hqdefault.jpg,16,0,"['Fly My Pretties Samuel Flynn Scott The Studio Recordings', 'Pt. 1 Quiet Girl']",707,16,0,04:04,2022-09-07,165
Skid Row - 18 And Life [Hair Band/Rock],Skid Row - 18 And Life (Official Music Video),2022-11-02,0.9,115.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Skid Row - 18 And Life (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/Ghd2bkIadG4?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Skid Row - 18 And Life (Official Music Video)""></iframe>', 'author_name': 'RHINO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Ghd2bkIadG4/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/rhino'}}",Skid Row,18 And Life,Skid Row,18 And Life,"hair band, rock",youtube,,https://www.youtube.com/watch?v=Ghd2bkIadG4,Ghd2bkIadG4,,,,Skid Row - 18 And Life (Official Music Video),RHINO,2019-01-18T09:00:02Z,PT3M50S,39953491,https://i.ytimg.com/vi/Ghd2bkIadG4/hqdefault.jpg,317486,9151,"['skid row', 'heavy metal', '18 and life', 'sebastian bach', 'hard rock', 'skid row 18 and life', 'skid row 18 and life live', 'skid row 18 and life hq', 'skid row 18 and life lyrics', 'skid row 18 and life lyrics español', 'skid row 18 and life hq audio', 'skid row 18 and life live 2018', 'skid row 18 and life lyrics video', 'skid row 18 and life lyrics subtitulos', 'skid row 18 and life lyrics and chords', 'hard rock playlist', 'skid row 1989', 'skid row full album', 'skid row 30th anniversary']",40M,317K,9.15K,03:50,2019-01-18,115
Kerry Clark — “Pass It On” [Folk] (2010),Kerry Patrick Clark - Pass It On,2022-11-01,0.84,100.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Kerry Patrick Clark - Pass It On', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/6guvvvTBkT4?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Kerry Patrick Clark - Pass It On""></iframe>', 'author_name': 'Carnegie Concert Series', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/6guvvvTBkT4/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCSQk1ibe-Ebc4GLdWUSZVKw'}}",Kerry Clark,Pass It On,Kerry Patrick Clark,Pass It On,folk,youtube,,https://www.youtube.com/watch?v=6guvvvTBkT4,6guvvvTBkT4,,,,Kerry Patrick Clark - Pass It On,Carnegie Concert Series,2016-03-06T18:10:34Z,PT3M54S,1218,https://i.ytimg.com/vi/6guvvvTBkT4/hqdefault.jpg,15,0,"['singer', 'songwriter', 'musician', 'Carnegie Concert Series', 'live music', 'Martin guitar']",1.22K,15,0,03:54,2016-03-06,100
