sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Lazy Eye,Silversun Pickups,Silverspun Pickups - Lazy Eye [Alt Rock] (2006),Silversun Pickups - Lazy Eye (Official Video),Lazy Eye,Silverspun Pickups,Lazy Eye,Silversun Pickups,1aDLUzCyYpRXgrjwUWzV2X,,5103.0,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,audio_features,spotify:track:1aDLUzCyYpRXgrjwUWzV2X,https://api.spotify.com/v1/tracks/1aDLUzCyYpRXgrjwUWzV2X,https://api.spotify.com/v1/audio-analysis/1aDLUzCyYpRXgrjwUWzV2X,354360,4,https://i.scdn.co/image/ab67616d0000b2739caa0b7bb4d3966f6fb2a266,2006-07-25,2006,False,62,https://p.scdn.co/mp3-preview/f0db82852cf6eff29fa200047e7a47c82d901cc7?cid=484c8fc1e0c54669ac770f80991a8280
Lazy Eye,Silversun Pickups,Silverspun Pickups - Lazy Eye [Alt Rock] (2006),Silversun Pickups - Lazy Eye (Official Video),Lazy Eye,Silverspun Pickups,Lazy Eye,Silversun Pickups,1aDLUzCyYpRXgrjwUWzV2X,,5103.0,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,audio_features,spotify:track:1aDLUzCyYpRXgrjwUWzV2X,https://api.spotify.com/v1/tracks/1aDLUzCyYpRXgrjwUWzV2X,https://api.spotify.com/v1/audio-analysis/1aDLUzCyYpRXgrjwUWzV2X,354360,4,https://i.scdn.co/image/ab67616d0000b2739caa0b7bb4d3966f6fb2a266,2006-07-25,2006,False,62,https://p.scdn.co/mp3-preview/f0db82852cf6eff29fa200047e7a47c82d901cc7?cid=484c8fc1e0c54669ac770f80991a8280
Think,The Blues Brothers,The Blues Brothers | Aretha Franklin - Think [Soul],"The Blues Brothers | Aretha Franklin Sings ""Think"" in 4K HDR",Think,The Blues Brothers | Aretha Franklin,Think,The Blues Brothers,6kie23fo40j9gBNWGWg5Dc,,534.0,0.653,0.836,5,-5.594,1,0.188,0.495,0.000232,0.24,0.713,128.628,audio_features,spotify:track:6kie23fo40j9gBNWGWg5Dc,https://api.spotify.com/v1/tracks/6kie23fo40j9gBNWGWg5Dc,https://api.spotify.com/v1/audio-analysis/6kie23fo40j9gBNWGWg5Dc,195307,4,https://i.scdn.co/image/ab67616d0000b2739a88a61e9fb51cce727b0f52,1980-01-01,1980,False,54,https://p.scdn.co/mp3-preview/b5d70ea5096c20e85ff402d8636b0aabe3116455?cid=484c8fc1e0c54669ac770f80991a8280
Think,The Blues Brothers,The Blues Brothers | Aretha Franklin - Think [Soul],"The Blues Brothers | Aretha Franklin Sings ""Think"" in 4K HDR",Think,The Blues Brothers | Aretha Franklin,Think,The Blues Brothers,6kie23fo40j9gBNWGWg5Dc,,534.0,0.653,0.836,5,-5.594,1,0.188,0.495,0.000232,0.24,0.713,128.628,audio_features,spotify:track:6kie23fo40j9gBNWGWg5Dc,https://api.spotify.com/v1/tracks/6kie23fo40j9gBNWGWg5Dc,https://api.spotify.com/v1/audio-analysis/6kie23fo40j9gBNWGWg5Dc,195307,4,https://i.scdn.co/image/ab67616d0000b2739a88a61e9fb51cce727b0f52,1980-01-01,1980,False,54,https://p.scdn.co/mp3-preview/b5d70ea5096c20e85ff402d8636b0aabe3116455?cid=484c8fc1e0c54669ac770f80991a8280
Fortune Teller,Say She She,Say She She - Fortune Teller [Soul] (2022),Say She She - Fortune Teller [OFFICIAL VIDEO],Fortune Teller,Say She She,Fortune Teller,Say She She,2G01T828C7rQXDjn0v24Ku,,406.0,0.681,0.498,11,-8.491,0,0.0318,0.251,0.00066,0.0842,0.875,89.688,audio_features,spotify:track:2G01T828C7rQXDjn0v24Ku,https://api.spotify.com/v1/tracks/2G01T828C7rQXDjn0v24Ku,https://api.spotify.com/v1/audio-analysis/2G01T828C7rQXDjn0v24Ku,199578,4,https://i.scdn.co/image/ab67616d0000b273c643bcbaec728b040dfccbfa,2022-10-07,2022,False,41,https://p.scdn.co/mp3-preview/098a09057887f1fb3897ff2c8d4f6b9fba3c265f?cid=484c8fc1e0c54669ac770f80991a8280
Fortune Teller,Say She She,Say She She - Fortune Teller [Soul] (2022),Say She She - Fortune Teller [OFFICIAL VIDEO],Fortune Teller,Say She She,Fortune Teller,Say She She,2G01T828C7rQXDjn0v24Ku,,406.0,0.681,0.498,11,-8.491,0,0.0318,0.251,0.00066,0.0842,0.875,89.688,audio_features,spotify:track:2G01T828C7rQXDjn0v24Ku,https://api.spotify.com/v1/tracks/2G01T828C7rQXDjn0v24Ku,https://api.spotify.com/v1/audio-analysis/2G01T828C7rQXDjn0v24Ku,199578,4,https://i.scdn.co/image/ab67616d0000b273c643bcbaec728b040dfccbfa,2022-10-07,2022,False,41,https://p.scdn.co/mp3-preview/098a09057887f1fb3897ff2c8d4f6b9fba3c265f?cid=484c8fc1e0c54669ac770f80991a8280
I'm a Banana,Onision,"アンナ・バナナ Anna Banana - Follow Me I [Soul, Jazz, Citypop] (1991)",アンナ・バナナ Anna Banana - Follow Me I (1991),Follow Me I,アンナ・バナナ Anna Banana,Follow Me I,アンナ・バナナ Anna Banana,315YiOWf8Yy7gOEOLpyWQs,,379.0,0.625,0.705,2,-3.444,1,0.122,0.0748,7.77e-06,0.493,0.48,129.875,audio_features,spotify:track:315YiOWf8Yy7gOEOLpyWQs,https://api.spotify.com/v1/tracks/315YiOWf8Yy7gOEOLpyWQs,https://api.spotify.com/v1/audio-analysis/315YiOWf8Yy7gOEOLpyWQs,90227,4,https://i.scdn.co/image/ab67616d0000b273287e1ea1aed899427489e0be,2010-10-01,2010,False,46,https://p.scdn.co/mp3-preview/d69564ed6ba773c43aa508cf62cfb0b9938b79bd?cid=484c8fc1e0c54669ac770f80991a8280
I'm a Banana,Onision,"アンナ・バナナ Anna Banana - Follow Me I [Soul, Jazz, Citypop] (1991)",アンナ・バナナ Anna Banana - Follow Me I (1991),Follow Me I,アンナ・バナナ Anna Banana,Follow Me I,アンナ・バナナ Anna Banana,315YiOWf8Yy7gOEOLpyWQs,,379.0,0.625,0.705,2,-3.444,1,0.122,0.0748,7.77e-06,0.493,0.48,129.875,audio_features,spotify:track:315YiOWf8Yy7gOEOLpyWQs,https://api.spotify.com/v1/tracks/315YiOWf8Yy7gOEOLpyWQs,https://api.spotify.com/v1/audio-analysis/315YiOWf8Yy7gOEOLpyWQs,90227,4,https://i.scdn.co/image/ab67616d0000b273287e1ea1aed899427489e0be,2010-10-01,2010,False,46,https://p.scdn.co/mp3-preview/d69564ed6ba773c43aa508cf62cfb0b9938b79bd?cid=484c8fc1e0c54669ac770f80991a8280
25 or 6 to 4 - 2002 Remaster,Chicago,Chicago - 25 or 6 to 4 - 7/21/1970 [Rock],Chicago - 25 or 6 to 4 - 7/21/1970 - Tanglewood (Official),25 or 6 to 4 - 7/21/1970,Chicago,25 or 6 to 4 - 7/21/1970 - Tanglewood,Chicago,7GqIDx2QVGOpd4r1fZaUUW,,295.0,0.604,0.905,4,-7.059,0,0.0578,0.309,0.0632,0.0837,0.723,147.448,audio_features,spotify:track:7GqIDx2QVGOpd4r1fZaUUW,https://api.spotify.com/v1/tracks/7GqIDx2QVGOpd4r1fZaUUW,https://api.spotify.com/v1/audio-analysis/7GqIDx2QVGOpd4r1fZaUUW,289800,4,https://i.scdn.co/image/ab67616d0000b273f97c928726d4abbaed5aebf9,1970-01-26,1970,False,61,https://p.scdn.co/mp3-preview/0d80057bda032f034de949ca6435c7592b1864f2?cid=484c8fc1e0c54669ac770f80991a8280
25 or 6 to 4 - 2002 Remaster,Chicago,Chicago - 25 or 6 to 4 - 7/21/1970 [Rock],Chicago - 25 or 6 to 4 - 7/21/1970 - Tanglewood (Official),25 or 6 to 4 - 7/21/1970,Chicago,25 or 6 to 4 - 7/21/1970 - Tanglewood,Chicago,7GqIDx2QVGOpd4r1fZaUUW,,295.0,0.604,0.905,4,-7.059,0,0.0578,0.309,0.0632,0.0837,0.723,147.448,audio_features,spotify:track:7GqIDx2QVGOpd4r1fZaUUW,https://api.spotify.com/v1/tracks/7GqIDx2QVGOpd4r1fZaUUW,https://api.spotify.com/v1/audio-analysis/7GqIDx2QVGOpd4r1fZaUUW,289800,4,https://i.scdn.co/image/ab67616d0000b273f97c928726d4abbaed5aebf9,1970-01-26,1970,False,61,https://p.scdn.co/mp3-preview/0d80057bda032f034de949ca6435c7592b1864f2?cid=484c8fc1e0c54669ac770f80991a8280
