r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Beastie Boys (ft.Q-tip) - Get It Together [East Coast Hip-Hop],Get It Together,2023-01-01,0.96,778.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Get It Together', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/0bkMtWL-5vM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Get It Together""></iframe>', 'author_name': 'Beastie Boys - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/0bkMtWL-5vM/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCe6E2f1FNQZ0XuCJ4GlONwQ'}}",,,,,east coast hip hop,youtube,,https://www.youtube.com/watch?v=0bkMtWL-5vM,0bkMtWL-5vM,,,,Get It Together,Beastie Boys - Topic,2017-05-24T14:13:23Z,PT4M6S,1574634,https://i.ytimg.com/vi/0bkMtWL-5vM/hqdefault.jpg,21496,66,"['Beastie Boys', 'ビースティボーイズ', 'ビースティ・ボーイズ', 'Q-Tip', 'Q-Tips', 'キューティップ', 'Qティップ', 'Ill Communication', 'Get It Together', 'ゲットイットトゥギャザー', 'ゲット・イット・トゥギャザー']",1.57M,21.5K,66,04:06,2017-05-24,778
FLIPPENDO ! — Space Cartel [chiptune] (2022),FLIPPENDO !   Space Cartel (CHIPTUNE / CBRPNK / GAME BOY),2022-12-29,0.93,406.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'FLIPPENDO !   Space Cartel (CHIPTUNE / CBRPNK / GAME BOY)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/_bfzAr7m5CM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""FLIPPENDO !   Space Cartel (CHIPTUNE / CBRPNK / GAME BOY)""></iframe>', 'author_name': 'FLIPPENDO !', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/_bfzAr7m5CM/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@flippendo_chiptune'}}",FLIPPENDO !,Space Cartel,,,chiptune,youtube,,https://www.youtube.com/watch?v=_bfzAr7m5CM,_bfzAr7m5CM,,,,FLIPPENDO !   Space Cartel (CHIPTUNE / CBRPNK / GAME BOY),FLIPPENDO !,2022-12-02T17:03:16Z,PT2M14S,4299,https://i.ytimg.com/vi/_bfzAr7m5CM/hqdefault.jpg,297,41,"['LSDJ', 'chiptune', 'retro', 'cyberpunk', 'videogame', 'gameboy', 'nintendo', 'music', 'electro', 'dance', 'mod']",4.3K,297,41,02:14,2022-12-02,406
Gaerea - Salve [Black Metal] (2022),GAEREA - 'Salve' (official music video) 2022,2022-12-26,0.91,345.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""GAEREA - 'Salve' (official music video) 2022"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/kIAoJxmRFQc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""GAEREA - &#39;Salve&#39; (official music video) 2022""></iframe>', 'author_name': 'Season of Mist', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/kIAoJxmRFQc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@seasonofmist'}}",Gaerea,Salve,GAEREA,Salve,black metal,youtube,,https://www.youtube.com/watch?v=kIAoJxmRFQc,kIAoJxmRFQc,,,,GAEREA - 'Salve' (official music video) 2022,Season of Mist,2022-06-29T14:00:13Z,PT5M26S,216488,https://i.ytimg.com/vi/kIAoJxmRFQc/hqdefault.jpg,10009,640,"[""GAEREA - 'Salve' (official music video) 2022"", 'Gaerea Salve', 'Gaerea 2022', 'Garea', 'Gerea', 'Salve', 'Gaerea Mirage', 'Mirage', 'Limbo', 'Gaerea Limbo', 'New Gaerea', 'gaerea', 'Dantes Inferno', 'Unsettling Whispers', 'Transcending Obscurity Records', 'Season of Mist', 'hooded band', 'Hooded Metal', 'Black Metal', 'Post Black Metal', 'Portuguese Metal', 'harakiri for the Sky', 'Numenorean', 'Schammasch', 'Conspiranoia', 'How to play gaerea', 'Drum playthrough gaerea', 'Drummer gaerea', 'we are gaerea', 'schammasch', 'mgla']",216K,10K,640,05:26,2022-06-29,345
BZAAT - BZAAT [instrumental psychogagi metal] (2022),BZAAT - BZAAT (OFFICIAL AUDIO),2023-01-01,0.87,326.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'BZAAT - BZAAT (OFFICIAL AUDIO)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/zYs2-G4Ojjw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""BZAAT - BZAAT (OFFICIAL AUDIO)""></iframe>', 'author_name': 'Bzaat Gagi', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/zYs2-G4Ojjw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@bzaatgagi2440'}}",BZAAT,BZAAT,BZAAT,BZAAT,instrumental psychogagi metal,youtube,,https://www.youtube.com/watch?v=zYs2-G4Ojjw,zYs2-G4Ojjw,,,,BZAAT - BZAAT (OFFICIAL AUDIO),Bzaat Gagi,2022-05-06T07:52:02Z,PT7M5S,6183,https://i.ytimg.com/vi/zYs2-G4Ojjw/hqdefault.jpg,116,12,,6.18K,116,12,07:05,2022-05-06,326
"JFDR -- White Sun, live on kexp [electronic / indie / low fi] (2016)",JFDR - White Sun (Live on KEXP),2022-12-27,0.92,297.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'JFDR - White Sun (Live on KEXP)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/DXluz_6sewE?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""JFDR - White Sun (Live on KEXP)""></iframe>', 'author_name': 'KEXP', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/DXluz_6sewE/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@kexp'}}",JFDR,"White Sun, live on kexp",JFDR,White Sun,"electronic, indie, low fi",youtube,,https://www.youtube.com/watch?v=DXluz_6sewE,DXluz_6sewE,,,,JFDR - White Sun (Live on KEXP),KEXP,2016-10-07T17:00:00Z,PT6M14S,19443,https://i.ytimg.com/vi/DXluz_6sewE/hqdefault.jpg,402,26,"['Seattle', 'find new music', 'Jófríður', 'music discovery', 'Iceland', 'Sundlaugin', 'KEXP-FM (Radio Station)', 'latest bands', 'new hip music', 'Iceland Airwaves', 'White Sun', 'KEXP', 'JFDR']",19.4K,402,26,06:14,2016-10-07,297
Bob Vylan - GDP [Grime Punk] (2021),Bob Vylan - GDP (Official Visual),2023-01-01,0.8,265.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Bob Vylan - GDP (Official Visual)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/st6qnWeePDY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Bob Vylan - GDP (Official Visual)""></iframe>', 'author_name': 'Bob Vylan', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/st6qnWeePDY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@BobVylan'}}",Bob Vylan,GDP,Bob Vylan,GDP,grime punk,youtube,,https://www.youtube.com/watch?v=st6qnWeePDY,st6qnWeePDY,,,,Bob Vylan - GDP (Official Visual),Bob Vylan,2021-11-19T09:56:25Z,PT3M23S,125989,https://i.ytimg.com/vi/st6qnWeePDY/hqdefault.jpg,,260,,126K,,,03:23,2021-11-19,265
Possessed By Paul James - There Will Be Nights When I Am Lonely [Alt Country] (2013),"Possessed by Paul -  ""There Will Be Nights When I Am Lonely""",2023-01-02,0.9,236.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Possessed by Paul -  ""There Will Be Nights When I Am Lonely""', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/WjKwcDKe988?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Possessed by Paul -  &quot;There Will Be Nights When I Am Lonely&quot;""></iframe>', 'author_name': 'KUTX Austin', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/WjKwcDKe988/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@kutxaustin'}}",Possessed By Paul James,There Will Be Nights When I Am Lonely,Possessed by Paul,There Will Be Nights When I Am Lonely,alt country,youtube,,https://www.youtube.com/watch?v=WjKwcDKe988,WjKwcDKe988,,,,"Possessed by Paul -  ""There Will Be Nights When I Am Lonely""",KUTX Austin,2013-08-16T22:13:12Z,PT3M44S,134888,https://i.ytimg.com/vi/WjKwcDKe988/hqdefault.jpg,989,20,,135K,989,20,03:44,2013-08-16,236
Mazhar & Fuat -- Seni Seviyorum Canim [Anatolian Rock] (1973),Mazhar & Fuat - Seviyorum Seni Canım (1973),2022-12-27,0.9,236.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Mazhar & Fuat - Seviyorum Seni Canım (1973)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/XAQXEoa9ptY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Mazhar &amp; Fuat - Seviyorum Seni Canım (1973)""></iframe>', 'author_name': 'Anatolian Rock Revival Project', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/XAQXEoa9ptY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@AnatolianRockRevivalProject'}}",Mazhar & Fuat,Seni Seviyorum Canim,Mazhar & Fuat,Seviyorum Seni Canım,anatolian rock,youtube,,https://www.youtube.com/watch?v=XAQXEoa9ptY,XAQXEoa9ptY,,,,Mazhar & Fuat - Seviyorum Seni Canım (1973),Anatolian Rock Revival Project,2022-12-08T11:00:08Z,PT2M26S,24523,https://i.ytimg.com/vi/XAQXEoa9ptY/hqdefault.jpg,1649,96,"['anatolian rock', 'rock', 'anadolu rock', 'anatolian rock revival project', '60s', 'ARRP', '70s', '60lar', '70ler', 'psychedelic', 'turkish', 'anadolu pop', 'turkish rock', 'turkish psychedelic', 'anatolian', 'anatolia']",24.5K,1.65K,96,02:26,2022-12-08,236
Korn - Twisted Transistor [Nu-Metal],Twisted Transistor - Korn (Official Video),2023-01-01,0.86,219.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Twisted Transistor - Korn (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/DAweVTT-2cw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Twisted Transistor - Korn (Official Video)""></iframe>', 'author_name': 'MeDicenGer', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/DAweVTT-2cw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@MeDicenGer'}}",Korn,Twisted Transistor,Twisted Transistor,Korn,nu-metal,youtube,,https://www.youtube.com/watch?v=DAweVTT-2cw,DAweVTT-2cw,,,,Twisted Transistor - Korn (Official Video),MeDicenGer,2011-12-20T17:28:59Z,PT7M16S,323293,https://i.ytimg.com/vi/DAweVTT-2cw/hqdefault.jpg,2788,168,"['korn', 'twisted', 'transistor', 'official', 'video', 'music', 'Video Camera', 'Stay', 'Together', 'Film', 'Davis', 'Stargate', 'Daniel', 'Atlantis', 'Video Art', 'Samantha', 'Forever', 'Jonathan', 'Jack', 'Atlantis (Stargate)', 'John', 'All', 'Amanda', 'Sg1', 'Awake', 'Joni', 'Should', 'Carter', 'Richard', 'Neill', 'Claudia', 'Stargate Atlantis', 'live', 'lyrics', 'Stargate Sg1', 'Stargate (device)', 'All Together', 'David', 'Mckay']",323K,2.79K,168,07:16,2011-12-20,219
Earth Radio - Stop Calling Me [Future Soul] (2021),Stop Calling Me - Earth Radio (Live from Third Coast Recording Company),2022-12-31,0.88,212.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Stop Calling Me - Earth Radio (Live from Third Coast Recording Company)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/0K11MtIiN04?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Stop Calling Me - Earth Radio (Live from Third Coast Recording Company)""></iframe>', 'author_name': 'Earth Radio', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/0K11MtIiN04/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@EarthRadio'}}",Earth Radio,Stop Calling Me,Stop Calling Me,Earth Radio,future soul,youtube,,https://www.youtube.com/watch?v=0K11MtIiN04,0K11MtIiN04,,,,Stop Calling Me - Earth Radio (Live from Third Coast Recording Company),Earth Radio,2021-12-25T15:00:01Z,PT6M17S,3224,https://i.ytimg.com/vi/0K11MtIiN04/hqdefault.jpg,72,6,"['dogtown studio', 'stop calling me', 'new single', 'earth radio', 'earth radio music', 'midwest', 'grand rapids', 'grand haven', 'muskegon', 'west michigan', 'hannah laine', 'david ward', 'eli kahn', 'justin avdek', 'kevin koezel', 'third coast recording company', 'michigan musicians', 'band', 'future soul', 'funk', 'fusion', 'comedy', 'telemarketers', 'artist', '2021', 'live music', 'performance', 'single release party', 'bass', 'guitar', 'keys', 'keyboards', 'drums', 'percussion', 'congas', 'bongos', 'nord', 'organ']",3.22K,72,6,06:17,2021-12-25,212
