sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Everybody Wants To Rule The World,Tears For Fears,Tears For Fears - Everybody Wants to Rule the World [New Wave],Everybody Wants To Rule The World,Everybody Wants to Rule the World,Tears For Fears,,,4RvWPyQ5RL0ao9LPZeSouE,,1240.0,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,audio_features,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/audio-analysis/4RvWPyQ5RL0ao9LPZeSouE,251489,4,https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235,1985-02-25,1985,False,86,
6 Underground,Sneaker Pimps,Sneaker Pimps - 6 Underground [Trip Hop],6 Underground,6 Underground,Sneaker Pimps,,,7KvSuH86lIT2aTl9PBCAfd,,1215.0,0.587,0.687,1,-8.635,0,0.0509,0.0281,0.14,0.121,0.402,169.938,audio_features,spotify:track:7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/tracks/7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/audio-analysis/7KvSuH86lIT2aTl9PBCAfd,228840,4,https://i.scdn.co/image/ab67616d0000b273332e80447a4ddc2843ea332a,1996-08-18,1996,False,55,
Honey Bucket,Melvins,Melvins - Honey Bucket [Sludge Metal/Grunge],Honey Bucket,Honey Bucket,Melvins,,,5oABn2E9jiDrmhDdiNWbKS,,776.0,0.414,0.892,2,-10.722,1,0.0523,5.31e-06,0.346,0.345,0.594,88.064,audio_features,spotify:track:5oABn2E9jiDrmhDdiNWbKS,https://api.spotify.com/v1/tracks/5oABn2E9jiDrmhDdiNWbKS,https://api.spotify.com/v1/audio-analysis/5oABn2E9jiDrmhDdiNWbKS,181147,4,https://i.scdn.co/image/ab67616d0000b273638404f3498c5c96c220cbf8,1993-08-31,1993,False,53,https://p.scdn.co/mp3-preview/883c86cde254281f310045fff8077cb9a67aba50?cid=484c8fc1e0c54669ac770f80991a8280
I'll Fly Away,Albert E. Brumley Jr.,"Alexandra Viloteau & Elizabeth Boardman — ""I'll Fly Away"" [American folk] (2022)","""I'll Fly Away"" - Alexandra Viloteau & Elizabeth Boardman",Ill Fly Away,Alexandra Viloteau & Elizabeth Boardman,I'll Fly Away,,46qyUICQQZUpByabqkmxfZ,,437.0,0.62,0.707,0,-8.647,1,0.0327,0.583,2.34e-06,0.284,0.897,119.604,audio_features,spotify:track:46qyUICQQZUpByabqkmxfZ,https://api.spotify.com/v1/tracks/46qyUICQQZUpByabqkmxfZ,https://api.spotify.com/v1/audio-analysis/46qyUICQQZUpByabqkmxfZ,120867,3,https://i.scdn.co/image/ab67616d0000b273c995c6fc0035a6bafccb5e0c,1986-10-11,1986,False,7,https://p.scdn.co/mp3-preview/bb54a07445e62e02292f744e8391f6d126f77bf9?cid=484c8fc1e0c54669ac770f80991a8280
I'll Fly Away,Nanoviola,"Alexandra Viloteau & Elizabeth Boardman — ""I'll Fly Away"" [American folk] (2022)","""I'll Fly Away"" - Alexandra Viloteau & Elizabeth Boardman",Ill Fly Away,Alexandra Viloteau & Elizabeth Boardman,I'll Fly Away,,4hWOTWJ289EJjGtqPAtGKU,,437.0,0.636,0.962,7,-4.021,0,0.0631,0.00244,0.643,0.0683,0.118,126.058,audio_features,spotify:track:4hWOTWJ289EJjGtqPAtGKU,https://api.spotify.com/v1/tracks/4hWOTWJ289EJjGtqPAtGKU,https://api.spotify.com/v1/audio-analysis/4hWOTWJ289EJjGtqPAtGKU,156190,4,https://i.scdn.co/image/ab67616d0000b2738a318674ae805f747a37d1a9,2022-10-28,2022,False,11,https://p.scdn.co/mp3-preview/c259e7ee55689abd2ffbabc4a35813abda101efe?cid=484c8fc1e0c54669ac770f80991a8280
What I Want,Joe Hertler & The Rainbow Seekers,Joe Hertler & The Rainbow Seekers - What I Want [Dance Pop / Indie] (2022),Joe Hertler & The Rainbow Seekers - What I Want [Official Music Video],What I Want,Joe Hertler & The Rainbow Seekers,What I Want,Joe Hertler & The Rainbow Seekers,2deWdgpK73gX28MyUVYbw1,,390.0,0.723,0.849,2,-5.921,0,0.0563,0.0121,0.00348,0.121,0.847,117.985,audio_features,spotify:track:2deWdgpK73gX28MyUVYbw1,https://api.spotify.com/v1/tracks/2deWdgpK73gX28MyUVYbw1,https://api.spotify.com/v1/audio-analysis/2deWdgpK73gX28MyUVYbw1,224468,4,https://i.scdn.co/image/ab67616d0000b273339e8d419e0fab919ce0d45b,2022-09-30,2022,False,35,https://p.scdn.co/mp3-preview/67c4745c27e532282ab5723308bb704ff96303ae?cid=484c8fc1e0c54669ac770f80991a8280
What I Want,Joe Hertler & The Rainbow Seekers,Joe Hertler & The Rainbow Seekers - What I Want [Dance Pop / Indie] (2022),Joe Hertler & The Rainbow Seekers - What I Want [Official Music Video],What I Want,Joe Hertler & The Rainbow Seekers,What I Want,Joe Hertler & The Rainbow Seekers,2deWdgpK73gX28MyUVYbw1,,390.0,0.723,0.849,2,-5.921,0,0.0563,0.0121,0.00348,0.121,0.847,117.985,audio_features,spotify:track:2deWdgpK73gX28MyUVYbw1,https://api.spotify.com/v1/tracks/2deWdgpK73gX28MyUVYbw1,https://api.spotify.com/v1/audio-analysis/2deWdgpK73gX28MyUVYbw1,224468,4,https://i.scdn.co/image/ab67616d0000b273339e8d419e0fab919ce0d45b,2022-09-30,2022,False,35,https://p.scdn.co/mp3-preview/67c4745c27e532282ab5723308bb704ff96303ae?cid=484c8fc1e0c54669ac770f80991a8280
Not the Droid You're Looking For,Good Funk Shui,Good Funk Shui - Not the Droid You're Looking For [Funk] (2022),Good Funk Shui - 'Not the Droid You're Looking For' Official Music Video,Not the Droid Youre Looking For,Good Funk Shui,Not the Droid You're Looking For,Good Funk Shui,7wtjO4Z9NA88oBGaVwTTmx,,282.0,0.651,0.689,2,-9.67,1,0.0325,0.0084,0.000658,0.0568,0.608,108.002,audio_features,spotify:track:7wtjO4Z9NA88oBGaVwTTmx,https://api.spotify.com/v1/tracks/7wtjO4Z9NA88oBGaVwTTmx,https://api.spotify.com/v1/audio-analysis/7wtjO4Z9NA88oBGaVwTTmx,306500,4,https://i.scdn.co/image/ab67616d0000b273c82eafeccd31d650098f4206,2022-02-28,2022,False,6,https://p.scdn.co/mp3-preview/f58d7e6d3b4ae251ce5d15b74641e892a32f5597?cid=484c8fc1e0c54669ac770f80991a8280
Not the Droid You're Looking For,Good Funk Shui,Good Funk Shui - Not the Droid You're Looking For [Funk] (2022),Good Funk Shui - 'Not the Droid You're Looking For' Official Music Video,Not the Droid Youre Looking For,Good Funk Shui,Not the Droid You're Looking For,Good Funk Shui,7wtjO4Z9NA88oBGaVwTTmx,,282.0,0.651,0.689,2,-9.67,1,0.0325,0.0084,0.000658,0.0568,0.608,108.002,audio_features,spotify:track:7wtjO4Z9NA88oBGaVwTTmx,https://api.spotify.com/v1/tracks/7wtjO4Z9NA88oBGaVwTTmx,https://api.spotify.com/v1/audio-analysis/7wtjO4Z9NA88oBGaVwTTmx,306500,4,https://i.scdn.co/image/ab67616d0000b273c82eafeccd31d650098f4206,2022-02-28,2022,False,6,https://p.scdn.co/mp3-preview/f58d7e6d3b4ae251ce5d15b74641e892a32f5597?cid=484c8fc1e0c54669ac770f80991a8280
Dove,Bird Photos,Bird Photos - Dove [indie pop/alternative rock/garage rock/pop] (2022),Dove,Dove,Bird Photos,,,2OT1V79URPfM3AJV8NslBu,https://open.spotify.com/track/2OT1V79URPfM3AJV8NslBu,249.0,0.435,0.885,9,-10.592,1,0.0405,0.018,0.0554,0.0462,0.73,154.858,audio_features,spotify:track:2OT1V79URPfM3AJV8NslBu,https://api.spotify.com/v1/tracks/2OT1V79URPfM3AJV8NslBu,https://api.spotify.com/v1/audio-analysis/2OT1V79URPfM3AJV8NslBu,252116,4,https://i.scdn.co/image/ab67616d0000b27375272d2379b945a2adeb865c,2022-09-10,2022,False,31,https://p.scdn.co/mp3-preview/dcc63c3353beeb687e5817be18f368c8cfe76e9d?cid=484c8fc1e0c54669ac770f80991a8280
