r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Flagpole Sitta - Harvey Danger [Rock]. This song will never get old for me.,Harvey Danger,Flagpole Sitta,Flagpole Sitta,Harvey Danger,Flagpole Sitta,Harvey Danger,rock,"'alternative rock', 'pop rock'",Harvey Danger - Flagpole Sitta (Official Music Video),2023-02-25,48.2,8198.0,,youtube,,,,https://www.youtube.com/watch?v=wYsMjEeEg4g,wYsMjEeEg4g,7cz70nyRXlCJOE85whEkgU,90.1,-413.3,E,-4.133,0.0,36.1,4.43,0.15,0.03,28.6,144,audio_features,spotify:track:7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/tracks/7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/audio-analysis/7cz70nyRXlCJOE85whEkgU,03:37,4.0,https://i.scdn.co/image/ab67616d0000b273868d99be4de6929eeac899ba,1997-01-01,1997.0,False,62.0,,52,103692
Ratatat - Loud Pipes [Instrumental],Loud Pipes,Ratatat,,,Loud Pipes,Ratatat,instrumental,"'alternative dance', 'indietronica', 'new rave'",Loud Pipes,2023-02-26,84.9,5198.0,,youtube,,,,https://www.youtube.com/watch?v=BcoPKWzLjrE,BcoPKWzLjrE,3qkFIjYRInFasy2jeDZPgm,70.3,-716.0,G,-7.16,0.0,71.8,3.82,10.8,81.7,20.8,87,audio_features,spotify:track:3qkFIjYRInFasy2jeDZPgm,https://api.spotify.com/v1/tracks/3qkFIjYRInFasy2jeDZPgm,https://api.spotify.com/v1/audio-analysis/3qkFIjYRInFasy2jeDZPgm,03:46,4.0,https://i.scdn.co/image/ab67616d0000b273e2eac6132cf6ce947b1bf730,2006-08-22,2006.0,False,53.0,https://p.scdn.co/mp3-preview/fb42a9a15491d0ab893ba9e882cf8fd182f23798?cid=484c8fc1e0c54669ac770f80991a8280,69,585075
White Zombie - More Human Than Human [Rock],More Human Than Human,White Zombie,More Human Than Human,White Zombie,More Human Than Human,White Zombie,rock,"'alternative metal', 'alternative rock', 'hard rock', 'industrial metal', 'metal', 'nu metal', 'rap metal', 'rap rock', 'rock'",White Zombie - More Human Than Human,2023-02-25,54.0,472.0,,youtube,,,,https://www.youtube.com/watch?v=E0E0ynyIUsg,E0E0ynyIUsg,1NbJFhkVdD47YZ2IojKkJi,91.1,-672.5,D,-6.725,1.0,67.3,7.07,0.04,62.8,10.1,101,audio_features,spotify:track:1NbJFhkVdD47YZ2IojKkJi,https://api.spotify.com/v1/tracks/1NbJFhkVdD47YZ2IojKkJi,https://api.spotify.com/v1/audio-analysis/1NbJFhkVdD47YZ2IojKkJi,04:28,4.0,https://i.scdn.co/image/ab67616d0000b273d2de49f423eb924c79a155d2,1995-01-01,1995.0,True,58.0,,59,1073922
Juicy Lemon Club - Like The Morning Never Comes [Soul] (2023),Like The Morning Never Comes,Juicy Lemon Club,Juicy Lemon Club,Like the Morning Never Comes,Colourful Underwear,Juicy Lemon Club,soul,,Like the Morning Never Comes - Juicy Lemon Club (Live from the Livingroom),2023-02-21,24.3,313.0,,youtube,,,,https://www.youtube.com/watch?v=KSd5Y4_W5kY,KSd5Y4_W5kY,7Ceo7f73t9dyfemBy41j8i,50.1,-782.9,B/Cb,-7.829,0.0,59.8,4.7,42.8,0.0,10.4,99,audio_features,spotify:track:7Ceo7f73t9dyfemBy41j8i,https://api.spotify.com/v1/tracks/7Ceo7f73t9dyfemBy41j8i,https://api.spotify.com/v1/audio-analysis/7Ceo7f73t9dyfemBy41j8i,03:29,4.0,https://i.scdn.co/image/ab67616d0000b27371674ed6fdc45c1db8d3a860,2022-09-02,2022.0,False,11.0,https://p.scdn.co/mp3-preview/b56857e73f2082829d4095a302234743b0a57894?cid=484c8fc1e0c54669ac770f80991a8280,4,256
Betty Machete and the Angry Cougars — Don’t Stop [punk](2023),Don’t Stop,Betty Machete and the Angry Cougars,Don't Stop,Angry Cougars,Black Cat,Betty Machete and the Angry Cougars,punk,,Angry Cougars - Don't Stop video,2023-02-24,55.2,265.0,,youtube,,,,https://www.youtube.com/watch?v=9-DK0cerNmQ,9-DK0cerNmQ,3gzLRPmJkrrEiHH3XXNUJK,97.5,-601.9,C,-6.019,1.0,35.2,5.82,0.0,81.1,43.2,108,audio_features,spotify:track:3gzLRPmJkrrEiHH3XXNUJK,https://api.spotify.com/v1/tracks/3gzLRPmJkrrEiHH3XXNUJK,https://api.spotify.com/v1/audio-analysis/3gzLRPmJkrrEiHH3XXNUJK,01:25,4.0,https://i.scdn.co/image/ab67616d0000b2733960e4e0d037e1698cc6500c,2022-10-31,2022.0,False,2.0,https://p.scdn.co/mp3-preview/1be67c6406e9da20a6f8646991e94280e0462de4?cid=484c8fc1e0c54669ac770f80991a8280,3,124
"Dozer - Ex-Human, Now Beast [Stoner Rock] (2023)","Ex-Human, Now Beast",Dozer,"Ex-Human, Now Beast",Dozer,"Ex-Human, Now Beast",Dozer,stoner rock,"'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock', 'swedish stoner rock'","Dozer ""Ex-Human, Now Beast"" Official Music Video",2023-02-24,44.8,243.0,,youtube,,,,https://www.youtube.com/watch?v=zNnTjnPuO7I,zNnTjnPuO7I,50WKLFqJQ9kSsmgyc8VrfH,91.2,-577.8,E,-5.778,0.0,24.6,8.5,0.01,79.6,20.6,125,audio_features,spotify:track:50WKLFqJQ9kSsmgyc8VrfH,https://api.spotify.com/v1/tracks/50WKLFqJQ9kSsmgyc8VrfH,https://api.spotify.com/v1/audio-analysis/50WKLFqJQ9kSsmgyc8VrfH,04:29,5.0,https://i.scdn.co/image/ab67616d0000b273ff79b6dc3669ce3f47116647,2023-02-21,2023.0,False,24.0,https://p.scdn.co/mp3-preview/b2f1db6f6969d88402ba95c364d5e96e69a5e88b?cid=484c8fc1e0c54669ac770f80991a8280,41,47994
Peter Gabriel - Sledgehammer [Pop Rock/Funk Rock],Sledgehammer,Peter Gabriel,Sledgehammer,Peter Gabriel,Sledgehammer - 2012 Remaster,Peter Gabriel,"pop rock, funk rock","'album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'symphonic rock'",Peter Gabriel - Sledgehammer (HD version),2023-02-25,46.8,236.0,,youtube,,,,https://www.youtube.com/watch?v=OJWJE0x7T4Q,OJWJE0x7T4Q,4AUS8KNz7zX8XFu9L38GT0,68.2,-756.1,Ab,-7.561,1.0,64.1,3.92,4.4,0.0,3.94,96,audio_features,spotify:track:4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/tracks/4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/audio-analysis/4AUS8KNz7zX8XFu9L38GT0,05:11,4.0,https://i.scdn.co/image/ab67616d0000b273cd877891b23a92b1a89e60b5,1986-05-19,1986.0,False,54.0,,67,1477305
Don Henley - The Boys Of Summer [Rock] (1984),The Boys Of Summer,Don Henley,The Boys Of Summer,Don Henley,The Boys Of Summer,Don Henley,rock,"'album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock'",Don Henley - The Boys Of Summer (Official Music Video),2023-02-26,90.7,194.0,,youtube,,,,https://www.youtube.com/watch?v=6RUIeX6UCT8,6RUIeX6UCT8,4gvea7UlDkAvsJBPZAd4oB,54.9,-1374.1,Gb/F#,-13.741,1.0,51.6,3.73,50.1,0.57,18.4,176,audio_features,spotify:track:4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/audio-analysis/4gvea7UlDkAvsJBPZAd4oB,04:48,4.0,https://i.scdn.co/image/ab67616d0000b273e59d7ff5a9d7634c02135b19,1984-01-01,1984.0,False,73.0,,65,1404677
Cicada Rhythm -- Dirty Hound [Folk] (2015),Dirty Hound,Cicada Rhythm,Dirty Hound,Cicada Rhythm,Dirty Hound,Cicada Rhythm,folk,'deep new americana',"Cicada Rhythm - ""Dirty Hound"" [Official Video]",2023-02-22,77.4,167.0,,youtube,,,,https://www.youtube.com/watch?v=FizEOwAx9yw,FizEOwAx9yw,0Sp0BQa3n5p7YOuUQSZEyZ,44.1,-1329.8,A,-13.298,1.0,58.7,3.01,10.9,75.3,8.69,148,audio_features,spotify:track:0Sp0BQa3n5p7YOuUQSZEyZ,https://api.spotify.com/v1/tracks/0Sp0BQa3n5p7YOuUQSZEyZ,https://api.spotify.com/v1/audio-analysis/0Sp0BQa3n5p7YOuUQSZEyZ,03:25,4.0,https://i.scdn.co/image/ab67616d0000b2734b8c79f60cd9f4c36a735ead,2015-10-30,2015.0,False,46.0,https://p.scdn.co/mp3-preview/42e570a6abb3f925407beda80b0fa1405314d9ca?cid=484c8fc1e0c54669ac770f80991a8280,37,7977
Kaleidoscope - Kaleidoscope [Psychedelic Rock] (1967),Kaleidoscope,Kaleidoscope,Kaleidoscope,Kaleidoscope,Kaleidoscope,Kaleidoscope,psychedelic rock,"'ccm', 'christian uplift', 'indiecoustica', 'roots worship'",Kaleidoscope - Kaleidoscope,2023-02-22,43.8,96.0,,youtube,,,,https://www.youtube.com/watch?v=jegGoCqezAg,jegGoCqezAg,1MXhhyRvEpr5oQ5misxO6j,66.5,-856.5,C,-8.565,1.0,44.5,4.05,0.32,0.0,25.1,130,audio_features,spotify:track:1MXhhyRvEpr5oQ5misxO6j,https://api.spotify.com/v1/tracks/1MXhhyRvEpr5oQ5misxO6j,https://api.spotify.com/v1/audio-analysis/1MXhhyRvEpr5oQ5misxO6j,02:15,4.0,https://i.scdn.co/image/ab67616d0000b27338722a932949f0d57ce35648,1967-01-01,1967.0,False,26.0,,55,171070
