r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
No Doubt - Don't Speak [Alternative Rock],Dont Speak,No Doubt,Dont Speak,No Doubt,Don't Speak,No Doubt,alternative rock,"'alternative rock', 'dance pop', 'dance rock', 'permanent wave', 'pop rock'",No Doubt - Don't Speak (Official 4K Music Video),2022-10-09,53.6,3704.0,,youtube,,,,https://www.youtube.com/watch?v=TR3Vdo5etCQ,TR3Vdo5etCQ,6urCAbunOQI4bLhmGpX7iS,70.9,-712.5,F,-7.125,0.0,52.0,3.52,24.7,0.0,18.0,76,audio_features,spotify:track:6urCAbunOQI4bLhmGpX7iS,https://api.spotify.com/v1/tracks/6urCAbunOQI4bLhmGpX7iS,https://api.spotify.com/v1/audio-analysis/6urCAbunOQI4bLhmGpX7iS,04:23,4.0,https://i.scdn.co/image/ab67616d0000b2736ebd5e789646a833b8f7d4ba,1995-10-10,1995.0,False,77.0,,67,2336156
Fitz and the Tantrums - Moneygrabber [Indie/Soul/Pop],Moneygrabber,Fitz and the Tantrums,MoneyGrabber,Fitz and the Tantrums,Moneygrabber,Fitz and The Tantrums,"indie, soul, pop","'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock'",Fitz and the Tantrums - MoneyGrabber,2022-10-07,80.1,2967.0,,youtube,,,,https://www.youtube.com/watch?v=bb6cBKE3WzQ,bb6cBKE3WzQ,4PwwyZBEkHcm4OTJThCzXi,88.6,-371.3,A,-3.713,0.0,69.6,2.91,6.08,0.0,58.5,112,audio_features,spotify:track:4PwwyZBEkHcm4OTJThCzXi,https://api.spotify.com/v1/tracks/4PwwyZBEkHcm4OTJThCzXi,https://api.spotify.com/v1/audio-analysis/4PwwyZBEkHcm4OTJThCzXi,03:09,4.0,https://i.scdn.co/image/ab67616d0000b27330d3f9716967aba89f44afee,2010-08-24,2010.0,False,52.0,https://p.scdn.co/mp3-preview/78563a4b2ea51fb165c128288fec75fefc234507?cid=484c8fc1e0c54669ac770f80991a8280,66,791939
"Philip Bailey, Phil Collins - Easy Lover [Pop rock, 1984]",Easy Lover,"Philip Bailey, Phil Collins",,,Easy Lover,Philip Bailey,"pop rock, 1984",'yacht rock',Easy Lover,2022-10-08,93.0,2875.0,,youtube,,,,https://www.youtube.com/watch?v=88QVKw7SFJA,88QVKw7SFJA,5LYJ631w9ps5h9tdvac7yP,92.3,-508.2,D,-5.082,1.0,74.0,3.69,10.5,0.02,8.25,128,audio_features,spotify:track:5LYJ631w9ps5h9tdvac7yP,https://api.spotify.com/v1/tracks/5LYJ631w9ps5h9tdvac7yP,https://api.spotify.com/v1/audio-analysis/5LYJ631w9ps5h9tdvac7yP,05:05,4.0,https://i.scdn.co/image/ab67616d0000b273c61fd7cba6914924fea49ea9,1984-10-01,1984.0,False,69.0,https://p.scdn.co/mp3-preview/d84868cccde716cf0f4bb340164c316e373e8639?cid=484c8fc1e0c54669ac770f80991a8280,56,41194
Deftones - My Own Summer [Nu metal],My Own Summer,Deftones,My Own Summer,Deftones,My Own Summer (Shove It),Deftones,nu metal,"'alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie'",Deftones - My Own Summer (Official Music Video) | Warner Vault,2022-10-09,37.2,2225.0,,youtube,,,,https://www.youtube.com/watch?v=XOzs1FehYOA,XOzs1FehYOA,1158ckiB5S4cpsdYHDB9IF,78.1,-427.7,D,-4.277,1.0,44.3,3.77,0.0,20.5,16.6,71,audio_features,spotify:track:1158ckiB5S4cpsdYHDB9IF,https://api.spotify.com/v1/tracks/1158ckiB5S4cpsdYHDB9IF,https://api.spotify.com/v1/audio-analysis/1158ckiB5S4cpsdYHDB9IF,03:34,4.0,https://i.scdn.co/image/ab67616d0000b2730b1129853982ea17845d4eb6,1997-10-27,1997.0,False,76.0,https://p.scdn.co/mp3-preview/94433e3e088ab258f97fb7bdc508d4fd8e39a0c4?cid=484c8fc1e0c54669ac770f80991a8280,77,3039621
Mountain - Mississippi Queen [Blues Rock],Mississippi Queen,Mountain,Mississippi Queen,MOUNTAIN,Mississippi Queen,Mountain,blues rock,"'album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'proto-metal', 'psychedelic rock'",MOUNTAIN - Mississippi Queen (Live in the Studio 02-24-1970) - * RARE *,2022-10-07,63.7,1399.0,,youtube,,,,https://www.youtube.com/watch?v=Ss1EyyXL4Gk,Ss1EyyXL4Gk,4vO9dmzNRqDhFY3jD1a3P7,62.4,-834.6,A,-8.346,1.0,58.1,7.77,9.87,0.0,4.11,139,audio_features,spotify:track:4vO9dmzNRqDhFY3jD1a3P7,https://api.spotify.com/v1/tracks/4vO9dmzNRqDhFY3jD1a3P7,https://api.spotify.com/v1/audio-analysis/4vO9dmzNRqDhFY3jD1a3P7,02:31,4.0,https://i.scdn.co/image/ab67616d0000b273411cacfc3518a9f2c4a670f6,1970-01-01,1970.0,False,71.0,https://p.scdn.co/mp3-preview/004215152f3add16be909c46fb326c7c2d5e025c?cid=484c8fc1e0c54669ac770f80991a8280,54,255297
King Crimson - Starless [Progressive Rock],Starless,King Crimson,Starless,King Crimson,Starless,King Crimson,progressive rock,"'album rock', 'art rock', 'classic rock', 'instrumental rock', 'jazz rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock', 'zolo'",King Crimson - Starless (OFFICIAL),2022-10-08,12.5,1268.0,,youtube,,,,https://www.youtube.com/watch?v=OfR6_V91fG8,OfR6_V91fG8,2gLJXznQp4kGsVz8BptfHS,48.1,-998.2,G,-9.982,0.0,27.0,3.71,10.7,45.9,14.2,114,audio_features,spotify:track:2gLJXznQp4kGsVz8BptfHS,https://api.spotify.com/v1/tracks/2gLJXznQp4kGsVz8BptfHS,https://api.spotify.com/v1/audio-analysis/2gLJXznQp4kGsVz8BptfHS,12:24,4.0,https://i.scdn.co/image/ab67616d0000b2730960f0681fc6e31fdc55cc43,1974-01-01,1974.0,False,49.0,https://p.scdn.co/mp3-preview/c198a371ea193e13f1ce86f85d0a74ba7d9f2f47?cid=484c8fc1e0c54669ac770f80991a8280,54,899759
Gordon Lightfoot - Wreck of the Edmund Fitzgerald [folk rock] 1976,Wreck of the Edmund Fitzgerald,Gordon Lightfoot,Wreck Of The Edmund Fitzgerald,Gordon Lightfoot,The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,folk rock,"'canadian country', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock'",Gordon Lightfoot - Wreck Of The Edmund Fitzgerald (Official Audio),2022-10-09,15.8,709.0,,youtube,,,,https://www.youtube.com/watch?v=FuzTkGyxkYI,FuzTkGyxkYI,536L9C0N7vhYdibCJx3cI2,37.6,-1524.0,E,-15.24,1.0,30.8,6.26,11.6,0.0,16.6,186,audio_features,spotify:track:536L9C0N7vhYdibCJx3cI2,https://api.spotify.com/v1/tracks/536L9C0N7vhYdibCJx3cI2,https://api.spotify.com/v1/audio-analysis/536L9C0N7vhYdibCJx3cI2,06:29,3.0,https://i.scdn.co/image/ab67616d0000b273d9088b1e7d1f82db2a0f3d54,1976-01-01,1976.0,False,62.0,https://p.scdn.co/mp3-preview/2cb63fce61c70fa70ee3b96c0d93de6d79dfbd39?cid=484c8fc1e0c54669ac770f80991a8280,60,669970
"Peter Gabriel - Shock The Monkey [Art Rock, 1982]",Shock The Monkey,Peter Gabriel,Shock the Monkey,Peter Gabriel,Shock The Monkey,Peter Gabriel,"art rock, 1982","'album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock', 'symphonic rock'","Peter Gabriel / Shock the Monkey (12"" Version) [Vinyl Source]",2022-10-08,92.3,362.0,,youtube,,,,https://www.youtube.com/watch?v=-9F24sC2t58,-9F24sC2t58,6B2vTF4zhKdR4v4RDXkz3G,66.2,-853.9,C,-8.539,1.0,78.4,6.27,11.0,0.14,11.2,148,audio_features,spotify:track:6B2vTF4zhKdR4v4RDXkz3G,https://api.spotify.com/v1/tracks/6B2vTF4zhKdR4v4RDXkz3G,https://api.spotify.com/v1/audio-analysis/6B2vTF4zhKdR4v4RDXkz3G,05:28,4.0,https://i.scdn.co/image/ab67616d0000b273a174ecb112e68884070f8746,1982-09-06,1982.0,False,45.0,,63,1395048
Kittens Ablaze -- This Machine is Dying [Indie / Folk] (2009),This Machine is Dying,Kittens Ablaze,This Machine is Dying,Kittens Ablaze,This Machine is Dying,Kittens Ablaze,"indie, folk",,"Kittens Ablaze— ""This Machine is Dying""",2022-10-07,51.3,308.0,,youtube,,,,https://www.youtube.com/watch?v=rWzVfyg88oE,rWzVfyg88oE,5DcxhiJFs1KUZeeKx57d0e,83.7,-734.3,C,-7.343,1.0,20.2,8.55,0.06,0.0,22.5,161,audio_features,spotify:track:5DcxhiJFs1KUZeeKx57d0e,https://api.spotify.com/v1/tracks/5DcxhiJFs1KUZeeKx57d0e,https://api.spotify.com/v1/audio-analysis/5DcxhiJFs1KUZeeKx57d0e,03:23,3.0,https://i.scdn.co/image/ab67616d0000b273b3a7b09f3321cfa68b5b7ca9,2009-01-01,2009.0,False,4.0,https://p.scdn.co/mp3-preview/6e85426d8ed788e210d4491445c2741424c54e19?cid=484c8fc1e0c54669ac770f80991a8280,1,85
NOFX - The Decline [Punk/Rock],The Decline,NOFX,The Decline,NOFX,The Decline,NOFX,"punk, rock","'punk', 'skate punk', 'socal pop punk'",NOFX - The Decline (Live),2022-10-09,26.2,283.0,,youtube,,,,https://www.youtube.com/watch?v=9AXXSa8YEic,9AXXSa8YEic,2Wm84PF0DHyRQx79Lj9NwI,95.4,-578.8,A,-5.788,1.0,29.9,12.2,1.01,2.22,68.5,104,audio_features,spotify:track:2Wm84PF0DHyRQx79Lj9NwI,https://api.spotify.com/v1/tracks/2Wm84PF0DHyRQx79Lj9NwI,https://api.spotify.com/v1/audio-analysis/2Wm84PF0DHyRQx79Lj9NwI,18:21,4.0,https://i.scdn.co/image/ab67616d0000b2732b290a30ba2e35db4f53d681,1999-11-23,1999.0,False,42.0,https://p.scdn.co/mp3-preview/3a120a4565cd3f65307140bb4cc8e00306bc45e6?cid=484c8fc1e0c54669ac770f80991a8280,61,939630
