r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
Taking Back Sunday - Cute Without the 'E' (Cut From the Team) [Emo],Cute Without The 'E' (Cut From The Team),2023-01-19,0.93,2536.0,Taking Back Sunday,Cute Without the E,,,emo,youtube,,https://www.youtube.com/watch?v=HkYwmrMAx48,HkYwmrMAx48,,,,,Cute Without The 'E' (Cut From The Team) - Remastered,Taking Back Sunday,6OyKBwLzq4h15XmxeWf5n4,,0.398,0.89,1.0,-2.248,0.0,0.0473,0.0252,0.0,0.0472,0.572,95.095,audio_features,spotify:track:6OyKBwLzq4h15XmxeWf5n4,https://api.spotify.com/v1/tracks/6OyKBwLzq4h15XmxeWf5n4,https://api.spotify.com/v1/audio-analysis/6OyKBwLzq4h15XmxeWf5n4,212938.0,4.0,https://i.scdn.co/image/ab67616d0000b2731fc8bc00af1c877377d1dcf8,2002-03-26,2002.0,False,68.0,,"'emo', 'pop punk'",63,771623
Circle Takes the Square — Crowquill [screamo / grind / post hardcore] (2003),Circle Takes The Spuare - Crowquill,2023-01-19,0.92,471.0,Circle Takes the Square,Crowquill,Circle Takes The Spuare,Crowquill,"screamo, grind, post hardcore",youtube,,https://www.youtube.com/watch?v=R_7ocb0eDuE,R_7ocb0eDuE,,,,,Crowquill,Circle Takes the Square,7wXXqv7bYGvQt4KUmN1En8,,0.363,0.905,2.0,-10.571,1.0,0.356,0.00023,3.65e-05,0.354,0.387,139.244,audio_features,spotify:track:7wXXqv7bYGvQt4KUmN1En8,https://api.spotify.com/v1/tracks/7wXXqv7bYGvQt4KUmN1En8,https://api.spotify.com/v1/audio-analysis/7wXXqv7bYGvQt4KUmN1En8,164440.0,4.0,https://i.scdn.co/image/ab67616d0000b273e5600455ea22b8973e1d10ac,2004-01-06,2004.0,False,19.0,https://p.scdn.co/mp3-preview/2174e75cb1c069c3f24eae8f977fea72a163d5a4?cid=484c8fc1e0c54669ac770f80991a8280,"'sasscore', 'screamo'",19,8861
Portishead - Sour times [trip hop],Portishead - Sour Times,2023-01-18,0.94,470.0,Portishead,Sour times,Portishead,Sour Times,trip hop,youtube,,https://www.youtube.com/watch?v=un8EW82GwKc,un8EW82GwKc,,,,,Sour Times,Portishead,6vTtCOimcPs5H1Jr9d0Aep,,0.698,0.633,8.0,-6.68,0.0,0.0406,0.0508,0.272,0.264,0.55,94.085,audio_features,spotify:track:6vTtCOimcPs5H1Jr9d0Aep,https://api.spotify.com/v1/tracks/6vTtCOimcPs5H1Jr9d0Aep,https://api.spotify.com/v1/audio-analysis/6vTtCOimcPs5H1Jr9d0Aep,252267.0,4.0,https://i.scdn.co/image/ab67616d0000b273dc20397b139223620af148f6,1994-01-01,1994.0,False,63.0,,"'dark pop', 'electronica', 'laboratorio', 'trip hop'",63,1695316
Fanny - Charity Ball [Rock] (1971),Fanny - Charity Ball (1971) | LIVE,2023-01-17,0.92,433.0,Fanny,Charity Ball,Fanny,Charity Ball,rock,youtube,,https://www.youtube.com/watch?v=RWqFMAjO2a8,RWqFMAjO2a8,,,,,Charity Ball - Single Version,Fanny,0MVGKQzBJkVho0eSvfmxs2,,0.52,0.778,4.0,-9.796,0.0,0.0457,0.274,0.122,0.329,0.73,135.285,audio_features,spotify:track:0MVGKQzBJkVho0eSvfmxs2,https://api.spotify.com/v1/tracks/0MVGKQzBJkVho0eSvfmxs2,https://api.spotify.com/v1/audio-analysis/0MVGKQzBJkVho0eSvfmxs2,149827.0,4.0,https://i.scdn.co/image/ab67616d0000b27369653577ae009840f17a4632,2002-01-01,2002.0,False,14.0,https://p.scdn.co/mp3-preview/dfd938f6125e8cd70459df62d8f85ed3d863af4b?cid=484c8fc1e0c54669ac770f80991a8280,"'colombian pop', 'latin pop', 'latin viral pop'",60,927322
Gojira - Flying whales [Death Metal],Gojira - Flying whales,2023-01-19,0.94,349.0,Gojira,Flying whales,Gojira,Flying whales,death metal,youtube,,https://www.youtube.com/watch?v=H0WyhJseftI,H0WyhJseftI,,,,,Flying Whales,Gojira,5OjCsHeByDYEGxMrb1z8KQ,,0.266,0.925,7.0,-3.75,0.0,0.0834,0.000233,0.0379,0.19,0.2,95.438,audio_features,spotify:track:5OjCsHeByDYEGxMrb1z8KQ,https://api.spotify.com/v1/tracks/5OjCsHeByDYEGxMrb1z8KQ,https://api.spotify.com/v1/audio-analysis/5OjCsHeByDYEGxMrb1z8KQ,464453.0,4.0,https://i.scdn.co/image/ab67616d0000b273f7b11aeef189b2ec6857d90e,2005-09-07,2005.0,False,63.0,https://p.scdn.co/mp3-preview/8dedc56c6fe1aebd64ac769aca46871519a5778f?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal'",65,1078881
The Breeders - Cannonball [Indie Rock/Alt Rock] (1993),The Breeders - Cannonball,2023-01-19,0.94,340.0,The Breeders,Cannonball,The Breeders,Cannonball,"indie rock, alt rock",youtube,,https://www.youtube.com/watch?v=fxvkI9MTQw4,fxvkI9MTQw4,,,,,Cannonball,The Breeders,1KdwPeY1WRWQGHCmRJTveb,,0.502,0.758,3.0,-9.76,1.0,0.0407,0.00915,0.783,0.284,0.729,112.499,audio_features,spotify:track:1KdwPeY1WRWQGHCmRJTveb,https://api.spotify.com/v1/tracks/1KdwPeY1WRWQGHCmRJTveb,https://api.spotify.com/v1/audio-analysis/1KdwPeY1WRWQGHCmRJTveb,213693.0,4.0,https://i.scdn.co/image/ab67616d0000b273cd6cef9805781ced011653d6,1993-08-30,1993.0,False,66.0,https://p.scdn.co/mp3-preview/709d77b82e6dd629fc6b1aaefeaea5629a9fe846?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative pop', 'alternative rock', 'anti-folk', 'boston rock', 'dream pop', 'lo-fi', 'new wave', 'pop rock', 'post-punk', 'singer-songwriter'",53,379745
The Blood Brothers — Laser Life [post hardcore / screamo] (2006),Laser Life- The Blood Brothers (lyrics),2023-01-19,0.92,325.0,The Blood Brothers,Laser Life,Laser Life,The Blood Brothers,"post hardcore, screamo",youtube,,https://www.youtube.com/watch?v=szLLJQOGiEs,szLLJQOGiEs,,,,,Laser Life,The Blood Brothers,2q7TfY9Xuo3VKzOygUj1Wy,,0.414,0.914,7.0,-2.662,1.0,0.151,0.0195,2.11e-06,0.289,0.396,94.527,audio_features,spotify:track:2q7TfY9Xuo3VKzOygUj1Wy,https://api.spotify.com/v1/tracks/2q7TfY9Xuo3VKzOygUj1Wy,https://api.spotify.com/v1/audio-analysis/2q7TfY9Xuo3VKzOygUj1Wy,164613.0,4.0,https://i.scdn.co/image/ab67616d0000b273d0502ebb0215f9eb5167321e,2006-01-01,2006.0,False,30.0,https://p.scdn.co/mp3-preview/3ad8b5208a00b27d896ec8b8e1e359a3a5b47bc5?cid=484c8fc1e0c54669ac770f80991a8280,"'nintendocore', 'post-hardcore', 'sasscore', 'screamo'",33,56577
Black Hour — Age of War [Pakistani Metal] (2022),Age of War,2023-01-15,0.9,315.0,Black Hour,Age of War,,,pakistani metal,youtube,,https://www.youtube.com/watch?v=lgqpmYDHxDU,lgqpmYDHxDU,,,,,Age of War,Black Hour,5vdSWP6D6BsaM0zDRnDbCd,,0.0751,0.989,3.0,2.203,0.0,0.0789,0.00361,0.00137,0.291,0.425,181.553,audio_features,spotify:track:5vdSWP6D6BsaM0zDRnDbCd,https://api.spotify.com/v1/tracks/5vdSWP6D6BsaM0zDRnDbCd,https://api.spotify.com/v1/audio-analysis/5vdSWP6D6BsaM0zDRnDbCd,210000.0,3.0,https://i.scdn.co/image/ab67616d0000b27310a7bade377bd0dee2ea1b3d,2011-10-25,2011.0,False,3.0,https://p.scdn.co/mp3-preview/89aa0ffd896bf0079dc26b4a1066e50b5a7d65f0?cid=484c8fc1e0c54669ac770f80991a8280,'pakistani rock',7,5510
Coco and the Lost -- Everything Is Fine [indie pop] (2022),Coco And The Lost - Everything Is Fine!,2023-01-18,0.88,269.0,Coco and the Lost,Everything Is Fine,Coco And The Lost,Everything Is Fine!,indie pop,youtube,,https://www.youtube.com/watch?v=ueCBUvxBz10,ueCBUvxBz10,,,,,Everything Is Fine!,Coco and the Lost,5IrbFKiev4tQHDG182GcBt,,0.717,0.75,10.0,-4.786,1.0,0.0454,0.195,0.00728,0.131,0.725,144.06,audio_features,spotify:track:5IrbFKiev4tQHDG182GcBt,https://api.spotify.com/v1/tracks/5IrbFKiev4tQHDG182GcBt,https://api.spotify.com/v1/audio-analysis/5IrbFKiev4tQHDG182GcBt,183613.0,4.0,https://i.scdn.co/image/ab67616d0000b2735952ef507650060f6896c89a,2023-01-06,2023.0,False,8.0,https://p.scdn.co/mp3-preview/ed562e236d7a969b577ffc907ae4ccc23e25a46a?cid=484c8fc1e0c54669ac770f80991a8280,'britpop revival',8,811
Hoity-Toity -- Over It [Pop rock/Indie Alternative] (2023),Over It,2023-01-14,0.92,266.0,Hoity-Toity,Over It,,,"pop rock, indie alternative",youtube,,https://www.youtube.com/watch?v=LLN0lOSThqk,LLN0lOSThqk,,,,,Over It,Hoity-Toity,2xhk3Pm15whwFBlVYrsOoU,,0.547,0.706,2.0,-8.132,0.0,0.0313,6.18e-05,3.97e-05,0.293,0.67,133.986,audio_features,spotify:track:2xhk3Pm15whwFBlVYrsOoU,https://api.spotify.com/v1/tracks/2xhk3Pm15whwFBlVYrsOoU,https://api.spotify.com/v1/audio-analysis/2xhk3Pm15whwFBlVYrsOoU,195000.0,4.0,https://i.scdn.co/image/ab67616d0000b273d7fd1519de5b5009bffe3406,2023-01-13,2023.0,False,21.0,https://p.scdn.co/mp3-preview/95162c0b12201be6049ffb55dabe1602d6d18aad?cid=484c8fc1e0c54669ac770f80991a8280,'socal indie',20,6552
