sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
In Hell I'll Be in Good Company,The Dead South,The Dead South - In Hell I'll Be In Good Company (Official Music Video) [Bluegrass],The Dead South - In Hell I'll Be In Good Company [Official Music Video],In Hell Ill Be In Good Company,The Dead South,In Hell Ill Be In Good Company,The Dead South,4eMxLQtSdgxdA1Hs6D2YuN,,963.0,0.772,0.235,7,-9.075,0,0.0479,0.753,0.00125,0.111,0.703,154.802,audio_features,spotify:track:4eMxLQtSdgxdA1Hs6D2YuN,https://api.spotify.com/v1/tracks/4eMxLQtSdgxdA1Hs6D2YuN,https://api.spotify.com/v1/audio-analysis/4eMxLQtSdgxdA1Hs6D2YuN,245320,4,https://i.scdn.co/image/ab67616d0000b273557e6c4f0ab4aacf3270ca34,2014-04-26,2014,False,62,https://p.scdn.co/mp3-preview/ec1f5f863a92dd8cf3e61125428fa4d0f1280f91?cid=484c8fc1e0c54669ac770f80991a8280
In Hell I'll Be in Good Company,The Dead South,The Dead South - In Hell I'll Be In Good Company (Official Music Video) [Bluegrass],The Dead South - In Hell I'll Be In Good Company [Official Music Video],In Hell Ill Be In Good Company,The Dead South,In Hell Ill Be In Good Company,The Dead South,4eMxLQtSdgxdA1Hs6D2YuN,,963.0,0.772,0.235,7,-9.075,0,0.0479,0.753,0.00125,0.111,0.703,154.802,audio_features,spotify:track:4eMxLQtSdgxdA1Hs6D2YuN,https://api.spotify.com/v1/tracks/4eMxLQtSdgxdA1Hs6D2YuN,https://api.spotify.com/v1/audio-analysis/4eMxLQtSdgxdA1Hs6D2YuN,245320,4,https://i.scdn.co/image/ab67616d0000b273557e6c4f0ab4aacf3270ca34,2014-04-26,2014,False,62,https://p.scdn.co/mp3-preview/ec1f5f863a92dd8cf3e61125428fa4d0f1280f91?cid=484c8fc1e0c54669ac770f80991a8280
Hoe Cakes,MF DOOM,"MF DOOM - Hoe Cakes [Hip Hop, Rap]",Hoe Cakes,Hoe Cakes,MF DOOM,,,4b82tXj35SycILuILcgBQ6,,872.0,0.511,0.613,1,-6.371,1,0.321,0.0987,0.0,0.144,0.95,92.184,audio_features,spotify:track:4b82tXj35SycILuILcgBQ6,https://api.spotify.com/v1/tracks/4b82tXj35SycILuILcgBQ6,https://api.spotify.com/v1/audio-analysis/4b82tXj35SycILuILcgBQ6,234147,4,https://i.scdn.co/image/ab67616d0000b27352f194d02c39909d1b284799,2004-11-16,2004,True,72,https://p.scdn.co/mp3-preview/15c0be2f9a9fccd2153a12147c434d4ee632409d?cid=484c8fc1e0c54669ac770f80991a8280
Nazi Punks Fuck Off,Dead Kennedys,Dead Kennedys - Nazi Punks Fuck Off [Punk] (1981) (Live),Dead Kennedys - Nazi Punks Fuck Off (Live),Nazi Punks Fuck Off,Dead Kennedys,Nazi Punks Fuck Off,Dead Kennedys,2LF13LC1wG5XqZ2js2yC9O,,729.0,0.397,0.923,10,-4.029,0,0.201,0.00132,0.0,0.261,0.676,112.666,audio_features,spotify:track:2LF13LC1wG5XqZ2js2yC9O,https://api.spotify.com/v1/tracks/2LF13LC1wG5XqZ2js2yC9O,https://api.spotify.com/v1/audio-analysis/2LF13LC1wG5XqZ2js2yC9O,63390,3,https://i.scdn.co/image/ab67616d0000b273af5c4ff7aec50efc0b1d85db,2001-01-01,2001,True,50,https://p.scdn.co/mp3-preview/c80ae9070f1bd352cbeb6607717fac082e025178?cid=484c8fc1e0c54669ac770f80991a8280
Nazi Punks Fuck Off,Dead Kennedys,Dead Kennedys - Nazi Punks Fuck Off [Punk] (1981) (Live),Dead Kennedys - Nazi Punks Fuck Off (Live),Nazi Punks Fuck Off,Dead Kennedys,Nazi Punks Fuck Off,Dead Kennedys,2LF13LC1wG5XqZ2js2yC9O,,729.0,0.397,0.923,10,-4.029,0,0.201,0.00132,0.0,0.261,0.676,112.666,audio_features,spotify:track:2LF13LC1wG5XqZ2js2yC9O,https://api.spotify.com/v1/tracks/2LF13LC1wG5XqZ2js2yC9O,https://api.spotify.com/v1/audio-analysis/2LF13LC1wG5XqZ2js2yC9O,63390,3,https://i.scdn.co/image/ab67616d0000b273af5c4ff7aec50efc0b1d85db,2001-01-01,2001,True,50,https://p.scdn.co/mp3-preview/c80ae9070f1bd352cbeb6607717fac082e025178?cid=484c8fc1e0c54669ac770f80991a8280
Overcurrent,Gabba,Gabba -- Overcurrent [Post Rock] (2022),Gabba - Overcurrent (Official Music Video),Overcurrent,Gabba,Overcurrent,Gabba,5RKaXA4WTduN1XxpZyBeIM,,427.0,0.646,0.868,8,-5.75,1,0.0301,0.0161,0.878,0.191,0.619,133.05,audio_features,spotify:track:5RKaXA4WTduN1XxpZyBeIM,https://api.spotify.com/v1/tracks/5RKaXA4WTduN1XxpZyBeIM,https://api.spotify.com/v1/audio-analysis/5RKaXA4WTduN1XxpZyBeIM,215188,4,https://i.scdn.co/image/ab67616d0000b273feb59bf1e921436f28c32812,2022-11-27,2022,False,19,https://p.scdn.co/mp3-preview/6c52e3c0d1ff5d76ac2c04ff763ce2bd62a36944?cid=484c8fc1e0c54669ac770f80991a8280
Overcurrent,Gabba,Gabba -- Overcurrent [Post Rock] (2022),Gabba - Overcurrent (Official Music Video),Overcurrent,Gabba,Overcurrent,Gabba,5RKaXA4WTduN1XxpZyBeIM,,427.0,0.646,0.868,8,-5.75,1,0.0301,0.0161,0.878,0.191,0.619,133.05,audio_features,spotify:track:5RKaXA4WTduN1XxpZyBeIM,https://api.spotify.com/v1/tracks/5RKaXA4WTduN1XxpZyBeIM,https://api.spotify.com/v1/audio-analysis/5RKaXA4WTduN1XxpZyBeIM,215188,4,https://i.scdn.co/image/ab67616d0000b273feb59bf1e921436f28c32812,2022-11-27,2022,False,19,https://p.scdn.co/mp3-preview/6c52e3c0d1ff5d76ac2c04ff763ce2bd62a36944?cid=484c8fc1e0c54669ac770f80991a8280
Oasis,Grim Fables,Grim Fairies - Off With Her Head [Industrial/Goth] (2001),GRIM FAERIES- Off With Her Head!,Off With Her Head,Grim Fairies,Off With Her Head!,GRIM FAERIES,4mntJHifpsTzYAjdK11MAO,,402.0,0.345,0.971,11,-1.791,1,0.0812,0.00144,0.857,0.32,0.0566,110.035,audio_features,spotify:track:4mntJHifpsTzYAjdK11MAO,https://api.spotify.com/v1/tracks/4mntJHifpsTzYAjdK11MAO,https://api.spotify.com/v1/audio-analysis/4mntJHifpsTzYAjdK11MAO,305793,4,https://i.scdn.co/image/ab67616d0000b2732aa210d9d3cf3131c80df526,2018-07-16,2018,False,31,https://p.scdn.co/mp3-preview/86f965fa23dc6b34da683db3a40a6486ee9fb69d?cid=484c8fc1e0c54669ac770f80991a8280
Off With Her Head,Icon For Hire,Grim Fairies - Off With Her Head [Industrial/Goth] (2001),GRIM FAERIES- Off With Her Head!,Off With Her Head,Grim Fairies,Off With Her Head!,GRIM FAERIES,4nPI6aIrHaMNZbF2q8NfpX,,402.0,0.57,0.904,5,-4.377,0,0.0746,0.00055,0.0,0.379,0.84,92.948,audio_features,spotify:track:4nPI6aIrHaMNZbF2q8NfpX,https://api.spotify.com/v1/tracks/4nPI6aIrHaMNZbF2q8NfpX,https://api.spotify.com/v1/audio-analysis/4nPI6aIrHaMNZbF2q8NfpX,185080,4,https://i.scdn.co/image/ab67616d0000b2731b4fc3fe4f0404a3509a0ec0,2011-01-01,2011,False,47,
Committee of Buzzards,Spiritworld,Spiritworld — Committee of Buzzards [Thrash Metal] (2022),Committee of Buzzards,Committee of Buzzards,Spiritworld,,,079o5pRQLK6OPJAY1TWd6Y,,327.0,0.449,0.99,2,-3.112,1,0.126,0.000516,0.00123,0.0582,0.194,93.479,audio_features,spotify:track:079o5pRQLK6OPJAY1TWd6Y,https://api.spotify.com/v1/tracks/079o5pRQLK6OPJAY1TWd6Y,https://api.spotify.com/v1/audio-analysis/079o5pRQLK6OPJAY1TWd6Y,293267,4,https://i.scdn.co/image/ab67616d0000b2738263ca4e7d86c570c8fbf480,2022-11-25,2022,False,34,https://p.scdn.co/mp3-preview/405e0c2a8984d656e4e14fd58954d963b00e2863?cid=484c8fc1e0c54669ac770f80991a8280
