sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Wicked Game,HIM,Tenacious D — Wicked Game (Chris Isaak Cover) [Rock],Tenacious D — Wicked Game (Chris Isaak Cover) [Live @ SiriusXM],Wicked Game,Tenacious D,Wicked Game,Tenacious D,0evX82L72YwaZIEKw5fEQT,,7381.0,0.513,0.896,9,-3.905,1,0.0508,0.00193,4.69e-06,0.0847,0.502,120.383,audio_features,spotify:track:0evX82L72YwaZIEKw5fEQT,https://api.spotify.com/v1/tracks/0evX82L72YwaZIEKw5fEQT,https://api.spotify.com/v1/audio-analysis/0evX82L72YwaZIEKw5fEQT,234027,4,https://i.scdn.co/image/ab67616d0000b273940ad21d3a49c75cf80bd661,2014-12-15,2014,False,46,https://p.scdn.co/mp3-preview/87a63008871495ad008ef2abfe068e8f397628e7?cid=484c8fc1e0c54669ac770f80991a8280
Wicked Game,HIM,Tenacious D — Wicked Game (Chris Isaak Cover) [Rock],Tenacious D — Wicked Game (Chris Isaak Cover) [Live @ SiriusXM],Wicked Game,Tenacious D,Wicked Game,Tenacious D,0evX82L72YwaZIEKw5fEQT,,7381.0,0.513,0.896,9,-3.905,1,0.0508,0.00193,4.69e-06,0.0847,0.502,120.383,audio_features,spotify:track:0evX82L72YwaZIEKw5fEQT,https://api.spotify.com/v1/tracks/0evX82L72YwaZIEKw5fEQT,https://api.spotify.com/v1/audio-analysis/0evX82L72YwaZIEKw5fEQT,234027,4,https://i.scdn.co/image/ab67616d0000b273940ad21d3a49c75cf80bd661,2014-12-15,2014,False,46,https://p.scdn.co/mp3-preview/87a63008871495ad008ef2abfe068e8f397628e7?cid=484c8fc1e0c54669ac770f80991a8280
ANDY KAUFMAN,Anime Yxngoat,"Mos Def - Auditorium (ft. Slick Rick) [Hip Hop, Rap]",Mos Def  - Auditorium (feat. Slick Rick),Auditorium,Mos Def,Auditorium,Mos Def,3uGYhrfZ05MmLYXKO3NXBM,,869.0,0.617,0.61,0,-9.549,1,0.274,0.192,0.0,0.638,0.0751,114.767,audio_features,spotify:track:3uGYhrfZ05MmLYXKO3NXBM,https://api.spotify.com/v1/tracks/3uGYhrfZ05MmLYXKO3NXBM,https://api.spotify.com/v1/audio-analysis/3uGYhrfZ05MmLYXKO3NXBM,139946,4,https://i.scdn.co/image/ab67616d0000b273ce3d10a904a340adfdbf9dcb,2021-04-19,2021,True,0,https://p.scdn.co/mp3-preview/1ed0bfd4493a578d9cc690e2f8fe46f9edce196f?cid=484c8fc1e0c54669ac770f80991a8280
ANDY KAUFMAN,Anime Yxngoat,"Mos Def - Auditorium (ft. Slick Rick) [Hip Hop, Rap]",Mos Def  - Auditorium (feat. Slick Rick),Auditorium,Mos Def,Auditorium,Mos Def,3uGYhrfZ05MmLYXKO3NXBM,,869.0,0.617,0.61,0,-9.549,1,0.274,0.192,0.0,0.638,0.0751,114.767,audio_features,spotify:track:3uGYhrfZ05MmLYXKO3NXBM,https://api.spotify.com/v1/tracks/3uGYhrfZ05MmLYXKO3NXBM,https://api.spotify.com/v1/audio-analysis/3uGYhrfZ05MmLYXKO3NXBM,139946,4,https://i.scdn.co/image/ab67616d0000b273ce3d10a904a340adfdbf9dcb,2021-04-19,2021,True,0,https://p.scdn.co/mp3-preview/1ed0bfd4493a578d9cc690e2f8fe46f9edce196f?cid=484c8fc1e0c54669ac770f80991a8280
Icarus,Jinho,Ivory - Ariela [indie folk] (2022),Ivory,Ariela,Ivory,,,1uVxgr0EJjSVp55DANGglH,,726.0,0.573,0.38,9,-9.753,1,0.0301,0.37,1.71e-05,0.177,0.214,70.982,audio_features,spotify:track:1uVxgr0EJjSVp55DANGglH,https://api.spotify.com/v1/tracks/1uVxgr0EJjSVp55DANGglH,https://api.spotify.com/v1/audio-analysis/1uVxgr0EJjSVp55DANGglH,229859,4,https://i.scdn.co/image/ab67616d0000b273e0fd68cafa5ee8fae2bad3b7,2022-11-25,2022,False,0,https://p.scdn.co/mp3-preview/3ff248c2ff2da045ab72525ab215c3ea80b3bb68?cid=484c8fc1e0c54669ac770f80991a8280
L'Via L'Viaquez,The Mars Volta,The Mars Volta - L'Via L'Viaquez [Progressive Rock],L'Via L'Viaquez,LVia LViaquez,The Mars Volta,Via L,L,1LuPrOdGp4NSWVsJ2sPJOx,,661.0,0.335,0.818,7,-5.673,0,0.181,0.0359,0.00275,0.08,0.574,174.854,audio_features,spotify:track:1LuPrOdGp4NSWVsJ2sPJOx,https://api.spotify.com/v1/tracks/1LuPrOdGp4NSWVsJ2sPJOx,https://api.spotify.com/v1/audio-analysis/1LuPrOdGp4NSWVsJ2sPJOx,741600,4,https://i.scdn.co/image/ab67616d0000b273a6fb6a5868d334326c641fa4,2005-02-10,2005,False,44,
Vía Láctea,Little Town,The Mars Volta - L'Via L'Viaquez [Progressive Rock],L'Via L'Viaquez,LVia LViaquez,The Mars Volta,Via L,L,0uD31JtCLzVWWmqaWDPKCd,,661.0,0.636,0.738,1,-7.782,0,0.0461,0.137,0.0,0.263,0.232,140.072,audio_features,spotify:track:0uD31JtCLzVWWmqaWDPKCd,https://api.spotify.com/v1/tracks/0uD31JtCLzVWWmqaWDPKCd,https://api.spotify.com/v1/audio-analysis/0uD31JtCLzVWWmqaWDPKCd,164571,4,https://i.scdn.co/image/ab67616d0000b2734394e2cd557d1c529a986862,2022-07-28,2022,True,20,https://p.scdn.co/mp3-preview/f0f716e98d595891ad6bc3bacf7d329ddf02a2b0?cid=484c8fc1e0c54669ac770f80991a8280
Police In Helicopter,John Holt,John Holt -- Police in Helicopter [reggae] (1983),John Holt Police in Helicopter - 'Police in Helicopter' Reggae classics,Police in Helicopter,John Holt,Police in Helicopter,John Holt Police in Helicopter,0mD19MC6H0OzHvEUADHypU,,592.0,0.683,0.653,9,-7.586,0,0.113,0.0326,8.42e-06,0.0578,0.501,143.224,audio_features,spotify:track:0mD19MC6H0OzHvEUADHypU,https://api.spotify.com/v1/tracks/0mD19MC6H0OzHvEUADHypU,https://api.spotify.com/v1/audio-analysis/0mD19MC6H0OzHvEUADHypU,219160,4,https://i.scdn.co/image/ab67616d0000b27340107fefea4bea8968e643cc,1983-01-01,1983,False,57,https://p.scdn.co/mp3-preview/da0e556a0e4a29a4b7544e30a450e6142e2db0b1?cid=484c8fc1e0c54669ac770f80991a8280
Police In Helicopter,John Holt,John Holt -- Police in Helicopter [reggae] (1983),John Holt Police in Helicopter - 'Police in Helicopter' Reggae classics,Police in Helicopter,John Holt,Police in Helicopter,John Holt Police in Helicopter,0mD19MC6H0OzHvEUADHypU,,592.0,0.683,0.653,9,-7.586,0,0.113,0.0326,8.42e-06,0.0578,0.501,143.224,audio_features,spotify:track:0mD19MC6H0OzHvEUADHypU,https://api.spotify.com/v1/tracks/0mD19MC6H0OzHvEUADHypU,https://api.spotify.com/v1/audio-analysis/0mD19MC6H0OzHvEUADHypU,219160,4,https://i.scdn.co/image/ab67616d0000b27340107fefea4bea8968e643cc,1983-01-01,1983,False,57,https://p.scdn.co/mp3-preview/da0e556a0e4a29a4b7544e30a450e6142e2db0b1?cid=484c8fc1e0c54669ac770f80991a8280
Texas Sun,Khruangbin,"Khruangbin - Texas Sun [rock, soul, funk] - full album vinyl rip",Texas Sun - Khruangbin & Leon Bridges (full album vinyl rip),Texas Sun,Khruangbin,Khruangbin & Leon Bridges,Texas Sun,24ntSW3QVJzR79lHAAOTaY,,578.0,0.636,0.634,7,-10.01,1,0.0342,0.0364,0.147,0.0998,0.599,111.563,audio_features,spotify:track:24ntSW3QVJzR79lHAAOTaY,https://api.spotify.com/v1/tracks/24ntSW3QVJzR79lHAAOTaY,https://api.spotify.com/v1/audio-analysis/24ntSW3QVJzR79lHAAOTaY,252812,4,https://i.scdn.co/image/ab67616d0000b273ff26bd277274b27f249cc638,2020-02-07,2020,False,73,https://p.scdn.co/mp3-preview/6cffd3cdff9ad9ea48885877f62d25a1fdb61404?cid=484c8fc1e0c54669ac770f80991a8280
