r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Audioslave - Like A Stone [rock],Like A Stone,Audioslave,Like a Stone,Audioslave,Like a Stone,Audioslave,rock,"'alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup'",Audioslave - Like a Stone (Official Video),2022-10-17,51.6,6717.0,,youtube,,,,https://www.youtube.com/watch?v=7QU1nvuxaMA,7QU1nvuxaMA,3YuaBvuZqcwN3CEAyyoaei,56.8,-547.7,G,-5.477,0.0,61.4,2.76,0.8,0.0,9.97,107,audio_features,spotify:track:3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/tracks/3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/audio-analysis/3YuaBvuZqcwN3CEAyyoaei,04:53,4.0,https://i.scdn.co/image/ab67616d00004851a7292b6863258e889b78d787,2002-11-17,2002.0,False,78.0,https://p.scdn.co/mp3-preview/c47c2b44a1a72c8d083b662a09b05a7b211cd614?cid=484c8fc1e0c54669ac770f80991a8280,68,3893743
Placebo - Pure Morning [Alt Rock],Pure Morning,Placebo,Pure Morning,Placebo,Pure Morning,Placebo,alt rock,"'alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock'",Placebo - Pure Morning HD (Official),2022-10-18,20.0,523.0,,youtube,,,,https://www.youtube.com/watch?v=a4JhtoR39M0,a4JhtoR39M0,32F0zqsDgqpIEYApk2b8sr,89.8,-683.5,Ab,-6.835,1.0,34.8,7.01,3.67,0.0,11.0,81,audio_features,spotify:track:32F0zqsDgqpIEYApk2b8sr,https://api.spotify.com/v1/tracks/32F0zqsDgqpIEYApk2b8sr,https://api.spotify.com/v1/audio-analysis/32F0zqsDgqpIEYApk2b8sr,04:14,4.0,https://i.scdn.co/image/ab67616d00004851f05be6e0f6c59b1563b4e35e,1998-10-12,1998.0,False,40.0,https://p.scdn.co/mp3-preview/452649ddf4b15a41a0892cb8277d690e7993ca59?cid=484c8fc1e0c54669ac770f80991a8280,67,1662007
Ellie Dixon -- CEO of Watching Television [Alt pop] (2022),CEO of Watching Television,Ellie Dixon,CEO of Watching Television,Ellie Dixon,CEO of Watching Television,Ellie Dixon,alt pop,'uk alternative pop',Ellie Dixon - CEO of Watching Television (Official Music Video),2022-10-18,69.3,372.0,,youtube,,,,https://www.youtube.com/watch?v=-uQv-2tJ4ew,-uQv-2tJ4ew,17gWuupmHFGwJurct6ZncA,43.9,-825.5,C,-8.255,1.0,85.3,16.1,54.3,0.0,10.9,109,audio_features,spotify:track:17gWuupmHFGwJurct6ZncA,https://api.spotify.com/v1/tracks/17gWuupmHFGwJurct6ZncA,https://api.spotify.com/v1/audio-analysis/17gWuupmHFGwJurct6ZncA,03:35,4.0,https://i.scdn.co/image/ab67616d00004851a50fc2b79d090e5bb043e821,2022-04-07,2022.0,False,39.0,,42,38895
R.E.M. - Losing My Religion [Alternative Rock],Losing My Religion,R.E.M.,Losing My Religion,R.E.M.,Losing My Religion,R.E.M.,alternative rock,"'alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock'",R.E.M. - Losing My Religion (Official Music Video),2022-10-16,80.3,346.0,,youtube,,,,https://www.youtube.com/watch?v=xwtdhWltSIg,xwtdhWltSIg,31AOj9sFz2gM0O3hMARRBx,85.5,-505.1,A,-5.051,0.0,66.6,2.95,17.9,0.0,9.87,125,audio_features,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,04:28,4.0,https://i.scdn.co/image/ab67616d00004851e2dd4e821bcc3f70dc0c8ffd,1991-03-12,1991.0,False,84.0,,73,3706970
New Order - Blue Monday [Synth-pop] 1983,Blue Monday,New Order,Blue Monday,New Order,Blue Monday,New Order,synth-pop,"'art rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'post-punk', 'rock', 'synthpop', 'uk post-punk'",New Order - Blue Monday,2022-10-17,94.1,326.0,,youtube,,,,https://www.youtube.com/watch?v=FYH8DsU2WCk,FYH8DsU2WCk,6hHc7Pks7wtBIW8Z6A0iFq,65.1,-1334.0,C,-13.34,1.0,76.2,6.55,0.2,85.6,11.1,130,audio_features,spotify:track:6hHc7Pks7wtBIW8Z6A0iFq,https://api.spotify.com/v1/tracks/6hHc7Pks7wtBIW8Z6A0iFq,https://api.spotify.com/v1/audio-analysis/6hHc7Pks7wtBIW8Z6A0iFq,07:29,4.0,https://i.scdn.co/image/ab67616d00004851847620cdf72cd76743159265,1987-08-17,1987.0,False,73.0,https://p.scdn.co/mp3-preview/eaba355df0d00d0a1abb907733b4cbac6c4821d3?cid=484c8fc1e0c54669ac770f80991a8280,66,1781442
Eminem - Space Bound [Hip-Hop/Rap],Space Bound,Eminem,,,Space Bound,Eminem,"hip hop, rap","'detroit hip hop', 'hip hop', 'rap'",Space Bound,2022-10-18,50.3,324.0,,spotify,,,,,,0sHW1jXe6Sou3437gJQNGA,88.6,-347.4,C,-3.474,1.0,66.8,11.7,4.17,0.0,45.9,142,audio_features,spotify:track:0sHW1jXe6Sou3437gJQNGA,https://api.spotify.com/v1/tracks/0sHW1jXe6Sou3437gJQNGA,https://api.spotify.com/v1/audio-analysis/0sHW1jXe6Sou3437gJQNGA,04:38,4.0,https://i.scdn.co/image/ab67616d00004851c08d5fa5c0f1a834acef5100,2010-06-18,2010.0,True,70.0,,91,60314298
Kristin Hersch -- Your Ghost [alternative rock/folk rock] (1994),Your Ghost,Kristin Hersch,Your Ghost,Kristin Hersh  feat. Michael Stipe,Your Ghost,Kristin Hersh,"alternative rock, folk rock","'alternative pop', 'boston rock', 'lilith', 'melancholia', 'rhode island indie'",Kristin Hersh  feat. Michael Stipe - Your Ghost [& Lyrics]HQ,2022-10-15,32.7,306.0,,youtube,,,,https://www.youtube.com/watch?v=0-2cSeyZOBw,0-2cSeyZOBw,7flhYNX52JINLLIcJ4BTBH,27.5,-1201.6,G,-12.016,1.0,43.9,3.39,84.1,0.0,25.3,144,audio_features,spotify:track:7flhYNX52JINLLIcJ4BTBH,https://api.spotify.com/v1/tracks/7flhYNX52JINLLIcJ4BTBH,https://api.spotify.com/v1/audio-analysis/7flhYNX52JINLLIcJ4BTBH,03:17,4.0,https://i.scdn.co/image/ab67616d00004851bfe86c8a822c42ec9f69386e,1994-01-28,1994.0,False,21.0,https://p.scdn.co/mp3-preview/9f7523ad72778b4e5c7166a091d84b1aa0da145b?cid=484c8fc1e0c54669ac770f80991a8280,33,28757
Rodeo Jones and th Silver Spurs -- Hello Sin [Country / Surf] (2022),Hello Sin,Rodeo Jones and th Silver Spurs,Hello Sin,Rodeo Jones,Shillings and Shingles,Hello Rodeo,"country, surf",,Rodeo Jones - Hello Sin,2022-10-15,54.5,267.0,,youtube,,,,https://www.youtube.com/watch?v=QhubcC8CV50,QhubcC8CV50,0GF4ZDYbq97lRSRNWQJ0Yi,94.0,-552.2,Gb/F#,-5.522,1.0,44.0,8.29,0.0,0.01,36.1,140,audio_features,spotify:track:0GF4ZDYbq97lRSRNWQJ0Yi,https://api.spotify.com/v1/tracks/0GF4ZDYbq97lRSRNWQJ0Yi,https://api.spotify.com/v1/audio-analysis/0GF4ZDYbq97lRSRNWQJ0Yi,02:46,4.0,https://i.scdn.co/image/ab67616d00004851121f86a048ac1a2528deb999,2021-07-27,2021.0,False,0.0,https://p.scdn.co/mp3-preview/4195800e6fd32d78ca82d0d8b4f84a5c5615627e?cid=484c8fc1e0c54669ac770f80991a8280,0,36
A Wizard Called Beer - Back To The Past [stoner rock/metal] (2022),Back To The Past,A Wizard Called Beer,Lyric,A Wizard Called Beer -Back To The Past,Back To The Past,Fragz,"stoner rock, metal","'alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock'",A Wizard Called Beer -Back To The Past - Lyric video,2022-10-17,18.2,264.0,,youtube,,,,https://www.youtube.com/watch?v=0xG51mhqB3Q,0xG51mhqB3Q,3SkD62uGa7THx7q0k1KKQj,89.4,-197.2,Gb/F#,-1.972,1.0,72.0,6.77,0.43,91.5,27.4,172,audio_features,spotify:track:3SkD62uGa7THx7q0k1KKQj,https://api.spotify.com/v1/tracks/3SkD62uGa7THx7q0k1KKQj,https://api.spotify.com/v1/audio-analysis/3SkD62uGa7THx7q0k1KKQj,04:23,4.0,https://i.scdn.co/image/ab67616d00004851eaccd3f19ceb40c4a86ec1ae,2018-11-26,2018.0,False,15.0,https://p.scdn.co/mp3-preview/234654cd09824dd77ca706e8e30057ef11ed1980?cid=484c8fc1e0c54669ac770f80991a8280,68,2298061
Min Zaman -- Bint El Funk [Arabic/Hebrew] (2013),Bint El Funk,Min Zaman,מן זאמאן // Bint El Funk- Min Zaman,בינת אל פאנק,Min Zaman,Bint El Funk,"arabic, hebrew",'yemeni pop',בינת אל פאנק - מן זאמאן // Bint El Funk- Min Zaman,2022-10-14,41.0,217.0,,youtube,,,,https://www.youtube.com/watch?v=XSz8yOzLz-s,XSz8yOzLz-s,1KK5dcqKKo7e55S8mc2wUe,44.4,-1070.9,D,-10.709,1.0,67.7,7.32,38.1,0.24,7.13,79,audio_features,spotify:track:1KK5dcqKKo7e55S8mc2wUe,https://api.spotify.com/v1/tracks/1KK5dcqKKo7e55S8mc2wUe,https://api.spotify.com/v1/audio-analysis/1KK5dcqKKo7e55S8mc2wUe,04:20,4.0,https://i.scdn.co/image/ab67616d000048513be3200c9156b6df0e3397a6,2016-03-28,2016.0,False,37.0,https://p.scdn.co/mp3-preview/d7549eeb8039c6145d431dcc57bbb695a78960af?cid=484c8fc1e0c54669ac770f80991a8280,22,6577
