r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
Bo Burnham - All Eyes On Me (Song Only) [Comedy hip hop],All Eyes On Me (Song Only),2022-10-02,0.9,3252.0,Bo Burnham,All Eyes On Me,,,comedy hip hop,youtube,,https://www.youtube.com/watch?v=fBgKxsvl6M8,fBgKxsvl6M8,,,,,All Eyes On Me,Bo Burnham,2Q6RiCAKOrxRYtvl9pcpjY,,0.352,0.424,6.0,-10.131,1.0,0.0394,0.733,2.3e-05,0.0664,0.141,127.047,audio_features,spotify:track:2Q6RiCAKOrxRYtvl9pcpjY,https://api.spotify.com/v1/tracks/2Q6RiCAKOrxRYtvl9pcpjY,https://api.spotify.com/v1/audio-analysis/2Q6RiCAKOrxRYtvl9pcpjY,302951.0,4.0,https://i.scdn.co/image/ab67616d0000b27388fed14b936c38007a302413,2021-06-10,2021.0,True,67.0,https://p.scdn.co/mp3-preview/4d21927b873605dcb49fa28dc142f74d16773f84?cid=484c8fc1e0c54669ac770f80991a8280,'comic',72,1586769
Natalie Imbruglia - Torn [Pop],Natalie Imbruglia - Torn (Official Video),2022-10-01,0.92,1390.0,Natalie Imbruglia,Torn,Natalie Imbruglia,Torn,pop,youtube,,https://www.youtube.com/watch?v=VV1XWJN3nJo,VV1XWJN3nJo,,,,,Torn,Natalie Imbruglia,1Jaah2tmN9Hv81A87KZ1MU,,0.575,0.886,5.0,-5.182,1.0,0.034,0.0647,0.000187,0.709,0.609,96.31,audio_features,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/tracks/1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/audio-analysis/1Jaah2tmN9Hv81A87KZ1MU,244667.0,4.0,https://i.scdn.co/image/ab67616d0000b27384bb2b1e87d5ba0bac8871a2,1997-11-10,1997.0,False,76.0,https://p.scdn.co/mp3-preview/0ea552243a6585720876c6c9caa1f49175a3ff10?cid=484c8fc1e0c54669ac770f80991a8280,"'australian pop', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock'",61,816748
Bread and Butter - Pink Shadow [Japanese city pop jazz] (1981),bread & butter - pink shadow,2022-10-01,0.95,589.0,Bread and Butter,Pink Shadow,bread & butter,pink shadow,japanese city pop jazz,youtube,,https://www.youtube.com/watch?v=VcYTaiBolIg,VcYTaiBolIg,,,,,ピンク・シャドウ,Bread And Butter,1lnWb1e7XWFBnwiKmBq9ZS,,0.664,0.723,2.0,-5.407,1.0,0.035,0.448,4.28e-06,0.284,0.89,81.565,audio_features,spotify:track:1lnWb1e7XWFBnwiKmBq9ZS,https://api.spotify.com/v1/tracks/1lnWb1e7XWFBnwiKmBq9ZS,https://api.spotify.com/v1/audio-analysis/1lnWb1e7XWFBnwiKmBq9ZS,281680.0,4.0,https://i.scdn.co/image/ab67616d0000b273f41dc041e5feca2d06f5a739,2004-03-10,2004.0,False,29.0,https://p.scdn.co/mp3-preview/352b854326fa37ca8995b3e76f02a345fbfdba4b?cid=484c8fc1e0c54669ac770f80991a8280,'classic city pop',35,13626
AkaHendy - Tribulations [Electronic],Tribulations,2022-10-02,0.91,562.0,AkaHendy,Tribulations,,,electronic,spotify,https://open.spotify.com/track/0x7PtLfCdPLzr2b3pqYGDR,,,,,,0x7PtLfCdPLzr2b3pqYGDR,Tribulations,AkaHendy,0x7PtLfCdPLzr2b3pqYGDR,https://open.spotify.com/track/0x7PtLfCdPLzr2b3pqYGDR,0.721,0.564,11.0,-9.828,0.0,0.132,0.286,0.0947,0.0794,0.227,133.981,audio_features,spotify:track:0x7PtLfCdPLzr2b3pqYGDR,https://api.spotify.com/v1/tracks/0x7PtLfCdPLzr2b3pqYGDR,https://api.spotify.com/v1/audio-analysis/0x7PtLfCdPLzr2b3pqYGDR,324179.0,4.0,https://i.scdn.co/image/ab67616d0000b273c0cd9d3be58d8a5842cca108,2022-09-30,2022.0,False,7.0,https://p.scdn.co/mp3-preview/07ddc057872ca0d72ab669f4db1c65b5eff7aa67?cid=484c8fc1e0c54669ac770f80991a8280,'vapor twitch',29,4141
"The Offspring - ""What Happened To You"" [Skate Punk]","The Offspring - ""What Happened To You"" (Full Album Stream)",2022-10-02,0.91,402.0,The Offspring,What Happened To You,The Offspring,What Happened To You,skate punk,youtube,,https://www.youtube.com/watch?v=zPa0ewqwpSY,zPa0ewqwpSY,,,,,What Happened to You?,The Offspring,3U8LpjEbSlUQusIifQ3yBp,,0.469,0.943,5.0,-7.095,1.0,0.0493,0.14,0.0,0.155,0.925,182.048,audio_features,spotify:track:3U8LpjEbSlUQusIifQ3yBp,https://api.spotify.com/v1/tracks/3U8LpjEbSlUQusIifQ3yBp,https://api.spotify.com/v1/audio-analysis/3U8LpjEbSlUQusIifQ3yBp,132133.0,4.0,https://i.scdn.co/image/ab67616d0000b2730158cbde70672dd821972907,1994-04-08,1994.0,False,52.0,https://p.scdn.co/mp3-preview/4dc4fcabd9d2efc0f9a0766b042110d930e627a9?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk'",75,4707842
Night School -- Tunnel Vision [indie rock] (2022),"Night School ""Tunnel Vision"" Music Video",2022-10-03,0.86,296.0,Night School,Tunnel Vision,Night School,Tunnel Vision,indie rock,youtube,,https://www.youtube.com/watch?v=T98MH4WFsUw,T98MH4WFsUw,,,,,Tunnel Vision,Night School,1rMZQk7ksMNgjNGNtFcOtn,,0.433,0.78,1.0,-7.337,1.0,0.0308,0.000754,0.0954,0.137,0.447,92.063,audio_features,spotify:track:1rMZQk7ksMNgjNGNtFcOtn,https://api.spotify.com/v1/tracks/1rMZQk7ksMNgjNGNtFcOtn,https://api.spotify.com/v1/audio-analysis/1rMZQk7ksMNgjNGNtFcOtn,207845.0,4.0,https://i.scdn.co/image/ab67616d0000b273924139524a9f35bd23232303,2022-07-28,2022.0,False,5.0,https://p.scdn.co/mp3-preview/0469de785a44fee78c26821e7c813084e6a7b6b9?cid=484c8fc1e0c54669ac770f80991a8280,"'bay area indie', 'indie punk', 'oakland indie'",6,1527
Kat King — With Nothing in My Way [indie rock] (2022),With Nothing in My Way,2022-09-30,0.88,241.0,Kat King,With Nothing in My Way,,,indie rock,spotify,https://open.spotify.com/album/5vaBY7sjvZDnNhBnSvPZiG,,,,,,https://open.spotify.com/album/5vaBY7sjvZDnNhBnSvPZiG,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'colombian hip hop', 'mexican hip hop'",71,1845230
The Connecting Dots -- Move On [indie pop] (2022),The Connecting Dots - Move On,2022-10-02,0.89,200.0,The Connecting Dots,Move On,The Connecting Dots,Move On,indie pop,youtube,,https://www.youtube.com/watch?v=hmxy72wY-ds,hmxy72wY-ds,,,,,Move On,The Connecting Dots,1TyrTSIQsVcNzvALurtw9p,,0.7,0.808,11.0,-5.837,0.0,0.0308,0.0822,0.00106,0.0648,0.607,123.01,audio_features,spotify:track:1TyrTSIQsVcNzvALurtw9p,https://api.spotify.com/v1/tracks/1TyrTSIQsVcNzvALurtw9p,https://api.spotify.com/v1/audio-analysis/1TyrTSIQsVcNzvALurtw9p,208250.0,4.0,https://i.scdn.co/image/ab67616d0000b273f6f1ef72bea29322423b7878,2022-09-23,2022.0,False,4.0,https://p.scdn.co/mp3-preview/6b66ec69d3db5f90d909eb7c7c408c07fda43156?cid=484c8fc1e0c54669ac770f80991a8280,,11,73
Transcending Bizarre? - The Misanthrope's Fable [Symphonic Black Metal] (2010),Transcending Bizarre? - The Misanthrope's Fable (Full Album),2022-10-02,0.89,193.0,Transcending Bizarre?,The Misanthropes Fable,Transcending Bizarre?,The Misanthropes Fable,symphonic black metal,youtube,,https://www.youtube.com/watch?v=9mDde4fDQZA,9mDde4fDQZA,,,,,The Misanthrope's Fable,Transcending Bizarre?,6U5kuTlqwVhOR5b9fk7wgV,,0.211,0.556,0.0,-7.741,0.0,0.0393,0.137,0.0189,0.078,0.0495,107.196,audio_features,spotify:track:6U5kuTlqwVhOR5b9fk7wgV,https://api.spotify.com/v1/tracks/6U5kuTlqwVhOR5b9fk7wgV,https://api.spotify.com/v1/audio-analysis/6U5kuTlqwVhOR5b9fk7wgV,85056.0,1.0,https://i.scdn.co/image/ab67616d0000b273c94d73b3008e21214fed2e7f,2010-10-25,2010.0,False,1.0,https://p.scdn.co/mp3-preview/8430d918fc2d1aaedf35a7133c68669a9932ec3c?cid=484c8fc1e0c54669ac770f80991a8280,"'avant-garde black metal', 'avant-garde metal', 'greek black metal', 'greek metal'",2,1291
The Gimps – Conn of 100 Battles [Alternative/Ska] (2006),Conn of 100 Battles,2022-09-29,0.9,172.0,The Gimps,Conn of 100 Battles,,,"alternative, ska",youtube,,https://www.youtube.com/watch?v=9RiUpYe8L2c,9RiUpYe8L2c,,,,,Conn of 100 Battles,The Gimps,0fJrUjYl220cG1YgS77uvr,,0.409,0.469,0.0,-12.531,1.0,0.0403,0.017,0.0,0.0833,0.449,90.765,audio_features,spotify:track:0fJrUjYl220cG1YgS77uvr,https://api.spotify.com/v1/tracks/0fJrUjYl220cG1YgS77uvr,https://api.spotify.com/v1/audio-analysis/0fJrUjYl220cG1YgS77uvr,126906.0,4.0,https://i.scdn.co/image/ab67616d0000b273d129ccdac4ad3feb5f13b181,2020-05-03,2020.0,False,1.0,https://p.scdn.co/mp3-preview/1800df91e9d4ac9909ce2b75af2cefa4c3ec76bc?cid=484c8fc1e0c54669ac770f80991a8280,,0,25
