r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
Mastodon - Blood and Thunder [Sludge Metal],Blood and Thunder,2023-02-15,0.95,2097.0,Mastodon,Blood and Thunder,,,sludge metal,youtube,,https://www.youtube.com/watch?v=fnwZca8z9II,fnwZca8z9II,,,,,Blood and Thunder,Mastodon,3jagGO7eHHuaD53ibehkux,,0.364,0.935,2.0,-6.548,1.0,0.0724,8.58e-06,0.729,0.0317,0.478,92.717,audio_features,spotify:track:3jagGO7eHHuaD53ibehkux,https://api.spotify.com/v1/tracks/3jagGO7eHHuaD53ibehkux,https://api.spotify.com/v1/audio-analysis/3jagGO7eHHuaD53ibehkux,228587.0,4.0,https://i.scdn.co/image/ab67616d0000b27300388d66c87c2c0033849bfd,2004-08-31,2004.0,False,60.0,https://p.scdn.co/mp3-preview/49a6997422ceac91964ad5686f1be00b0902606e?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative metal', 'atlanta metal', 'hard rock', 'metal', 'nu metal', 'progressive groove metal', 'progressive sludge', 'sludge metal', 'stoner metal'",61,797546
Prince - Purple Rain During Super Bowl [Rock],Prince Performs “Purple Rain” During Downpour | Super Bowl XLI Halftime Show | NFL,2023-02-14,0.92,972.0,Prince,Purple Rain During Super Bowl,Prince Performs “Purple Rain” During Downpour,Super Bowl XLI Halftime Show | NFL,rock,youtube,,https://www.youtube.com/watch?v=7NN3gsSf-Ys,7NN3gsSf-Ys,,,,,Purple Rain,Prince,54X78diSLoUDI3joC2bjMz,,0.367,0.452,10.0,-10.422,1.0,0.0307,0.0353,0.00228,0.689,0.189,113.066,audio_features,spotify:track:54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz,520787.0,4.0,https://i.scdn.co/image/ab67616d0000b273d52bfb90ee8dfeda8378b99b,1984-06-25,1984.0,False,71.0,https://p.scdn.co/mp3-preview/9828f82b2e925710678595f721250c1e88c03682?cid=484c8fc1e0c54669ac770f80991a8280,"'funk', 'funk rock', 'minneapolis sound', 'synth funk'",73,6588360
The Cure - Burn [Gothic Rock],The Cure - Burn (lyrics),2023-02-14,0.95,491.0,The Cure,Burn,The Cure,Burn,gothic rock,youtube,,https://www.youtube.com/watch?v=mfTkL-ZHDCY,mfTkL-ZHDCY,,,,,Burn,The Cure,0tHOTQBn2M4CD2dcyHivth,,0.574,0.915,2.0,-9.79,0.0,0.0399,0.00175,0.664,0.34,0.508,104.042,audio_features,spotify:track:0tHOTQBn2M4CD2dcyHivth,https://api.spotify.com/v1/tracks/0tHOTQBn2M4CD2dcyHivth,https://api.spotify.com/v1/audio-analysis/0tHOTQBn2M4CD2dcyHivth,398933.0,4.0,https://i.scdn.co/image/ab67616d0000b27308d27bfc2ff1a7b11b66c65c,1994-03-25,1994.0,False,51.0,https://p.scdn.co/mp3-preview/1d97cf10d4d7b516787743a5c28e5d6468607331?cid=484c8fc1e0c54669ac770f80991a8280,"'new wave', 'permanent wave', 'rock', 'uk post-punk'",77,4279056
Lonnie Johnson - Blue Ghost Blues [Blues] (1928),Blue Ghost Blues,2023-02-11,0.93,304.0,Lonnie Johnson,Blue Ghost Blues,,,blues,spotify,https://open.spotify.com/track/0382To2Q7pjrD6KaKz12RR,,,,,,0382To2Q7pjrD6KaKz12RR,Blue Ghost Blues,Lonnie Johnson,0382To2Q7pjrD6KaKz12RR,https://open.spotify.com/track/0382To2Q7pjrD6KaKz12RR,0.605,0.0583,10.0,-16.739,1.0,0.0432,0.991,2.39e-05,0.106,0.712,97.595,audio_features,spotify:track:0382To2Q7pjrD6KaKz12RR,https://api.spotify.com/v1/tracks/0382To2Q7pjrD6KaKz12RR,https://api.spotify.com/v1/audio-analysis/0382To2Q7pjrD6KaKz12RR,191974.0,4.0,https://i.scdn.co/image/ab67616d0000b2732a5eb31e42e5d8c46d4228b7,1991-01-01,1991.0,False,7.0,https://p.scdn.co/mp3-preview/4bdf4349fa349b0543265a3057079cbc5f228ecf?cid=484c8fc1e0c54669ac770f80991a8280,"'acoustic blues', 'blues', 'country blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'new orleans blues', 'traditional blues'",32,27215
SENZO - Tsugaru Burst [Shamisen] (2022),Tsugaru Burst,2023-02-16,0.92,295.0,SENZO,Tsugaru Burst,,,shamisen,youtube,,https://www.youtube.com/watch?v=QFxhbsBsY8U,QFxhbsBsY8U,,,,,Tsugaru Burst,Exyz,3o4PFjUBqS6lnkXcBBQS62,,0.563,0.974,2.0,-2.268,1.0,0.0471,0.000174,0.935,0.558,0.453,172.015,audio_features,spotify:track:3o4PFjUBqS6lnkXcBBQS62,https://api.spotify.com/v1/tracks/3o4PFjUBqS6lnkXcBBQS62,https://api.spotify.com/v1/audio-analysis/3o4PFjUBqS6lnkXcBBQS62,136744.0,4.0,https://i.scdn.co/image/ab67616d0000b273d4f2c75be9fd2d7ca9d57079,2021-10-08,2021.0,False,32.0,https://p.scdn.co/mp3-preview/d8fb155ef7abb92dc7bff0b7df8a736f55c01eea?cid=484c8fc1e0c54669ac770f80991a8280,'samurai trap',40,7654
Akalé Wubé - Anbessa (feat Manu Dibango) [Ethiopian Jazz] (2014),Akalé Wubé - Anbessa (feat  Manu Dibango),2023-02-10,0.95,272.0,Akalé Wubé,Anbessa,Akalé Wubé,Anbessa,ethiopian jazz,youtube,,https://www.youtube.com/watch?v=TT6O4bDioAE,TT6O4bDioAE,,,,,Anbessa,Akalé Wubé,4Ic3yQiH5UmyyevTsp08tY,,0.82,0.473,10.0,-7.3,0.0,0.0454,0.293,0.861,0.136,0.645,120.066,audio_features,spotify:track:4Ic3yQiH5UmyyevTsp08tY,https://api.spotify.com/v1/tracks/4Ic3yQiH5UmyyevTsp08tY,https://api.spotify.com/v1/audio-analysis/4Ic3yQiH5UmyyevTsp08tY,221720.0,4.0,https://i.scdn.co/image/ab67616d0000b273282590a44baa089f3c3d4812,2014-09-22,2014.0,False,45.0,https://p.scdn.co/mp3-preview/042bb892d70ad9660b6414fb5807ddfe8f571778?cid=484c8fc1e0c54669ac770f80991a8280,"'afrobeat', 'afropop', 'ethio-jazz', 'world'",44,14573
3 Melancholy Gypsys - The 3 [Hip Hop] (2021),"3 Melancholy Gypsys - The 3 - Official Music Video (Murs, Eligh, Scarub)",2023-02-10,0.83,244.0,3 Melancholy Gypsys,The 3,3 Melancholy Gypsys,The 3,hip hop,youtube,,https://www.youtube.com/watch?v=bD1lkdXHPkE,bD1lkdXHPkE,,,,,The 3,3 Melancholy Gypsys,6giD2A87haOvdcQ9cP8Blb,,0.664,0.727,1.0,-7.076,1.0,0.262,0.106,8.96e-05,0.525,0.0994,88.821,audio_features,spotify:track:6giD2A87haOvdcQ9cP8Blb,https://api.spotify.com/v1/tracks/6giD2A87haOvdcQ9cP8Blb,https://api.spotify.com/v1/audio-analysis/6giD2A87haOvdcQ9cP8Blb,205962.0,4.0,https://i.scdn.co/image/ab67616d0000b2730c6706db0a8f0e3f5edf641d,2020-10-16,2020.0,True,16.0,https://p.scdn.co/mp3-preview/cb8f5141c808d985e6b84fe9ac6c2989464f8bc9?cid=484c8fc1e0c54669ac770f80991a8280,,11,6927
Jake Miller — Cut My Teeth [Folk/Singer Songwriter] (2023),Jacob Miller - “Cut my Teeth” || BackWhenFM,2023-02-10,0.86,232.0,Jake Miller,Cut My Teeth,Jacob Miller,Cut my Teeth || BackWhenFM,"folk, singer songwriter",youtube,,https://www.youtube.com/watch?v=TRbQKi1apo0,TRbQKi1apo0,,,,,Rumors,Jake Miller,6llBOJ6HLHvlVnKeZqhXk8,,0.883,0.712,1.0,-4.769,0.0,0.0465,0.134,0.0,0.106,0.825,120.022,audio_features,spotify:track:6llBOJ6HLHvlVnKeZqhXk8,https://api.spotify.com/v1/tracks/6llBOJ6HLHvlVnKeZqhXk8,https://api.spotify.com/v1/audio-analysis/6llBOJ6HLHvlVnKeZqhXk8,186103.0,4.0,https://i.scdn.co/image/ab67616d0000b273369fdfd9db5b6f8a75f77fe0,2015-07-08,2015.0,False,53.0,https://p.scdn.co/mp3-preview/4da940060cdaae3b6c2901fe1cec6b8483f6e4f4?cid=484c8fc1e0c54669ac770f80991a8280,"'indie pop rap', 'pop', 'post-teen pop'",58,313598
Midnight Oil - Beds Are Burning [Rock] 1987 Inspired by the living conditions and displacement of Australia's indigenous aboriginal peoples. I've always loved the songs simple bass line and intro.,Midnight Oil - Beds Are Burning,2023-02-16,0.95,191.0,Midnight Oil,Beds Are Burning,Midnight Oil,Beds Are Burning,rock,youtube,,https://www.youtube.com/watch?v=ejorQVy3m8E,ejorQVy3m8E,,,,,Beds Are Burning - Remastered,Midnight Oil,1CtAzw53AIXKjAemxy4b1j,,0.753,0.427,0.0,-11.112,1.0,0.0387,0.00787,0.00065,0.058,0.295,119.18,audio_features,spotify:track:1CtAzw53AIXKjAemxy4b1j,https://api.spotify.com/v1/tracks/1CtAzw53AIXKjAemxy4b1j,https://api.spotify.com/v1/audio-analysis/1CtAzw53AIXKjAemxy4b1j,255680.0,4.0,https://i.scdn.co/image/ab67616d0000b2730dd350beeb5ac73672ad6e80,1987-10-02,1987.0,False,68.0,https://p.scdn.co/mp3-preview/1de17a6080df62da260ca19a3812cf66ff68a201?cid=484c8fc1e0c54669ac770f80991a8280,"'australian rock', 'rock'",62,710188
Bedemon - Enslaver of Humanity [Doom Metal] (1974),Bedemon - Enslavers of Humanity (Circa 1973),2023-02-15,0.89,185.0,Bedemon,Enslaver of Humanity,Bedemon,Enslavers of Humanity,doom metal,youtube,,https://www.youtube.com/watch?v=3ZgWz07-uqs,3ZgWz07-uqs,,,,,Enslaver of Humanity,Bedemon,2x06MERCQkpLFbVVMLGqon,,0.253,0.664,3.0,-8.015,1.0,0.0439,0.956,0.38,0.266,0.309,134.77,audio_features,spotify:track:2x06MERCQkpLFbVVMLGqon,https://api.spotify.com/v1/tracks/2x06MERCQkpLFbVVMLGqon,https://api.spotify.com/v1/audio-analysis/2x06MERCQkpLFbVVMLGqon,174987.0,4.0,https://i.scdn.co/image/ab67616d0000b273a29d39d0eb273a79a025829e,2006-01-01,2006.0,False,5.0,https://p.scdn.co/mp3-preview/2944f7be70a269a162252dbac6ac15e01070cc32?cid=484c8fc1e0c54669ac770f80991a8280,'doom metal',10,3453
