r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
"Dirty Vegas - Days go By [House, Electronic Dance] official video",Days go By,Dirty Vegas,Days Go By,Dirty Vegas,Days Go By,Dirty Vegas,"house, electronic dance",'big beat',Dirty Vegas - Days Go By (Official Video),2023-02-04,30.9,2137.0,,youtube,,,,https://www.youtube.com/watch?v=gLCduDJVksc,gLCduDJVksc,2RLpFEf6d0708O7Bqhjyxg,85.3,-827.4,A,-8.274,0.0,78.6,6.88,4.99,8.72,35.0,126,audio_features,spotify:track:2RLpFEf6d0708O7Bqhjyxg,https://api.spotify.com/v1/tracks/2RLpFEf6d0708O7Bqhjyxg,https://api.spotify.com/v1/audio-analysis/2RLpFEf6d0708O7Bqhjyxg,07:12,4.0,https://i.scdn.co/image/ab67616d0000b273d8868b0e78659c2b15bd0e40,2002-01-01,2002.0,False,46.0,https://p.scdn.co/mp3-preview/19d359a9bb3af584ef97c7258e221d122ecea031?cid=484c8fc1e0c54669ac770f80991a8280,41,41370
Prince & The Revolution - Raspberry Beret [Psychedelic Pop],Raspberry Beret,Prince & The Revolution,Raspberry Beret,Prince & The Revolution,Raspberry Beret,Prince,psychedelic pop,"'funk', 'funk rock', 'minneapolis sound', 'synth funk'",Prince & The Revolution - Raspberry Beret (Official Music Video),2023-02-04,91.0,953.0,,youtube,,,,https://www.youtube.com/watch?v=l7vRSu_wsNc,l7vRSu_wsNc,2I1W3hcSsPIsEJfD69pHrW,67.0,-1275.9,Db/C#,-12.759,1.0,76.1,4.38,21.0,0.04,6.84,120,audio_features,spotify:track:2I1W3hcSsPIsEJfD69pHrW,https://api.spotify.com/v1/tracks/2I1W3hcSsPIsEJfD69pHrW,https://api.spotify.com/v1/audio-analysis/2I1W3hcSsPIsEJfD69pHrW,03:35,4.0,https://i.scdn.co/image/ab67616d0000b273cc6495584fb0e2261ee95868,1985-04-22,1985.0,False,61.0,https://p.scdn.co/mp3-preview/b65c17527462d848a7b215ab52713bd31eb60437?cid=484c8fc1e0c54669ac770f80991a8280,73,6570404
Mastodon - Blood and Thunder [Progressive Metal / Sludge Metal / Metalcore],Blood and Thunder,Mastodon,,,Blood and Thunder,Mastodon,"progressive metal, sludge metal, metalcore","'alternative metal', 'atlanta metal', 'hard rock', 'metal', 'nu metal', 'progressive groove metal', 'progressive sludge', 'rock', 'sludge metal', 'stoner metal'",Blood and Thunder,2023-02-04,47.8,896.0,,youtube,,,,https://www.youtube.com/watch?v=fnwZca8z9II,fnwZca8z9II,3jagGO7eHHuaD53ibehkux,93.5,-654.8,Db/C#,-6.548,1.0,36.4,7.24,0.0,72.9,3.17,92,audio_features,spotify:track:3jagGO7eHHuaD53ibehkux,https://api.spotify.com/v1/tracks/3jagGO7eHHuaD53ibehkux,https://api.spotify.com/v1/audio-analysis/3jagGO7eHHuaD53ibehkux,03:48,4.0,https://i.scdn.co/image/ab67616d0000b27300388d66c87c2c0033849bfd,2004-08-31,2004.0,False,60.0,https://p.scdn.co/mp3-preview/49a6997422ceac91964ad5686f1be00b0902606e?cid=484c8fc1e0c54669ac770f80991a8280,60,794808
Tash Sultana - Jungle [Psychedelic Rock],Jungle,Tash Sultana,JUNGLE,TASH SULTANA,Jungle,Tash Sultana,psychedelic rock,'australian reggae fusion',TASH SULTANA - JUNGLE (LIVE BEDROOM RECORDING),2023-02-04,49.7,892.0,,youtube,,,,https://www.youtube.com/watch?v=Vn8phH0k5HI,Vn8phH0k5HI,3SkKLZFgKIY0DKX5Vro5jV,69.7,-587.7,D,-5.877,0.0,59.0,2.91,26.9,0.01,8.81,146,audio_features,spotify:track:3SkKLZFgKIY0DKX5Vro5jV,https://api.spotify.com/v1/tracks/3SkKLZFgKIY0DKX5Vro5jV,https://api.spotify.com/v1/audio-analysis/3SkKLZFgKIY0DKX5Vro5jV,05:15,4.0,https://i.scdn.co/image/ab67616d0000b273bb0944fb978c2ba2003c3f37,2016-12-19,2016.0,False,53.0,https://p.scdn.co/mp3-preview/c3dd3ecfb0d4ee5c56fbbc0d9709f0309620a0db?cid=484c8fc1e0c54669ac770f80991a8280,64,1537046
NiNi Music -- WuKong [Asian Folk Metal] (2023),WuKong,NiNi Music,WuKong,NiNi Music,Wukong,Nini Music,asian folk metal,,NiNi Music - WuKong (AI Music Video),2023-02-01,32.6,507.0,,youtube,,,,https://www.youtube.com/watch?v=kl3A4GT3N0Q,kl3A4GT3N0Q,1I2RpS6yGoTM6lyg0smBsC,82.5,-774.0,A,-7.74,1.0,67.8,5.38,48.5,61.1,3.84,139,audio_features,spotify:track:1I2RpS6yGoTM6lyg0smBsC,https://api.spotify.com/v1/tracks/1I2RpS6yGoTM6lyg0smBsC,https://api.spotify.com/v1/audio-analysis/1I2RpS6yGoTM6lyg0smBsC,02:37,4.0,https://i.scdn.co/image/ab67616d0000b273c5724ede34e0b980fb781910,2022-03-26,2022.0,False,22.0,https://p.scdn.co/mp3-preview/2fafe1f1114261a2eba1998c6de973ab0c316d3c?cid=484c8fc1e0c54669ac770f80991a8280,27,17701
Björk - It's Oh So Quiet [Pop],Its Oh So Quiet,Björk,Its Oh So Quiet,Björk,It's Oh So Quiet,Björk,pop,"'art pop', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave'",Björk - It's Oh So Quiet (Official 4K Music Video),2023-02-05,20.0,502.0,,youtube,,,,https://www.youtube.com/watch?v=BjxVeyhjp1U,BjxVeyhjp1U,0OMNQyneWmmZtTQpULYJcl,13.6,-1411.4,Eb,-14.114,1.0,47.4,5.95,63.1,0.0,7.17,124,audio_features,spotify:track:0OMNQyneWmmZtTQpULYJcl,https://api.spotify.com/v1/tracks/0OMNQyneWmmZtTQpULYJcl,https://api.spotify.com/v1/audio-analysis/0OMNQyneWmmZtTQpULYJcl,03:37,3.0,https://i.scdn.co/image/ab67616d0000b2736aba91ac61162caeeef14460,1995-06-13,1995.0,False,47.0,,65,1746353
Say She She - Fortune Teller [Soul] (2022),Fortune Teller,Say She She,Fortune Teller,Say She She,Fortune Teller,Say She She,soul,,Say She She - Fortune Teller [OFFICIAL VIDEO],2023-02-04,87.5,400.0,,youtube,,,,https://www.youtube.com/watch?v=d5UH4CKRt1I,d5UH4CKRt1I,2G01T828C7rQXDjn0v24Ku,49.8,-849.1,B/Cb,-8.491,0.0,68.1,3.18,25.1,0.07,8.42,89,audio_features,spotify:track:2G01T828C7rQXDjn0v24Ku,https://api.spotify.com/v1/tracks/2G01T828C7rQXDjn0v24Ku,https://api.spotify.com/v1/audio-analysis/2G01T828C7rQXDjn0v24Ku,03:19,4.0,https://i.scdn.co/image/ab67616d0000b273c643bcbaec728b040dfccbfa,2022-10-07,2022.0,False,41.0,https://p.scdn.co/mp3-preview/098a09057887f1fb3897ff2c8d4f6b9fba3c265f?cid=484c8fc1e0c54669ac770f80991a8280,44,14259
"アンナ・バナナ Anna Banana - Follow Me I [Soul, Jazz, Citypop] (1991)",Follow Me I,アンナ・バナナ Anna Banana,Follow Me I,アンナ・バナナ Anna Banana,Follow Me,SNAILS,"soul, jazz, citypop","'future bass', 'kawaii future bass'",アンナ・バナナ Anna Banana - Follow Me I (1991),2023-02-03,14.0,377.0,,youtube,,,,https://www.youtube.com/watch?v=tArx3qxidCA,tArx3qxidCA,1BMtYkRdkSpFo5YDkUAxYH,95.6,-256.3,A,-2.563,0.0,22.2,9.72,0.44,0.0,17.3,149,audio_features,spotify:track:1BMtYkRdkSpFo5YDkUAxYH,https://api.spotify.com/v1/tracks/1BMtYkRdkSpFo5YDkUAxYH,https://api.spotify.com/v1/audio-analysis/1BMtYkRdkSpFo5YDkUAxYH,03:02,4.0,https://i.scdn.co/image/ab67616d0000b273033ade4d2d6e679a4ddc1c7c,2018-12-07,2018.0,False,29.0,https://p.scdn.co/mp3-preview/063705c99b3d226f7ad5b19020effd46412957f7?cid=484c8fc1e0c54669ac770f80991a8280,54,344916
Ollie Chanin -- Hold Me When I Think I'm Going Crazy [Art Pop] (2023),Hold Me When I Think Im Going Crazy,Ollie Chanin,,,HOLD ME WHEN I THINK I'M GOING CRAZY,OLLIE CHANIN,art pop,,HOLD ME WHEN I THINK IM GOING CRAZY (Official Video),2023-02-02,49.3,318.0,,youtube,,,,https://www.youtube.com/watch?v=H06TDbkHtAA,H06TDbkHtAA,6pnCSiD6Mbjq4tuDMMAfC7,35.0,-910.8,D,-9.108,1.0,54.9,25.6,65.1,7.0,10.6,189,audio_features,spotify:track:6pnCSiD6Mbjq4tuDMMAfC7,https://api.spotify.com/v1/tracks/6pnCSiD6Mbjq4tuDMMAfC7,https://api.spotify.com/v1/audio-analysis/6pnCSiD6Mbjq4tuDMMAfC7,03:06,4.0,https://i.scdn.co/image/ab67616d0000b273d7b3233201b32e20e0ba4bba,2023-01-19,2023.0,True,14.0,https://p.scdn.co/mp3-preview/ca99bc06621d7b0f15c3b7c2e9e191f57b0385f7?cid=484c8fc1e0c54669ac770f80991a8280,18,1213
Melechesh -- Rebirth of the Nemesis [Assyrian black metal] (2006),Rebirth of the Nemesis,Melechesh,,,Rebirth Of The Nemesis (Enuma Elish Rewritten),Melechesh,assyrian black metal,"'black metal', 'death metal', 'israeli metal', 'oriental metal', 'pagan black metal', 'symphonic black metal', 'viking metal'",Rebirth of the Nemesis (Enuma Elish Rewritten),2023-02-03,4.25,288.0,,youtube,,,,https://www.youtube.com/watch?v=xQNvqbN8GVA,xQNvqbN8GVA,61Inctb2pQIonRJY1RNxco,98.3,-293.0,D,-2.93,1.0,34.6,11.3,0.0,96.8,37.8,130,audio_features,spotify:track:61Inctb2pQIonRJY1RNxco,https://api.spotify.com/v1/tracks/61Inctb2pQIonRJY1RNxco,https://api.spotify.com/v1/audio-analysis/61Inctb2pQIonRJY1RNxco,06:37,4.0,https://i.scdn.co/image/ab67616d0000b273f0a5fa44cce91d2c4a97238a,2006-01-01,2006.0,False,25.0,https://p.scdn.co/mp3-preview/cacd021bed77b6091ca53e69d369d7d0146fc8d2?cid=484c8fc1e0c54669ac770f80991a8280,34,39135
