r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Taking Back Sunday - Cute Without the 'E' (Cut From the Team) [Emo],Cute Without The 'E' (Cut From The Team),2023-01-19,0.92,1425.0,"{'oembed': {'provider_url': 'https://www.youtube.com/', 'title': ""Cute Without The 'E' (Cut From The Team)"", 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/HkYwmrMAx48?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Cute Without The &#39;E&#39; (Cut From The Team)""></iframe>', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'version': '1.0', 'author_name': 'Taking Back Sunday - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/HkYwmrMAx48/hqdefault.jpg', 'type': 'video', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCfcqCKe_lEXhmQnwRlHhLPg'}, 'type': 'youtube.com'}",Taking Back Sunday,Cute Without the E,,,emo,youtube,,https://www.youtube.com/watch?v=HkYwmrMAx48,HkYwmrMAx48,,,,Cute Without The 'E' (Cut From The Team),Taking Back Sunday - Topic,2019-10-03T10:20:25Z,PT3M33S,118027,https://i.ytimg.com/vi/HkYwmrMAx48/hqdefault.jpg,1808,8,"['Taking Back Sunday', 'Tell All Your Friends', ""Cute Without The 'E' (Cut From The Team)""]",118K,1.81K,8,03:33,2019-10-03,1.42K
Portishead - Sour times [trip hop],Portishead - Sour Times,2023-01-18,0.94,470.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Portishead - Sour Times', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/un8EW82GwKc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Portishead - Sour Times""></iframe>', 'author_name': 'PortisheadVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/un8EW82GwKc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@PortisheadVEVO'}}",Portishead,Sour times,Portishead,Sour Times,trip hop,youtube,,https://www.youtube.com/watch?v=un8EW82GwKc,un8EW82GwKc,,,,Portishead - Sour Times,PortisheadVEVO,2022-06-10T04:00:22Z,PT3M24S,384983,https://i.ytimg.com/vi/un8EW82GwKc/hqdefault.jpg,11332,357,"['Portishead', 'Sour', 'Times', 'UMC', '(Universal', 'Music', 'Catalogue)', 'Pop', 'Portishead Sour Times', 'Beth Gibbons', 'Portishead HD video', 'Sour Times', 'portished', 'portished sour times', 'sourtimes']",385K,11.3K,357,03:24,2022-06-10,470
Fanny - Charity Ball [Rock] (1971),Fanny - Charity Ball (1971) | LIVE,2023-01-17,0.92,437.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Fanny - Charity Ball (1971) | LIVE', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/RWqFMAjO2a8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Fanny - Charity Ball (1971) | LIVE""></iframe>', 'author_name': 'Beat-Club', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/RWqFMAjO2a8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@beatclub'}}",Fanny,Charity Ball,Fanny,Charity Ball,rock,youtube,,https://www.youtube.com/watch?v=RWqFMAjO2a8,RWqFMAjO2a8,,,,Fanny - Charity Ball (1971) | LIVE,Beat-Club,2021-08-24T15:45:33Z,PT2M39S,120633,https://i.ytimg.com/vi/RWqFMAjO2a8/hqdefault.jpg,2058,135,"['beat', 'club', 'musikladen', 'musik', 'rock', 'pop', 'soul', 'funk', 'hardrock', 'classic', 'hits', 'videoclip', 'musikclip', '60s', '70s', '80s', 'all-female', 'band', 'Beat-Club', 'Musikladen', 'Radiobremen', 'Bremen', 'live', 'June Millington', 'Jean Millington', 'Alice de Buhr', 'Nickey Barclay', 'Patti Quatro', 'Brie Brandt', 'Cam Davis', 'Philippines', 'Sacramento', 'Wild Honey', 'Motown', 'Los Angeles']",121K,2.06K,135,02:39,2021-08-24,437
Mad Caddies -- Coyote [Ska/Reggae] (2007),Mad Caddies - Coyote,2023-01-14,0.95,345.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Mad Caddies - Coyote', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/DXYipPdfDoI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Mad Caddies - Coyote""></iframe>', 'author_name': 'SkaMusic22', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/DXYipPdfDoI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@SkaMusic22'}}",Mad Caddies,Coyote,Mad Caddies,Coyote,"ska, reggae",youtube,,https://www.youtube.com/watch?v=DXYipPdfDoI,DXYipPdfDoI,,,,Mad Caddies - Coyote,SkaMusic22,2009-03-15T22:10:33Z,PT4M11S,420429,https://i.ytimg.com/vi/DXYipPdfDoI/hqdefault.jpg,1963,65,"['third', 'wave', 'ska', 'mad', 'caddies', 'madcaddies']",420K,1.96K,65,04:11,2009-03-15,345
Black Hour — Age of War [Pakistani Metal] (2022),Age of War,2023-01-15,0.9,307.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Age of War', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/lgqpmYDHxDU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Age of War""></iframe>', 'author_name': 'Back Hour - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/lgqpmYDHxDU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCfnphw9axt_-XiCiYIs70gg'}}",Black Hour,Age of War,,,pakistani metal,youtube,,https://www.youtube.com/watch?v=lgqpmYDHxDU,lgqpmYDHxDU,,,,Age of War,Back Hour - Topic,2020-12-18T18:13:00Z,PT3M30S,1788,https://i.ytimg.com/vi/lgqpmYDHxDU/hqdefault.jpg,37,3,"['Black Hour', 'Age of War']",1.79K,37,3,03:30,2020-12-18,307
Circle Takes the Square — Crowquill [screamo / grind / post hardcore] (2003),Circle Takes The Spuare - Crowquill,2023-01-19,0.91,284.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Circle Takes The Spuare - Crowquill', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/R_7ocb0eDuE?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Circle Takes The Spuare - Crowquill""></iframe>', 'author_name': 'JimboEmAll', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/R_7ocb0eDuE/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@JimboEmAll'}}",Circle Takes the Square,Crowquill,Circle Takes The Spuare,Crowquill,"screamo, grind, post hardcore",youtube,,https://www.youtube.com/watch?v=R_7ocb0eDuE,R_7ocb0eDuE,,,,Circle Takes The Spuare - Crowquill,JimboEmAll,2012-09-21T12:18:24Z,PT2M45S,3836,https://i.ytimg.com/vi/R_7ocb0eDuE/hqdefault.jpg,24,2,"['Circle', 'Takes', 'The', 'Spuare', 'Post', 'Hardcore', 'Screamo', 'Mathcore', 'As', 'Roots', 'Undo']",3.84K,24,2,02:45,2012-09-21,284
Coco and the Lost -- Everything Is Fine [indie pop] (2022),Coco And The Lost - Everything Is Fine!,2023-01-18,0.88,268.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Coco And The Lost - Everything Is Fine!', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/ueCBUvxBz10?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Coco And The Lost - Everything Is Fine!""></iframe>', 'author_name': 'Coco And The Lost', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/ueCBUvxBz10/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@cocoandthelost'}}",Coco and the Lost,Everything Is Fine,Coco And The Lost,Everything Is Fine!,indie pop,youtube,,https://www.youtube.com/watch?v=ueCBUvxBz10,ueCBUvxBz10,,,,Coco And The Lost - Everything Is Fine!,Coco And The Lost,2022-10-06T23:00:21Z,PT3M4S,3760,https://i.ytimg.com/vi/ueCBUvxBz10/hqdefault.jpg,121,31,,3.76K,121,31,03:04,2022-10-06,268
Hoity-Toity -- Over It [Pop rock/Indie Alternative] (2023),Over It,2023-01-14,0.92,263.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Over It', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/LLN0lOSThqk?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Over It""></iframe>', 'author_name': 'Hoity-Toity - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/LLN0lOSThqk/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC9H4VWIjlx28p07Dj_BKz0Q'}}",Hoity-Toity,Over It,,,"pop rock, indie alternative",youtube,,https://www.youtube.com/watch?v=LLN0lOSThqk,LLN0lOSThqk,,,,Over It,Hoity-Toity - Topic,2023-01-12T10:04:44Z,PT3M15S,2124,https://i.ytimg.com/vi/LLN0lOSThqk/hqdefault.jpg,41,2,"['Hoity-Toity', 'Over It']",2.12K,41,2,03:15,2023-01-12,263
Orange 9mm -- Take You Away [Post Hardcore/Alternative Metal] (1996),Take You Away,2023-01-14,0.93,242.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Take You Away', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/QBuaHogLxpo?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Take You Away""></iframe>', 'author_name': 'Orange 9mm - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/QBuaHogLxpo/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCP2YhX51IxAhlMAJjT9a5yg'}}",Orange 9mm,Take You Away,,,"post hardcore, alternative metal",youtube,,https://www.youtube.com/watch?v=QBuaHogLxpo,QBuaHogLxpo,,,,Take You Away,Orange 9mm - Topic,2014-11-09T05:19:50Z,PT2M53S,8590,https://i.ytimg.com/vi/QBuaHogLxpo/hqdefault.jpg,167,0,"['Orange 9mm', 'Tragic', 'Take You Away']",8.59K,167,0,02:53,2014-11-09,242
Mora Michelle - No Friends [Indie Pop] (2022),Mora Michelle - No friends (official video),2023-01-16,0.84,229.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Mora Michelle - No friends (official video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/tP7niAVYG8A?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Mora Michelle - No friends (official video)""></iframe>', 'author_name': 'Mora Michelle', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/tP7niAVYG8A/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@moramichelle146'}}",Mora Michelle,No Friends,Mora Michelle,No friends,indie pop,youtube,,https://www.youtube.com/watch?v=tP7niAVYG8A,tP7niAVYG8A,,,,Mora Michelle - No friends (official video),Mora Michelle,2022-11-20T17:36:18Z,PT3M25S,28564,https://i.ytimg.com/vi/tP7niAVYG8A/hqdefault.jpg,2870,267,"['music video', 'new artist']",28.6K,2.87K,267,03:25,2022-11-20,229
