r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Denzel Curry - Bulls On Parade (cover) [rock],Bulls On Parade,Denzel Curry,Bulls On Parade,Denzel Curry covers Rage Against The Machine,Bulls on Parade - triple j Like A Version,Denzel Curry,rock,"'dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'underground hip hop'",Denzel Curry covers Rage Against The Machine 'Bulls On Parade' for Like A Version,2023-01-08,70.6,4679.0,,youtube,,,,https://www.youtube.com/watch?v=ZY4ywyFXdik,ZY4ywyFXdik,6FCfj69zzQHnrx4fTukhfo,91.7,-796.0,F,-7.96,1.0,36.4,18.0,0.05,0.0,10.7,87,audio_features,spotify:track:6FCfj69zzQHnrx4fTukhfo,https://api.spotify.com/v1/tracks/6FCfj69zzQHnrx4fTukhfo,https://api.spotify.com/v1/audio-analysis/6FCfj69zzQHnrx4fTukhfo,04:29,4.0,https://i.scdn.co/image/ab67616d0000b2736b470a1425fd95cc4ce4e991,2019-03-15,2019.0,True,51.0,https://p.scdn.co/mp3-preview/b423eefaeb088afcdbb5f47b72b640a2c8129849?cid=484c8fc1e0c54669ac770f80991a8280,73,2013725
Misfits - Last Caress [Horror Punk/Pop Punk],Last Caress,Misfits,,,Last Caress - C.I. Recording 1978,Misfits,"horror punk, pop punk","'horror punk', 'new jersey hardcore', 'new jersey punk', 'punk'",Last Caress,2023-01-09,41.8,2024.0,,youtube,,,,https://www.youtube.com/watch?v=UuzA4U1njO8,UuzA4U1njO8,5ALCHMO9Fmvn1Ly18Q3apL,90.6,-960.7,C,-9.607,1.0,33.0,5.13,53.3,2.08,15.0,91,audio_features,spotify:track:5ALCHMO9Fmvn1Ly18Q3apL,https://api.spotify.com/v1/tracks/5ALCHMO9Fmvn1Ly18Q3apL,https://api.spotify.com/v1/audio-analysis/5ALCHMO9Fmvn1Ly18Q3apL,01:57,4.0,https://i.scdn.co/image/ab67616d0000b2730adf29d267ea9a7e149b2ae0,1996-02-27,1996.0,False,62.0,https://p.scdn.co/mp3-preview/819f2fbceb663f80a94b4d928f39a13fa7034beb?cid=484c8fc1e0c54669ac770f80991a8280,64,1049093
"Andrew W.K. - Party Hard [Hard Rock, Power Rock]",Party Hard,Andrew W.K.,Party Hard,Andrew W.K.,Party Hard,Andrew W.K.,"hard rock, power rock",,Andrew W.K. - Party Hard,2023-01-08,75.1,1121.0,,youtube,,,,https://www.youtube.com/watch?v=WccfbPQNMbg,WccfbPQNMbg,0E0bZtTG39K95uRjqBo1Mx,99.4,-341.3,E,-3.413,1.0,46.1,4.29,0.0,0.0,15.6,162,audio_features,spotify:track:0E0bZtTG39K95uRjqBo1Mx,https://api.spotify.com/v1/tracks/0E0bZtTG39K95uRjqBo1Mx,https://api.spotify.com/v1/audio-analysis/0E0bZtTG39K95uRjqBo1Mx,03:04,4.0,https://i.scdn.co/image/ab67616d0000b273e4d5b8415d3861bba6572673,2001-01-01,2001.0,False,59.0,,52,148822
French Class - Robot Tune [chip tune] (2019),Robot Tune,French Class,Robot Tune,French Class,Robot Tune,French Class,chip tune,,French Class - Robot Tune (Official Music Video),2023-01-08,60.9,744.0,,youtube,,,,https://www.youtube.com/watch?v=a1rjVVcZvTY,a1rjVVcZvTY,3FsDRPHGNj86hJwgszaIE2,48.1,-970.3,G,-9.703,1.0,66.7,11.1,15.4,80.3,9.68,166,audio_features,spotify:track:3FsDRPHGNj86hJwgszaIE2,https://api.spotify.com/v1/tracks/3FsDRPHGNj86hJwgszaIE2,https://api.spotify.com/v1/audio-analysis/3FsDRPHGNj86hJwgszaIE2,02:10,4.0,https://i.scdn.co/image/ab67616d0000b27372df66a7a3ea2550b47f9beb,2019-10-03,2019.0,False,33.0,https://p.scdn.co/mp3-preview/bb815e14139483cdfe7486e5ec35bb1e2113bd6d?cid=484c8fc1e0c54669ac770f80991a8280,18,328
"The Cardigans w/ Tom Jones - Burning Down The House [Pop, Rock]",Burning Down The House,The Cardigans w/ Tom Jones,Burning Down The House,"Tom Jones, The Cardigans",Burning Down The House,Tom Jones,"pop, rock","'adult standards', 'british invasion', 'mellow gold'","Tom Jones, The Cardigans - Burning Down The House (Official Video)",2023-01-10,82.3,396.0,,youtube,,,,https://www.youtube.com/watch?v=iYuldgIOelY,iYuldgIOelY,3v3EGRQ6bywgEaeBRYhpcN,81.9,-580.6,B/Cb,-5.806,1.0,79.6,4.3,1.31,0.14,4.46,109,audio_features,spotify:track:3v3EGRQ6bywgEaeBRYhpcN,https://api.spotify.com/v1/tracks/3v3EGRQ6bywgEaeBRYhpcN,https://api.spotify.com/v1/audio-analysis/3v3EGRQ6bywgEaeBRYhpcN,03:39,4.0,https://i.scdn.co/image/ab67616d0000b27313b37e7dd8f09d2e3c99c826,1999-01-01,1999.0,False,52.0,https://p.scdn.co/mp3-preview/eca4aaf4b60aad769c153df4f01b2f07c8ad75cb?cid=484c8fc1e0c54669ac770f80991a8280,64,776105
"[Armenia] Katil Band - «Հաց կթխեմ» // ""Hats Ktkhem"" (I Bake Bread) [Acoustic Folk] (2022)",Hats Ktkhem,Katil Band,I Bake Bread / Հաց Կթխեմ,KATIL,Kuzim,Katil,"armenia, acoustic folk",,KATIL - I Bake Bread / Հաց Կթխեմ,2023-01-05,41.7,354.0,,youtube,,,,https://www.youtube.com/watch?v=IOBgR8nz6-w,IOBgR8nz6-w,7JaQUGwpvHZWwsQGOx924G,71.1,-623.7,A,-6.237,0.0,42.2,4.4,0.67,0.27,11.1,153,audio_features,spotify:track:7JaQUGwpvHZWwsQGOx924G,https://api.spotify.com/v1/tracks/7JaQUGwpvHZWwsQGOx924G,https://api.spotify.com/v1/audio-analysis/7JaQUGwpvHZWwsQGOx924G,05:54,4.0,https://i.scdn.co/image/ab67616d0000b27322ccfb1a80ce064c9a9a1c85,2019-02-16,2019.0,False,21.0,https://p.scdn.co/mp3-preview/a0e74019b807f89702309fd1dfae0748eafbbce6?cid=484c8fc1e0c54669ac770f80991a8280,62,1217
Eels - Novocaine For The Soul [Alt Rock],Novocaine For The Soul,Eels,Novocaine For The Soul,Eels,Novocaine For The Soul,Eels,alt rock,"'alternative rock', 'melancholia', 'pop rock'",Eels - Novocaine For The Soul (Official Video),2023-01-11,31.1,263.0,,youtube,,,,https://www.youtube.com/watch?v=V2yy141q8HQ,V2yy141q8HQ,4uPi47C1WcnhIbvCx4zCu6,71.7,-775.0,Gb/F#,-7.75,1.0,40.9,3.95,0.06,6.32,8.27,169,audio_features,spotify:track:4uPi47C1WcnhIbvCx4zCu6,https://api.spotify.com/v1/tracks/4uPi47C1WcnhIbvCx4zCu6,https://api.spotify.com/v1/audio-analysis/4uPi47C1WcnhIbvCx4zCu6,03:08,4.0,https://i.scdn.co/image/ab67616d0000b273a012f8d35d244400472d4966,1996-08-13,1996.0,True,57.0,https://p.scdn.co/mp3-preview/4b81734f8f474d5881047f27a3d577197bed14f9?cid=484c8fc1e0c54669ac770f80991a8280,59,419245
Trash Puppets -- Rainy Cloudy [skate-punk] (2023),Rainy Cloudy,Trash Puppets,Rainy Cloudy,Trash Puppets,Stucco,Trash Puppets,skate-punk,,Trash Puppets - Rainy Cloudy,2023-01-07,33.1,252.0,,youtube,,,,https://www.youtube.com/watch?v=POSgdQ-TGno,POSgdQ-TGno,4Iu99etQijiZCS9Cd0vUPk,58.7,-1118.2,A,-11.182,1.0,45.8,6.26,16.6,0.0,29.8,155,audio_features,spotify:track:4Iu99etQijiZCS9Cd0vUPk,https://api.spotify.com/v1/tracks/4Iu99etQijiZCS9Cd0vUPk,https://api.spotify.com/v1/audio-analysis/4Iu99etQijiZCS9Cd0vUPk,02:32,4.0,https://i.scdn.co/image/ab67616d0000b273d2c450f5fd98b76d5aab547c,2022-04-05,2022.0,False,2.0,https://p.scdn.co/mp3-preview/bb08e58deaf4f8c0751a3c4ed179f324d3e2e1e6?cid=484c8fc1e0c54669ac770f80991a8280,1,68
Enumclaw -- Jimmy Neutron [Indie rock] (2023),Jimmy Neutron,Enumclaw,Jimmy Neutron,Enumclaw,Jimmy Neutron,Enumclaw,indie rock,'nu gaze',Enumclaw - Jimmy Neutron (Live on KEXP),2023-01-10,29.0,237.0,,youtube,,,,https://www.youtube.com/watch?v=UCPG_eDfZh8,UCPG_eDfZh8,0QQHnDejdUQbpnOhPgyYmE,93.7,-619.8,Eb,-6.198,1.0,40.8,8.78,0.29,1.29,35.6,125,audio_features,spotify:track:0QQHnDejdUQbpnOhPgyYmE,https://api.spotify.com/v1/tracks/0QQHnDejdUQbpnOhPgyYmE,https://api.spotify.com/v1/audio-analysis/0QQHnDejdUQbpnOhPgyYmE,03:51,4.0,https://i.scdn.co/image/ab67616d0000b2730c0dd4b8d9d6bcc1b0fa6b21,2022-06-14,2022.0,False,33.0,https://p.scdn.co/mp3-preview/8ec160f5445aea22cb3ae9f59055b080d0df90b1?cid=484c8fc1e0c54669ac770f80991a8280,29,8395
Gordon Lightfoot - Wreck Of The Edmund Fitzgerald [Folk],Wreck Of The Edmund Fitzgerald,Gordon Lightfoot,Wreck Of The Edmund Fitzgerald,Gordon Lightfoot,The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,folk,"'canadian country', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock'",Gordon Lightfoot - Wreck Of The Edmund Fitzgerald (Official Audio),2023-01-10,15.8,218.0,,youtube,,,,https://www.youtube.com/watch?v=FuzTkGyxkYI,FuzTkGyxkYI,536L9C0N7vhYdibCJx3cI2,37.6,-1524.0,E,-15.24,1.0,30.8,6.26,11.6,0.0,16.6,186,audio_features,spotify:track:536L9C0N7vhYdibCJx3cI2,https://api.spotify.com/v1/tracks/536L9C0N7vhYdibCJx3cI2,https://api.spotify.com/v1/audio-analysis/536L9C0N7vhYdibCJx3cI2,06:29,3.0,https://i.scdn.co/image/ab67616d0000b273d9088b1e7d1f82db2a0f3d54,1976-01-01,1976.0,False,63.0,https://p.scdn.co/mp3-preview/2cb63fce61c70fa70ee3b96c0d93de6d79dfbd39?cid=484c8fc1e0c54669ac770f80991a8280,61,701541
