sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Carry the Zero,Built To Spill,Built To Spill - Carry the Zero [Indie Rock] (1999),Carry the Zero,Carry the Zero,Built To Spill,,,3HMOMdRPywfouYx5B4PvaH,,2823.0,0.264,0.812,4,-5.651,1,0.031,1.35e-05,0.108,0.0962,0.458,94.095,audio_features,spotify:track:3HMOMdRPywfouYx5B4PvaH,https://api.spotify.com/v1/tracks/3HMOMdRPywfouYx5B4PvaH,https://api.spotify.com/v1/audio-analysis/3HMOMdRPywfouYx5B4PvaH,343893,4,https://i.scdn.co/image/ab67616d0000b273c8603de6a76c77b5330ec96d,1999-01-22,1999,False,56,https://p.scdn.co/mp3-preview/b3b06d4d6093fb70b0da4c455c8e7c71a8249348?cid=484c8fc1e0c54669ac770f80991a8280
Plush - 2017 Remaster,Stone Temple Pilots,Stone Temple Pilots - Plush [Rock/Grunge],Stone Temple Pilots - Plush (Official Music Video),Plush,Stone Temple Pilots,Plush,Stone Temple Pilots,0CkspLl535ZxdwCRs8AdZ4,,1054.0,0.426,0.94,7,-5.279,0,0.0423,0.00671,1.72e-06,0.14,0.466,144.49,audio_features,spotify:track:0CkspLl535ZxdwCRs8AdZ4,https://api.spotify.com/v1/tracks/0CkspLl535ZxdwCRs8AdZ4,https://api.spotify.com/v1/audio-analysis/0CkspLl535ZxdwCRs8AdZ4,313947,4,https://i.scdn.co/image/ab67616d0000b2732f7a3093d59b6137d927a5d4,1992-09-29,1992,False,64,https://p.scdn.co/mp3-preview/eb12eeb126d76422420ae5e261349d7a02ec6dca?cid=484c8fc1e0c54669ac770f80991a8280
Plush - 2017 Remaster,Stone Temple Pilots,Stone Temple Pilots - Plush [Rock/Grunge],Stone Temple Pilots - Plush (Official Music Video),Plush,Stone Temple Pilots,Plush,Stone Temple Pilots,0CkspLl535ZxdwCRs8AdZ4,,1054.0,0.426,0.94,7,-5.279,0,0.0423,0.00671,1.72e-06,0.14,0.466,144.49,audio_features,spotify:track:0CkspLl535ZxdwCRs8AdZ4,https://api.spotify.com/v1/tracks/0CkspLl535ZxdwCRs8AdZ4,https://api.spotify.com/v1/audio-analysis/0CkspLl535ZxdwCRs8AdZ4,313947,4,https://i.scdn.co/image/ab67616d0000b2732f7a3093d59b6137d927a5d4,1992-09-29,1992,False,64,https://p.scdn.co/mp3-preview/eb12eeb126d76422420ae5e261349d7a02ec6dca?cid=484c8fc1e0c54669ac770f80991a8280
Haathee,Kshitij Lata,"[Armenia] Katil Band - «Հաց կթխեմ» // ""Hats Ktkhem"" (I Bake Bread) [Acoustic Folk] (2022)",KATIL - I Bake Bread / Հաց Կթխեմ,Hats Ktkhem,Katil Band,I Bake Bread / Հաց Կթխեմ,KATIL,2iIEvKccENdTBtmLElhqOp,,351.0,0.195,0.339,0,-14.728,1,0.0361,0.651,0.342,0.108,0.0394,122.07,audio_features,spotify:track:2iIEvKccENdTBtmLElhqOp,https://api.spotify.com/v1/tracks/2iIEvKccENdTBtmLElhqOp,https://api.spotify.com/v1/audio-analysis/2iIEvKccENdTBtmLElhqOp,147641,4,https://i.scdn.co/image/ab67616d0000b2733f0e38481f4f75aa26ad0637,2022-05-08,2022,False,31,https://p.scdn.co/mp3-preview/7e91b51bf67997fa9f36d78496cb33c7063c5aa8?cid=484c8fc1e0c54669ac770f80991a8280
Kuzim,Katil,"[Armenia] Katil Band - «Հաց կթխեմ» // ""Hats Ktkhem"" (I Bake Bread) [Acoustic Folk] (2022)",KATIL - I Bake Bread / Հաց Կթխեմ,Hats Ktkhem,Katil Band,I Bake Bread / Հաց Կթխեմ,KATIL,7JaQUGwpvHZWwsQGOx924G,,351.0,0.422,0.711,9,-6.237,0,0.044,0.00668,0.00271,0.111,0.417,153.194,audio_features,spotify:track:7JaQUGwpvHZWwsQGOx924G,https://api.spotify.com/v1/tracks/7JaQUGwpvHZWwsQGOx924G,https://api.spotify.com/v1/audio-analysis/7JaQUGwpvHZWwsQGOx924G,354000,4,https://i.scdn.co/image/ab67616d0000b27322ccfb1a80ce064c9a9a1c85,2019-02-16,2019,False,21,https://p.scdn.co/mp3-preview/a0e74019b807f89702309fd1dfae0748eafbbce6?cid=484c8fc1e0c54669ac770f80991a8280
A Forest - 2006 Remaster,The Cure,"The Cure - A Forest [ gothic rock ] after being told to cut short their set, go on to do the best extended version of the forest","The Cure - ""A Forest"" @ Werchter Festival, july 1981",A Forest,The Cure,A Forest,The Cure,3O4TPMOgChXOerSdB5WENH,,290.0,0.633,0.62,0,-11.271,1,0.0648,0.34,0.605,0.0977,0.421,81.117,audio_features,spotify:track:3O4TPMOgChXOerSdB5WENH,https://api.spotify.com/v1/tracks/3O4TPMOgChXOerSdB5WENH,https://api.spotify.com/v1/audio-analysis/3O4TPMOgChXOerSdB5WENH,354933,4,https://i.scdn.co/image/ab67616d0000b27399027d2948260fdb37436d5d,1980-04-18,1980,False,57,https://p.scdn.co/mp3-preview/f19642fad455a40e22a8fab9ce58a3a307714272?cid=484c8fc1e0c54669ac770f80991a8280
A Forest - 2006 Remaster,The Cure,"The Cure - A Forest [ gothic rock ] after being told to cut short their set, go on to do the best extended version of the forest","The Cure - ""A Forest"" @ Werchter Festival, july 1981",A Forest,The Cure,A Forest,The Cure,3O4TPMOgChXOerSdB5WENH,,290.0,0.633,0.62,0,-11.271,1,0.0648,0.34,0.605,0.0977,0.421,81.117,audio_features,spotify:track:3O4TPMOgChXOerSdB5WENH,https://api.spotify.com/v1/tracks/3O4TPMOgChXOerSdB5WENH,https://api.spotify.com/v1/audio-analysis/3O4TPMOgChXOerSdB5WENH,354933,4,https://i.scdn.co/image/ab67616d0000b27399027d2948260fdb37436d5d,1980-04-18,1980,False,57,
White Winter Hymnal (Fleet Foxes Cover),Pentatonix,Fleet Foxes - White Winter Hymnal [Indie folk],Fleet Foxes - White Winter Hymnal (OFFICIAL VIDEO),White Winter Hymnal,Fleet Foxes,White Winter Hymnal,Fleet Foxes,0qEFmBL2k8pb2OWgW490X8,,262.0,0.817,0.414,2,-12.478,1,0.0533,0.13,3.85e-05,0.0678,0.479,125.987,audio_features,spotify:track:0qEFmBL2k8pb2OWgW490X8,https://api.spotify.com/v1/tracks/0qEFmBL2k8pb2OWgW490X8,https://api.spotify.com/v1/audio-analysis/0qEFmBL2k8pb2OWgW490X8,167253,4,https://i.scdn.co/image/ab67616d0000b273e0283afa7dd6c6ac806fb67c,2015-10-30,2015,False,66,https://p.scdn.co/mp3-preview/5778bf7eafc6a7e678e8563693a9b37567fac54f?cid=484c8fc1e0c54669ac770f80991a8280
White Winter Hymnal (Fleet Foxes Cover),Pentatonix,Fleet Foxes - White Winter Hymnal [Indie folk],Fleet Foxes - White Winter Hymnal (OFFICIAL VIDEO),White Winter Hymnal,Fleet Foxes,White Winter Hymnal,Fleet Foxes,0qEFmBL2k8pb2OWgW490X8,,262.0,0.817,0.414,2,-12.478,1,0.0533,0.13,3.85e-05,0.0678,0.479,125.987,audio_features,spotify:track:0qEFmBL2k8pb2OWgW490X8,https://api.spotify.com/v1/tracks/0qEFmBL2k8pb2OWgW490X8,https://api.spotify.com/v1/audio-analysis/0qEFmBL2k8pb2OWgW490X8,167253,4,https://i.scdn.co/image/ab67616d0000b273e0283afa7dd6c6ac806fb67c,2015-10-30,2015,False,66,https://p.scdn.co/mp3-preview/5778bf7eafc6a7e678e8563693a9b37567fac54f?cid=484c8fc1e0c54669ac770f80991a8280
Hand Solo - Live,Trash Puppets,Trash Puppets -- Rainy Cloudy [skate-punk] (2023),Trash Puppets - Rainy Cloudy,Rainy Cloudy,Trash Puppets,Rainy Cloudy,Trash Puppets,1uOnumHVj1NtoaMlN82ALU,,242.0,0.478,0.976,2,-7.152,1,0.062,0.00354,0.023,0.273,0.204,108.787,audio_features,spotify:track:1uOnumHVj1NtoaMlN82ALU,https://api.spotify.com/v1/tracks/1uOnumHVj1NtoaMlN82ALU,https://api.spotify.com/v1/audio-analysis/1uOnumHVj1NtoaMlN82ALU,189744,4,https://i.scdn.co/image/ab67616d0000b2734e5db77a9aebb88a8b4d2ca4,2022-08-01,2022,True,0,https://p.scdn.co/mp3-preview/3658a33cc4673dfbed32bba44b3f4e367c681c4a?cid=484c8fc1e0c54669ac770f80991a8280
