r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Kylie Minogue - Can't Get You Out Of My Head [Pop],Kylie Minogue - Can't Get You Out Of My Head (Official Video),2023-01-05,0.91,5334.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Kylie Minogue - Can't Get You Out Of My Head (Official Video)"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/c18441Eh_WE?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Kylie Minogue - Can&#39;t Get You Out Of My Head (Official Video)""></iframe>', 'author_name': 'Kylie Minogue', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/c18441Eh_WE/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@kylieminogue'}}",Kylie Minogue,Cant Get You Out Of My Head,Kylie Minogue,Cant Get You Out Of My Head,pop,youtube,,https://www.youtube.com/watch?v=c18441Eh_WE,c18441Eh_WE,,,,Kylie Minogue - Can't Get You Out Of My Head (Official Video),Kylie Minogue,2009-03-06T19:34:09Z,PT3M51S,316877050,https://i.ytimg.com/vi/c18441Eh_WE/hqdefault.jpg,2210719,48077,"['Kylie Minogue', ""Can't"", 'Get', 'You', 'Out', 'Of', 'My', 'Head', 'Kylie', 'Minogue', 'Aphrodite', 'All the Lovers', 'Lovers', 'Fever', 'Neighbours', 'Pop', 'Disco', 'Locomotion', 'I should be so lucky', 'Spinning Around', 'Roc Nation']",317M,2.21M,48.1K,03:51,2009-03-06,5.33K
Stone Temple Pilots - Plush [Rock/Grunge],Stone Temple Pilots - Plush (Official Music Video),2023-01-06,0.95,1044.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Stone Temple Pilots - Plush (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/V5UOC0C0x8Q?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Stone Temple Pilots - Plush (Official Music Video)""></iframe>', 'author_name': 'Stone Temple Pilots', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/V5UOC0C0x8Q/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@stptv'}}",Stone Temple Pilots,Plush,Stone Temple Pilots,Plush,"rock, grunge",youtube,,https://www.youtube.com/watch?v=V5UOC0C0x8Q,V5UOC0C0x8Q,,,,Stone Temple Pilots - Plush (Official Music Video),Stone Temple Pilots,2009-10-27T01:01:45Z,PT4M21S,56374529,https://i.ytimg.com/vi/V5UOC0C0x8Q/hqdefault.jpg,364306,15571,"['stone temple pilots', 'stp', 'stone temple pilots music videos', 'stone temple pilots videos', 'stone temple pilots songs', 'stone temple pilots 90s', 'stone temple pilots playlist', '90s music', '90s playlist', 'alternative rock', 'grunge', 'hard rock', 'plush', 'plush video', 'stone temple pilots plush', 'plush stone temple pilots', 'stp plush', 'stone temple pilots music', 'stone temple pilots lyrics', 'stone temple pilots greatest hits', 'stone temple pilots best songs', 'stp music videos', 'stp videos', 'stp songs']",56.4M,364K,15.6K,04:21,2009-10-27,1.04K
Massive Attack - Angel [Trip Hop],Angel (Remastered 2019),2023-01-05,0.96,517.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Angel (Remastered 2019)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/66A_3uwuZ_I?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Angel (Remastered 2019)""></iframe>', 'author_name': 'Massive Attack - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/66A_3uwuZ_I/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCr1uxon7aFztw_dnrau0TDA'}}",Massive Attack,Angel,,,trip hop,youtube,,https://www.youtube.com/watch?v=66A_3uwuZ_I,66A_3uwuZ_I,,,,Angel (Remastered 2019),Massive Attack - Topic,2019-08-22T10:11:19Z,PT6M23S,1517220,https://i.ytimg.com/vi/66A_3uwuZ_I/hqdefault.jpg,20758,164,"['Massive Attack', 'マッシヴアタック', 'マッシヴ・アタック', 'Mezzanine', 'Angel']",1.52M,20.8K,164,06:23,2019-08-22,517
Possessed By Paul James - There Will Be Nights When I Am Lonely [Alt Country] (2013),"Possessed by Paul -  ""There Will Be Nights When I Am Lonely""",2023-01-02,0.91,367.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Possessed by Paul -  ""There Will Be Nights When I Am Lonely""', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/WjKwcDKe988?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Possessed by Paul -  &quot;There Will Be Nights When I Am Lonely&quot;""></iframe>', 'author_name': 'KUTX Austin', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/WjKwcDKe988/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@kutxaustin'}}",Possessed By Paul James,There Will Be Nights When I Am Lonely,Possessed by Paul,There Will Be Nights When I Am Lonely,alt country,youtube,,https://www.youtube.com/watch?v=WjKwcDKe988,WjKwcDKe988,,,,"Possessed by Paul -  ""There Will Be Nights When I Am Lonely""",KUTX Austin,2013-08-16T22:13:12Z,PT3M44S,135823,https://i.ytimg.com/vi/WjKwcDKe988/hqdefault.jpg,1000,20,,136K,1K,20,03:44,2013-08-16,367
"[Armenia] Katil Band - «Հաց կթխեմ» // ""Hats Ktkhem"" (I Bake Bread) [Acoustic Folk] (2022)",KATIL - I Bake Bread / Հաց Կթխեմ,2023-01-05,0.9,341.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'KATIL - I Bake Bread / Հաց Կթխեմ', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/IOBgR8nz6-w?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""KATIL - I Bake Bread / Հաց Կթխեմ""></iframe>', 'author_name': 'Katil', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/IOBgR8nz6-w/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@KatilOfficial'}}",Katil Band,Hats Ktkhem,KATIL,I Bake Bread / Հաց Կթխեմ,"armenia, acoustic folk",youtube,,https://www.youtube.com/watch?v=IOBgR8nz6-w,IOBgR8nz6-w,,,,KATIL - I Bake Bread / Հաց Կթխեմ,Katil,2022-12-26T15:00:09Z,PT5M52S,12626,https://i.ytimg.com/vi/IOBgR8nz6-w/hqdefault.jpg,662,60,,12.6K,662,60,05:52,2022-12-26,341
BZAAT - BZAAT [instrumental psychogagi metal] (2022),BZAAT - BZAAT (OFFICIAL AUDIO),2023-01-01,0.87,329.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'BZAAT - BZAAT (OFFICIAL AUDIO)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/zYs2-G4Ojjw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""BZAAT - BZAAT (OFFICIAL AUDIO)""></iframe>', 'author_name': 'Bzaat Gagi', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/zYs2-G4Ojjw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@bzaatgagi2440'}}",BZAAT,BZAAT,BZAAT,BZAAT,instrumental psychogagi metal,youtube,,https://www.youtube.com/watch?v=zYs2-G4Ojjw,zYs2-G4Ojjw,,,,BZAAT - BZAAT (OFFICIAL AUDIO),Bzaat Gagi,2022-05-06T07:52:02Z,PT7M5S,6362,https://i.ytimg.com/vi/zYs2-G4Ojjw/hqdefault.jpg,117,12,,6.36K,117,12,07:05,2022-05-06,329
Bob Vylan - GDP [Grime Punk] (2021),Bob Vylan - GDP (Official Visual),2023-01-01,0.8,262.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Bob Vylan - GDP (Official Visual)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/st6qnWeePDY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Bob Vylan - GDP (Official Visual)""></iframe>', 'author_name': 'Bob Vylan', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/st6qnWeePDY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@BobVylan'}}",Bob Vylan,GDP,Bob Vylan,GDP,grime punk,youtube,,https://www.youtube.com/watch?v=st6qnWeePDY,st6qnWeePDY,,,,Bob Vylan - GDP (Official Visual),Bob Vylan,2021-11-19T09:56:25Z,PT3M23S,126862,https://i.ytimg.com/vi/st6qnWeePDY/hqdefault.jpg,,260,,127K,,,03:23,2021-11-19,262
poolfire - Hope You Find [indie rock] (2022),poolfire - Hope You Find (Official Audio),2023-01-06,0.91,205.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'poolfire - Hope You Find (Official Audio)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/dkQQ81VDVME?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""poolfire - Hope You Find (Official Audio)""></iframe>', 'author_name': 'poolfire', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/dkQQ81VDVME/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@poolfire1775'}}",poolfire,Hope You Find,poolfire,Hope You Find,indie rock,youtube,,https://www.youtube.com/watch?v=dkQQ81VDVME,dkQQ81VDVME,,,,poolfire - Hope You Find (Official Audio),poolfire,2022-07-27T04:00:59Z,PT3M16S,1792,https://i.ytimg.com/vi/dkQQ81VDVME/hqdefault.jpg,44,8,"['poolfire', 'raspberry lips', 'ugly friends', 'radio man', 'got a new guitar today', 'serotonin pockets', 'pool fire']",1.79K,44,8,03:16,2022-07-27,205
Gitkin -- Whaya [Psychedelic Cumbia] (2022),Gitkin - 'Whaya' - Official Music Video,2023-01-03,0.89,185.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Gitkin - 'Whaya' - Official Music Video"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/nt9Ny1IR1zA?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Gitkin - &#39;Whaya&#39; - Official Music Video""></iframe>', 'author_name': 'Gitkin', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/nt9Ny1IR1zA/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@Gitkinmusic'}}",Gitkin,Whaya,Gitkin,Whaya,psychedelic cumbia,youtube,,https://www.youtube.com/watch?v=nt9Ny1IR1zA,nt9Ny1IR1zA,,,,Gitkin - 'Whaya' - Official Music Video,Gitkin,2022-11-09T17:17:30Z,PT3M47S,29114,https://i.ytimg.com/vi/nt9Ny1IR1zA/hqdefault.jpg,151,12,"['Music video', 'Guitar', 'Guitarist', 'Music trends', 'Music edit']",29.1K,151,12,03:47,2022-11-09,185
Iseo & Dodosound - Dance Forever [dub/reggae] (2022) Music from the Basque country,Iseo & Dodosound - Dance Forever (Official Video),2023-01-03,0.89,162.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Iseo & Dodosound - Dance Forever (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/0wa1HzC7OY8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Iseo &amp; Dodosound - Dance Forever (Official Video)""></iframe>', 'author_name': 'Iseo & Dodosound', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/0wa1HzC7OY8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@IseoDodosound'}}",Iseo & Dodosound,Dance Forever,Iseo & Dodosound,Dance Forever,"dub, reggae",youtube,,https://www.youtube.com/watch?v=0wa1HzC7OY8,0wa1HzC7OY8,,,,Iseo & Dodosound - Dance Forever (Official Video),Iseo & Dodosound,2022-10-07T10:00:11Z,PT2M42S,236256,https://i.ytimg.com/vi/0wa1HzC7OY8/hqdefault.jpg,8257,195,"['iseo & dodosound', 'iseo', 'dodosound', 'dub', 'iseo & dodosound videos']",236K,8.26K,195,02:42,2022-10-07,162
