sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Bulls on Parade - triple j Like A Version,Denzel Curry,Denzel Curry - Bulls On Parade (cover) [rock],Denzel Curry covers Rage Against The Machine 'Bulls On Parade' for Like A Version,Bulls On Parade,Denzel Curry,Bulls On Parade,Denzel Curry covers Rage Against The Machine,6FCfj69zzQHnrx4fTukhfo,,3950.0,0.364,0.917,5,-7.96,1,0.18,0.000486,2.52e-05,0.107,0.706,87.955,audio_features,spotify:track:6FCfj69zzQHnrx4fTukhfo,https://api.spotify.com/v1/tracks/6FCfj69zzQHnrx4fTukhfo,https://api.spotify.com/v1/audio-analysis/6FCfj69zzQHnrx4fTukhfo,269485,4,https://i.scdn.co/image/ab67616d0000b2736b470a1425fd95cc4ce4e991,2019-03-15,2019,True,51,https://p.scdn.co/mp3-preview/b423eefaeb088afcdbb5f47b72b640a2c8129849?cid=484c8fc1e0c54669ac770f80991a8280
"Bulls on Parade - Live at the Grand Olympic Auditorium, Los Angeles, CA - September 2000",Rage Against The Machine,Denzel Curry - Bulls On Parade (cover) [rock],Denzel Curry covers Rage Against The Machine 'Bulls On Parade' for Like A Version,Bulls On Parade,Denzel Curry,Bulls On Parade,Denzel Curry covers Rage Against The Machine,3YyUzKsTKFMPJkEvlEh8vW,,3950.0,0.305,0.997,6,-2.93,1,0.464,0.0916,0.001,0.94,0.0612,85.024,audio_features,spotify:track:3YyUzKsTKFMPJkEvlEh8vW,https://api.spotify.com/v1/tracks/3YyUzKsTKFMPJkEvlEh8vW,https://api.spotify.com/v1/audio-analysis/3YyUzKsTKFMPJkEvlEh8vW,317493,4,https://i.scdn.co/image/ab67616d0000b2738c768929da0cf35e9a05dcd0,2003-11-25,2003,False,38,https://p.scdn.co/mp3-preview/b7ea1bb6408bda3d92172af5a492a016746fbb43?cid=484c8fc1e0c54669ac770f80991a8280
Carry the Zero,Built To Spill,Built To Spill - Carry the Zero [Indie Rock] (1999),Carry the Zero,Carry the Zero,Built To Spill,,,3HMOMdRPywfouYx5B4PvaH,,2837.0,0.264,0.812,4,-5.651,1,0.031,1.35e-05,0.108,0.0962,0.458,94.095,audio_features,spotify:track:3HMOMdRPywfouYx5B4PvaH,https://api.spotify.com/v1/tracks/3HMOMdRPywfouYx5B4PvaH,https://api.spotify.com/v1/audio-analysis/3HMOMdRPywfouYx5B4PvaH,343893,4,https://i.scdn.co/image/ab67616d0000b273c8603de6a76c77b5330ec96d,1999-01-22,1999,False,56,https://p.scdn.co/mp3-preview/b3b06d4d6093fb70b0da4c455c8e7c71a8249348?cid=484c8fc1e0c54669ac770f80991a8280
Party Hard,Andrew W.K.,"Andrew W.K. - Party Hard [Hard Rock, Power Rock]",Andrew W.K. - Party Hard,Party Hard,Andrew W.K.,Party Hard,Andrew W.K.,0E0bZtTG39K95uRjqBo1Mx,,916.0,0.461,0.994,4,-3.413,1,0.0429,3.08e-05,9.92e-06,0.156,0.751,162.171,audio_features,spotify:track:0E0bZtTG39K95uRjqBo1Mx,https://api.spotify.com/v1/tracks/0E0bZtTG39K95uRjqBo1Mx,https://api.spotify.com/v1/audio-analysis/0E0bZtTG39K95uRjqBo1Mx,184907,4,https://i.scdn.co/image/ab67616d0000b273e4d5b8415d3861bba6572673,2001-01-01,2001,False,59,
Party Hard,Andrew W.K.,"Andrew W.K. - Party Hard [Hard Rock, Power Rock]",Andrew W.K. - Party Hard,Party Hard,Andrew W.K.,Party Hard,Andrew W.K.,0E0bZtTG39K95uRjqBo1Mx,,916.0,0.461,0.994,4,-3.413,1,0.0429,3.08e-05,9.92e-06,0.156,0.751,162.171,audio_features,spotify:track:0E0bZtTG39K95uRjqBo1Mx,https://api.spotify.com/v1/tracks/0E0bZtTG39K95uRjqBo1Mx,https://api.spotify.com/v1/audio-analysis/0E0bZtTG39K95uRjqBo1Mx,184907,4,https://i.scdn.co/image/ab67616d0000b273e4d5b8415d3861bba6572673,2001-01-01,2001,False,59,
Robot Tune,French Class,French Class - Robot Tune [chip tune] (2019),French Class - Robot Tune (Official Music Video),Robot Tune,French Class,Robot Tune,French Class,3FsDRPHGNj86hJwgszaIE2,,714.0,0.667,0.481,7,-9.703,1,0.111,0.154,0.803,0.0968,0.609,166.025,audio_features,spotify:track:3FsDRPHGNj86hJwgszaIE2,https://api.spotify.com/v1/tracks/3FsDRPHGNj86hJwgszaIE2,https://api.spotify.com/v1/audio-analysis/3FsDRPHGNj86hJwgszaIE2,130239,4,https://i.scdn.co/image/ab67616d0000b27372df66a7a3ea2550b47f9beb,2019-10-03,2019,False,33,https://p.scdn.co/mp3-preview/bb815e14139483cdfe7486e5ec35bb1e2113bd6d?cid=484c8fc1e0c54669ac770f80991a8280
Robot Tune,French Class,French Class - Robot Tune [chip tune] (2019),French Class - Robot Tune (Official Music Video),Robot Tune,French Class,Robot Tune,French Class,3FsDRPHGNj86hJwgszaIE2,,714.0,0.667,0.481,7,-9.703,1,0.111,0.154,0.803,0.0968,0.609,166.025,audio_features,spotify:track:3FsDRPHGNj86hJwgszaIE2,https://api.spotify.com/v1/tracks/3FsDRPHGNj86hJwgszaIE2,https://api.spotify.com/v1/audio-analysis/3FsDRPHGNj86hJwgszaIE2,130239,4,https://i.scdn.co/image/ab67616d0000b27372df66a7a3ea2550b47f9beb,2019-10-03,2019,False,33,https://p.scdn.co/mp3-preview/bb815e14139483cdfe7486e5ec35bb1e2113bd6d?cid=484c8fc1e0c54669ac770f80991a8280
Space Lord,Monster Magnet,Monster Magnet - Space Lord [Alt Rock],Monster Magnet - Space Lord,Space Lord,Monster Magnet,Space Lord,Monster Magnet,3twKuUTPH239GCSPdRfmgY,,584.0,0.634,0.737,10,-7.104,1,0.0354,0.000186,0.635,0.119,0.379,95.811,audio_features,spotify:track:3twKuUTPH239GCSPdRfmgY,https://api.spotify.com/v1/tracks/3twKuUTPH239GCSPdRfmgY,https://api.spotify.com/v1/audio-analysis/3twKuUTPH239GCSPdRfmgY,355973,4,https://i.scdn.co/image/ab67616d0000b2733efddd0569bf17d5ef51f3ce,1998-01-01,1998,False,55,https://p.scdn.co/mp3-preview/6f8ed2e3735bf962e5ce012bc6ee8a2923dbe0f7?cid=484c8fc1e0c54669ac770f80991a8280
Space Lord,Monster Magnet,Monster Magnet - Space Lord [Alt Rock],Monster Magnet - Space Lord,Space Lord,Monster Magnet,Space Lord,Monster Magnet,3twKuUTPH239GCSPdRfmgY,,584.0,0.634,0.737,10,-7.104,1,0.0354,0.000186,0.635,0.119,0.379,95.811,audio_features,spotify:track:3twKuUTPH239GCSPdRfmgY,https://api.spotify.com/v1/tracks/3twKuUTPH239GCSPdRfmgY,https://api.spotify.com/v1/audio-analysis/3twKuUTPH239GCSPdRfmgY,355973,4,https://i.scdn.co/image/ab67616d0000b2733efddd0569bf17d5ef51f3ce,1998-01-01,1998,False,55,
Haathee,Kshitij Lata,"[Armenia] Katil Band - «Հաց կթխեմ» // ""Hats Ktkhem"" (I Bake Bread) [Acoustic Folk] (2022)",KATIL - I Bake Bread / Հաց Կթխեմ,Hats Ktkhem,Katil Band,I Bake Bread / Հաց Կթխեմ,KATIL,2iIEvKccENdTBtmLElhqOp,,359.0,0.195,0.339,0,-14.728,1,0.0361,0.651,0.342,0.108,0.0394,122.07,audio_features,spotify:track:2iIEvKccENdTBtmLElhqOp,https://api.spotify.com/v1/tracks/2iIEvKccENdTBtmLElhqOp,https://api.spotify.com/v1/audio-analysis/2iIEvKccENdTBtmLElhqOp,147641,4,https://i.scdn.co/image/ab67616d0000b2733f0e38481f4f75aa26ad0637,2022-05-08,2022,False,31,https://p.scdn.co/mp3-preview/7e91b51bf67997fa9f36d78496cb33c7063c5aa8?cid=484c8fc1e0c54669ac770f80991a8280
