r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
"Violent Femmes - Gone Daddy Gone [post-punk, garage pop]",Violent Femmes - Gone Daddy Gone,2023-01-14,0.95,1811.0,Violent Femmes,Gone Daddy Gone,Violent Femmes,Gone Daddy Gone,"post-punk, garage pop",youtube,,https://www.youtube.com/watch?v=oHMJE0rcb8M,oHMJE0rcb8M,,,,,Gone Daddy Gone,Violent Femmes,7mVoBnU3mxV5Q6n4DmOv6K,,0.568,0.948,2.0,-4.265,0.0,0.078,0.448,0.00059,0.19,0.84,79.329,audio_features,spotify:track:7mVoBnU3mxV5Q6n4DmOv6K,https://api.spotify.com/v1/tracks/7mVoBnU3mxV5Q6n4DmOv6K,https://api.spotify.com/v1/audio-analysis/7mVoBnU3mxV5Q6n4DmOv6K,186067.0,4.0,https://i.scdn.co/image/ab67616d0000b27354096a7f898de0233d76f626,1983-01-01,1983.0,False,55.0,,"'acoustic punk', 'alternative rock', 'anti-folk', 'pop rock', 'punk', 'rock'",58,614692
Crash Test Dummies - Mmm Mmm Mmm Mmm [Alt Rock],Crash Test Dummies - Mmm Mmm Mmm Mmm (Official Video),2023-01-14,0.9,1207.0,Crash Test Dummies,Mmm Mmm Mmm Mmm,Crash Test Dummies,Mmm Mmm Mmm Mmm,alt rock,youtube,,https://www.youtube.com/watch?v=eTeg1txDv8w,eTeg1txDv8w,,,,,Mmm Mmm Mmm Mmm,Crash Test Dummies,31v2AQlx4pDI7kmnLxBkem,,0.58,0.575,3.0,-7.72,1.0,0.0231,0.25,1.83e-05,0.0813,0.37,92.934,audio_features,spotify:track:31v2AQlx4pDI7kmnLxBkem,https://api.spotify.com/v1/tracks/31v2AQlx4pDI7kmnLxBkem,https://api.spotify.com/v1/audio-analysis/31v2AQlx4pDI7kmnLxBkem,235173.0,4.0,https://i.scdn.co/image/ab67616d0000b273df9d39dded05faa9ed520ca6,1993-04-05,1993.0,False,68.0,https://p.scdn.co/mp3-preview/8bad789005adb461292f57467f0320284f5e2d7f?cid=484c8fc1e0c54669ac770f80991a8280,"'canadian rock', 'pop rock'",53,260116
Number Girl - Toumei Shoujo [indie rock/post-punk/J-rock] (1999),Number Girl // 透明少女 | PV,2023-01-11,0.96,579.0,Number Girl,Toumei Shoujo,Number Girl // 透明少女,,"indie rock, post-punk, j-rock",youtube,,https://www.youtube.com/watch?v=WUYACnZNkvM,WUYACnZNkvM,,,,,透明少女,Number Girl,6q4mLMVUnmZSNj0xz2GLMu,,0.115,0.941,1.0,-4.423,0.0,0.0621,3.61e-06,0.833,0.214,0.457,182.222,audio_features,spotify:track:6q4mLMVUnmZSNj0xz2GLMu,https://api.spotify.com/v1/tracks/6q4mLMVUnmZSNj0xz2GLMu,https://api.spotify.com/v1/audio-analysis/6q4mLMVUnmZSNj0xz2GLMu,200667.0,4.0,https://i.scdn.co/image/ab67616d0000b2730e8f8f5edbbf6302c48a1d6d,2005-03-02,2005.0,False,35.0,,"'j-rock', 'japanese alternative rock', 'japanese post-hardcore', 'kyushu indie', 'shibuya-kei'",42,139944
At The Drive In - Invalid Litter Dept. [post hardcore],Invalid Litter Dept.,2023-01-14,0.97,353.0,At The Drive In,Invalid Litter Dept.,,,post hardcore,youtube,,https://www.youtube.com/watch?v=-NxNbxNk05E,-NxNbxNk05E,,,,,Invalid Litter Dept.,At the Drive-In,10X9Qfib5tGIwM5wOXUa5G,,0.372,0.906,7.0,-3.823,1.0,0.136,0.0774,0.0,0.272,0.419,123.065,audio_features,spotify:track:10X9Qfib5tGIwM5wOXUa5G,https://api.spotify.com/v1/tracks/10X9Qfib5tGIwM5wOXUa5G,https://api.spotify.com/v1/audio-analysis/10X9Qfib5tGIwM5wOXUa5G,365280.0,4.0,https://i.scdn.co/image/ab67616d0000b2731c61e85095c9998a6d5c4c66,2000-01-01,2000.0,False,37.0,https://p.scdn.co/mp3-preview/5fee5e9efbadec058b94f8076977703b5b716ac2?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative metal', 'el paso indie', 'emo', 'modern rock', 'post-hardcore', 'sasscore'",47,298663
Mad Caddies -- Coyote [Ska/Reggae] (2007),Mad Caddies - Coyote,2023-01-14,0.95,345.0,Mad Caddies,Coyote,Mad Caddies,Coyote,"ska, reggae",youtube,,https://www.youtube.com/watch?v=DXYipPdfDoI,DXYipPdfDoI,,,,,Coyote,Mad Caddies,0Np2PkYnOMQUxXceLPwfEy,,0.496,0.755,9.0,-6.366,0.0,0.0381,0.00467,0.0525,0.0681,0.867,88.634,audio_features,spotify:track:0Np2PkYnOMQUxXceLPwfEy,https://api.spotify.com/v1/tracks/0Np2PkYnOMQUxXceLPwfEy,https://api.spotify.com/v1/audio-analysis/0Np2PkYnOMQUxXceLPwfEy,249480.0,4.0,https://i.scdn.co/image/ab67616d0000b273a816e152bb89e46368ff05f1,2007-05-01,2007.0,False,34.0,https://p.scdn.co/mp3-preview/1aade3d028fa8e1100c397eb7159982c99f7e2c4?cid=484c8fc1e0c54669ac770f80991a8280,"'modern ska punk', 'punk', 'ska', 'ska punk', 'skate punk'",45,133503
Black Hour — Age of War [Pakistani Metal] (2022),Age of War,2023-01-15,0.89,298.0,Black Hour,Age of War,,,pakistani metal,youtube,,https://www.youtube.com/watch?v=lgqpmYDHxDU,lgqpmYDHxDU,,,,,Age of War,Black Hour,5vdSWP6D6BsaM0zDRnDbCd,,0.0751,0.989,3.0,2.203,0.0,0.0789,0.00361,0.00137,0.291,0.425,181.553,audio_features,spotify:track:5vdSWP6D6BsaM0zDRnDbCd,https://api.spotify.com/v1/tracks/5vdSWP6D6BsaM0zDRnDbCd,https://api.spotify.com/v1/audio-analysis/5vdSWP6D6BsaM0zDRnDbCd,210000.0,3.0,https://i.scdn.co/image/ab67616d0000b27310a7bade377bd0dee2ea1b3d,2011-10-25,2011.0,False,1.0,https://p.scdn.co/mp3-preview/89aa0ffd896bf0079dc26b4a1066e50b5a7d65f0?cid=484c8fc1e0c54669ac770f80991a8280,'pakistani rock',7,5489
Hoity-Toity -- Over It [Pop rock/Indie Alternative] (2023),Over It,2023-01-14,0.92,263.0,Hoity-Toity,Over It,,,"pop rock, indie alternative",youtube,,https://www.youtube.com/watch?v=LLN0lOSThqk,LLN0lOSThqk,,,,,Over It,Hoity-Toity,2xhk3Pm15whwFBlVYrsOoU,,0.547,0.706,2.0,-8.132,0.0,0.0313,6.18e-05,3.97e-05,0.293,0.67,133.986,audio_features,spotify:track:2xhk3Pm15whwFBlVYrsOoU,https://api.spotify.com/v1/tracks/2xhk3Pm15whwFBlVYrsOoU,https://api.spotify.com/v1/audio-analysis/2xhk3Pm15whwFBlVYrsOoU,195000.0,4.0,https://i.scdn.co/image/ab67616d0000b273d7fd1519de5b5009bffe3406,2023-01-13,2023.0,False,17.0,https://p.scdn.co/mp3-preview/95162c0b12201be6049ffb55dabe1602d6d18aad?cid=484c8fc1e0c54669ac770f80991a8280,'socal indie',20,6534
Planet Smashers - Super Orgy Porno Party [Ska] (1999),Super Orgy Porno Party,2023-01-13,0.84,262.0,Planet Smashers,Super Orgy Porno Party,,,ska,youtube,,https://www.youtube.com/watch?v=ZiySGSJCcxI,ZiySGSJCcxI,,,,,Super Orgy Porno Party,The Planet Smashers,6ilM8j0ySMd0XhHRxQfuvn,,0.661,0.875,0.0,-5.86,1.0,0.041,0.193,3.65e-06,0.218,0.981,158.087,audio_features,spotify:track:6ilM8j0ySMd0XhHRxQfuvn,https://api.spotify.com/v1/tracks/6ilM8j0ySMd0XhHRxQfuvn,https://api.spotify.com/v1/audio-analysis/6ilM8j0ySMd0XhHRxQfuvn,155773.0,4.0,https://i.scdn.co/image/ab67616d0000b273f290d7ca3eb8c712b5a0edd6,1999-06-15,1999.0,False,32.0,https://p.scdn.co/mp3-preview/71d6fd750ecd0b66eef372655737b15c57c5d3a5?cid=484c8fc1e0c54669ac770f80991a8280,"'canadian punk', 'modern ska punk', 'punk', 'quebec punk', 'ska', 'ska punk'",41,34350
Orange 9mm -- Take You Away [Post Hardcore/Alternative Metal] (1996),Take You Away,2023-01-14,0.92,238.0,Orange 9mm,Take You Away,,,"post hardcore, alternative metal",youtube,,https://www.youtube.com/watch?v=QBuaHogLxpo,QBuaHogLxpo,,,,,Take You Away,Orange 9mm,2TxJEGusHQEuAaoLmbWLHx,,0.466,0.978,7.0,-4.515,1.0,0.135,3.1e-05,0.0435,0.043,0.347,109.41,audio_features,spotify:track:2TxJEGusHQEuAaoLmbWLHx,https://api.spotify.com/v1/tracks/2TxJEGusHQEuAaoLmbWLHx,https://api.spotify.com/v1/audio-analysis/2TxJEGusHQEuAaoLmbWLHx,172293.0,4.0,https://i.scdn.co/image/ab67616d0000b273462a669203dcb8d4af9c7e0c,1996-07-26,1996.0,False,13.0,https://p.scdn.co/mp3-preview/d58bcb67e07f6b98e2b4bfde136253a014043328?cid=484c8fc1e0c54669ac770f80991a8280,'rap rock',20,10826
Monkey -- Heavenly Peach Banquet [Stage Preformance Score / Dream pop] (2008),Heavenly Peach Banquet,2023-01-12,0.87,221.0,Monkey,Heavenly Peach Banquet,,,"stage preformance score, dream pop",youtube,,https://www.youtube.com/watch?v=IBmj7_TiLkM,IBmj7_TiLkM,,,,,Heavenly Peach Banquet,Monkey,4h4Nj1oerwbSFdwGNBSBH1,,0.487,0.53,9.0,-6.573,1.0,0.0281,0.885,0.396,0.108,0.148,148.327,audio_features,spotify:track:4h4Nj1oerwbSFdwGNBSBH1,https://api.spotify.com/v1/tracks/4h4Nj1oerwbSFdwGNBSBH1,https://api.spotify.com/v1/audio-analysis/4h4Nj1oerwbSFdwGNBSBH1,212880.0,4.0,https://i.scdn.co/image/ab67616d0000b273d389dacdbb726ebc4593163a,2008-08-18,2008.0,False,37.0,https://p.scdn.co/mp3-preview/87d46e45e05c821f2bfb9713ab7a895643e0900d?cid=484c8fc1e0c54669ac770f80991a8280,"'garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie'",88,17996406
