sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Time in a Bottle,Jim Croce,Jim Croce - You Don't Mess Around with Jim [Folk rock],You Don't Mess Around with Jim,You Dont Mess Around with Jim,Jim Croce,,,561F1zqRwGPCTMRsLsXVtL,,1717.0,0.544,0.265,2,-11.952,1,0.035,0.848,0.0,0.196,0.7,133.837,audio_features,spotify:track:561F1zqRwGPCTMRsLsXVtL,https://api.spotify.com/v1/tracks/561F1zqRwGPCTMRsLsXVtL,https://api.spotify.com/v1/audio-analysis/561F1zqRwGPCTMRsLsXVtL,146176,3,https://i.scdn.co/image/ab67616d0000b27398078d325c25a5ac4081cfba,1972-04-01,1972,False,69,https://p.scdn.co/mp3-preview/f8e248eb97294de8936a6dcf59fb8c58011fcb2b?cid=484c8fc1e0c54669ac770f80991a8280
Where Is My Mind?,Scott Bradlee's Postmodern Jukebox,Postmodern Jukebox - Where Is My Mind? ['50s style Pixies cover]. Secret unlisted video with only 3.5k views.,Where Is My Mind? (Secret 1952 Technicolor Version),Where Is My Mind?,Postmodern Jukebox,,,7ILignnnilzf1illHXYy82,,1561.0,0.382,0.248,1,-13.239,1,0.0331,0.596,0.000208,0.133,0.169,137.305,audio_features,spotify:track:7ILignnnilzf1illHXYy82,https://api.spotify.com/v1/tracks/7ILignnnilzf1illHXYy82,https://api.spotify.com/v1/audio-analysis/7ILignnnilzf1illHXYy82,236117,4,https://i.scdn.co/image/ab67616d0000b273e018e1cfd18bde3e59ffaeae,2022-06-23,2022,False,28,https://p.scdn.co/mp3-preview/fbfe4ddd0fb1c5795fce0f320de0cad9349abebf?cid=484c8fc1e0c54669ac770f80991a8280
Pisces,Jinjer,JINJER - Pisces (Live Session) [metalcore],JINJER - Pisces (Live Session) | Napalm Records,Pisces,JINJER,Pisces,JINJER,5t8NXa2fugcTPsTfhVILmS,,1326.0,0.6,0.849,9,-5.788,0,0.0376,0.0174,0.00205,0.0745,0.257,140.002,audio_features,spotify:track:5t8NXa2fugcTPsTfhVILmS,https://api.spotify.com/v1/tracks/5t8NXa2fugcTPsTfhVILmS,https://api.spotify.com/v1/audio-analysis/5t8NXa2fugcTPsTfhVILmS,305571,1,https://i.scdn.co/image/ab67616d0000b273ae9f1930ffcc30a63f45e0bd,2016-07-29,2016,False,56,
Pisces,Jinjer,JINJER - Pisces (Live Session) [metalcore],JINJER - Pisces (Live Session) | Napalm Records,Pisces,JINJER,Pisces,JINJER,5t8NXa2fugcTPsTfhVILmS,,1326.0,0.6,0.849,9,-5.788,0,0.0376,0.0174,0.00205,0.0745,0.257,140.002,audio_features,spotify:track:5t8NXa2fugcTPsTfhVILmS,https://api.spotify.com/v1/tracks/5t8NXa2fugcTPsTfhVILmS,https://api.spotify.com/v1/audio-analysis/5t8NXa2fugcTPsTfhVILmS,305571,1,https://i.scdn.co/image/ab67616d0000b273ae9f1930ffcc30a63f45e0bd,2016-07-29,2016,False,56,
An Alternative to Freedom,Witchcraft,Witchcraft - An Alternative to Freedom [Doom Metal] (2012),An Alternative to Freedom,An Alternative to Freedom,Witchcraft,,,0fATnWJXdt6ke5kR2klu7g,,591.0,0.328,0.738,11,-6.356,1,0.0343,9.02e-05,0.0193,0.283,0.264,132.121,audio_features,spotify:track:0fATnWJXdt6ke5kR2klu7g,https://api.spotify.com/v1/tracks/0fATnWJXdt6ke5kR2klu7g,https://api.spotify.com/v1/audio-analysis/0fATnWJXdt6ke5kR2klu7g,317600,4,https://i.scdn.co/image/ab67616d0000b273edc7a57add129d1479f4c1c8,2012-09-21,2012,False,47,https://p.scdn.co/mp3-preview/c55e27b6d77215449e4fad685f21eda79bc41113?cid=484c8fc1e0c54669ac770f80991a8280
Doors of Dismay,Milk for the Angry,Milk for the Angry - Doors of Dismay [Psychedelic Pop/Garage Pop] (2023),Milk For The Angry - Doors of Dismay (OFFICIAL VIDEO),Doors of Dismay,Milk for the Angry,Doors of Dismay,Milk For The Angry,6cEIDN0AXM2DbVByEyyYPY,,464.0,0.396,0.613,7,-7.101,1,0.031,0.336,1.61e-06,0.111,0.308,174.37,audio_features,spotify:track:6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/tracks/6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/audio-analysis/6cEIDN0AXM2DbVByEyyYPY,208486,4,https://i.scdn.co/image/ab67616d0000b27386ae7c9cab8ae8feb9434f54,2023-01-27,2023,False,8,https://p.scdn.co/mp3-preview/11083f758efaba36bcd99494abba0f941c223d10?cid=484c8fc1e0c54669ac770f80991a8280
Doors of Dismay,Milk for the Angry,Milk for the Angry - Doors of Dismay [Psychedelic Pop/Garage Pop] (2023),Milk For The Angry - Doors of Dismay (OFFICIAL VIDEO),Doors of Dismay,Milk for the Angry,Doors of Dismay,Milk For The Angry,6cEIDN0AXM2DbVByEyyYPY,,464.0,0.396,0.613,7,-7.101,1,0.031,0.336,1.61e-06,0.111,0.308,174.37,audio_features,spotify:track:6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/tracks/6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/audio-analysis/6cEIDN0AXM2DbVByEyyYPY,208486,4,https://i.scdn.co/image/ab67616d0000b27386ae7c9cab8ae8feb9434f54,2023-01-27,2023,False,8,https://p.scdn.co/mp3-preview/11083f758efaba36bcd99494abba0f941c223d10?cid=484c8fc1e0c54669ac770f80991a8280
Caroi,Baiuca,"Baiuca, Xosé Lois Romero and Aliboria - Caroi [ Galician Folk ] (2021)","Baiuca, Xosé Lois Romero y Aliboria - ""Caroi"" (Un país para escucharlo)",Caroi,"Baiuca, Xosé Lois Romero and Aliboria",Caroi,"Baiuca, Xosé Lois Romero y Aliboria",0exn03hPekaqYqmwSMmcIr,,376.0,0.685,0.871,2,-7.316,1,0.0387,0.00477,0.493,0.0916,0.324,123.003,audio_features,spotify:track:0exn03hPekaqYqmwSMmcIr,https://api.spotify.com/v1/tracks/0exn03hPekaqYqmwSMmcIr,https://api.spotify.com/v1/audio-analysis/0exn03hPekaqYqmwSMmcIr,215435,3,https://i.scdn.co/image/ab67616d0000b273799692e2d1811090579cf5d8,2019-02-13,2019,False,26,https://p.scdn.co/mp3-preview/994751fea7b79acde726cd3963743106a69ffab6?cid=484c8fc1e0c54669ac770f80991a8280
Caroi,Baiuca,"Baiuca, Xosé Lois Romero and Aliboria - Caroi [ Galician Folk ] (2021)","Baiuca, Xosé Lois Romero y Aliboria - ""Caroi"" (Un país para escucharlo)",Caroi,"Baiuca, Xosé Lois Romero and Aliboria",Caroi,"Baiuca, Xosé Lois Romero y Aliboria",0exn03hPekaqYqmwSMmcIr,,376.0,0.685,0.871,2,-7.316,1,0.0387,0.00477,0.493,0.0916,0.324,123.003,audio_features,spotify:track:0exn03hPekaqYqmwSMmcIr,https://api.spotify.com/v1/tracks/0exn03hPekaqYqmwSMmcIr,https://api.spotify.com/v1/audio-analysis/0exn03hPekaqYqmwSMmcIr,215435,3,https://i.scdn.co/image/ab67616d0000b273799692e2d1811090579cf5d8,2019-02-13,2019,False,26,https://p.scdn.co/mp3-preview/994751fea7b79acde726cd3963743106a69ffab6?cid=484c8fc1e0c54669ac770f80991a8280
All Along the Watchtower,Jimi Hendrix,The Jimi Hendrix Experience - All Along the Watchtower [Psychedelic Rock],The Jimi Hendrix Experience - All Along The Watchtower (Official Audio),All Along the Watchtower,The Jimi Hendrix Experience,All Along The Watchtower,The Jimi Hendrix Experience,2aoo2jlRnM3A0NyLQqMN2f,,299.0,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,1968-10-25,1968,False,73,https://p.scdn.co/mp3-preview/e1bfb6b98c39f913b9af531477b25effdff9f22d?cid=484c8fc1e0c54669ac770f80991a8280
All Along the Watchtower,Jimi Hendrix,The Jimi Hendrix Experience - All Along the Watchtower [Psychedelic Rock],The Jimi Hendrix Experience - All Along The Watchtower (Official Audio),All Along the Watchtower,The Jimi Hendrix Experience,All Along The Watchtower,The Jimi Hendrix Experience,2aoo2jlRnM3A0NyLQqMN2f,,299.0,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,1968-10-25,1968,False,73,https://p.scdn.co/mp3-preview/e1bfb6b98c39f913b9af531477b25effdff9f22d?cid=484c8fc1e0c54669ac770f80991a8280
We Mesheet,Maha,Maha - We Mesheet [arabic pop] (1980),We Mesheet,We Mesheet,Maha,,,6C58oNRePNZkBYDnY7kgNP,,276.0,0.331,0.629,1,-7.325,1,0.0321,0.239,8.76e-06,0.51,0.454,96.613,audio_features,spotify:track:6C58oNRePNZkBYDnY7kgNP,https://api.spotify.com/v1/tracks/6C58oNRePNZkBYDnY7kgNP,https://api.spotify.com/v1/audio-analysis/6C58oNRePNZkBYDnY7kgNP,261375,4,https://i.scdn.co/image/ab67616d0000b273c4d48c6d9c2bdcc5f379f4ff,2022-10-10,2022,False,18,https://p.scdn.co/mp3-preview/9a2f47a2603e0c5c46a316501e0bf5e4aca27e49?cid=484c8fc1e0c54669ac770f80991a8280
Strangelove - Alt. Single Version,Depeche Mode,Depeche Mode - Strangelove (1988) [Synth-pop],Depeche Mode - Strangelove '88 (Official Video),Strangelove,Depeche Mode,Strangelove 88,Depeche Mode,5XKRI5H4aywDVTKXUeVc61,,271.0,0.565,0.867,4,-10.133,0,0.0344,0.146,0.00128,0.345,0.884,118.818,audio_features,spotify:track:5XKRI5H4aywDVTKXUeVc61,https://api.spotify.com/v1/tracks/5XKRI5H4aywDVTKXUeVc61,https://api.spotify.com/v1/audio-analysis/5XKRI5H4aywDVTKXUeVc61,229440,4,https://i.scdn.co/image/ab67616d0000b27399fcb29113adf4179395588a,1987-01-01,1987,False,52,https://p.scdn.co/mp3-preview/e0a963dc8e8ca83b9392ea555ba91e911e2df45d?cid=484c8fc1e0c54669ac770f80991a8280
Strangelove - 2006 Remaster,Depeche Mode,Depeche Mode - Strangelove (1988) [Synth-pop],Depeche Mode - Strangelove '88 (Official Video),Strangelove,Depeche Mode,Strangelove 88,Depeche Mode,5FkW4djGNgTOL1yyXKq73H,,271.0,0.66,0.802,4,-7.889,0,0.043,0.195,0.00749,0.186,0.646,118.9,audio_features,spotify:track:5FkW4djGNgTOL1yyXKq73H,https://api.spotify.com/v1/tracks/5FkW4djGNgTOL1yyXKq73H,https://api.spotify.com/v1/audio-analysis/5FkW4djGNgTOL1yyXKq73H,296680,4,https://i.scdn.co/image/ab67616d0000b273da32a1816a110aae5a4ecea0,1987-09-28,1987,False,48,https://p.scdn.co/mp3-preview/b4aefed83e2645106b8aff0a7a6dfe8bb552ca30?cid=484c8fc1e0c54669ac770f80991a8280
East Bound and Down,Jerry Reed,Gloam - Eastborne [Post-Rock / Indie / Shoegaze] (2022),Eastbourne,Eastborne,Gloam,,,4ubYnxmt3qW3wZdqMZbqOh,,269.0,0.518,0.913,7,-10.616,1,0.0559,0.369,0.0,0.289,0.774,121.65,audio_features,spotify:track:4ubYnxmt3qW3wZdqMZbqOh,https://api.spotify.com/v1/tracks/4ubYnxmt3qW3wZdqMZbqOh,https://api.spotify.com/v1/audio-analysis/4ubYnxmt3qW3wZdqMZbqOh,166733,4,https://i.scdn.co/image/ab67616d0000b273ca36e30d3fdef2453ffa5a33,1995-01-01,1995,False,50,https://p.scdn.co/mp3-preview/817afc70a6a394846fe013d7098b8311e8f88ce2?cid=484c8fc1e0c54669ac770f80991a8280
Rut,Chipped Nail Polish,Chipped Nail Polish -- Rut [Indie Rock/Pop] (2023),Chipped Nail Polish - Rut (Official Video),Rut,Chipped Nail Polish,Rut,Chipped Nail Polish,4E1SRXCS59rrMiG2KbT9FQ,,264.0,0.584,0.655,2,-9.423,1,0.0386,0.503,0.385,0.077,0.644,76.533,audio_features,spotify:track:4E1SRXCS59rrMiG2KbT9FQ,https://api.spotify.com/v1/tracks/4E1SRXCS59rrMiG2KbT9FQ,https://api.spotify.com/v1/audio-analysis/4E1SRXCS59rrMiG2KbT9FQ,191002,4,https://i.scdn.co/image/ab67616d0000b273960f9afc86ea1899971c0996,2023-01-13,2023,True,23,https://p.scdn.co/mp3-preview/b88e9a69baca7893b82afc3517ac32739ee9c573?cid=484c8fc1e0c54669ac770f80991a8280
Rut,Chipped Nail Polish,Chipped Nail Polish -- Rut [Indie Rock/Pop] (2023),Chipped Nail Polish - Rut (Official Video),Rut,Chipped Nail Polish,Rut,Chipped Nail Polish,4E1SRXCS59rrMiG2KbT9FQ,,264.0,0.584,0.655,2,-9.423,1,0.0386,0.503,0.385,0.077,0.644,76.533,audio_features,spotify:track:4E1SRXCS59rrMiG2KbT9FQ,https://api.spotify.com/v1/tracks/4E1SRXCS59rrMiG2KbT9FQ,https://api.spotify.com/v1/audio-analysis/4E1SRXCS59rrMiG2KbT9FQ,191002,4,https://i.scdn.co/image/ab67616d0000b273960f9afc86ea1899971c0996,2023-01-13,2023,True,23,https://p.scdn.co/mp3-preview/b88e9a69baca7893b82afc3517ac32739ee9c573?cid=484c8fc1e0c54669ac770f80991a8280
