sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Someday,The Strokes,Someday - The Strokes [Indie Rock],The Strokes - Someday,The Strokes,Someday,Someday,The Strokes,7hm4HTk9encxT0LYC0J6oI,,648.0,0.539,0.521,9,-7.46,1,0.0299,0.00425,0.0,0.367,0.679,106.035,audio_features,spotify:track:7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/tracks/7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/audio-analysis/7hm4HTk9encxT0LYC0J6oI,183440,4,https://i.scdn.co/image/ab67616d0000b27313f2466b83507515291acce4,2001-07-30,2001,False,63,https://p.scdn.co/mp3-preview/ad543402838e78763e2c22282dd4e29034935cb3?cid=484c8fc1e0c54669ac770f80991a8280
Someday,The Strokes,Someday - The Strokes [Indie Rock],The Strokes - Someday,The Strokes,Someday,Someday,The Strokes,7hm4HTk9encxT0LYC0J6oI,,648.0,0.539,0.521,9,-7.46,1,0.0299,0.00425,0.0,0.367,0.679,106.035,audio_features,spotify:track:7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/tracks/7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/audio-analysis/7hm4HTk9encxT0LYC0J6oI,183440,4,https://i.scdn.co/image/ab67616d0000b27313f2466b83507515291acce4,2001-07-30,2001,False,63,https://p.scdn.co/mp3-preview/ad543402838e78763e2c22282dd4e29034935cb3?cid=484c8fc1e0c54669ac770f80991a8280
Khaosan,Helsinki Lambda Club,De La Soul - Me Myself and I [Rap/HipHop],De La Soul - Me Myself and I (official video with lyrics),Me Myself and I,De La Soul,Me Myself and I,De La Soul,7DmjuRKYSohgErbzKuSBRP,,464.0,0.55,0.99,11,-3.558,0,0.0561,0.000237,0.00193,0.0989,0.249,89.996,audio_features,spotify:track:7DmjuRKYSohgErbzKuSBRP,https://api.spotify.com/v1/tracks/7DmjuRKYSohgErbzKuSBRP,https://api.spotify.com/v1/audio-analysis/7DmjuRKYSohgErbzKuSBRP,189477,4,https://i.scdn.co/image/ab67616d0000b273d1d5547adaa2ac3fe8fe891d,2022-05-25,2022,False,12,https://p.scdn.co/mp3-preview/8b5c78440a4c2603c6566e848c05b26845a54028?cid=484c8fc1e0c54669ac770f80991a8280
Khaosan,Helsinki Lambda Club,De La Soul - Me Myself and I [Rap/HipHop],De La Soul - Me Myself and I (official video with lyrics),Me Myself and I,De La Soul,Me Myself and I,De La Soul,7DmjuRKYSohgErbzKuSBRP,,464.0,0.55,0.99,11,-3.558,0,0.0561,0.000237,0.00193,0.0989,0.249,89.996,audio_features,spotify:track:7DmjuRKYSohgErbzKuSBRP,https://api.spotify.com/v1/tracks/7DmjuRKYSohgErbzKuSBRP,https://api.spotify.com/v1/audio-analysis/7DmjuRKYSohgErbzKuSBRP,189477,4,https://i.scdn.co/image/ab67616d0000b273d1d5547adaa2ac3fe8fe891d,2022-05-25,2022,False,12,https://p.scdn.co/mp3-preview/8b5c78440a4c2603c6566e848c05b26845a54028?cid=484c8fc1e0c54669ac770f80991a8280
She Broke My Heart at Walgreens,Mack Allen Smith,Mack Allen Smith — She Broke My Heart at Walgreens [Country / Rockabilly] (2019),She Broke My Heart at Walgreens,She Broke My Heart at Walgreens,Mack Allen Smith,,,5Fj1VG8fzpaKRJKWEUM1ub,,349.0,0.529,0.578,11,-8.911,0,0.232,0.253,8.54e-06,0.0795,0.806,204.436,audio_features,spotify:track:5Fj1VG8fzpaKRJKWEUM1ub,https://api.spotify.com/v1/tracks/5Fj1VG8fzpaKRJKWEUM1ub,https://api.spotify.com/v1/audio-analysis/5Fj1VG8fzpaKRJKWEUM1ub,148092,5,https://i.scdn.co/image/ab67616d0000b27310dd56b4a3f8293f9d414047,2019-10-01,2019,False,6,https://p.scdn.co/mp3-preview/010643fe68c7109750345adce334fff8c5f0c7f1?cid=484c8fc1e0c54669ac770f80991a8280
If You Must,Del The Funky Homosapien,Del The Funky Homosapien - If You Must [Rap],If You Must,If You Must,Del The Funky Homosapien,,,5eV0XIpuWFS8H7OYDDxA4E,https://open.spotify.com/track/5eV0XIpuWFS8H7OYDDxA4E,337.0,0.778,0.835,7,-7.201,1,0.244,0.0529,0.0,0.368,0.736,96.882,audio_features,spotify:track:5eV0XIpuWFS8H7OYDDxA4E,https://api.spotify.com/v1/tracks/5eV0XIpuWFS8H7OYDDxA4E,https://api.spotify.com/v1/audio-analysis/5eV0XIpuWFS8H7OYDDxA4E,225400,4,https://i.scdn.co/image/ab67616d0000b273635be3a071797b75510800d9,2000-01-01,2000,True,38,https://p.scdn.co/mp3-preview/212397218ab8b51b75ed4eab1222d7bbbaba84a3?cid=484c8fc1e0c54669ac770f80991a8280
Blue Ghost Blues,Lonnie Johnson,Lonnie Johnson - Blue Ghost Blues [Blues] (1928),Blue Ghost Blues,Blue Ghost Blues,Lonnie Johnson,,,0382To2Q7pjrD6KaKz12RR,https://open.spotify.com/track/0382To2Q7pjrD6KaKz12RR,302.0,0.605,0.0583,10,-16.739,1,0.0432,0.991,2.39e-05,0.106,0.712,97.595,audio_features,spotify:track:0382To2Q7pjrD6KaKz12RR,https://api.spotify.com/v1/tracks/0382To2Q7pjrD6KaKz12RR,https://api.spotify.com/v1/audio-analysis/0382To2Q7pjrD6KaKz12RR,191974,4,https://i.scdn.co/image/ab67616d0000b2732a5eb31e42e5d8c46d4228b7,1991-01-01,1991,False,6,https://p.scdn.co/mp3-preview/4bdf4349fa349b0543265a3057079cbc5f228ecf?cid=484c8fc1e0c54669ac770f80991a8280
Monkey Mind,THE BOBBY LEES,The Bobby Lees -- Monkey Mind [garage punk] (2022),"THE BOBBY LEES ""Monkey Mind""",Monkey Mind,The Bobby Lees,Monkey Mind,THE BOBBY LEES,7qvwnde6QuoYGd0xUcevIQ,,277.0,0.656,0.764,1,-7.576,0,0.0717,0.044,4.22e-06,0.312,0.916,143.085,audio_features,spotify:track:7qvwnde6QuoYGd0xUcevIQ,https://api.spotify.com/v1/tracks/7qvwnde6QuoYGd0xUcevIQ,https://api.spotify.com/v1/audio-analysis/7qvwnde6QuoYGd0xUcevIQ,138704,4,https://i.scdn.co/image/ab67616d0000b273b2095d5afb84991da889b720,2022-10-07,2022,False,23,https://p.scdn.co/mp3-preview/ec516ae1881a76dba8358c1c864cc484065f18a7?cid=484c8fc1e0c54669ac770f80991a8280
Monkey Mind,THE BOBBY LEES,The Bobby Lees -- Monkey Mind [garage punk] (2022),"THE BOBBY LEES ""Monkey Mind""",Monkey Mind,The Bobby Lees,Monkey Mind,THE BOBBY LEES,7qvwnde6QuoYGd0xUcevIQ,,277.0,0.656,0.764,1,-7.576,0,0.0717,0.044,4.22e-06,0.312,0.916,143.085,audio_features,spotify:track:7qvwnde6QuoYGd0xUcevIQ,https://api.spotify.com/v1/tracks/7qvwnde6QuoYGd0xUcevIQ,https://api.spotify.com/v1/audio-analysis/7qvwnde6QuoYGd0xUcevIQ,138704,4,https://i.scdn.co/image/ab67616d0000b273b2095d5afb84991da889b720,2022-10-07,2022,False,23,https://p.scdn.co/mp3-preview/ec516ae1881a76dba8358c1c864cc484065f18a7?cid=484c8fc1e0c54669ac770f80991a8280
Anbessa,Akalé Wubé,Akalé Wubé - Anbessa (feat Manu Dibango) [Ethiopian Jazz] (2014),Akalé Wubé - Anbessa (feat  Manu Dibango),Anbessa,Akalé Wubé,Anbessa,Akalé Wubé,4Ic3yQiH5UmyyevTsp08tY,,274.0,0.82,0.473,10,-7.3,0,0.0454,0.293,0.861,0.136,0.645,120.066,audio_features,spotify:track:4Ic3yQiH5UmyyevTsp08tY,https://api.spotify.com/v1/tracks/4Ic3yQiH5UmyyevTsp08tY,https://api.spotify.com/v1/audio-analysis/4Ic3yQiH5UmyyevTsp08tY,221720,4,https://i.scdn.co/image/ab67616d0000b273282590a44baa089f3c3d4812,2014-09-22,2014,False,46,https://p.scdn.co/mp3-preview/042bb892d70ad9660b6414fb5807ddfe8f571778?cid=484c8fc1e0c54669ac770f80991a8280
