r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
"Trailer Trash - Modest Mouse [Indie Rock] Happy 25th Anniversary to the album the Lonesome Crowded West, released November 18th 1997",Modest Mouse - Trailer Trash,2022-11-18,0.95,603.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Modest Mouse - Trailer Trash', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/OjecIllOEio?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Modest Mouse - Trailer Trash""></iframe>', 'author_name': 'spoonyfork', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/OjecIllOEio/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@spoonyfork'}}",Trailer Trash,Modest Mouse,Modest Mouse,Trailer Trash,indie rock,youtube,,https://www.youtube.com/watch?v=OjecIllOEio,OjecIllOEio,,,,Modest Mouse - Trailer Trash,spoonyfork,2010-07-13T04:24:37Z,PT5M50S,2983740,https://i.ytimg.com/vi/OjecIllOEio/hqdefault.jpg,13444,973,"['modest', 'mouse', 'trailer', 'trash', 'The', 'Lonesome', 'Crowded', 'West']",2.98M,13.4K,973,05:50,2010-07-13,603
Wormrot - Behind Closed Doors [Grindcore] (2022),Wormrot - Behind Closed Doors (Official Video),2022-11-16,0.89,323.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Wormrot - Behind Closed Doors (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/yJGYqFAzsHc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Wormrot - Behind Closed Doors (Official Video)""></iframe>', 'author_name': 'Earache Records', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/yJGYqFAzsHc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/earacherecords'}}",Wormrot,Behind Closed Doors,Wormrot,Behind Closed Doors,grindcore,youtube,,https://www.youtube.com/watch?v=yJGYqFAzsHc,yJGYqFAzsHc,,,,Wormrot - Behind Closed Doors (Official Video),Earache Records,2022-03-16T08:59:15Z,PT1M30S,128051,https://i.ytimg.com/vi/yJGYqFAzsHc/hqdefault.jpg,5182,324,"['wormrot', 'behind closed doors', 'official', 'video', 'music video', 'hiss']",128K,5.18K,324,01:30,2022-03-16,323
Paysage d'Hiver - Paysage d'Hiver [Atmospheric Black Metal] (1999),Paysage d'Hiver - Paysage d'Hiver (Full Demo),2022-11-19,0.9,282.0,"{'oembed': {'provider_url': 'https://www.youtube.com/', 'title': ""Paysage d'Hiver - Paysage d'Hiver (Full Demo)"", 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/ftJpAjEI9F8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Paysage d&#39;Hiver - Paysage d&#39;Hiver (Full Demo)""></iframe>', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'version': '1.0', 'author_name': 'Black Metal Forest', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/ftJpAjEI9F8/hqdefault.jpg', 'type': 'video', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@BlackMetalForest'}, 'type': 'youtube.com'}",Paysage dHiver,Paysage dHiver,Paysage dHiver,Paysage dHiver,atmospheric black metal,youtube,,https://www.youtube.com/watch?v=ftJpAjEI9F8,ftJpAjEI9F8,,,,Paysage d'Hiver - Paysage d'Hiver (Full Demo),Black Metal Forest,2019-12-21T18:16:54Z,PT54M23S,30103,https://i.ytimg.com/vi/ftJpAjEI9F8/hqdefault.jpg,875,123,"[""Paysage d'Hiver"", 'black metal', 'ambient', 'black metal forest']",30.1K,875,123,54:23,2019-12-21,282
Ahab - The Hunt [Funeral Doom Metal] (2006),Ahab - The Hunt,2022-11-15,0.94,275.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Ahab - The Hunt', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/aqdESsYWS9c?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Ahab - The Hunt""></iframe>', 'author_name': 'KillMobyDick', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/aqdESsYWS9c/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/KillMobyDick'}}",Ahab,The Hunt,Ahab,The Hunt,funeral doom metal,youtube,,https://www.youtube.com/watch?v=aqdESsYWS9c,aqdESsYWS9c,,,,Ahab - The Hunt,KillMobyDick,2011-01-10T20:07:15Z,PT11M14S,118937,https://i.ytimg.com/vi/aqdESsYWS9c/hqdefault.jpg,1687,102,"['ahab', 'the', 'hunt', 'doom', 'metal']",119K,1.69K,102,11:14,2011-01-10,275
"矢野顕子 Akiko Yano - 悲しくてやりきれない [Synth Pop, City Pop] (1982)",矢野顕子 Akiko Yano - 悲しくてやりきれない (1982),2022-11-15,0.88,253.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '矢野顕子 Akiko Yano - 悲しくてやりきれない (1982)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/BdttT9Td510?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""矢野顕子 Akiko Yano - 悲しくてやりきれない (1982)""></iframe>', 'author_name': 'Music for empty rooms II ', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/BdttT9Td510/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCg4CGO3owSwvZG7oXrqk_3g'}}",矢野顕子 Akiko Yano,悲しくてやりきれない,矢野顕子 Akiko Yano,悲しくてやりきれない,"synth pop, city pop",youtube,,https://www.youtube.com/watch?v=BdttT9Td510,BdttT9Td510,,,,矢野顕子 Akiko Yano - 悲しくてやりきれない (1982),Music for empty rooms II ,2022-11-15T18:00:05Z,PT4M1S,3083,https://i.ytimg.com/vi/BdttT9Td510/hqdefault.jpg,128,7,"['Music for empty rooms', 'musicforemptyrooms', 'back up channel', 'andrenavarroii', 'Andre navarro ii', 'samples', 'digging', 'jazz samples', '#musicforemptyrooms', 'adventure in sound', 'crate digging', 'beat samples', 'beat tape', 'funk samples', 'breaks samples', 'vintage obscura', 'ambient', 'city-pop', 'Japanese samples', 'lofi samples', 'lofi hiphop', 'musicforemptyroomsii', 'soul', 'drums', 'pysch', 'prog', 'sample', 'best samples']",3.08K,128,7,04:01,2022-11-15,253
Mutefish -- Old Reggae [gaelic/ pop rock] (2010),MUTEFISH - Old Reggae,2022-11-16,0.95,253.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'MUTEFISH - Old Reggae', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/kMcpwGyMVJU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""MUTEFISH - Old Reggae""></iframe>', 'author_name': 'Mutefish', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/kMcpwGyMVJU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@nonstopMUTEFISHdance'}}",Mutefish,Old Reggae,MUTEFISH,Old Reggae,"gaelic, pop rock",youtube,,https://www.youtube.com/watch?v=kMcpwGyMVJU,kMcpwGyMVJU,,,,MUTEFISH - Old Reggae,Mutefish,2016-04-23T13:33:52Z,PT2M27S,8896,https://i.ytimg.com/vi/kMcpwGyMVJU/hqdefault.jpg,102,4,"['mutefish', 'old reggae', 'on draught', 'official audio']",8.9K,102,4,02:27,2016-04-23,253
Stella Blue & Ofek Manor - WILLOW [Singer-Songwriter/Soul] (2022),"""WILLOW""- Stella Blue & Ofek Manor",2022-11-18,0.83,246.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '""WILLOW""- Stella Blue & Ofek Manor', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/hbxnOqaHb5I?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""&quot;WILLOW&quot;- Stella Blue &amp; Ofek Manor""></iframe>', 'author_name': 'Stella Blue Javier', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/hbxnOqaHb5I/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@stellabluemusic'}}",Stella Blue & Ofek Manor,WILLOW,WILLOW,Stella Blue & Ofek Manor,"singer-songwriter, soul",youtube,,https://www.youtube.com/watch?v=hbxnOqaHb5I,hbxnOqaHb5I,,,,"""WILLOW""- Stella Blue & Ofek Manor",Stella Blue Javier,2022-11-17T00:36:06Z,PT2M52S,4585,https://i.ytimg.com/vi/hbxnOqaHb5I/hqdefault.jpg,103,15,,4.58K,103,15,02:52,2022-11-17,246
Jakey - DRIVE OFF A BRIDGE [rap/hip-hop] (2022),DRIVE OFF A BRIDGE,2022-11-18,0.88,192.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'DRIVE OFF A BRIDGE', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/imgOcekUvVg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""DRIVE OFF A BRIDGE""></iframe>', 'author_name': 'Jakey - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/imgOcekUvVg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC_3aC-0yV6vJh_sHYrz2kRA'}}",Jakey,DRIVE OFF A BRIDGE,,,"rap, hip hop",youtube,,https://www.youtube.com/watch?v=imgOcekUvVg,imgOcekUvVg,,,,DRIVE OFF A BRIDGE,Jakey - Topic,2022-11-17T12:38:45Z,PT3M22S,28712,https://i.ytimg.com/vi/imgOcekUvVg/hqdefault.jpg,1548,0,"['Jakey', 'ROMCOM', 'DRIVE OFF A BRIDGE']",28.7K,1.55K,0,03:22,2022-11-17,192
Otis Redding - (Sittin' On) The Dock of the Bay [Soul],[Sittin' On] the Dock of the Bay,2022-11-19,0.93,147.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""[Sittin' On] the Dock of the Bay"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/Zu5chXCp1Ag?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""[Sittin&#39; On] the Dock of the Bay""></iframe>', 'author_name': 'Otis Redding - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Zu5chXCp1Ag/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCqgDLm2XV81s2IdoF4Skgbg'}}",Otis Redding,,,,soul,youtube,,https://www.youtube.com/watch?v=Zu5chXCp1Ag,Zu5chXCp1Ag,,,,[Sittin' On] the Dock of the Bay,Otis Redding - Topic,2016-04-08T00:43:43Z,PT2M47S,33355443,https://i.ytimg.com/vi/Zu5chXCp1Ag/hqdefault.jpg,461032,112,"['Otis Redding', 'The Dock of the Bay', ""(Sittin' On) the Dock of the Bay""]",33.4M,461K,112,02:47,2016-04-08,147
Phantom Handshakes -- Stuck in a Fantasy [dream pop] (2022),Phantom Handshakes - Stuck in a Fantasy (Official Video),2022-11-17,0.9,121.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Phantom Handshakes - Stuck in a Fantasy (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/j15SUbKxpGc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Phantom Handshakes - Stuck in a Fantasy (Official Video)""></iframe>', 'author_name': 'Phantom Handshakes', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/j15SUbKxpGc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCq1FgNwgIkjOTvuHXAw2UaA'}}",Phantom Handshakes,Stuck in a Fantasy,Phantom Handshakes,Stuck in a Fantasy,dream pop,youtube,,https://www.youtube.com/watch?v=j15SUbKxpGc,j15SUbKxpGc,,,,Phantom Handshakes - Stuck in a Fantasy (Official Video),Phantom Handshakes,2022-10-06T05:00:10Z,PT3M23S,2126,https://i.ytimg.com/vi/j15SUbKxpGc/hqdefault.jpg,103,18,,2.13K,103,18,03:23,2022-10-06,121
