sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Lost,Linkin Park,Lost - Linkin Park [Alternative Rock],Lost [Official Music Video] - Linkin Park,Linkin Park,Lost,,,373gDROnujxNTFa1FojYIl,,4744.0,0.596,0.798,0,-4.63,1,0.0285,0.00412,0.0,0.338,0.459,105.01,audio_features,spotify:track:373gDROnujxNTFa1FojYIl,https://api.spotify.com/v1/tracks/373gDROnujxNTFa1FojYIl,https://api.spotify.com/v1/audio-analysis/373gDROnujxNTFa1FojYIl,199342,4,https://i.scdn.co/image/ab67616d0000b2738542fd936fb29c16b4a9df86,2023-02-10,2023,False,41,https://p.scdn.co/mp3-preview/94ecce736afb1d39b32355dabcbe2680d302c2ae?cid=484c8fc1e0c54669ac770f80991a8280
She Broke My Heart at Walgreens,Mack Allen Smith,Mack Allen Smith — She Broke My Heart at Walgreens [Country / Rockabilly] (2019),She Broke My Heart at Walgreens,She Broke My Heart at Walgreens,Mack Allen Smith,,,5Fj1VG8fzpaKRJKWEUM1ub,,348.0,0.529,0.578,11,-8.911,0,0.232,0.253,8.54e-06,0.0795,0.806,204.436,audio_features,spotify:track:5Fj1VG8fzpaKRJKWEUM1ub,https://api.spotify.com/v1/tracks/5Fj1VG8fzpaKRJKWEUM1ub,https://api.spotify.com/v1/audio-analysis/5Fj1VG8fzpaKRJKWEUM1ub,148092,5,https://i.scdn.co/image/ab67616d0000b27310dd56b4a3f8293f9d414047,2019-10-01,2019,False,5,https://p.scdn.co/mp3-preview/010643fe68c7109750345adce334fff8c5f0c7f1?cid=484c8fc1e0c54669ac770f80991a8280
Trouble in Mind,Bud Grant,Bud Grant - Trouble in Mind [Blues] (1969),Bud Grant - Trouble In Mind,Trouble in Mind,Bud Grant,Trouble In Mind,Bud Grant,561pqz0fiS4ab7vThh6J1j,,290.0,0.668,0.153,8,-16.151,1,0.0422,0.906,0.0259,0.13,0.623,101.368,audio_features,spotify:track:561pqz0fiS4ab7vThh6J1j,https://api.spotify.com/v1/tracks/561pqz0fiS4ab7vThh6J1j,https://api.spotify.com/v1/audio-analysis/561pqz0fiS4ab7vThh6J1j,177440,4,https://i.scdn.co/image/ab67616d0000b273020d44ca31f176c50e81822a,2007-01-02,2007,False,1,https://p.scdn.co/mp3-preview/01d2c8cc8b5ebb67907b3b3ed06fcf58803f3c18?cid=484c8fc1e0c54669ac770f80991a8280
Trouble in Mind,Bud Grant,Bud Grant - Trouble in Mind [Blues] (1969),Bud Grant - Trouble In Mind,Trouble in Mind,Bud Grant,Trouble In Mind,Bud Grant,561pqz0fiS4ab7vThh6J1j,,290.0,0.668,0.153,8,-16.151,1,0.0422,0.906,0.0259,0.13,0.623,101.368,audio_features,spotify:track:561pqz0fiS4ab7vThh6J1j,https://api.spotify.com/v1/tracks/561pqz0fiS4ab7vThh6J1j,https://api.spotify.com/v1/audio-analysis/561pqz0fiS4ab7vThh6J1j,177440,4,https://i.scdn.co/image/ab67616d0000b273020d44ca31f176c50e81822a,2007-01-02,2007,False,1,https://p.scdn.co/mp3-preview/01d2c8cc8b5ebb67907b3b3ed06fcf58803f3c18?cid=484c8fc1e0c54669ac770f80991a8280
Monkey Mind,THE BOBBY LEES,The Bobby Lees -- Monkey Mind [garage punk] (2022),"THE BOBBY LEES ""Monkey Mind""",Monkey Mind,The Bobby Lees,Monkey Mind,THE BOBBY LEES,7qvwnde6QuoYGd0xUcevIQ,,278.0,0.656,0.764,1,-7.576,0,0.0717,0.044,4.22e-06,0.312,0.916,143.085,audio_features,spotify:track:7qvwnde6QuoYGd0xUcevIQ,https://api.spotify.com/v1/tracks/7qvwnde6QuoYGd0xUcevIQ,https://api.spotify.com/v1/audio-analysis/7qvwnde6QuoYGd0xUcevIQ,138704,4,https://i.scdn.co/image/ab67616d0000b273b2095d5afb84991da889b720,2022-10-07,2022,False,23,https://p.scdn.co/mp3-preview/ec516ae1881a76dba8358c1c864cc484065f18a7?cid=484c8fc1e0c54669ac770f80991a8280
Monkey Mind,THE BOBBY LEES,The Bobby Lees -- Monkey Mind [garage punk] (2022),"THE BOBBY LEES ""Monkey Mind""",Monkey Mind,The Bobby Lees,Monkey Mind,THE BOBBY LEES,7qvwnde6QuoYGd0xUcevIQ,,278.0,0.656,0.764,1,-7.576,0,0.0717,0.044,4.22e-06,0.312,0.916,143.085,audio_features,spotify:track:7qvwnde6QuoYGd0xUcevIQ,https://api.spotify.com/v1/tracks/7qvwnde6QuoYGd0xUcevIQ,https://api.spotify.com/v1/audio-analysis/7qvwnde6QuoYGd0xUcevIQ,138704,4,https://i.scdn.co/image/ab67616d0000b273b2095d5afb84991da889b720,2022-10-07,2022,False,23,https://p.scdn.co/mp3-preview/ec516ae1881a76dba8358c1c864cc484065f18a7?cid=484c8fc1e0c54669ac770f80991a8280
Anbessa,Akalé Wubé,Akalé Wubé - Anbessa (feat Manu Dibango) [Ethiopian Jazz] (2014),Akalé Wubé - Anbessa (feat  Manu Dibango),Anbessa,Akalé Wubé,Anbessa,Akalé Wubé,4Ic3yQiH5UmyyevTsp08tY,,264.0,0.82,0.473,10,-7.3,0,0.0454,0.293,0.861,0.136,0.645,120.066,audio_features,spotify:track:4Ic3yQiH5UmyyevTsp08tY,https://api.spotify.com/v1/tracks/4Ic3yQiH5UmyyevTsp08tY,https://api.spotify.com/v1/audio-analysis/4Ic3yQiH5UmyyevTsp08tY,221720,4,https://i.scdn.co/image/ab67616d0000b273282590a44baa089f3c3d4812,2014-09-22,2014,False,46,https://p.scdn.co/mp3-preview/042bb892d70ad9660b6414fb5807ddfe8f571778?cid=484c8fc1e0c54669ac770f80991a8280
Anbessa,Akalé Wubé,Akalé Wubé - Anbessa (feat Manu Dibango) [Ethiopian Jazz] (2014),Akalé Wubé - Anbessa (feat  Manu Dibango),Anbessa,Akalé Wubé,Anbessa,Akalé Wubé,4Ic3yQiH5UmyyevTsp08tY,,264.0,0.82,0.473,10,-7.3,0,0.0454,0.293,0.861,0.136,0.645,120.066,audio_features,spotify:track:4Ic3yQiH5UmyyevTsp08tY,https://api.spotify.com/v1/tracks/4Ic3yQiH5UmyyevTsp08tY,https://api.spotify.com/v1/audio-analysis/4Ic3yQiH5UmyyevTsp08tY,221720,4,https://i.scdn.co/image/ab67616d0000b273282590a44baa089f3c3d4812,2014-09-22,2014,False,46,https://p.scdn.co/mp3-preview/042bb892d70ad9660b6414fb5807ddfe8f571778?cid=484c8fc1e0c54669ac770f80991a8280
The 3,3 Melancholy Gypsys,3 Melancholy Gypsys - The 3 [Hip Hop] (2021),"3 Melancholy Gypsys - The 3 - Official Music Video (Murs, Eligh, Scarub)",The 3,3 Melancholy Gypsys,The 3,3 Melancholy Gypsys,6giD2A87haOvdcQ9cP8Blb,,241.0,0.664,0.727,1,-7.076,1,0.262,0.106,8.96e-05,0.525,0.0994,88.821,audio_features,spotify:track:6giD2A87haOvdcQ9cP8Blb,https://api.spotify.com/v1/tracks/6giD2A87haOvdcQ9cP8Blb,https://api.spotify.com/v1/audio-analysis/6giD2A87haOvdcQ9cP8Blb,205962,4,https://i.scdn.co/image/ab67616d0000b2730c6706db0a8f0e3f5edf641d,2020-10-16,2020,True,10,https://p.scdn.co/mp3-preview/cb8f5141c808d985e6b84fe9ac6c2989464f8bc9?cid=484c8fc1e0c54669ac770f80991a8280
The 3,3 Melancholy Gypsys,3 Melancholy Gypsys - The 3 [Hip Hop] (2021),"3 Melancholy Gypsys - The 3 - Official Music Video (Murs, Eligh, Scarub)",The 3,3 Melancholy Gypsys,The 3,3 Melancholy Gypsys,6giD2A87haOvdcQ9cP8Blb,,241.0,0.664,0.727,1,-7.076,1,0.262,0.106,8.96e-05,0.525,0.0994,88.821,audio_features,spotify:track:6giD2A87haOvdcQ9cP8Blb,https://api.spotify.com/v1/tracks/6giD2A87haOvdcQ9cP8Blb,https://api.spotify.com/v1/audio-analysis/6giD2A87haOvdcQ9cP8Blb,205962,4,https://i.scdn.co/image/ab67616d0000b2730c6706db0a8f0e3f5edf641d,2020-10-16,2020,True,10,https://p.scdn.co/mp3-preview/cb8f5141c808d985e6b84fe9ac6c2989464f8bc9?cid=484c8fc1e0c54669ac770f80991a8280
Time in a Bottle,Jim Croce,Jim Croce - Time in a Bottle. [70s],Time in a Bottle,Time in a Bottle.,Jim Croce,,,561F1zqRwGPCTMRsLsXVtL,,240.0,0.544,0.265,2,-11.952,1,0.035,0.848,0.0,0.196,0.7,133.837,audio_features,spotify:track:561F1zqRwGPCTMRsLsXVtL,https://api.spotify.com/v1/tracks/561F1zqRwGPCTMRsLsXVtL,https://api.spotify.com/v1/audio-analysis/561F1zqRwGPCTMRsLsXVtL,146176,3,https://i.scdn.co/image/ab67616d0000b27398078d325c25a5ac4081cfba,1972-04-01,1972,False,68,https://p.scdn.co/mp3-preview/a062beb9ecbf43fd664171ed92181ebd656df5e2?cid=484c8fc1e0c54669ac770f80991a8280
This Is Where We Died,Hevel,HEVEL - This Is Where We Died [Instrumental Metal] (2023),HEVEL - This Is Where We Died,This Is Where We Died,HEVEL,This Is Where We Died,HEVEL,6PbKQHgXmUx9F25dE5Yacl,,235.0,0.323,0.946,1,-5.932,1,0.0633,2.06e-06,0.925,0.39,0.154,156.004,audio_features,spotify:track:6PbKQHgXmUx9F25dE5Yacl,https://api.spotify.com/v1/tracks/6PbKQHgXmUx9F25dE5Yacl,https://api.spotify.com/v1/audio-analysis/6PbKQHgXmUx9F25dE5Yacl,417000,4,https://i.scdn.co/image/ab67616d0000b273dcbf5bf47266f18bb2ce65dc,2023-02-10,2023,False,0,https://p.scdn.co/mp3-preview/281b28beeba59eee8781cfc0c0aee95b8b0c58ca?cid=484c8fc1e0c54669ac770f80991a8280
This Is Where We Died,Hevel,HEVEL - This Is Where We Died [Instrumental Metal] (2023),HEVEL - This Is Where We Died,This Is Where We Died,HEVEL,This Is Where We Died,HEVEL,6PbKQHgXmUx9F25dE5Yacl,,235.0,0.323,0.946,1,-5.932,1,0.0633,2.06e-06,0.925,0.39,0.154,156.004,audio_features,spotify:track:6PbKQHgXmUx9F25dE5Yacl,https://api.spotify.com/v1/tracks/6PbKQHgXmUx9F25dE5Yacl,https://api.spotify.com/v1/audio-analysis/6PbKQHgXmUx9F25dE5Yacl,417000,4,https://i.scdn.co/image/ab67616d0000b273dcbf5bf47266f18bb2ce65dc,2023-02-10,2023,False,0,https://p.scdn.co/mp3-preview/281b28beeba59eee8781cfc0c0aee95b8b0c58ca?cid=484c8fc1e0c54669ac770f80991a8280
Like Leila Khaled Said,The Teardrop Explodes,The Teardrop Explodes -- Like Leila Khaled Said [Rock/Post Punk] (1981),Like Leila Khaled Said,Like Leila Khaled Said,The Teardrop Explodes,,,4Ig6Pg4oqKSBnIq8gkkTld,,193.0,0.456,0.722,4,-8.021,0,0.0349,0.0198,8e-05,0.59,0.924,124.56,audio_features,spotify:track:4Ig6Pg4oqKSBnIq8gkkTld,https://api.spotify.com/v1/tracks/4Ig6Pg4oqKSBnIq8gkkTld,https://api.spotify.com/v1/audio-analysis/4Ig6Pg4oqKSBnIq8gkkTld,228440,4,https://i.scdn.co/image/ab67616d0000b273672eb09c6b075231d2fcae80,1981-01-01,1981,False,9,
Ross And Rachel,Jake Miller,Jake Miller — Cut My Teeth [Folk/Singer Songwriter] (2023),Jacob Miller - “Cut my Teeth” || BackWhenFM,Cut My Teeth,Jake Miller,Cut my Teeth || BackWhenFM,Jacob Miller,4vCiNW18AyeaUAZosVnX61,,184.0,0.66,0.639,9,-6.61,1,0.0286,0.345,0.00109,0.0775,0.227,124.068,audio_features,spotify:track:4vCiNW18AyeaUAZosVnX61,https://api.spotify.com/v1/tracks/4vCiNW18AyeaUAZosVnX61,https://api.spotify.com/v1/audio-analysis/4vCiNW18AyeaUAZosVnX61,192980,4,https://i.scdn.co/image/ab67616d0000b273c4c8c8b6a8f52a5946897da3,2021-06-18,2021,False,53,https://p.scdn.co/mp3-preview/836b632b785b5e28b551136689a2e6d76709f03c?cid=484c8fc1e0c54669ac770f80991a8280
cut my hair,MICO,Jake Miller — Cut My Teeth [Folk/Singer Songwriter] (2023),Jacob Miller - “Cut my Teeth” || BackWhenFM,Cut My Teeth,Jake Miller,Cut my Teeth || BackWhenFM,Jacob Miller,3PY9Ox9fKPqZJCzPjUQ0I6,,184.0,0.705,0.569,1,-8.096,1,0.0534,0.0476,0.0,0.129,0.866,142.962,audio_features,spotify:track:3PY9Ox9fKPqZJCzPjUQ0I6,https://api.spotify.com/v1/tracks/3PY9Ox9fKPqZJCzPjUQ0I6,https://api.spotify.com/v1/audio-analysis/3PY9Ox9fKPqZJCzPjUQ0I6,176224,4,https://i.scdn.co/image/ab67616d0000b2737e5ce140da4b87cc12987748,2022-11-21,2022,False,59,https://p.scdn.co/mp3-preview/c92f6f30ba8ca6b707731d8f833e5f8d574d0f25?cid=484c8fc1e0c54669ac770f80991a8280
Pump Up The Jam,Technotronic,"Technotronic - Pump Up the Jam [Belgian Techno, Historical Landmark, Canada’s National Anthem]",Technotronic - Pump Up The Jam (Official Music Video),Pump Up the Jam,Technotronic,Pump Up The Jam,Technotronic,21qnJAMtzC6S5SESuqQLEK,,176.0,0.885,0.844,10,-9.225,0,0.0733,0.0147,4.49e-06,0.0494,0.715,124.602,audio_features,spotify:track:21qnJAMtzC6S5SESuqQLEK,https://api.spotify.com/v1/tracks/21qnJAMtzC6S5SESuqQLEK,https://api.spotify.com/v1/audio-analysis/21qnJAMtzC6S5SESuqQLEK,320307,4,https://i.scdn.co/image/ab67616d0000b27391f442ef24b8410ec1e68003,1989-11-28,1989,False,64,
Pump Up The Jam,Technotronic,"Technotronic - Pump Up the Jam [Belgian Techno, Historical Landmark, Canada’s National Anthem]",Technotronic - Pump Up The Jam (Official Music Video),Pump Up the Jam,Technotronic,Pump Up The Jam,Technotronic,21qnJAMtzC6S5SESuqQLEK,,176.0,0.885,0.844,10,-9.225,0,0.0733,0.0147,4.49e-06,0.0494,0.715,124.602,audio_features,spotify:track:21qnJAMtzC6S5SESuqQLEK,https://api.spotify.com/v1/tracks/21qnJAMtzC6S5SESuqQLEK,https://api.spotify.com/v1/audio-analysis/21qnJAMtzC6S5SESuqQLEK,320307,4,https://i.scdn.co/image/ab67616d0000b27391f442ef24b8410ec1e68003,1989-11-28,1989,False,64,
Shout,Tears For Fears,Tears For Fears - Shout [Post Disco],Tears For Fears - Shout (Official Music Video),Shout,Tears For Fears,Shout,Tears For Fears,2gQaQUhDCNGfBVXTvxAmXQ,,172.0,0.511,0.942,0,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,audio_features,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,https://api.spotify.com/v1/tracks/2gQaQUhDCNGfBVXTvxAmXQ,https://api.spotify.com/v1/audio-analysis/2gQaQUhDCNGfBVXTvxAmXQ,393667,4,https://i.scdn.co/image/ab67616d0000b2739565c4df27be4aee5edc8009,1985-02-25,1985,False,68,
