r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Denzel Curry - Bulls On Parade (cover) [rock],Bulls On Parade,Denzel Curry,Bulls On Parade,Denzel Curry covers Rage Against The Machine,Bulls on Parade - triple j Like A Version,Denzel Curry,rock,"'dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'underground hip hop'",Denzel Curry covers Rage Against The Machine 'Bulls On Parade' for Like A Version,2023-01-08,70.6,3945.0,,youtube,,,,https://www.youtube.com/watch?v=ZY4ywyFXdik,ZY4ywyFXdik,6FCfj69zzQHnrx4fTukhfo,91.7,-796.0,F,-7.96,1.0,36.4,18.0,0.05,0.0,10.7,87,audio_features,spotify:track:6FCfj69zzQHnrx4fTukhfo,https://api.spotify.com/v1/tracks/6FCfj69zzQHnrx4fTukhfo,https://api.spotify.com/v1/audio-analysis/6FCfj69zzQHnrx4fTukhfo,04:29,4.0,https://i.scdn.co/image/ab67616d0000b2736b470a1425fd95cc4ce4e991,2019-03-15,2019.0,True,51.0,https://p.scdn.co/mp3-preview/b423eefaeb088afcdbb5f47b72b640a2c8129849?cid=484c8fc1e0c54669ac770f80991a8280,73,2011889
Built To Spill - Carry the Zero [Indie Rock] (1999),Carry the Zero,Built To Spill,,,Carry the Zero,Built To Spill,indie rock,"'alternative rock', 'anti-folk', 'idaho indie', 'indie rock', 'lo-fi', 'modern rock'",Carry the Zero,2023-01-07,45.8,2837.0,,youtube,,,,https://www.youtube.com/watch?v=eZ7MFTBjJS8,eZ7MFTBjJS8,3HMOMdRPywfouYx5B4PvaH,81.2,-565.1,E,-5.651,1.0,26.4,3.1,0.0,10.8,9.62,94,audio_features,spotify:track:3HMOMdRPywfouYx5B4PvaH,https://api.spotify.com/v1/tracks/3HMOMdRPywfouYx5B4PvaH,https://api.spotify.com/v1/audio-analysis/3HMOMdRPywfouYx5B4PvaH,05:43,4.0,https://i.scdn.co/image/ab67616d0000b273c8603de6a76c77b5330ec96d,1999-01-22,1999.0,False,56.0,https://p.scdn.co/mp3-preview/b3b06d4d6093fb70b0da4c455c8e7c71a8249348?cid=484c8fc1e0c54669ac770f80991a8280,51,266996
"Andrew W.K. - Party Hard [Hard Rock, Power Rock]",Party Hard,Andrew W.K.,Party Hard,Andrew W.K.,Party Hard,Andrew W.K.,"hard rock, power rock",,Andrew W.K. - Party Hard,2023-01-08,75.1,909.0,,youtube,,,,https://www.youtube.com/watch?v=WccfbPQNMbg,WccfbPQNMbg,0E0bZtTG39K95uRjqBo1Mx,99.4,-341.3,E,-3.413,1.0,46.1,4.29,0.0,0.0,15.6,162,audio_features,spotify:track:0E0bZtTG39K95uRjqBo1Mx,https://api.spotify.com/v1/tracks/0E0bZtTG39K95uRjqBo1Mx,https://api.spotify.com/v1/audio-analysis/0E0bZtTG39K95uRjqBo1Mx,03:04,4.0,https://i.scdn.co/image/ab67616d0000b273e4d5b8415d3861bba6572673,2001-01-01,2001.0,False,59.0,https://p.scdn.co/mp3-preview/7ed47e38c1588279a69638c3a2914cae1befabd2?cid=484c8fc1e0c54669ac770f80991a8280,52,148736
French Class - Robot Tune [chip tune] (2019),Robot Tune,French Class,Robot Tune,French Class,Robot Tune,French Class,chip tune,,French Class - Robot Tune (Official Music Video),2023-01-08,60.9,711.0,,youtube,,,,https://www.youtube.com/watch?v=a1rjVVcZvTY,a1rjVVcZvTY,3FsDRPHGNj86hJwgszaIE2,48.1,-970.3,G,-9.703,1.0,66.7,11.1,15.4,80.3,9.68,166,audio_features,spotify:track:3FsDRPHGNj86hJwgszaIE2,https://api.spotify.com/v1/tracks/3FsDRPHGNj86hJwgszaIE2,https://api.spotify.com/v1/audio-analysis/3FsDRPHGNj86hJwgszaIE2,02:10,4.0,https://i.scdn.co/image/ab67616d0000b27372df66a7a3ea2550b47f9beb,2019-10-03,2019.0,False,33.0,https://p.scdn.co/mp3-preview/bb815e14139483cdfe7486e5ec35bb1e2113bd6d?cid=484c8fc1e0c54669ac770f80991a8280,17,323
Monster Magnet - Space Lord [Alt Rock],Space Lord,Monster Magnet,Space Lord,Monster Magnet,Space Lord,Monster Magnet,alt rock,"'alternative metal', 'hard rock', 'stoner metal', 'stoner rock'",Monster Magnet - Space Lord,2023-01-08,37.9,582.0,,youtube,,,,https://www.youtube.com/watch?v=dscfeQOMuGw,dscfeQOMuGw,3twKuUTPH239GCSPdRfmgY,73.7,-710.4,Bb,-7.104,1.0,63.4,3.54,0.02,63.5,11.9,95,audio_features,spotify:track:3twKuUTPH239GCSPdRfmgY,https://api.spotify.com/v1/tracks/3twKuUTPH239GCSPdRfmgY,https://api.spotify.com/v1/audio-analysis/3twKuUTPH239GCSPdRfmgY,05:55,4.0,https://i.scdn.co/image/ab67616d0000b2733efddd0569bf17d5ef51f3ce,1998-01-01,1998.0,False,55.0,,48,209884
"[Armenia] Katil Band - «Հաց կթխեմ» // ""Hats Ktkhem"" (I Bake Bread) [Acoustic Folk] (2022)",Hats Ktkhem,Katil Band,I Bake Bread / Հաց Կթխեմ,KATIL,Kuzim,Katil,"armenia, acoustic folk",,KATIL - I Bake Bread / Հաց Կթխեմ,2023-01-05,41.7,354.0,,youtube,,,,https://www.youtube.com/watch?v=IOBgR8nz6-w,IOBgR8nz6-w,7JaQUGwpvHZWwsQGOx924G,71.1,-623.7,A,-6.237,0.0,42.2,4.4,0.67,0.27,11.1,153,audio_features,spotify:track:7JaQUGwpvHZWwsQGOx924G,https://api.spotify.com/v1/tracks/7JaQUGwpvHZWwsQGOx924G,https://api.spotify.com/v1/audio-analysis/7JaQUGwpvHZWwsQGOx924G,05:54,4.0,https://i.scdn.co/image/ab67616d0000b27322ccfb1a80ce064c9a9a1c85,2019-02-16,2019.0,False,21.0,https://p.scdn.co/mp3-preview/a0e74019b807f89702309fd1dfae0748eafbbce6?cid=484c8fc1e0c54669ac770f80991a8280,62,1195
"The Cure - A Forest [ gothic rock ] after being told to cut short their set, go on to do the best extended version of the forest",A Forest,The Cure,A Forest,The Cure,A Forest - 2006 Remaster,The Cure, gothic rock ,"'new wave', 'permanent wave', 'rock', 'uk post-punk'","The Cure - ""A Forest"" @ Werchter Festival, july 1981",2023-01-07,42.1,295.0,,youtube,,,,https://www.youtube.com/watch?v=SXgN-7A1MXM,SXgN-7A1MXM,3O4TPMOgChXOerSdB5WENH,62.0,-1127.1,C,-11.271,1.0,63.3,6.48,34.0,60.5,9.77,81,audio_features,spotify:track:3O4TPMOgChXOerSdB5WENH,https://api.spotify.com/v1/tracks/3O4TPMOgChXOerSdB5WENH,https://api.spotify.com/v1/audio-analysis/3O4TPMOgChXOerSdB5WENH,05:54,4.0,https://i.scdn.co/image/ab67616d0000b27399027d2948260fdb37436d5d,1980-04-18,1980.0,False,57.0,,76,4187595
Fleet Foxes - White Winter Hymnal [Indie folk],White Winter Hymnal,Fleet Foxes,White Winter Hymnal,Fleet Foxes,White Winter Hymnal (Fleet Foxes Cover),Pentatonix,indie folk,'a cappella',Fleet Foxes - White Winter Hymnal (OFFICIAL VIDEO),2023-01-07,47.9,258.0,,youtube,,,,https://www.youtube.com/watch?v=DrQRS40OKNE,DrQRS40OKNE,0qEFmBL2k8pb2OWgW490X8,41.4,-1247.8,Db/C#,-12.478,1.0,81.7,5.33,13.0,0.0,6.78,125,audio_features,spotify:track:0qEFmBL2k8pb2OWgW490X8,https://api.spotify.com/v1/tracks/0qEFmBL2k8pb2OWgW490X8,https://api.spotify.com/v1/audio-analysis/0qEFmBL2k8pb2OWgW490X8,02:47,4.0,https://i.scdn.co/image/ab67616d0000b273e0283afa7dd6c6ac806fb67c,2015-10-30,2015.0,False,66.0,https://p.scdn.co/mp3-preview/5778bf7eafc6a7e678e8563693a9b37567fac54f?cid=484c8fc1e0c54669ac770f80991a8280,81,3494018
Michael McDonald - I Keep Forgettin' (Every Time You're Near) [Soft Rock/Blue-eyed soul],I Keep Forgettin,Michael McDonald,I Keep Forgettin,Michael McDonald,I Keep Forgettin' (Every Time You're Near),Michael McDonald,"soft rock, blue-eyed soul","'mellow gold', 'soft rock', 'yacht rock'",Michael McDonald - I Keep Forgettin' (Every Time You're Near) (Official Music Video),2023-01-08,93.3,252.0,,youtube,,,,https://www.youtube.com/watch?v=9gbQVj4MR3M,9gbQVj4MR3M,5GvWrvLIqoHroq7YvO260M,48.5,-1386.5,E,-13.865,0.0,73.4,4.65,35.7,0.02,4.01,95,audio_features,spotify:track:5GvWrvLIqoHroq7YvO260M,https://api.spotify.com/v1/tracks/5GvWrvLIqoHroq7YvO260M,https://api.spotify.com/v1/audio-analysis/5GvWrvLIqoHroq7YvO260M,03:42,4.0,https://i.scdn.co/image/ab67616d0000b27332705f2d1763b4e63b8f2817,1982-08-03,1982.0,False,64.0,https://p.scdn.co/mp3-preview/e78d931bd2eae656298566565786ba5e04536767?cid=484c8fc1e0c54669ac770f80991a8280,56,433085
Trash Puppets -- Rainy Cloudy [skate-punk] (2023),Rainy Cloudy,Trash Puppets,Rainy Cloudy,Trash Puppets,Hand Solo - Live,Trash Puppets,skate-punk,,Trash Puppets - Rainy Cloudy,2023-01-07,20.4,252.0,,youtube,,,,https://www.youtube.com/watch?v=POSgdQ-TGno,POSgdQ-TGno,1uOnumHVj1NtoaMlN82ALU,97.6,-715.2,Db/C#,-7.152,1.0,47.8,6.2,0.35,2.3,27.3,108,audio_features,spotify:track:1uOnumHVj1NtoaMlN82ALU,https://api.spotify.com/v1/tracks/1uOnumHVj1NtoaMlN82ALU,https://api.spotify.com/v1/audio-analysis/1uOnumHVj1NtoaMlN82ALU,03:09,4.0,https://i.scdn.co/image/ab67616d0000b2734e5db77a9aebb88a8b4d2ca4,2022-08-01,2022.0,True,0.0,https://p.scdn.co/mp3-preview/3658a33cc4673dfbed32bba44b3f4e367c681c4a?cid=484c8fc1e0c54669ac770f80991a8280,0,67
