r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
Phoenix - Lisztomania [Synth-rock],Phoenix - Lisztomania (Official Video),2022-11-24,0.93,1962.0,Phoenix,Lisztomania,Phoenix,Lisztomania,synth-rock,youtube,,https://www.youtube.com/watch?v=4BJDNw7o6so,4BJDNw7o6so,,,,,Lisztomania,Phoenix,7fmJGzyvOcbh6UANsH8Cp6,,0.64,0.789,0.0,-6.691,1.0,0.0359,0.0338,0.00388,0.53,0.311,97.539,audio_features,spotify:track:7fmJGzyvOcbh6UANsH8Cp6,https://api.spotify.com/v1/tracks/7fmJGzyvOcbh6UANsH8Cp6,https://api.spotify.com/v1/audio-analysis/7fmJGzyvOcbh6UANsH8Cp6,241640.0,4.0,https://i.scdn.co/image/ab67616d0000b273869df273a6f34f759b426ace,2009-05-25,2009.0,False,62.0,https://p.scdn.co/mp3-preview/eb7222b738c3719e77b213c3e1aeddade01b37a2?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais'",65,1802862
Mr. Bungle - Retrovertigo [Experimental Rock],Retrovertigo,2022-11-26,0.96,651.0,Mr. Bungle,Retrovertigo,,,experimental rock,youtube,,https://www.youtube.com/watch?v=icgFjJjkP8s,icgFjJjkP8s,,,,,Retrovertigo,Mr. Bungle,6JQRJMPZvqlN0LexXFmhgY,,0.384,0.383,0.0,-10.951,1.0,0.03,0.323,0.000387,0.0826,0.0465,140.33,audio_features,spotify:track:6JQRJMPZvqlN0LexXFmhgY,https://api.spotify.com/v1/tracks/6JQRJMPZvqlN0LexXFmhgY,https://api.spotify.com/v1/audio-analysis/6JQRJMPZvqlN0LexXFmhgY,298533.0,4.0,https://i.scdn.co/image/ab67616d0000b273c383eff4368b19f5f05b3108,1999-07-02,1999.0,False,43.0,https://p.scdn.co/mp3-preview/784aa6b4cc86e15eca64cc60b3a9860191440167?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative metal', 'funk metal', 'funk rock'",43,274298
Chat Pile -- Why [Sludge metal] (2022),Chat Pile - Why (Official Audio),2022-11-24,0.93,620.0,Chat Pile,Why,Chat Pile,Why,sludge metal,youtube,,https://www.youtube.com/watch?v=sER0FzJO-c0,sER0FzJO-c0,,,,,Why,Chat Pile,4Dgro3nLadAhwTIgNsNt57,,0.258,0.816,7.0,-7.145,1.0,0.0794,4.5e-05,0.0643,0.287,0.28,124.637,audio_features,spotify:track:4Dgro3nLadAhwTIgNsNt57,https://api.spotify.com/v1/tracks/4Dgro3nLadAhwTIgNsNt57,https://api.spotify.com/v1/audio-analysis/4Dgro3nLadAhwTIgNsNt57,211573.0,3.0,https://i.scdn.co/image/ab67616d0000b273b4bbf605bb789fe8ddef54f4,2022-07-29,2022.0,False,42.0,https://p.scdn.co/mp3-preview/e955c7d5fb240adc14ba3ab3e148e97ecc11b79b?cid=484c8fc1e0c54669ac770f80991a8280,"'indie punk', 'noise rock', 'post-doom metal'",39,26596
Tom Waits - Christmas Card From A Hooker In Minneapolis [Alt Piano Blues],"Tom Waits - ""Christmas Card From A Hooker In Minneapolis""",2022-11-26,0.94,491.0,Tom Waits,Christmas Card From A Hooker In Minneapolis,Tom Waits,Christmas Card From A Hooker In Minneapolis,alt piano blues,youtube,,https://www.youtube.com/watch?v=3vbt8ReH0hI,3vbt8ReH0hI,,,,,Christmas Card From A Hooker In Minneapolis,Tom Waits,6BRg8FpfpKUbXeE4Jv7U5u,,0.515,0.146,6.0,-13.922,1.0,0.0442,0.93,6.21e-05,0.128,0.205,111.638,audio_features,spotify:track:6BRg8FpfpKUbXeE4Jv7U5u,https://api.spotify.com/v1/tracks/6BRg8FpfpKUbXeE4Jv7U5u,https://api.spotify.com/v1/audio-analysis/6BRg8FpfpKUbXeE4Jv7U5u,272983.0,4.0,https://i.scdn.co/image/ab67616d0000b2739456e6961c9a705617b709ca,1978-09-05,1978.0,False,41.0,https://p.scdn.co/mp3-preview/b07ded1d88789aeeb969590c20c5ff08c62d6beb?cid=484c8fc1e0c54669ac770f80991a8280,"'folk', 'singer-songwriter'",59,1223854
Reina del Cid -- What I'm losing [Contemporary Folk] (2021),What I'm Losing - Reina del Cid ft. Josh Turner,2022-11-25,0.91,473.0,Reina del Cid,What Im losing,,,contemporary folk,youtube,,https://www.youtube.com/watch?v=430qMTESTVk,430qMTESTVk,,,,,My Country 'Tis of Thee (Land of Inequity),Reina del Cid,1kQl2mgyiYr3eqbCFLPEvY,,0.633,0.0896,8.0,-11.075,1.0,0.0439,0.911,0.0,0.122,0.509,109.768,audio_features,spotify:track:1kQl2mgyiYr3eqbCFLPEvY,https://api.spotify.com/v1/tracks/1kQl2mgyiYr3eqbCFLPEvY,https://api.spotify.com/v1/audio-analysis/1kQl2mgyiYr3eqbCFLPEvY,74624.0,5.0,https://i.scdn.co/image/ab67616d0000b2739ca37c49008a134a974912d9,2022-06-28,2022.0,False,26.0,https://p.scdn.co/mp3-preview/32e518174f9865fe75f4576bec91e1a02d73104c?cid=484c8fc1e0c54669ac770f80991a8280,'minneapolis indie',30,18438
'I am The Walrus' - The Beatles [Cover] --- My Dad has been playing bass in the Los Angeles Philharmonic for the last 35 years. He likes to spend his free time creating renditions of his favorite rock songs. Here is one of my favorites:,"Peter Rofé, LA Phil Bassist / 'I Am the Walrus'",2022-11-24,0.92,404.0,I am The Walrus,The Beatles,"Peter Rofé, LA Phil Bassist",I Am the Walrus,cover,youtube,,https://www.youtube.com/watch?v=xH8-xJfjl2I,xH8-xJfjl2I,,,,,"I Am the Walrus - Live at Festival De Jazz De Providencia, Chile (11/01/2013)",Felipe Riveros,5fWshw2l001F6L8PMqUiPD,,0.391,0.395,9.0,-12.58,1.0,0.0339,0.805,0.89,0.636,0.131,176.364,audio_features,spotify:track:5fWshw2l001F6L8PMqUiPD,https://api.spotify.com/v1/tracks/5fWshw2l001F6L8PMqUiPD,https://api.spotify.com/v1/audio-analysis/5fWshw2l001F6L8PMqUiPD,527507.0,4.0,https://i.scdn.co/image/ab67616d0000b27351931090a42d4f998cb27866,2014-01-01,2014.0,False,0.0,https://p.scdn.co/mp3-preview/0b4180ff9596fca040859f85b86674d12cb0b67f?cid=484c8fc1e0c54669ac770f80991a8280,,1,183
Son House - Preachin’ Blues [Delta Blues] (1935),Preachin' Blues,2022-11-26,0.95,347.0,Son House,Preachin’ Blues,,,delta blues,youtube,,https://www.youtube.com/watch?v=zmR7jjOoFOw,zmR7jjOoFOw,,,,,Preachin' Blues,Son House,4YEoVkvvzx5eavtE2u5qG0,,0.595,0.349,8.0,-7.902,1.0,0.153,0.797,2.97e-06,0.103,0.231,172.417,audio_features,spotify:track:4YEoVkvvzx5eavtE2u5qG0,https://api.spotify.com/v1/tracks/4YEoVkvvzx5eavtE2u5qG0,https://api.spotify.com/v1/audio-analysis/4YEoVkvvzx5eavtE2u5qG0,316360.0,4.0,https://i.scdn.co/image/ab67616d0000b273294ffc8b2fd60e89bafe6bf2,2021-12-15,2021.0,False,35.0,,"'acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues'",34,142821
Boris - She is Burning [Stoner Metal/J-Rock] (2022),BORIS - She is Burning (Official Music Video),2022-11-25,0.88,295.0,Boris,She is Burning,BORIS,She is Burning,"stoner metal, j-rock",youtube,,https://www.youtube.com/watch?v=PdkcZlmwrYw,PdkcZlmwrYw,,,,,She is burning,Boris,57UHVvxFs3nvjH5rZc7xHs,,0.168,0.967,5.0,-2.495,0.0,0.143,5.85e-06,0.864,0.0736,0.2,148.284,audio_features,spotify:track:57UHVvxFs3nvjH5rZc7xHs,https://api.spotify.com/v1/tracks/57UHVvxFs3nvjH5rZc7xHs,https://api.spotify.com/v1/audio-analysis/57UHVvxFs3nvjH5rZc7xHs,221000.0,4.0,https://i.scdn.co/image/ab67616d0000b273fc92bf2a0ddd481ee2a0c60a,2022-08-12,2022.0,False,24.0,https://p.scdn.co/mp3-preview/fd3c53bece9c12365e7e628f63f1a3b9c9aa8451?cid=484c8fc1e0c54669ac770f80991a8280,'drama',52,7241
"Marietta - you've got the map backwards, matt. [Midwest Emo] (2013)","Marietta - you've got the map backwards, matt",2022-11-24,0.94,271.0,Marietta,"youve got the map backwards, matt.",Marietta,"you've got the map backwards, matt",midwest emo,youtube,,https://www.youtube.com/watch?v=7DRdps64sjk,7DRdps64sjk,,,,,"You've Got the Map Backwards, Matt",Marietta,7byFRN5ZHLK5iyabQ0nTAz,,0.337,0.313,7.0,-12.166,1.0,0.0317,0.298,0.00167,0.116,0.295,114.771,audio_features,spotify:track:7byFRN5ZHLK5iyabQ0nTAz,https://api.spotify.com/v1/tracks/7byFRN5ZHLK5iyabQ0nTAz,https://api.spotify.com/v1/audio-analysis/7byFRN5ZHLK5iyabQ0nTAz,200839.0,4.0,https://i.scdn.co/image/ab67616d0000b273f782f5b9c6c419e4fd261175,2013-11-08,2013.0,True,39.0,https://p.scdn.co/mp3-preview/4b55edaada3ba3a3e34000e38681565ece4ced7b?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative emo', 'bubblegrunge', 'diy emo', 'emo', 'midwest emo', 'philly indie'",38,32803
"Kenny Loggins - Danger Zone [Rock, 1986]",Kenny Loggins - Danger Zone (Official Video - Top Gun),2022-11-26,0.9,260.0,Kenny Loggins,Danger Zone,Kenny Loggins,Danger Zone,"rock, 1986",youtube,,https://www.youtube.com/watch?v=siwpn14IE7E,siwpn14IE7E,,,,,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,34x6hEJgGAOQvmlMql5Ige,,0.544,0.897,3.0,-6.056,0.0,0.0471,0.241,0.0,0.13,0.647,157.17,audio_features,spotify:track:34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/tracks/34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/audio-analysis/34x6hEJgGAOQvmlMql5Ige,215133.0,4.0,https://i.scdn.co/image/ab67616d0000b27319db9ac54c80a898a179f0f1,1997-03-25,1997.0,False,75.0,https://p.scdn.co/mp3-preview/f06c7fbe7584a8ac076b63d904e55d80057a9ebd?cid=484c8fc1e0c54669ac770f80991a8280,"'album rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock'",67,907396
