r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Dead Kennedys - Nazi Punks Fuck Off [Punk] (1981) (Live),Dead Kennedys - Nazi Punks Fuck Off (Live),2022-12-02,0.94,997.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Dead Kennedys - Nazi Punks Fuck Off (Live)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/kTs_Q4hEqmA?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Dead Kennedys - Nazi Punks Fuck Off (Live)""></iframe>', 'author_name': 'The Founder of Myself', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/kTs_Q4hEqmA/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@NeonTiger666'}}",Dead Kennedys,Nazi Punks Fuck Off,Dead Kennedys,Nazi Punks Fuck Off,punk,youtube,,https://www.youtube.com/watch?v=kTs_Q4hEqmA,kTs_Q4hEqmA,,,,Dead Kennedys - Nazi Punks Fuck Off (Live),The Founder of Myself,2013-06-12T20:50:54Z,PT2M15S,449454,https://i.ytimg.com/vi/kTs_Q4hEqmA/hqdefault.jpg,9968,594,"['Dead Kennedys (Musical Group)', 'Nazi Punks Fuck Off (Composition)']",449K,9.97K,594,02:15,2013-06-12,997
John Holt -- Police in Helicopter [reggae] (1983),John Holt Police in Helicopter - 'Police in Helicopter' Reggae classics,2022-12-02,0.95,590.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""John Holt Police in Helicopter - 'Police in Helicopter' Reggae classics"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/iXM8JlWeZI0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""John Holt Police in Helicopter - &#39;Police in Helicopter&#39; Reggae classics""></iframe>', 'author_name': 'theworldmusicplanet', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/iXM8JlWeZI0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@theworldmusicplanet'}}",John Holt,Police in Helicopter,John Holt Police in Helicopter,Police in Helicopter,reggae,youtube,,https://www.youtube.com/watch?v=iXM8JlWeZI0,iXM8JlWeZI0,,,,John Holt Police in Helicopter - 'Police in Helicopter' Reggae classics,theworldmusicplanet,2013-04-23T03:16:13Z,PT3M2S,146722,https://i.ytimg.com/vi/iXM8JlWeZI0/hqdefault.jpg,1946,46,"['Reggae', 'John Holt', 'Jamaica']",147K,1.95K,46,03:02,2013-04-23,590
"Exuma - Mama Loi, Papa Loi [Psychdelic Folk] (1970)","Mama Loi, Papa Loi",2022-12-03,0.94,429.0,"{'oembed': {'provider_url': 'https://www.youtube.com/', 'title': 'Mama Loi, Papa Loi', 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/CBIX4hC48dM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Mama Loi, Papa Loi""></iframe>', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'version': '1.0', 'author_name': 'Exuma - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/CBIX4hC48dM/hqdefault.jpg', 'type': 'video', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCIAa3gXcuJq9tHXM6JkKeVQ'}, 'type': 'youtube.com'}",Exuma,"Mama Loi, Papa Loi",,,psychdelic folk,youtube,,https://www.youtube.com/watch?v=CBIX4hC48dM,CBIX4hC48dM,,,,"Mama Loi, Papa Loi",Exuma - Topic,2019-05-22T10:00:48Z,PT4M35S,35529,https://i.ytimg.com/vi/CBIX4hC48dM/hqdefault.jpg,618,3,"['Exuma Exuma', 'The Obeah Man Mama Loi', 'Papa Loi']",35.5K,618,3,04:35,2019-05-22,429
Grim Fairies - Off With Her Head [Industrial/Goth] (2001),GRIM FAERIES- Off With Her Head!,2022-12-01,0.91,411.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'GRIM FAERIES- Off With Her Head!', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/AcsFOboloZE?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""GRIM FAERIES- Off With Her Head!""></iframe>', 'author_name': 'Christina the Astonishing', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/AcsFOboloZE/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@ChristinaPetro'}}",Grim Fairies,Off With Her Head,GRIM FAERIES,Off With Her Head!,"industrial, goth",youtube,,https://www.youtube.com/watch?v=AcsFOboloZE,AcsFOboloZE,,,,GRIM FAERIES- Off With Her Head!,Christina the Astonishing,2019-06-21T23:03:20Z,PT5M33S,4461,https://i.ytimg.com/vi/AcsFOboloZE/hqdefault.jpg,88,23,"['Grim Faeries', 'Curse Mackey', 'Off With Her Head']",4.46K,88,23,05:33,2019-06-21,411
Spiritworld — Committee of Buzzards [Thrash Metal] (2022),Committee of Buzzards,2022-11-29,0.9,325.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Committee of Buzzards', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/yWRCMLXKkek?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Committee of Buzzards""></iframe>', 'author_name': 'SpiritWorld - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/yWRCMLXKkek/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UChTrUX70JdPYe7WiIgUN2oQ'}}",Spiritworld,Committee of Buzzards,,,thrash metal,youtube,,https://www.youtube.com/watch?v=yWRCMLXKkek,yWRCMLXKkek,,,,Committee of Buzzards,SpiritWorld - Topic,2022-11-24T10:06:04Z,PT4M54S,3653,https://i.ytimg.com/vi/yWRCMLXKkek/hqdefault.jpg,99,0,"['SpiritWorld', 'DEATHWESTERN', 'Committee of Buzzards']",3.65K,99,0,04:54,2022-11-24,325
The French Tips -- Rearview [garage rock] (2022),The French Tips - Rearview (Official Music Video),2022-11-30,0.91,265.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The French Tips - Rearview (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/O8PrZlYLG2k?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The French Tips - Rearview (Official Music Video)""></iframe>', 'author_name': 'The French Tips', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/O8PrZlYLG2k/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@thefrenchtips3356'}}",The French Tips,Rearview,The French Tips,Rearview,garage rock,youtube,,https://www.youtube.com/watch?v=O8PrZlYLG2k,O8PrZlYLG2k,,,,The French Tips - Rearview (Official Music Video),The French Tips,2022-04-29T16:00:45Z,PT3M26S,20079,https://i.ytimg.com/vi/O8PrZlYLG2k/hqdefault.jpg,575,26,"['the french tips', 'french tips', 'rearview', 'all the rage', 'james reeves', 'boise music', 'boise', 'post punk', 'punk', 'indie rock', 'film noir', 'femme punk', 'retro', 'glam rock', 'record exchange', 'el camino', 'hot rod', 'alfred hitchcock', 'cinematography', 'music video', 'women music', 'women that rock', 'vintage', 'treefort', 'treefort music fest', 'vintage clothes', '50s', '50s hair', 'rocker hair', 'david lynch', 'sleater-kinney', 'disco', 'dance music', 'dance punk']",20.1K,575,26,03:26,2022-04-29,265
Alice In Chains - Live at the Moore - 1990 [grunge],Alice In Chains-Live At The Moore 1990 (Full Show) (In Color),2022-12-03,0.92,250.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Alice In Chains-Live At The Moore 1990 (Full Show) (In Color)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/m-G47b4r8o4?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Alice In Chains-Live At The Moore 1990 (Full Show) (In Color)""></iframe>', 'author_name': 'ThePoopyBaby', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/m-G47b4r8o4/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@thepoopybaby8160'}}",Alice In Chains,Live at the Moore - 1990,Alice In Chains,Live At The Moore 1990,grunge,youtube,,https://www.youtube.com/watch?v=m-G47b4r8o4,m-G47b4r8o4,,,,Alice In Chains-Live At The Moore 1990 (Full Show) (In Color),ThePoopyBaby,2021-03-27T17:13:04Z,PT26M37S,120665,https://i.ytimg.com/vi/m-G47b4r8o4/hqdefault.jpg,3005,248,"['layne staley', 'alice in chains', 'alice in chains (musical group)', 'alice in chains live at the moore', 'alice in chains live at the moore 1990', 'alice in chains live at the moore reaction', 'alice in chains live at the moore man in the box', 'alice in chains live in color', 'alice in chains proshot']",121K,3K,248,26:37,2021-03-27,250
"10,000 Maniacs - Because the Night (MTV Unplugged Version) [Alternative] (1993)","10,000 MANIACS ☃  Because the Night【music video】",2022-12-02,0.94,131.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '10,000 MANIACS ☃  Because the Night【music video】', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/UYZv-o01Qis?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""10,000 MANIACS ☃  Because the Night【music video】""></iframe>', 'author_name': 'samuel matthews', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/UYZv-o01Qis/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@samuelmatthews2853'}}","10,000 Maniacs",Because the Night,,,alternative,youtube,,https://www.youtube.com/watch?v=UYZv-o01Qis,UYZv-o01Qis,,,,"10,000 MANIACS ☃  Because the Night【music video】",samuel matthews,2013-12-10T12:53:34Z,PT3M51S,818634,https://i.ytimg.com/vi/UYZv-o01Qis/hqdefault.jpg,9840,555,"['10000 MANIACS ☃ Because the Night', 'Because the Night', '10000 Maniacs']",819K,9.84K,555,03:51,2013-12-10,131
"Duran Duran - Rio [New wave, 1982]",Duran Duran - Rio (Official Music Video),2022-12-04,0.88,130.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Duran Duran - Rio (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/nTizYn3-QN0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Duran Duran - Rio (Official Music Video)""></iframe>', 'author_name': 'DuranDuranVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/nTizYn3-QN0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@DuranDuranVEVO'}}",Duran Duran,Rio,Duran Duran,Rio,"new wave, 1982",youtube,,https://www.youtube.com/watch?v=nTizYn3-QN0,nTizYn3-QN0,,,,Duran Duran - Rio (Official Music Video),DuranDuranVEVO,2018-07-05T15:04:04Z,PT5M5S,9288349,https://i.ytimg.com/vi/nTizYn3-QN0/hqdefault.jpg,75054,4603,"['Duran Duran', 'WBR', 'Warner Bros. Records', 'Simon Le Bon', 'Nick Rhodes', 'John Taylor', 'Roger Taylor', 'Andy Taylor', 'Rio', 'MTV', 'Boats', 'Yachts', 'Russell Mulcahy']",9.29M,75.1K,4.6K,05:05,2018-07-05,130
SikTh -- Skies of Millennium Night [Tech Metal] (2003),SiKtH - skies of the millenium night,2022-12-01,0.92,128.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'SiKtH - skies of the millenium night', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/yaQxJtHc8Co?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""SiKtH - skies of the millenium night""></iframe>', 'author_name': 'ETcADARKNESS', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/yaQxJtHc8Co/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@ETcADARKNESS'}}",SikTh,Skies of Millennium Night,SiKtH,skies of the millenium night,tech metal,youtube,,https://www.youtube.com/watch?v=yaQxJtHc8Co,yaQxJtHc8Co,,,,SiKtH - skies of the millenium night,ETcADARKNESS,2008-07-15T20:44:16Z,PT4M43S,100060,https://i.ytimg.com/vi/yaQxJtHc8Co/hqdefault.jpg,465,70,['ETcADARKNESS'],100K,465,70,04:43,2008-07-15,128
