sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
An Alternative to Freedom,Witchcraft,Witchcraft - An Alternative to Freedom [Doom Metal] (2012),An Alternative to Freedom,An Alternative to Freedom,Witchcraft,,,0fATnWJXdt6ke5kR2klu7g,,574.0,0.328,0.738,11,-6.356,1,0.0343,9.02e-05,0.0193,0.283,0.264,132.121,audio_features,spotify:track:0fATnWJXdt6ke5kR2klu7g,https://api.spotify.com/v1/tracks/0fATnWJXdt6ke5kR2klu7g,https://api.spotify.com/v1/audio-analysis/0fATnWJXdt6ke5kR2klu7g,317600,4,https://i.scdn.co/image/ab67616d0000b273edc7a57add129d1479f4c1c8,2012-09-21,2012,False,49,https://p.scdn.co/mp3-preview/c55e27b6d77215449e4fad685f21eda79bc41113?cid=484c8fc1e0c54669ac770f80991a8280
W.I.F.I.,Wildermiss,Wildermiss - W.I.F.I. [Indie Rock] (2022),"Wildermiss - ""W.I.F.I."" (Official Music Video)",W.I.F.I.,Wildermiss,W.I.F.I.,Wildermiss,0uCZL1ykWn0VI3g08huLJ4,,412.0,0.615,0.643,10,-7.056,0,0.0407,0.0144,0.0224,0.0905,0.51,94.988,audio_features,spotify:track:0uCZL1ykWn0VI3g08huLJ4,https://api.spotify.com/v1/tracks/0uCZL1ykWn0VI3g08huLJ4,https://api.spotify.com/v1/audio-analysis/0uCZL1ykWn0VI3g08huLJ4,202843,4,https://i.scdn.co/image/ab67616d0000b273eda32601892cc971f58dcf38,2022-07-06,2022,False,31,https://p.scdn.co/mp3-preview/e4a3bf085fc101ab737dd6017ec979e3e72683db?cid=484c8fc1e0c54669ac770f80991a8280
W.I.F.I.,Wildermiss,Wildermiss - W.I.F.I. [Indie Rock] (2022),"Wildermiss - ""W.I.F.I."" (Official Music Video)",W.I.F.I.,Wildermiss,W.I.F.I.,Wildermiss,0uCZL1ykWn0VI3g08huLJ4,,412.0,0.615,0.643,10,-7.056,0,0.0407,0.0144,0.0224,0.0905,0.51,94.988,audio_features,spotify:track:0uCZL1ykWn0VI3g08huLJ4,https://api.spotify.com/v1/tracks/0uCZL1ykWn0VI3g08huLJ4,https://api.spotify.com/v1/audio-analysis/0uCZL1ykWn0VI3g08huLJ4,202843,4,https://i.scdn.co/image/ab67616d0000b273eda32601892cc971f58dcf38,2022-07-06,2022,False,31,https://p.scdn.co/mp3-preview/e4a3bf085fc101ab737dd6017ec979e3e72683db?cid=484c8fc1e0c54669ac770f80991a8280
Dopesmoker - 2022 Remastered Version,Sleep,Sleep - Dopesmoker [Stoner Metal],Dopesmoker (2022 Remastered Version),Dopesmoker,Sleep,,,0m3NuZiabJ4wl4HmXONyIP,,397.0,0.18,0.419,5,-13.268,1,0.0308,0.000127,0.7,0.0782,0.0713,95.956,audio_features,spotify:track:0m3NuZiabJ4wl4HmXONyIP,https://api.spotify.com/v1/tracks/0m3NuZiabJ4wl4HmXONyIP,https://api.spotify.com/v1/audio-analysis/0m3NuZiabJ4wl4HmXONyIP,3809027,4,https://i.scdn.co/image/ab67616d0000b27312ebc3ec10f72974ab2116e1,2022-08-26,2022,False,41,https://p.scdn.co/mp3-preview/ebbbb002f2fd9092f932868903ed9bbea8b7a90c?cid=484c8fc1e0c54669ac770f80991a8280
Dust in a Baggie,Billy Strings,Billy Strings - Dust in a baggie [Folk],Dust in a Baggie - Billy Strings,Dust in a baggie,Billy Strings,Billy Strings,Dust in a Baggie,2Lk8XTulavagQOrYqFpGB8,,392.0,0.519,0.776,7,-7.051,1,0.0309,0.252,2.92e-05,0.157,0.653,137.29,audio_features,spotify:track:2Lk8XTulavagQOrYqFpGB8,https://api.spotify.com/v1/tracks/2Lk8XTulavagQOrYqFpGB8,https://api.spotify.com/v1/audio-analysis/2Lk8XTulavagQOrYqFpGB8,174173,4,https://i.scdn.co/image/ab67616d0000b27388e576ba8eb066866bfacf39,2016-06-10,2016,False,56,https://p.scdn.co/mp3-preview/bbfa2c8dbeff75993feaf7fc5e681e9aaae4ee24?cid=484c8fc1e0c54669ac770f80991a8280
Dust in a Baggie,Billy Strings,Billy Strings - Dust in a baggie [Folk],Dust in a Baggie - Billy Strings,Dust in a baggie,Billy Strings,Billy Strings,Dust in a Baggie,2Lk8XTulavagQOrYqFpGB8,,392.0,0.519,0.776,7,-7.051,1,0.0309,0.252,2.92e-05,0.157,0.653,137.29,audio_features,spotify:track:2Lk8XTulavagQOrYqFpGB8,https://api.spotify.com/v1/tracks/2Lk8XTulavagQOrYqFpGB8,https://api.spotify.com/v1/audio-analysis/2Lk8XTulavagQOrYqFpGB8,174173,4,https://i.scdn.co/image/ab67616d0000b27388e576ba8eb066866bfacf39,2016-06-10,2016,False,56,https://p.scdn.co/mp3-preview/bbfa2c8dbeff75993feaf7fc5e681e9aaae4ee24?cid=484c8fc1e0c54669ac770f80991a8280
Eastbound and North,Niwa Nova,Gloam - Eastborne [Post-Rock / Indie / Shoegaze] (2022),Eastbourne,Eastborne,Gloam,,,3ZoAuHnyRnb4X0HBfyYGIR,,264.0,0.268,0.016,7,-34.716,0,0.0379,0.994,0.911,0.145,0.125,81.92,audio_features,spotify:track:3ZoAuHnyRnb4X0HBfyYGIR,https://api.spotify.com/v1/tracks/3ZoAuHnyRnb4X0HBfyYGIR,https://api.spotify.com/v1/audio-analysis/3ZoAuHnyRnb4X0HBfyYGIR,174681,5,https://i.scdn.co/image/ab67616d0000b273c3f8fa8389482f55651f4b85,2020-11-20,2020,False,44,https://p.scdn.co/mp3-preview/61bb825770579be7c43dfc5cb50635de7d426722?cid=484c8fc1e0c54669ac770f80991a8280
Utility Myth,Shake the Baby Til the Love Comes Out,Shake the Baby Til the Love Comes Out -- Utility Myth (Live) [Math Rock / Instrumental] (2017),Shake the Baby Til the Love Comes Out - Utility Myth - Live at the Anthill,Utility Myth,Shake the Baby Til the Love Comes Out,Utility Myth - Live at the Anthill,Shake the Baby Til the Love Comes Out,6WLTKololTh2mazWbveqh1,,260.0,0.37,0.967,11,-5.546,0,0.352,0.0121,0.884,0.403,0.181,113.617,audio_features,spotify:track:6WLTKololTh2mazWbveqh1,https://api.spotify.com/v1/tracks/6WLTKololTh2mazWbveqh1,https://api.spotify.com/v1/audio-analysis/6WLTKololTh2mazWbveqh1,220148,4,https://i.scdn.co/image/ab67616d0000b2731bac98b98c5f3c47918d02d2,2019-12-27,2019,False,2,https://p.scdn.co/mp3-preview/75380574ca6a4096aea44bffed33606cfd0b2ad4?cid=484c8fc1e0c54669ac770f80991a8280
Shake Ya Ass,Mystikal,Shake the Baby Til the Love Comes Out -- Utility Myth (Live) [Math Rock / Instrumental] (2017),Shake the Baby Til the Love Comes Out - Utility Myth - Live at the Anthill,Utility Myth,Shake the Baby Til the Love Comes Out,Utility Myth - Live at the Anthill,Shake the Baby Til the Love Comes Out,1jRzdY7oUBOhrylNtiMtBD,,260.0,0.914,0.607,7,-5.658,1,0.32,0.0626,0.0,0.0515,0.666,98.054,audio_features,spotify:track:1jRzdY7oUBOhrylNtiMtBD,https://api.spotify.com/v1/tracks/1jRzdY7oUBOhrylNtiMtBD,https://api.spotify.com/v1/audio-analysis/1jRzdY7oUBOhrylNtiMtBD,256973,4,https://i.scdn.co/image/ab67616d0000b27379ebbb60d2f3bc00bf39475c,2000-09-26,2000,True,57,https://p.scdn.co/mp3-preview/c5d61e6ad54d4c32a17e19e5bd390c53423191ee?cid=484c8fc1e0c54669ac770f80991a8280
Full Circle,The Pom-Poms,The Pom-Poms - Full Circle [Alternative/Synth-pop] (2018),Full Circle,Full Circle,The Pom-Poms,,,7GSfkeT2OcsPln1L8onHXm,,242.0,0.706,0.802,5,-8.375,0,0.0679,0.0543,0.315,0.163,0.488,137.027,audio_features,spotify:track:7GSfkeT2OcsPln1L8onHXm,https://api.spotify.com/v1/tracks/7GSfkeT2OcsPln1L8onHXm,https://api.spotify.com/v1/audio-analysis/7GSfkeT2OcsPln1L8onHXm,221496,4,https://i.scdn.co/image/ab67616d0000b273788ef20d2b3def556b5ad5b2,2018-09-28,2018,True,47,https://p.scdn.co/mp3-preview/3e118352cfab75d904878105f28c14c0c114f6c4?cid=484c8fc1e0c54669ac770f80991a8280
Black Breath,Repulsion,"Repulsion - Black Breath [death/thrash metal/grindcore, USA] (1989)",Black Breath,Black Breath,Repulsion,,,1C2uL5Zc9J3USenpEw5VbJ,,229.0,0.404,0.998,8,-1.698,1,0.136,2.36e-06,0.863,0.0586,0.105,115.339,audio_features,spotify:track:1C2uL5Zc9J3USenpEw5VbJ,https://api.spotify.com/v1/tracks/1C2uL5Zc9J3USenpEw5VbJ,https://api.spotify.com/v1/audio-analysis/1C2uL5Zc9J3USenpEw5VbJ,136067,4,https://i.scdn.co/image/ab67616d0000b273505deb74491880b010891985,2003-02-04,2003,False,30,https://p.scdn.co/mp3-preview/d0a69cbd80137b95072a43747d3e847afdb67ffc?cid=484c8fc1e0c54669ac770f80991a8280
