sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
The Kids Aren't Alright,The Offspring,The Offspring - The Kids Aren't Alright [punk rock] (1998),The Offspring - The Kids Aren't Alright (Official Music Video),The Kids Arent Alright,The Offspring,The Kids Arent Alright,The Offspring,4EchqUKQ3qAQuRNKmeIpnf,,2740.0,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,audio_features,spotify:track:4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/tracks/4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/audio-analysis/4EchqUKQ3qAQuRNKmeIpnf,180160,4,https://i.scdn.co/image/ab67616d0000b273cbd2ee7dff77bfb2b5f0af52,1998-11-16,1998,False,78,
The Kids Aren't Alright,The Offspring,The Offspring - The Kids Aren't Alright [punk rock] (1998),The Offspring - The Kids Aren't Alright (Official Music Video),The Kids Arent Alright,The Offspring,The Kids Arent Alright,The Offspring,4EchqUKQ3qAQuRNKmeIpnf,,2740.0,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,audio_features,spotify:track:4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/tracks/4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/audio-analysis/4EchqUKQ3qAQuRNKmeIpnf,180160,4,https://i.scdn.co/image/ab67616d0000b273cbd2ee7dff77bfb2b5f0af52,1998-11-16,1998,False,78,
Tornado Of Souls - Remastered 2004,Megadeth,Megadeth - Tornado of Souls [Thrash Metal],Tornado Of Souls,Tornado of Souls,Megadeth,,,4E5xVW505akJX0wcKj8Mpd,,1170.0,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,audio_features,spotify:track:4E5xVW505akJX0wcKj8Mpd,https://api.spotify.com/v1/tracks/4E5xVW505akJX0wcKj8Mpd,https://api.spotify.com/v1/audio-analysis/4E5xVW505akJX0wcKj8Mpd,319267,4,https://i.scdn.co/image/ab67616d0000b273be9fa5a89479b6af481938a0,1990-10-04,1990,False,65,
Go Dig My Grave,Lankum,Lankum -- Go Dig My Grave [Irish doom folk] (2023),Lankum - Go Dig My Grave (Official Video),Go Dig My Grave,Lankum,Go Dig My Grave,Lankum,5FBto2Mh2gVkGWV0mRh0hg,,871.0,0.246,0.148,0,-9.08,1,0.0375,0.0352,0.00177,0.164,0.0326,138.586,audio_features,spotify:track:5FBto2Mh2gVkGWV0mRh0hg,https://api.spotify.com/v1/tracks/5FBto2Mh2gVkGWV0mRh0hg,https://api.spotify.com/v1/audio-analysis/5FBto2Mh2gVkGWV0mRh0hg,518747,4,https://i.scdn.co/image/ab67616d0000b27329130a4a0249f801b5a7dcc7,2023-01-31,2023,False,0,https://p.scdn.co/mp3-preview/c64bdf962e386e6919d0d9210f7b2ca205530819?cid=484c8fc1e0c54669ac770f80991a8280
Go Dig My Grave,Lankum,Lankum -- Go Dig My Grave [Irish doom folk] (2023),Lankum - Go Dig My Grave (Official Video),Go Dig My Grave,Lankum,Go Dig My Grave,Lankum,5FBto2Mh2gVkGWV0mRh0hg,,871.0,0.246,0.148,0,-9.08,1,0.0375,0.0352,0.00177,0.164,0.0326,138.586,audio_features,spotify:track:5FBto2Mh2gVkGWV0mRh0hg,https://api.spotify.com/v1/tracks/5FBto2Mh2gVkGWV0mRh0hg,https://api.spotify.com/v1/audio-analysis/5FBto2Mh2gVkGWV0mRh0hg,518747,4,https://i.scdn.co/image/ab67616d0000b27329130a4a0249f801b5a7dcc7,2023-01-31,2023,False,0,https://p.scdn.co/mp3-preview/c64bdf962e386e6919d0d9210f7b2ca205530819?cid=484c8fc1e0c54669ac770f80991a8280
Doors of Dismay,Milk for the Angry,Milk for the Angry - Doors of Dismay [Psychedelic Pop/Garage Pop] (2023),Milk For The Angry - Doors of Dismay (OFFICIAL VIDEO),Doors of Dismay,Milk for the Angry,Doors of Dismay,Milk For The Angry,6cEIDN0AXM2DbVByEyyYPY,,474.0,0.396,0.613,7,-7.101,1,0.031,0.336,1.61e-06,0.111,0.308,174.37,audio_features,spotify:track:6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/tracks/6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/audio-analysis/6cEIDN0AXM2DbVByEyyYPY,208486,4,https://i.scdn.co/image/ab67616d0000b27386ae7c9cab8ae8feb9434f54,2023-01-27,2023,False,9,https://p.scdn.co/mp3-preview/11083f758efaba36bcd99494abba0f941c223d10?cid=484c8fc1e0c54669ac770f80991a8280
Doors of Dismay,Milk for the Angry,Milk for the Angry - Doors of Dismay [Psychedelic Pop/Garage Pop] (2023),Milk For The Angry - Doors of Dismay (OFFICIAL VIDEO),Doors of Dismay,Milk for the Angry,Doors of Dismay,Milk For The Angry,6cEIDN0AXM2DbVByEyyYPY,,474.0,0.396,0.613,7,-7.101,1,0.031,0.336,1.61e-06,0.111,0.308,174.37,audio_features,spotify:track:6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/tracks/6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/audio-analysis/6cEIDN0AXM2DbVByEyyYPY,208486,4,https://i.scdn.co/image/ab67616d0000b27386ae7c9cab8ae8feb9434f54,2023-01-27,2023,False,9,https://p.scdn.co/mp3-preview/11083f758efaba36bcd99494abba0f941c223d10?cid=484c8fc1e0c54669ac770f80991a8280
DVP,PUP,PUP - DVP [Post-Hardcore],PUP - DVP (Official Video),DVP,PUP,DVP,PUP,0QpST3fcy7z1xcdFGFTk3D,,431.0,0.362,0.997,6,-1.225,1,0.0997,0.00442,3.43e-06,0.328,0.228,147.955,audio_features,spotify:track:0QpST3fcy7z1xcdFGFTk3D,https://api.spotify.com/v1/tracks/0QpST3fcy7z1xcdFGFTk3D,https://api.spotify.com/v1/audio-analysis/0QpST3fcy7z1xcdFGFTk3D,148893,4,https://i.scdn.co/image/ab67616d0000b273b76979e6f2a0eb34cb0f3e8a,2016-05-27,2016,False,53,https://p.scdn.co/mp3-preview/6cc73d0e8d94977c60709cf1709734bb142f6498?cid=484c8fc1e0c54669ac770f80991a8280
DVP,PUP,PUP - DVP [Post-Hardcore],PUP - DVP (Official Video),DVP,PUP,DVP,PUP,0QpST3fcy7z1xcdFGFTk3D,,431.0,0.362,0.997,6,-1.225,1,0.0997,0.00442,3.43e-06,0.328,0.228,147.955,audio_features,spotify:track:0QpST3fcy7z1xcdFGFTk3D,https://api.spotify.com/v1/tracks/0QpST3fcy7z1xcdFGFTk3D,https://api.spotify.com/v1/audio-analysis/0QpST3fcy7z1xcdFGFTk3D,148893,4,https://i.scdn.co/image/ab67616d0000b273b76979e6f2a0eb34cb0f3e8a,2016-05-27,2016,False,53,https://p.scdn.co/mp3-preview/6cc73d0e8d94977c60709cf1709734bb142f6498?cid=484c8fc1e0c54669ac770f80991a8280
Caroi,Baiuca,"Baiuca, Xosé Lois Romero and Aliboria - Caroi [ Galician Folk ] (2021)","Baiuca, Xosé Lois Romero y Aliboria - ""Caroi"" (Un país para escucharlo)",Caroi,"Baiuca, Xosé Lois Romero and Aliboria",Caroi,"Baiuca, Xosé Lois Romero y Aliboria",0exn03hPekaqYqmwSMmcIr,,384.0,0.685,0.871,2,-7.316,1,0.0387,0.00477,0.493,0.0916,0.324,123.003,audio_features,spotify:track:0exn03hPekaqYqmwSMmcIr,https://api.spotify.com/v1/tracks/0exn03hPekaqYqmwSMmcIr,https://api.spotify.com/v1/audio-analysis/0exn03hPekaqYqmwSMmcIr,215435,3,https://i.scdn.co/image/ab67616d0000b273799692e2d1811090579cf5d8,2019-02-13,2019,False,26,https://p.scdn.co/mp3-preview/994751fea7b79acde726cd3963743106a69ffab6?cid=484c8fc1e0c54669ac770f80991a8280
