sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Trailer Trash,Modest Mouse,"Trailer Trash - Modest Mouse [Indie Rock] Happy 25th Anniversary to the album the Lonesome Crowded West, released November 18th 1997",Modest Mouse - Trailer Trash,Modest Mouse,Trailer Trash,Trailer Trash,Modest Mouse,3GcRZ1Q9Q6NIeDNw3MVAWS,,608.0,0.488,0.628,7,-4.579,1,0.0348,0.0783,0.00519,0.0618,0.715,164.011,audio_features,spotify:track:3GcRZ1Q9Q6NIeDNw3MVAWS,https://api.spotify.com/v1/tracks/3GcRZ1Q9Q6NIeDNw3MVAWS,https://api.spotify.com/v1/audio-analysis/3GcRZ1Q9Q6NIeDNw3MVAWS,349600,4,https://i.scdn.co/image/ab67616d0000b2736d36f5f881bb591a529e259b,1997-11-18,1997,False,47,
Trailer Trash,Modest Mouse,"Trailer Trash - Modest Mouse [Indie Rock] Happy 25th Anniversary to the album the Lonesome Crowded West, released November 18th 1997",Modest Mouse - Trailer Trash,Modest Mouse,Trailer Trash,Trailer Trash,Modest Mouse,3GcRZ1Q9Q6NIeDNw3MVAWS,,608.0,0.488,0.628,7,-4.579,1,0.0348,0.0783,0.00519,0.0618,0.715,164.011,audio_features,spotify:track:3GcRZ1Q9Q6NIeDNw3MVAWS,https://api.spotify.com/v1/tracks/3GcRZ1Q9Q6NIeDNw3MVAWS,https://api.spotify.com/v1/audio-analysis/3GcRZ1Q9Q6NIeDNw3MVAWS,349600,4,https://i.scdn.co/image/ab67616d0000b2736d36f5f881bb591a529e259b,1997-11-18,1997,False,47,
Violet,Hole,Hole - Violet [Grunge] (1994),Hole - Violet,Violet,Hole,Violet,Hole,6CHENx8iqzMwavTIz8s0gm,,526.0,0.287,0.78,7,-6.493,1,0.0469,0.049,3.71e-05,0.184,0.383,167.278,audio_features,spotify:track:6CHENx8iqzMwavTIz8s0gm,https://api.spotify.com/v1/tracks/6CHENx8iqzMwavTIz8s0gm,https://api.spotify.com/v1/audio-analysis/6CHENx8iqzMwavTIz8s0gm,204933,4,https://i.scdn.co/image/ab67616d0000b273be245e5b673371e6f95b19e2,1994-01-01,1994,False,62,
Violet,Hole,Hole - Violet [Grunge] (1994),Hole - Violet,Violet,Hole,Violet,Hole,6CHENx8iqzMwavTIz8s0gm,,526.0,0.287,0.78,7,-6.493,1,0.0469,0.049,3.71e-05,0.184,0.383,167.278,audio_features,spotify:track:6CHENx8iqzMwavTIz8s0gm,https://api.spotify.com/v1/tracks/6CHENx8iqzMwavTIz8s0gm,https://api.spotify.com/v1/audio-analysis/6CHENx8iqzMwavTIz8s0gm,204933,4,https://i.scdn.co/image/ab67616d0000b273be245e5b673371e6f95b19e2,1994-01-01,1994,False,62,
Behind Closed Doors,Wormrot,Wormrot - Behind Closed Doors [Grindcore] (2022),Wormrot - Behind Closed Doors (Official Video),Behind Closed Doors,Wormrot,Behind Closed Doors,Wormrot,5iVgRNeNZI1XKdbJMhRiCK,,320.0,0.278,0.946,1,-4.901,1,0.143,1.9e-05,0.141,0.698,0.199,107.922,audio_features,spotify:track:5iVgRNeNZI1XKdbJMhRiCK,https://api.spotify.com/v1/tracks/5iVgRNeNZI1XKdbJMhRiCK,https://api.spotify.com/v1/audio-analysis/5iVgRNeNZI1XKdbJMhRiCK,87787,3,https://i.scdn.co/image/ab67616d0000b27306f0de93513a76d400114e9f,2022-07-08,2022,True,35,https://p.scdn.co/mp3-preview/64065af3492cf36e092d2b2b3cab38b3fb91c7cd?cid=484c8fc1e0c54669ac770f80991a8280
Behind Closed Doors,Wormrot,Wormrot - Behind Closed Doors [Grindcore] (2022),Wormrot - Behind Closed Doors (Official Video),Behind Closed Doors,Wormrot,Behind Closed Doors,Wormrot,5iVgRNeNZI1XKdbJMhRiCK,,320.0,0.278,0.946,1,-4.901,1,0.143,1.9e-05,0.141,0.698,0.199,107.922,audio_features,spotify:track:5iVgRNeNZI1XKdbJMhRiCK,https://api.spotify.com/v1/tracks/5iVgRNeNZI1XKdbJMhRiCK,https://api.spotify.com/v1/audio-analysis/5iVgRNeNZI1XKdbJMhRiCK,87787,3,https://i.scdn.co/image/ab67616d0000b27306f0de93513a76d400114e9f,2022-07-08,2022,True,35,https://p.scdn.co/mp3-preview/64065af3492cf36e092d2b2b3cab38b3fb91c7cd?cid=484c8fc1e0c54669ac770f80991a8280
The Hunt,Ahab,Ahab - The Hunt [Funeral Doom Metal] (2006),Ahab - The Hunt,The Hunt,Ahab,The Hunt,Ahab,0LZg0zQQ2ubZVw29OMdYaD,,273.0,0.116,0.526,7,-10.629,1,0.0369,0.00177,0.923,0.0875,0.0732,90.026,audio_features,spotify:track:0LZg0zQQ2ubZVw29OMdYaD,https://api.spotify.com/v1/tracks/0LZg0zQQ2ubZVw29OMdYaD,https://api.spotify.com/v1/audio-analysis/0LZg0zQQ2ubZVw29OMdYaD,673160,4,https://i.scdn.co/image/ab67616d0000b2738f048e88aeb1a9abf9a24e79,2006-01-01,2006,False,20,
The Hunt,Ahab,Ahab - The Hunt [Funeral Doom Metal] (2006),Ahab - The Hunt,The Hunt,Ahab,The Hunt,Ahab,0LZg0zQQ2ubZVw29OMdYaD,,273.0,0.116,0.526,7,-10.629,1,0.0369,0.00177,0.923,0.0875,0.0732,90.026,audio_features,spotify:track:0LZg0zQQ2ubZVw29OMdYaD,https://api.spotify.com/v1/tracks/0LZg0zQQ2ubZVw29OMdYaD,https://api.spotify.com/v1/audio-analysis/0LZg0zQQ2ubZVw29OMdYaD,673160,4,https://i.scdn.co/image/ab67616d0000b2738f048e88aeb1a9abf9a24e79,2006-01-01,2006,False,20,
悲しくてやりきれない,Akiko Yano,"矢野顕子 Akiko Yano - 悲しくてやりきれない [Synth Pop, City Pop] (1982)",矢野顕子 Akiko Yano - 悲しくてやりきれない (1982),悲しくてやりきれない,矢野顕子 Akiko Yano,悲しくてやりきれない,矢野顕子 Akiko Yano,5LNXqSv3tgsalw5xzesoMx,,251.0,0.75,0.817,0,-8.078,1,0.0369,0.0914,0.546,0.0762,0.749,115.975,audio_features,spotify:track:5LNXqSv3tgsalw5xzesoMx,https://api.spotify.com/v1/tracks/5LNXqSv3tgsalw5xzesoMx,https://api.spotify.com/v1/audio-analysis/5LNXqSv3tgsalw5xzesoMx,294973,4,https://i.scdn.co/image/ab67616d0000b2735b9d94fdc8c1b5a87c28e0ff,2015-09-16,2015,False,3,https://p.scdn.co/mp3-preview/dda7247401b941898fe164869ca3932659ac50a0?cid=484c8fc1e0c54669ac770f80991a8280
悲しくてやりきれない,Akiko Yano,"矢野顕子 Akiko Yano - 悲しくてやりきれない [Synth Pop, City Pop] (1982)",矢野顕子 Akiko Yano - 悲しくてやりきれない (1982),悲しくてやりきれない,矢野顕子 Akiko Yano,悲しくてやりきれない,矢野顕子 Akiko Yano,5LNXqSv3tgsalw5xzesoMx,,251.0,0.75,0.817,0,-8.078,1,0.0369,0.0914,0.546,0.0762,0.749,115.975,audio_features,spotify:track:5LNXqSv3tgsalw5xzesoMx,https://api.spotify.com/v1/tracks/5LNXqSv3tgsalw5xzesoMx,https://api.spotify.com/v1/audio-analysis/5LNXqSv3tgsalw5xzesoMx,294973,4,https://i.scdn.co/image/ab67616d0000b2735b9d94fdc8c1b5a87c28e0ff,2015-09-16,2015,False,3,https://p.scdn.co/mp3-preview/dda7247401b941898fe164869ca3932659ac50a0?cid=484c8fc1e0c54669ac770f80991a8280
