sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Institutionalized,Suicidal Tendencies,Suicidal Tendencies - Institutionalized [West Coast Punk] 1983 All he wanted was a Pepsi... just one Pepsi.,"Suicidal Tendencies - ""Institutionalized"" Frontier Records - Official Music Video",Institutionalized,Suicidal Tendencies,Institutionalized,Suicidal Tendencies,7G83ZwD2msTtFaBQExc8QB,,6586.0,0.358,0.804,0,-8.534,1,0.302,0.0404,0.0,0.111,0.625,91.842,audio_features,spotify:track:7G83ZwD2msTtFaBQExc8QB,https://api.spotify.com/v1/tracks/7G83ZwD2msTtFaBQExc8QB,https://api.spotify.com/v1/audio-analysis/7G83ZwD2msTtFaBQExc8QB,229960,3,https://i.scdn.co/image/ab67616d0000b273ff66248fdc73fb872acf7087,1983-01-01,1983,False,55,https://p.scdn.co/mp3-preview/11071ccc17ac69d016b6f652c36a3331af7c2711?cid=484c8fc1e0c54669ac770f80991a8280
Institutionalized,Suicidal Tendencies,Suicidal Tendencies - Institutionalized [West Coast Punk] 1983 All he wanted was a Pepsi... just one Pepsi.,"Suicidal Tendencies - ""Institutionalized"" Frontier Records - Official Music Video",Institutionalized,Suicidal Tendencies,Institutionalized,Suicidal Tendencies,7G83ZwD2msTtFaBQExc8QB,,6586.0,0.358,0.804,0,-8.534,1,0.302,0.0404,0.0,0.111,0.625,91.842,audio_features,spotify:track:7G83ZwD2msTtFaBQExc8QB,https://api.spotify.com/v1/tracks/7G83ZwD2msTtFaBQExc8QB,https://api.spotify.com/v1/audio-analysis/7G83ZwD2msTtFaBQExc8QB,229960,3,https://i.scdn.co/image/ab67616d0000b273ff66248fdc73fb872acf7087,1983-01-01,1983,False,55,https://p.scdn.co/mp3-preview/11071ccc17ac69d016b6f652c36a3331af7c2711?cid=484c8fc1e0c54669ac770f80991a8280
Fully In,Conor Ryan Hennessy,Conor Ryan Hennessy -- East Palestine Ohio [indie folk] (2023),East Palestine Ohio,East Palestine Ohio,Conor Ryan Hennessy,,,5tacNDikpLI1de8FgEyHrn,,625.0,0.664,0.247,4,-10.425,1,0.0421,0.878,0.0,0.365,0.518,111.509,audio_features,spotify:track:5tacNDikpLI1de8FgEyHrn,https://api.spotify.com/v1/tracks/5tacNDikpLI1de8FgEyHrn,https://api.spotify.com/v1/audio-analysis/5tacNDikpLI1de8FgEyHrn,166949,4,https://i.scdn.co/image/ab67616d0000b27348759e72fa551749cbf72247,2016-05-18,2016,False,0,https://p.scdn.co/mp3-preview/afb8c12d1698a15bbdc72b2c4f7b34a41793be8c?cid=484c8fc1e0c54669ac770f80991a8280
Desaparecer,Generacion Suicida,Generación Suicida - Desaparecer [Punk] (2021),Generación Suicida - Desaparecer (Live on KEXP),Desaparecer,Generación Suicida,Desaparecer,Generación Suicida,1F6F39GpSjJG7ZZ966Vbrk,,528.0,0.272,0.89,9,-5.24,0,0.0347,4.04e-05,0.787,0.0725,0.439,144.164,audio_features,spotify:track:1F6F39GpSjJG7ZZ966Vbrk,https://api.spotify.com/v1/tracks/1F6F39GpSjJG7ZZ966Vbrk,https://api.spotify.com/v1/audio-analysis/1F6F39GpSjJG7ZZ966Vbrk,201995,4,https://i.scdn.co/image/ab67616d0000b273b00e201ff7cb7aa244423607,2017-07-14,2017,False,27,https://p.scdn.co/mp3-preview/2b754a48f35a18e739a8843186107c17c0695a0b?cid=484c8fc1e0c54669ac770f80991a8280
Desaparecer,Generacion Suicida,Generación Suicida - Desaparecer [Punk] (2021),Generación Suicida - Desaparecer (Live on KEXP),Desaparecer,Generación Suicida,Desaparecer,Generación Suicida,1F6F39GpSjJG7ZZ966Vbrk,,528.0,0.272,0.89,9,-5.24,0,0.0347,4.04e-05,0.787,0.0725,0.439,144.164,audio_features,spotify:track:1F6F39GpSjJG7ZZ966Vbrk,https://api.spotify.com/v1/tracks/1F6F39GpSjJG7ZZ966Vbrk,https://api.spotify.com/v1/audio-analysis/1F6F39GpSjJG7ZZ966Vbrk,201995,4,https://i.scdn.co/image/ab67616d0000b273b00e201ff7cb7aa244423607,2017-07-14,2017,False,27,https://p.scdn.co/mp3-preview/2b754a48f35a18e739a8843186107c17c0695a0b?cid=484c8fc1e0c54669ac770f80991a8280
Tsugaru Burst,Exyz,SENZO - Tsugaru Burst [Shamisen] (2022),Tsugaru Burst,Tsugaru Burst,SENZO,,,3o4PFjUBqS6lnkXcBBQS62,,509.0,0.563,0.974,2,-2.268,1,0.0471,0.000174,0.935,0.558,0.453,172.015,audio_features,spotify:track:3o4PFjUBqS6lnkXcBBQS62,https://api.spotify.com/v1/tracks/3o4PFjUBqS6lnkXcBBQS62,https://api.spotify.com/v1/audio-analysis/3o4PFjUBqS6lnkXcBBQS62,136744,4,https://i.scdn.co/image/ab67616d0000b273d4f2c75be9fd2d7ca9d57079,2021-10-08,2021,False,32,https://p.scdn.co/mp3-preview/d8fb155ef7abb92dc7bff0b7df8a736f55c01eea?cid=484c8fc1e0c54669ac770f80991a8280
Building Steam With A Grain Of Salt,DJ Shadow,DJ Shadow - Building Steam With A Grain Of Salt (1996) [Trip-Hop],Building Steam With A Grain Of Salt,Building Steam With A Grain Of Salt,DJ Shadow,,,4Ms0GKHCtr5Lpg4dKOhO2I,,415.0,0.613,0.831,8,-9.187,1,0.0281,0.388,0.95,0.0865,0.488,164.817,audio_features,spotify:track:4Ms0GKHCtr5Lpg4dKOhO2I,https://api.spotify.com/v1/tracks/4Ms0GKHCtr5Lpg4dKOhO2I,https://api.spotify.com/v1/audio-analysis/4Ms0GKHCtr5Lpg4dKOhO2I,399027,4,https://i.scdn.co/image/ab67616d0000b273562c2a3b1fc1b35c5d9dbe20,1996-01-01,1996,True,47,https://p.scdn.co/mp3-preview/5085ae1d7598f490b27016690750d52418448aa7?cid=484c8fc1e0c54669ac770f80991a8280
For A Brief Moment,Sleeping Village,Sleeping Village - For A Brief Moment [ Doom / Experimental Rock ] (2022),Sleeping Village - For A Brief Moment (Official Music Video),For A Brief Moment,Sleeping Village,For A Brief Moment,Sleeping Village,6fKJtCvIA7gQkhqJRhtCpQ,,366.0,0.281,0.614,9,-9.272,1,0.053,0.0247,0.681,0.0919,0.059,108.064,audio_features,spotify:track:6fKJtCvIA7gQkhqJRhtCpQ,https://api.spotify.com/v1/tracks/6fKJtCvIA7gQkhqJRhtCpQ,https://api.spotify.com/v1/audio-analysis/6fKJtCvIA7gQkhqJRhtCpQ,346290,3,https://i.scdn.co/image/ab67616d0000b273774ed072b3cd3b313b779d37,2022-11-16,2022,False,5,https://p.scdn.co/mp3-preview/204ddf5e9ab5db687d541b1960d2445d5ec66dfb?cid=484c8fc1e0c54669ac770f80991a8280
For A Brief Moment,Sleeping Village,Sleeping Village - For A Brief Moment [ Doom / Experimental Rock ] (2022),Sleeping Village - For A Brief Moment (Official Music Video),For A Brief Moment,Sleeping Village,For A Brief Moment,Sleeping Village,6fKJtCvIA7gQkhqJRhtCpQ,,366.0,0.281,0.614,9,-9.272,1,0.053,0.0247,0.681,0.0919,0.059,108.064,audio_features,spotify:track:6fKJtCvIA7gQkhqJRhtCpQ,https://api.spotify.com/v1/tracks/6fKJtCvIA7gQkhqJRhtCpQ,https://api.spotify.com/v1/audio-analysis/6fKJtCvIA7gQkhqJRhtCpQ,346290,3,https://i.scdn.co/image/ab67616d0000b273774ed072b3cd3b313b779d37,2022-11-16,2022,False,5,https://p.scdn.co/mp3-preview/204ddf5e9ab5db687d541b1960d2445d5ec66dfb?cid=484c8fc1e0c54669ac770f80991a8280
American Jesus,Bad Religion,Bad Religion - American Jesus [Hard Rock],American Jesus,American Jesus,Bad Religion,,,5TZn3LQSWwVPnBlPgFKb54,,268.0,0.404,0.985,0,-4.173,1,0.0491,0.00238,0.0,0.192,0.697,181.406,audio_features,spotify:track:5TZn3LQSWwVPnBlPgFKb54,https://api.spotify.com/v1/tracks/5TZn3LQSWwVPnBlPgFKb54,https://api.spotify.com/v1/audio-analysis/5TZn3LQSWwVPnBlPgFKb54,197667,4,https://i.scdn.co/image/ab67616d0000b27304047acfa8e18bcc64832359,1993-09-21,1993,False,57,https://p.scdn.co/mp3-preview/cb96f4d29a5df44c50c6a5a338f5a96622467864?cid=484c8fc1e0c54669ac770f80991a8280
