sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Mistadobalina,Del The Funky Homosapien,Del tha Funky Homosapien - Mistadobalina [Hip Hop],Del tha Funky Homosapien - Mistadobalina (original),Mistadobalina,Del tha Funky Homosapien,Mistadobalina,Del tha Funky Homosapien,0KQd3QY1Y8zC2rfO4ZBQRC,,979.0,0.85,0.797,10,-7.429,0,0.136,0.0964,8.38e-06,0.34,0.63,99.615,audio_features,spotify:track:0KQd3QY1Y8zC2rfO4ZBQRC,https://api.spotify.com/v1/tracks/0KQd3QY1Y8zC2rfO4ZBQRC,https://api.spotify.com/v1/audio-analysis/0KQd3QY1Y8zC2rfO4ZBQRC,260307,4,https://i.scdn.co/image/ab67616d0000b27310e59be9fca1f647161108db,2004-02-10,2004,False,55,https://p.scdn.co/mp3-preview/c3d67303ca21798305c6424de6d3e4550a84f31e?cid=484c8fc1e0c54669ac770f80991a8280
Mistadobalina,Del The Funky Homosapien,Del tha Funky Homosapien - Mistadobalina [Hip Hop],Del tha Funky Homosapien - Mistadobalina (original),Mistadobalina,Del tha Funky Homosapien,Mistadobalina,Del tha Funky Homosapien,0KQd3QY1Y8zC2rfO4ZBQRC,,979.0,0.85,0.797,10,-7.429,0,0.136,0.0964,8.38e-06,0.34,0.63,99.615,audio_features,spotify:track:0KQd3QY1Y8zC2rfO4ZBQRC,https://api.spotify.com/v1/tracks/0KQd3QY1Y8zC2rfO4ZBQRC,https://api.spotify.com/v1/audio-analysis/0KQd3QY1Y8zC2rfO4ZBQRC,260307,4,https://i.scdn.co/image/ab67616d0000b27310e59be9fca1f647161108db,2004-02-10,2004,False,55,https://p.scdn.co/mp3-preview/c3d67303ca21798305c6424de6d3e4550a84f31e?cid=484c8fc1e0c54669ac770f80991a8280
Hot Blooded,New Constellations,New Constellations -- Hot Blooded [Nu wave vapor] (2022),New Constellations - Hot Blooded (Official Music Video),Hot Blooded,New Constellations,Hot Blooded,New Constellations,6BI2GDwlQV32JZLgYPMlFM,,544.0,0.626,0.523,1,-8.49,0,0.0304,0.00356,0.0036,0.169,0.23,99.893,audio_features,spotify:track:6BI2GDwlQV32JZLgYPMlFM,https://api.spotify.com/v1/tracks/6BI2GDwlQV32JZLgYPMlFM,https://api.spotify.com/v1/audio-analysis/6BI2GDwlQV32JZLgYPMlFM,287000,4,https://i.scdn.co/image/ab67616d0000b273f4575614e55b7a8e577eb047,2021-01-01,2021,False,62,https://p.scdn.co/mp3-preview/38bf99a01af7d72c774eafe06357514549495929?cid=484c8fc1e0c54669ac770f80991a8280
Hot Blooded,New Constellations,New Constellations -- Hot Blooded [Nu wave vapor] (2022),New Constellations - Hot Blooded (Official Music Video),Hot Blooded,New Constellations,Hot Blooded,New Constellations,6BI2GDwlQV32JZLgYPMlFM,,544.0,0.626,0.523,1,-8.49,0,0.0304,0.00356,0.0036,0.169,0.23,99.893,audio_features,spotify:track:6BI2GDwlQV32JZLgYPMlFM,https://api.spotify.com/v1/tracks/6BI2GDwlQV32JZLgYPMlFM,https://api.spotify.com/v1/audio-analysis/6BI2GDwlQV32JZLgYPMlFM,287000,4,https://i.scdn.co/image/ab67616d0000b273f4575614e55b7a8e577eb047,2021-01-01,2021,False,62,https://p.scdn.co/mp3-preview/38bf99a01af7d72c774eafe06357514549495929?cid=484c8fc1e0c54669ac770f80991a8280
Dig Up the Dead,Mansions,Mansions - Dig Up The Dead [Alt Rock] (2011),Dig Up the Dead,Dig Up The Dead,Mansions,,,2PkO0ofPyFErixUUGTCm6e,,424.0,0.621,0.474,2,-5.464,1,0.0276,0.611,4.18e-06,0.328,0.366,97.004,audio_features,spotify:track:2PkO0ofPyFErixUUGTCm6e,https://api.spotify.com/v1/tracks/2PkO0ofPyFErixUUGTCm6e,https://api.spotify.com/v1/audio-analysis/2PkO0ofPyFErixUUGTCm6e,238533,4,https://i.scdn.co/image/ab67616d0000b273d1219bb88591b162a43027a0,2011-04-05,2011,False,35,https://p.scdn.co/mp3-preview/5eb269fc33a7660b47d8985058b399896b821eec?cid=484c8fc1e0c54669ac770f80991a8280
6 Underground,Sneaker Pimps,Sneaker Pimps - 6 Underground [Trip Hop] (1996),Sneaker Pimps - 6 Underground,6 Underground,Sneaker Pimps,6 Underground,Sneaker Pimps,7KvSuH86lIT2aTl9PBCAfd,,399.0,0.587,0.687,1,-8.635,0,0.0509,0.0281,0.14,0.121,0.402,169.938,audio_features,spotify:track:7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/tracks/7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/audio-analysis/7KvSuH86lIT2aTl9PBCAfd,228840,4,https://i.scdn.co/image/ab67616d0000b273332e80447a4ddc2843ea332a,1996-08-18,1996,False,55,
6 Underground,Sneaker Pimps,Sneaker Pimps - 6 Underground [Trip Hop] (1996),Sneaker Pimps - 6 Underground,6 Underground,Sneaker Pimps,6 Underground,Sneaker Pimps,7KvSuH86lIT2aTl9PBCAfd,,399.0,0.587,0.687,1,-8.635,0,0.0509,0.0281,0.14,0.121,0.402,169.938,audio_features,spotify:track:7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/tracks/7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/audio-analysis/7KvSuH86lIT2aTl9PBCAfd,228840,4,https://i.scdn.co/image/ab67616d0000b273332e80447a4ddc2843ea332a,1996-08-18,1996,False,55,
Bedrock Anthem,"""Weird Al"" Yankovic",Weird Al - Bedrock Anthem - [rock],"""Weird Al"" Yankovic - Bedrock Anthem",Bedrock Anthem,Weird Al,Bedrock Anthem,"Weird Al"" Yankovic",2BjYUxiUeM5rGi2q1unczB,,360.0,0.7,0.913,7,-8.156,1,0.151,0.0591,1.29e-06,0.154,0.653,93.037,audio_features,spotify:track:2BjYUxiUeM5rGi2q1unczB,https://api.spotify.com/v1/tracks/2BjYUxiUeM5rGi2q1unczB,https://api.spotify.com/v1/audio-analysis/2BjYUxiUeM5rGi2q1unczB,220827,4,https://i.scdn.co/image/ab67616d0000b2739cfb0da6f2a2f78dded107e0,1993-01-01,1993,False,30,https://p.scdn.co/mp3-preview/e1c9c312e6c5a8b5e8db120b158c300be40d16fc?cid=484c8fc1e0c54669ac770f80991a8280
Bedrock Anthem,"""Weird Al"" Yankovic",Weird Al - Bedrock Anthem - [rock],"""Weird Al"" Yankovic - Bedrock Anthem",Bedrock Anthem,Weird Al,Bedrock Anthem,"Weird Al"" Yankovic",2BjYUxiUeM5rGi2q1unczB,,360.0,0.7,0.913,7,-8.156,1,0.151,0.0591,1.29e-06,0.154,0.653,93.037,audio_features,spotify:track:2BjYUxiUeM5rGi2q1unczB,https://api.spotify.com/v1/tracks/2BjYUxiUeM5rGi2q1unczB,https://api.spotify.com/v1/audio-analysis/2BjYUxiUeM5rGi2q1unczB,220827,4,https://i.scdn.co/image/ab67616d0000b2739cfb0da6f2a2f78dded107e0,1993-01-01,1993,False,30,https://p.scdn.co/mp3-preview/e1c9c312e6c5a8b5e8db120b158c300be40d16fc?cid=484c8fc1e0c54669ac770f80991a8280
Castaways,Common Rider,Common Rider - Castaways [Punk Rock] (1999),Castaways,Castaways,Common Rider,,,4ugM6HK7IMyiej9L4SzGG3,,301.0,0.444,0.783,9,-7.062,1,0.0786,0.00908,0.0,0.0455,0.843,172.091,audio_features,spotify:track:4ugM6HK7IMyiej9L4SzGG3,https://api.spotify.com/v1/tracks/4ugM6HK7IMyiej9L4SzGG3,https://api.spotify.com/v1/audio-analysis/4ugM6HK7IMyiej9L4SzGG3,134827,4,https://i.scdn.co/image/ab67616d0000b273e13c00d140fb16542511d966,1999-01-01,1999,False,29,https://p.scdn.co/mp3-preview/97a944847c66d6987c1939c5593ea7424f903434?cid=484c8fc1e0c54669ac770f80991a8280
Bull Believer,Wednesday,wednesday - bull believer [post-punk/shoe-gaze/grunge] (2022),Wednesday - Bull Believer (Official Video),bull believer,wednesday,Bull Believer,Wednesday,6wYlN6ikOUsS0PQEI4XJMl,,293.0,0.292,0.581,2,-6.832,1,0.0463,0.00769,0.541,0.0969,0.0765,118.756,audio_features,spotify:track:6wYlN6ikOUsS0PQEI4XJMl,https://api.spotify.com/v1/tracks/6wYlN6ikOUsS0PQEI4XJMl,https://api.spotify.com/v1/audio-analysis/6wYlN6ikOUsS0PQEI4XJMl,510773,4,https://i.scdn.co/image/ab67616d0000b27330f611915a41baa0e98cfa26,2022-09-08,2022,False,42,https://p.scdn.co/mp3-preview/920cae954342d4ce378eea19163dece4e7090bc8?cid=484c8fc1e0c54669ac770f80991a8280
Bull Believer,Wednesday,wednesday - bull believer [post-punk/shoe-gaze/grunge] (2022),Wednesday - Bull Believer (Official Video),bull believer,wednesday,Bull Believer,Wednesday,6wYlN6ikOUsS0PQEI4XJMl,,293.0,0.292,0.581,2,-6.832,1,0.0463,0.00769,0.541,0.0969,0.0765,118.756,audio_features,spotify:track:6wYlN6ikOUsS0PQEI4XJMl,https://api.spotify.com/v1/tracks/6wYlN6ikOUsS0PQEI4XJMl,https://api.spotify.com/v1/audio-analysis/6wYlN6ikOUsS0PQEI4XJMl,510773,4,https://i.scdn.co/image/ab67616d0000b27330f611915a41baa0e98cfa26,2022-09-08,2022,False,42,https://p.scdn.co/mp3-preview/920cae954342d4ce378eea19163dece4e7090bc8?cid=484c8fc1e0c54669ac770f80991a8280
Rain In The City,Imber Levis,"柏木玲子 Reiko Kashiwagi - Rain In The City [Jazz, Fusion, Synth-Pop] (1984)","柏木玲子 Reiko Kashiwagi - Rain In The City [Japan] Jazz, Fusion, Synth-Pop (1984)",Rain In The City,柏木玲子 Reiko Kashiwagi,Rain In The City,柏木玲子 Reiko Kashiwagi,54AMBJCCT4TuLsEFTgbnC8,,282.0,0.189,0.948,9,-24.869,1,0.0423,0.89,0.823,0.951,1e-05,83.508,audio_features,spotify:track:54AMBJCCT4TuLsEFTgbnC8,https://api.spotify.com/v1/tracks/54AMBJCCT4TuLsEFTgbnC8,https://api.spotify.com/v1/audio-analysis/54AMBJCCT4TuLsEFTgbnC8,208000,4,https://i.scdn.co/image/ab67616d0000b2733be0a84390439c38f3d15660,2021-09-03,2021,False,29,https://p.scdn.co/mp3-preview/befbfed0812361a5431cd1df9289ca9c8a7a7f08?cid=484c8fc1e0c54669ac770f80991a8280
