r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Suicidal Tendencies - Institutionalized [West Coast Punk] 1983 All he wanted was a Pepsi... just one Pepsi.,"Suicidal Tendencies - ""Institutionalized"" Frontier Records - Official Music Video",2023-02-20,0.93,6556.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Suicidal Tendencies - ""Institutionalized"" Frontier Records - Official Music Video', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/LoF_a0-7xVQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Suicidal Tendencies - &quot;Institutionalized&quot; Frontier Records - Official Music Video""></iframe>', 'author_name': 'BlankTV', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/LoF_a0-7xVQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@blanktv'}}",Suicidal Tendencies,Institutionalized,Suicidal Tendencies,Institutionalized,west coast punk,youtube,,https://www.youtube.com/watch?v=LoF_a0-7xVQ,LoF_a0-7xVQ,,,,"Suicidal Tendencies - ""Institutionalized"" Frontier Records - Official Music Video",BlankTV,2008-02-24T02:31:23Z,PT4M17S,18784708,https://i.ytimg.com/vi/LoF_a0-7xVQ/hqdefault.jpg,190552,15683,"['Suicidal Tendencies', 'I Saw Your Mommy', 'hardcore', 'punk', 'rock', 'music', 'video', 'BlankTV', 'Glen E. Friedman', 'music video', 'Venice Beach', 'thrash metal', 'Los Cycos', 'Cyco Miko', 'Social Distortion', 'Bad Religion', 'Metallica', 'Cro-Mags', 'Mike Muir', 'Institutionalized', 'Repo Man', 'Tom Araya', 'Mary Woronov', 'Pepsi', 'Rocky George', 'Slayer', 'Jack Nance', 'Frontier Records (Record Label)', 'Hardcore Punk (Musical Genre)', 'FEAR', 'Lee Ving', 'punk rock', 'yt:stretch=16:9']",18.8M,191K,15.7K,04:17,2008-02-24,6.56K
Spiritualized - Ladies and Gentlemen We Are Floating In Space [Dream Pop],Spiritualized-Ladies And Gentlemen We Are Floating In Space,2023-02-19,0.94,1466.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Spiritualized-Ladies And Gentlemen We Are Floating In Space', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/iB7E1D_3Na4?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Spiritualized-Ladies And Gentlemen We Are Floating In Space""></iframe>', 'author_name': 'pokasaure', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/iB7E1D_3Na4/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@pokasaure'}}",Spiritualized,Ladies and Gentlemen We Are Floating In Space,Spiritualized,Ladies And Gentlemen We Are Floating In Space,dream pop,youtube,,https://www.youtube.com/watch?v=iB7E1D_3Na4,iB7E1D_3Na4,,,,Spiritualized-Ladies And Gentlemen We Are Floating In Space,pokasaure,2009-09-20T00:08:33Z,PT3M42S,2722043,https://i.ytimg.com/vi/iB7E1D_3Na4/hqdefault.jpg,32312,2056,"['Spiritualized', 'Ladies', 'And', 'Gentlemen', 'We', 'Are', 'Floating', 'In', 'Space', 'Audio']",2.72M,32.3K,2.06K,03:42,2009-09-20,1.47K
Soul Coughing - Super Bon Bon [ALT Rock] - (1996),Soul Coughing - Super Bon Bon original video.mpg,2023-02-19,0.93,506.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Soul Coughing - Super Bon Bon original video.mpg', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/TRqP52c0OLU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Soul Coughing - Super Bon Bon original video.mpg""></iframe>', 'author_name': 'LampHeadz', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/TRqP52c0OLU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@LampHeadz'}}",Soul Coughing,Super Bon Bon,Soul Coughing,Super Bon Bon original,alt rock,youtube,,https://www.youtube.com/watch?v=TRqP52c0OLU,TRqP52c0OLU,,,,Soul Coughing - Super Bon Bon original video.mpg,LampHeadz,2010-07-03T06:43:13Z,PT3M35S,1592180,https://i.ytimg.com/vi/TRqP52c0OLU/hqdefault.jpg,14134,1209,"['Soul Coughing', 'Super Bon Bon', 'original video']",1.59M,14.1K,1.21K,03:35,2010-07-03,506
SENZO - Tsugaru Burst [Shamisen] (2022),Tsugaru Burst,2023-02-16,0.93,501.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Tsugaru Burst', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/QFxhbsBsY8U?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Tsugaru Burst""></iframe>', 'author_name': 'SENZO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/QFxhbsBsY8U/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@SENZO_JPN'}}",SENZO,Tsugaru Burst,,,shamisen,youtube,,https://www.youtube.com/watch?v=QFxhbsBsY8U,QFxhbsBsY8U,,,,Tsugaru Burst,SENZO,2022-08-27T19:41:02Z,PT2M17S,37836,https://i.ytimg.com/vi/QFxhbsBsY8U/hqdefault.jpg,805,9,,37.8K,805,9,02:17,2022-08-27,501
Conor Ryan Hennessy -- East Palestine Ohio [indie folk] (2023),East Palestine Ohio,2023-02-20,0.9,477.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'East Palestine Ohio', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/wfchikpfXAU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""East Palestine Ohio""></iframe>', 'author_name': 'ConorRyanHennessy', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/wfchikpfXAU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@conorryanhennessy1671'}}",Conor Ryan Hennessy,East Palestine Ohio,,,indie folk,youtube,,https://www.youtube.com/watch?v=wfchikpfXAU,wfchikpfXAU,,,,East Palestine Ohio,ConorRyanHennessy,2023-02-17T19:19:44Z,PT3M51S,2779,https://i.ytimg.com/vi/wfchikpfXAU/hqdefault.jpg,106,15,,2.78K,106,15,03:51,2023-02-17,477
Living Colour - Cult Of Personality [Rock],Living Colour - Cult Of Personality (Official Video),2023-02-20,0.89,367.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Living Colour - Cult Of Personality (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/7xxgRUyzgs0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Living Colour - Cult Of Personality (Official Video)""></iframe>', 'author_name': 'LivingColourVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/7xxgRUyzgs0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@LivingColourVEVO'}}",Living Colour,Cult Of Personality,Living Colour,Cult Of Personality,rock,youtube,,https://www.youtube.com/watch?v=7xxgRUyzgs0,7xxgRUyzgs0,,,,Living Colour - Cult Of Personality (Official Video),LivingColourVEVO,2009-10-25T20:19:23Z,PT4M53S,64259999,https://i.ytimg.com/vi/7xxgRUyzgs0/hqdefault.jpg,621064,66632,"['cult of personality', 'living colour cult of personality', 'living colour', 'the cult of personality', 'cult of personality cm punk', 'cm punk theme song', 'living color', 'living color cult of personality', 'cult of personality living colour', 'cm punk', 'aew wrestling', 'phillip jack brooks', 'wrestling debut', 'cm punk debut', 'FOZZY Judas', 'NBA 2k16 Full Soundtrack', 'TOP 35 SONG GTA SAN ANDREAS', '80s Heavy Metal Top 1000', 'AEW CM Punk Theme Song', 'Faith No More Epic', 'Cult']",64.3M,621K,66.6K,04:53,2009-10-25,367
Sleeping Village - For A Brief Moment [ Doom / Experimental Rock ] (2022),Sleeping Village - For A Brief Moment (Official Music Video),2023-02-17,0.89,366.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Sleeping Village - For A Brief Moment (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/RAZ8qWPSeYw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Sleeping Village - For A Brief Moment (Official Music Video)""></iframe>', 'author_name': 'Eric Studios', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/RAZ8qWPSeYw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@ericstudios3276'}}",Sleeping Village,For A Brief Moment,Sleeping Village,For A Brief Moment," doom, experimental rock ",youtube,,https://www.youtube.com/watch?v=RAZ8qWPSeYw,RAZ8qWPSeYw,,,,Sleeping Village - For A Brief Moment (Official Music Video),Eric Studios,2022-10-25T19:00:20Z,PT5M47S,3190,https://i.ytimg.com/vi/RAZ8qWPSeYw/hqdefault.jpg,77,4,,3.19K,77,4,05:47,2022-10-25,366
Bedemon - Enslaver of Humanity [Doom Metal] (1974),Bedemon - Enslavers of Humanity (Circa 1973),2023-02-15,0.9,188.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Bedemon - Enslavers of Humanity (Circa 1973)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/3ZgWz07-uqs?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Bedemon - Enslavers of Humanity (Circa 1973)""></iframe>', 'author_name': 'realityfrominsanity', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/3ZgWz07-uqs/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@realityfrominsanity'}}",Bedemon,Enslaver of Humanity,Bedemon,Enslavers of Humanity,doom metal,youtube,,https://www.youtube.com/watch?v=3ZgWz07-uqs,3ZgWz07-uqs,,,,Bedemon - Enslavers of Humanity (Circa 1973),realityfrominsanity,2012-09-24T20:53:28Z,PT2M55S,10601,https://i.ytimg.com/vi/3ZgWz07-uqs/hqdefault.jpg,159,10,"['bedemon', 'humanity']",10.6K,159,10,02:55,2012-09-24,188
The Action - Something To Say [Garage Rock] (1968),The Action- Something To Say,2023-02-18,0.94,169.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Action- Something To Say', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/OwfqWOP7HJY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""The Action- Something To Say""></iframe>', 'author_name': 'ahavahija', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/OwfqWOP7HJY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@ahavahija'}}",The Action,Something To Say,The Action,Something To Say,garage rock,youtube,,https://www.youtube.com/watch?v=OwfqWOP7HJY,OwfqWOP7HJY,,,,The Action- Something To Say,ahavahija,2011-09-02T04:07:22Z,PT3M20S,25399,https://i.ytimg.com/vi/OwfqWOP7HJY/hqdefault.jpg,323,12,"['The Action', 'Something To Say']",25.4K,323,12,03:20,2011-09-02,169
Hexsystem -- Amanita Ocreata [downtempo/electronic] (2023),Music to Escape the Backrooms,2023-02-17,0.88,164.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Music to Escape the Backrooms', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/mo5JbStEZjY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Music to Escape the Backrooms""></iframe>', 'author_name': 'u m a m i', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/mo5JbStEZjY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@umamianimations'}}",Hexsystem,Amanita Ocreata,,,"downtempo, electronic",youtube,,https://www.youtube.com/watch?v=mo5JbStEZjY,mo5JbStEZjY,,,,Music to Escape the Backrooms,u m a m i,2023-02-17T17:00:11Z,PT41M48S,17637,https://i.ytimg.com/vi/mo5JbStEZjY/hqdefault.jpg,1678,155,"['umami', 'web series', 'surreal animation']",17.6K,1.68K,155,41:48,2023-02-17,164
