r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Melvins - Honey Bucket [Sludge Metal/Grunge],Honey Bucket,2022-11-04,0.96,1714.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Honey Bucket', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/p2sez21Cyyo?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Honey Bucket""></iframe>', 'author_name': 'Melvins - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/p2sez21Cyyo/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCIiCAKBmdf7ef6w4ums3dtQ'}}",Melvins,Honey Bucket,,,"sludge metal, grunge",youtube,,https://www.youtube.com/watch?v=p2sez21Cyyo,p2sez21Cyyo,,,,Honey Bucket,Melvins - Topic,2015-03-26T12:35:54Z,PT3M2S,2298075,https://i.ytimg.com/vi/p2sez21Cyyo/hqdefault.jpg,37332,285,"['Melvins', 'Houdini', 'Honey Bucket']",2.3M,37.3K,285,03:02,2015-03-26,1.71K
Tears For Fears - Everybody Wants to Rule the World [New Wave],Everybody Wants To Rule The World,2022-11-04,0.94,1559.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Everybody Wants To Rule The World', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/U4zA0xnBEJU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Everybody Wants To Rule The World""></iframe>', 'author_name': 'Tears for Fears - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/U4zA0xnBEJU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCcozhiTOkGB1HCOgdBlEFPA'}}",Tears For Fears,Everybody Wants to Rule the World,,,new wave,youtube,,https://www.youtube.com/watch?v=U4zA0xnBEJU,U4zA0xnBEJU,,,,Everybody Wants To Rule The World,Tears for Fears - Topic,2018-07-26T02:56:48Z,PT4M12S,19604264,https://i.ytimg.com/vi/U4zA0xnBEJU/hqdefault.jpg,267263,5151,"['Tears For Fears', 'ティアーズフォーフィアーズ', 'ティアーズ・フォー・フィアーズ', 'Songs From The Big Chair', 'Everybody Wants To Rule The World', 'ルールザワールド', 'ルール・ザ・ワールド']",19.6M,267K,5.15K,04:12,2018-07-26,1.56K
"Alexandra Viloteau & Elizabeth Boardman — ""I'll Fly Away"" [American folk] (2022)","""I'll Fly Away"" - Alexandra Viloteau & Elizabeth Boardman",2022-10-31,0.87,441.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '""I\'ll Fly Away"" - Alexandra Viloteau & Elizabeth Boardman', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/EZKLNeaP7g0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""&quot;I&#39;ll Fly Away&quot; - Alexandra Viloteau &amp; Elizabeth Boardman""></iframe>', 'author_name': 'Alexandra Iranfar-Viloteau', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/EZKLNeaP7g0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UChwP-VLw-TGNUAjwF2NbIXA'}}",Alexandra Viloteau & Elizabeth Boardman,Ill Fly Away,,I'll Fly Away,american folk,youtube,,https://www.youtube.com/watch?v=EZKLNeaP7g0,EZKLNeaP7g0,,,,"""I'll Fly Away"" - Alexandra Viloteau & Elizabeth Boardman",Alexandra Iranfar-Viloteau,2022-10-07T16:21:30Z,PT3M28S,3922,https://i.ytimg.com/vi/EZKLNeaP7g0/hqdefault.jpg,80,5,,3.92K,80,5,03:28,2022-10-07,441
Joe Hertler & The Rainbow Seekers - What I Want [Dance Pop / Indie] (2022),Joe Hertler & The Rainbow Seekers - What I Want [Official Music Video],2022-11-03,0.92,396.0,"{'oembed': {'provider_url': 'https://www.youtube.com/', 'title': 'Joe Hertler & The Rainbow Seekers - What I Want [Official Music Video]', 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/SQ8s_YK_WjA?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Joe Hertler &amp; The Rainbow Seekers - What I Want [Official Music Video]""></iframe>', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'version': '1.0', 'author_name': 'Joe Hertler', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/SQ8s_YK_WjA/hqdefault.jpg', 'type': 'video', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/JoeHertler'}, 'type': 'youtube.com'}",Joe Hertler & The Rainbow Seekers,What I Want,Joe Hertler & The Rainbow Seekers,What I Want,"dance pop, indie",youtube,,https://www.youtube.com/watch?v=SQ8s_YK_WjA,SQ8s_YK_WjA,,,,Joe Hertler & The Rainbow Seekers - What I Want [Official Music Video],Joe Hertler,2022-11-03T13:00:08Z,PT3M53S,2311,https://i.ytimg.com/vi/SQ8s_YK_WjA/hqdefault.jpg,73,19,"['joe hertler', 'rainbow seekers', 'old love', 'music video', 'joe hertler & the rainbow seekers', 'joe hertler and the rainbow seekers', 'the rainbow seekers', 'soul', 'funk', 'new music', 'new song', 'motown', 'ripe goon squad', 'lawrence the band', 'magic city hippies', 'indie music', 'indie pop', 'happy', 'official music video', 'What I Want', 'Unicorn', 'Terrinteno', 'Action']",2.31K,73,19,03:53,2022-11-03,396
Ted Hawkins - Peace & Happiness [Folk] (1982),Ted Hawkins - Peace & Happiness,2022-11-04,0.94,298.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Ted Hawkins - Peace & Happiness', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/vHU5b-Jbr9k?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Ted Hawkins - Peace &amp; Happiness""></iframe>', 'author_name': 'osmosis', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/vHU5b-Jbr9k/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCPJcUO6_k6gdpynAYj9CZfQ'}}",Ted Hawkins,Peace & Happiness,Ted Hawkins,Peace & Happiness,folk,youtube,,https://www.youtube.com/watch?v=vHU5b-Jbr9k,vHU5b-Jbr9k,,,,Ted Hawkins - Peace & Happiness,osmosis,2022-09-30T18:30:48Z,PT2M36S,687,https://i.ytimg.com/vi/vHU5b-Jbr9k/hqdefault.jpg,8,0,,687,8,0,02:36,2022-09-30,298
Good Funk Shui - Not the Droid You're Looking For [Funk] (2022),Good Funk Shui - 'Not the Droid You're Looking For' Official Music Video,2022-11-01,0.89,279.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Good Funk Shui - 'Not the Droid You're Looking For' Official Music Video"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/KtO2pqM6DvI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Good Funk Shui - &#39;Not the Droid You&#39;re Looking For&#39; Official Music Video""></iframe>', 'author_name': 'Nate Wong', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/KtO2pqM6DvI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/NateWongMusic'}}",Good Funk Shui,Not the Droid Youre Looking For,Good Funk Shui,Not the Droid You're Looking For,funk,youtube,,https://www.youtube.com/watch?v=KtO2pqM6DvI,KtO2pqM6DvI,,,,Good Funk Shui - 'Not the Droid You're Looking For' Official Music Video,Nate Wong,2022-03-14T11:01:04Z,PT6M16S,3781,https://i.ytimg.com/vi/KtO2pqM6DvI/hqdefault.jpg,120,11,"['good feng shui', 'nate wong', 'popper', 'popping', 'dance']",3.78K,120,11,06:16,2022-03-14,279
"'Til Tuesday - Voices Carry [New wave, 1985]",'Til Tuesday - Voices Carry,2022-11-04,0.95,270.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""'Til Tuesday - Voices Carry"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/uejh-bHa4To?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""&#39;Til Tuesday - Voices Carry""></iframe>', 'author_name': 'TilTuesdayVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/uejh-bHa4To/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/TilTuesdayVEVO'}}",Til Tuesday,Voices Carry,,,"new wave, 1985",youtube,,https://www.youtube.com/watch?v=uejh-bHa4To,uejh-bHa4To,,,,'Til Tuesday - Voices Carry,TilTuesdayVEVO,2009-10-25T20:34:08Z,PT4M19S,25943043,https://i.ytimg.com/vi/uejh-bHa4To/hqdefault.jpg,188749,15008,"['Til Tuesday Voices Carry', 'Til Tuesday lyrics', 'acoustic', 'Voices Carry live', 'music', 'instrumental', 'Til Tuesday live', 'what about love', 'Til Tuesday', 'vevo', 'official', 'extended', 'download', 'looking over my shoulder', 'karaoke', 'remix', 'TilTuesdayVevo', 'lyrics', 'coming up close', 'audio', 'official video', 'cover', 'Til Tuesday Voices Carry official', 'voices carry official video', 'Sony', 'music video', 'voices carry', 'playlist', 'single', 'album', 'full album', 'live', 'love']",25.9M,189K,15K,04:19,2009-10-25,270
"Jeff Buckley - Lover, You Should've Come Over [Alternative]","Jeff Buckley - Lover, You Should've Come Over (from Live in Chicago)",2022-11-04,0.95,254.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Jeff Buckley - Lover, You Should've Come Over (from Live in Chicago)"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/vLHcHWDvgfQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Jeff Buckley - Lover, You Should&#39;ve Come Over (from Live in Chicago)""></iframe>', 'author_name': 'jeffbuckleyVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/vLHcHWDvgfQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/jeffbuckleyVEVO'}}",Jeff Buckley,"Lover, You Shouldve Come Over",Jeff Buckley,"Lover, You Shouldve Come Over",alternative,youtube,,https://www.youtube.com/watch?v=vLHcHWDvgfQ,vLHcHWDvgfQ,,,,"Jeff Buckley - Lover, You Should've Come Over (from Live in Chicago)",jeffbuckleyVEVO,2014-08-23T22:48:26Z,PT8M4S,3776417,https://i.ytimg.com/vi/vLHcHWDvgfQ/hqdefault.jpg,50257,2587,"['jeff buckley', ""lover you should've come over live"", ""jeff buckley lover you should've come over"", 'jeff buckley live at cabaret metro chicago', 'cabaret metro chicago', 'jeff buckley live in chicago', 'live music', 'Jeff Buckley hallelujah', 'Jeff Buckley grace', 'Jeff Buckley last goodbye', 'lilac wine', ""lover you should've come over"", 'Jeff Buckley so real', 'Jeff Buckley interview', 'everybody here wants you', 'Jeff Buckley forget her', 'Alternative', 'Columbia', 'Jeff', 'You']",3.78M,50.3K,2.59K,08:04,2014-08-23,254
Minnie Riperton - Lovin' You [Soul],Minnie Riperton - Lovin' You (Official Video),2022-11-03,0.97,235.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Minnie Riperton - Lovin' You (Official Video)"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/9I3UTG1dSTc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Minnie Riperton - Lovin&#39; You (Official Video)""></iframe>', 'author_name': 'Minnie Riperton', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/9I3UTG1dSTc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UClRjFbfzLFZT2ynka6W6IDw'}}",Minnie Riperton,Lovin You,Minnie Riperton,Lovin You,soul,youtube,,https://www.youtube.com/watch?v=9I3UTG1dSTc,9I3UTG1dSTc,,,,Minnie Riperton - Lovin' You (Official Video),Minnie Riperton,2014-06-09T22:11:46Z,PT3M20S,769402,https://i.ytimg.com/vi/9I3UTG1dSTc/hqdefault.jpg,21675,1198,"[""Lovin' You"", 'Minnie Riperton (Musical Artist)', 'Soul Music (Musical Genre)', 'Jazz (Word)', 'Official video', 'Music (Industry)', 'Rhythm And Blues (Musical Genre)']",769K,21.7K,1.2K,03:20,2014-06-09,235
Two Door Cinema Club - Undercover Martyn [Indie Pop/Dance Punk],Two Door Cinema Club - Undercover Martyn,2022-11-04,0.93,151.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Two Door Cinema Club - Undercover Martyn', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/aAJNm0ApPjk?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Two Door Cinema Club - Undercover Martyn""></iframe>', 'author_name': 'A M', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/aAJNm0ApPjk/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/amandagoboom'}}",Two Door Cinema Club,Undercover Martyn,Two Door Cinema Club,Undercover Martyn,"indie pop, dance punk",youtube,,https://www.youtube.com/watch?v=aAJNm0ApPjk,aAJNm0ApPjk,,,,Two Door Cinema Club - Undercover Martyn,A M,2010-04-27T12:13:01Z,PT2M49S,14577052,https://i.ytimg.com/vi/aAJNm0ApPjk/hqdefault.jpg,185239,5661,"['two', 'door', 'cinema', 'club', 'undercover', 'martyn']",14.6M,185K,5.66K,02:49,2010-04-27,151
