r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
The Dead Milkmen - Bitchin' Camaro [Punk] (1985),Bitchin Camaro,The Dead Milkmen,,,Bitchin' Camaro,The Dead Milkmen,punk,"'alternative rock', 'cowpunk', 'hardcore punk', 'philly indie', 'punk', 'ska punk'",Bitchin' Camaro,2022-11-22,81.7,1632.0,,spotify,,,,,,5I89rHeQpxFGVseikEgY12,49.4,-1182.3,C,-11.823,1.0,55.2,44.0,59.5,0.01,5.61,155,audio_features,spotify:track:5I89rHeQpxFGVseikEgY12,https://api.spotify.com/v1/tracks/5I89rHeQpxFGVseikEgY12,https://api.spotify.com/v1/audio-analysis/5I89rHeQpxFGVseikEgY12,03:01,4.0,https://i.scdn.co/image/ab67616d0000b27321b6e8c5d2f4fd910fd80eb8,1985-06-25,1985.0,True,39.0,https://p.scdn.co/mp3-preview/a06d43284ba0e623ee130f37779378bdc9990474?cid=484c8fc1e0c54669ac770f80991a8280,43,118785
Jon Lajoie - I Kill People [Gangster Rap],I Kill People,Jon Lajoie,,,I Kill People,Ombre2Choc Nation,gangster rap,"'new york drill', 'trap soul'",I Kill People,2022-11-22,78.6,672.0,,youtube,,,,https://www.youtube.com/watch?v=xC03hmS1Brk,xC03hmS1Brk,1TDTS4V77oc2hLQawa17zY,45.7,-1233.9,A,-12.339,1.0,88.8,31.5,1.34,0.0,8.72,155,audio_features,spotify:track:1TDTS4V77oc2hLQawa17zY,https://api.spotify.com/v1/tracks/1TDTS4V77oc2hLQawa17zY,https://api.spotify.com/v1/audio-analysis/1TDTS4V77oc2hLQawa17zY,03:53,4.0,https://i.scdn.co/image/ab67616d0000b273a7c929077dcc9e2c8aa92cd3,2019-12-19,2019.0,True,58.0,https://p.scdn.co/mp3-preview/b342ceeece39cbf8a88499ebf0c741fc08cf8192?cid=484c8fc1e0c54669ac770f80991a8280,53,18555
Philip Glass - Koyaanisqatsi [Classical],Koyaanisqatsi,Philip Glass,Ending Scene,Koyaanisqatsi,Koyaanisqatsi,Philip Glass,classical,"'american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism'",Koyaanisqatsi - Ending Scene (Best Quality),2022-11-20,3.73,464.0,,youtube,,,,https://www.youtube.com/watch?v=OacVy8_nJi0,OacVy8_nJi0,7kz5wYuP7kULlvZ9xfsI59,3.67,-2621.3,Bb,-26.213,1.0,20.6,4.13,68.0,96.7,11.2,65,audio_features,spotify:track:7kz5wYuP7kULlvZ9xfsI59,https://api.spotify.com/v1/tracks/7kz5wYuP7kULlvZ9xfsI59,https://api.spotify.com/v1/audio-analysis/7kz5wYuP7kULlvZ9xfsI59,03:29,4.0,https://i.scdn.co/image/ab67616d0000b273e483871760c2d905c966ce07,1983-01-01,1983.0,False,43.0,,60,548043
Electronic Experienced - No. 303 [Jungle Techno] (1993),No. 303,Electronic Experienced,No 303,Electronic Experienced,Electronic Evolution,Electro Experience,jungle techno,,Electronic Experienced - No 303,2022-11-21,96.8,357.0,,youtube,,,,https://www.youtube.com/watch?v=SXsT5BwiDAc,SXsT5BwiDAc,69tg5IPLpC6NBQH23Ul5na,55.4,-973.9,B/Cb,-9.739,1.0,85.3,7.08,17.2,59.5,9.96,120,audio_features,spotify:track:69tg5IPLpC6NBQH23Ul5na,https://api.spotify.com/v1/tracks/69tg5IPLpC6NBQH23Ul5na,https://api.spotify.com/v1/audio-analysis/69tg5IPLpC6NBQH23Ul5na,01:45,4.0,https://i.scdn.co/image/ab67616d0000b2733193a5600e3faafcd206698a,2022-10-05,2022.0,False,23.0,https://p.scdn.co/mp3-preview/8d6ad6e4c2e55ec75f69ccc9e768acd4073fad47?cid=484c8fc1e0c54669ac770f80991a8280,22,6
Yellowcard - Ocean Avenue [Punk Rock],Ocean Avenue,Yellowcard,Ocean Avenue,Yellowcard,Ocean Avenue,Yellowcard,punk rock,"'bow pop', 'pop punk', 'socal pop punk'",Yellowcard - Ocean Avenue (Official Music Video),2022-11-21,78.6,332.0,,youtube,,,,https://www.youtube.com/watch?v=X9fLbfzCqWw,X9fLbfzCqWw,23oxJmDc1V9uLUSmN2LIvx,90.4,-375.1,Gb/F#,-3.751,0.0,48.6,6.38,0.0,0.0,9.47,173,audio_features,spotify:track:23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/tracks/23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/audio-analysis/23oxJmDc1V9uLUSmN2LIvx,03:18,4.0,https://i.scdn.co/image/ab67616d0000b273d1fd8f264564d9eef7617a45,2003-01-01,2003.0,False,72.0,,61,1343289
Paysage d'Hiver - Paysage d'Hiver [Atmospheric Black Metal] (1999),Paysage dHiver,Paysage dHiver,Paysage dHiver,Paysage dHiver,Eishalle,Paysage D'Hiver,atmospheric black metal,"'atmospheric black metal', 'autonomous black metal', 'black metal', 'cosmic black metal', 'depressive black metal', 'dungeon synth', 'swiss black metal', 'swiss metal', 'voidgaze'",Paysage d'Hiver - Paysage d'Hiver (Full Demo),2022-11-19,3.76,291.0,,youtube,,,,https://www.youtube.com/watch?v=ftJpAjEI9F8,ftJpAjEI9F8,2srwzbnzdz479V0W7H8gJx,66.2,-502.5,Eb,-5.025,1.0,25.7,3.62,55.0,90.1,7.15,144,audio_features,spotify:track:2srwzbnzdz479V0W7H8gJx,https://api.spotify.com/v1/tracks/2srwzbnzdz479V0W7H8gJx,https://api.spotify.com/v1/audio-analysis/2srwzbnzdz479V0W7H8gJx,14:54,4.0,https://i.scdn.co/image/ab67616d0000b273c7c454dbbf21ef5d4e7af1f0,2009-10-16,2009.0,False,29.0,https://p.scdn.co/mp3-preview/cdd5e120831105a90b6611d7cfce586f4285ca3c?cid=484c8fc1e0c54669ac770f80991a8280,26,28863
The dB's - Black and White [Power Pop] (1981),Black and White,The dBs,,,Black and White - Don Dixon Mix,The dB's,power pop,"'jangle pop', 'paisley underground', 'power pop', 'pub rock'",The dB's - Black and White,2022-11-22,88.5,193.0,,youtube,,,,https://www.youtube.com/watch?v=KWN-adiDNtM,KWN-adiDNtM,3kkRw4UoDWF6J85H6FC2dq,86.6,-958.7,E,-9.587,1.0,45.1,3.46,5.9,2.49,8.42,86,audio_features,spotify:track:3kkRw4UoDWF6J85H6FC2dq,https://api.spotify.com/v1/tracks/3kkRw4UoDWF6J85H6FC2dq,https://api.spotify.com/v1/audio-analysis/3kkRw4UoDWF6J85H6FC2dq,02:56,4.0,https://i.scdn.co/image/ab67616d0000b2737377a4978c4e434fe0a28899,2021-10-15,2021.0,False,20.0,https://p.scdn.co/mp3-preview/680e31f3871ede4eba581719ad14374281d7da28?cid=484c8fc1e0c54669ac770f80991a8280,26,16348
Alt-J - Breezeblocks [Indie Pop],Breezeblocks,Alt-J,,,Breezeblocks,alt-J,indie pop,"'indie rock', 'modern rock'",Breezeblocks,2022-11-21,29.3,128.0,,youtube,,,,https://www.youtube.com/watch?v=egNb0DVaRoA,egNb0DVaRoA,3n69hLUdIsSa1WlRmjMZlW,65.8,-729.9,F,-7.299,1.0,61.5,3.43,9.6,0.09,20.5,150,audio_features,spotify:track:3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/audio-analysis/3n69hLUdIsSa1WlRmjMZlW,03:47,4.0,https://i.scdn.co/image/ab67616d0000b273028c3bb4b81ee71dd73d1596,2012-09-18,2012.0,False,71.0,https://p.scdn.co/mp3-preview/5918185661aaaa6e1c9199ab6390aabf72bc0ee2?cid=484c8fc1e0c54669ac770f80991a8280,69,3076392
Sunni Colón - Provide [R&b/Soul] (2021),Provide,Sunni Colón,PROVIDE,Sunni Colón,Provide,Sunni Colón,"r&b, soul","'alternative r&b', 'indie r&b', 'indie soul'",Sunni Colón - PROVIDE (Official Video),2022-11-19,75.6,117.0,,youtube,,,,https://www.youtube.com/watch?v=vP2D1rRIQk8,vP2D1rRIQk8,258xXs5rtmrfy0rh1MqvUB,65.6,-1076.3,C,-10.763,0.0,58.8,3.45,33.4,65.6,23.1,88,audio_features,spotify:track:258xXs5rtmrfy0rh1MqvUB,https://api.spotify.com/v1/tracks/258xXs5rtmrfy0rh1MqvUB,https://api.spotify.com/v1/audio-analysis/258xXs5rtmrfy0rh1MqvUB,05:15,4.0,https://i.scdn.co/image/ab67616d0000b273117b10249d12bf9402004374,2021-04-09,2021.0,False,40.0,https://p.scdn.co/mp3-preview/61857e0714d43ccf87a998f18cac19c8766eda0f?cid=484c8fc1e0c54669ac770f80991a8280,47,77231
Underworld - Born Slippy [EDM],Born Slippy,Underworld,Born Slippy,Underworld,Born Slippy (Nuxx),Underworld,edm,"'big beat', 'electronica'",Underworld - Born Slippy,2022-11-23,30.3,113.0,,youtube,,,,https://www.youtube.com/watch?v=Nf4uiRr78dU,Nf4uiRr78dU,7xQYVjs4wZNdCwO0EeAWMC,95.3,-896.8,Bb,-8.968,1.0,57.6,3.62,0.11,49.0,47.4,140,audio_features,spotify:track:7xQYVjs4wZNdCwO0EeAWMC,https://api.spotify.com/v1/tracks/7xQYVjs4wZNdCwO0EeAWMC,https://api.spotify.com/v1/audio-analysis/7xQYVjs4wZNdCwO0EeAWMC,07:36,4.0,https://i.scdn.co/image/ab67616d0000b2731e34bdf6792b78c2da36a767,2014-01-01,2014.0,False,65.0,,55,524292
