r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
Witchcraft - An Alternative to Freedom [Doom Metal] (2012),An Alternative to Freedom,2023-01-25,0.95,574.0,Witchcraft,An Alternative to Freedom,,,doom metal,youtube,,https://www.youtube.com/watch?v=KsyGwxOcUNg,KsyGwxOcUNg,,,,,An Alternative to Freedom,Witchcraft,0fATnWJXdt6ke5kR2klu7g,,0.328,0.738,11.0,-6.356,1.0,0.0343,9.02e-05,0.0193,0.283,0.264,132.121,audio_features,spotify:track:0fATnWJXdt6ke5kR2klu7g,https://api.spotify.com/v1/tracks/0fATnWJXdt6ke5kR2klu7g,https://api.spotify.com/v1/audio-analysis/0fATnWJXdt6ke5kR2klu7g,317600.0,4.0,https://i.scdn.co/image/ab67616d0000b273edc7a57add129d1479f4c1c8,2012-09-21,2012.0,False,49.0,https://p.scdn.co/mp3-preview/c55e27b6d77215449e4fad685f21eda79bc41113?cid=484c8fc1e0c54669ac770f80991a8280,"'doom metal', 'gaian doom', 'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock', 'swedish doom metal', 'swedish stoner rock'",45,124529
Wildermiss - W.I.F.I. [Indie Rock] (2022),"Wildermiss - ""W.I.F.I."" (Official Music Video)",2023-01-22,0.92,412.0,Wildermiss,W.I.F.I.,Wildermiss,W.I.F.I.,indie rock,youtube,,https://www.youtube.com/watch?v=ZGveFWX-DzA,ZGveFWX-DzA,,,,,W.I.F.I.,Wildermiss,0uCZL1ykWn0VI3g08huLJ4,,0.615,0.643,10.0,-7.056,0.0,0.0407,0.0144,0.0224,0.0905,0.51,94.988,audio_features,spotify:track:0uCZL1ykWn0VI3g08huLJ4,https://api.spotify.com/v1/tracks/0uCZL1ykWn0VI3g08huLJ4,https://api.spotify.com/v1/audio-analysis/0uCZL1ykWn0VI3g08huLJ4,202843.0,4.0,https://i.scdn.co/image/ab67616d0000b273eda32601892cc971f58dcf38,2022-07-06,2022.0,False,31.0,https://p.scdn.co/mp3-preview/e4a3bf085fc101ab737dd6017ec979e3e72683db?cid=484c8fc1e0c54669ac770f80991a8280,'denver indie',32,9452
Sleep - Dopesmoker [Stoner Metal],Dopesmoker (2022 Remastered Version),2023-01-25,0.94,397.0,Sleep,Dopesmoker,,,stoner metal,youtube,,https://www.youtube.com/watch?v=cq1orMyzfE0,cq1orMyzfE0,,,,,Dopesmoker - 2022 Remastered Version,Sleep,0m3NuZiabJ4wl4HmXONyIP,,0.18,0.419,5.0,-13.268,1.0,0.0308,0.000127,0.7,0.0782,0.0713,95.956,audio_features,spotify:track:0m3NuZiabJ4wl4HmXONyIP,https://api.spotify.com/v1/tracks/0m3NuZiabJ4wl4HmXONyIP,https://api.spotify.com/v1/audio-analysis/0m3NuZiabJ4wl4HmXONyIP,3809027.0,4.0,https://i.scdn.co/image/ab67616d0000b27312ebc3ec10f72974ab2116e1,2022-08-26,2022.0,False,41.0,https://p.scdn.co/mp3-preview/ebbbb002f2fd9092f932868903ed9bbea8b7a90c?cid=484c8fc1e0c54669ac770f80991a8280,"'brooklyn drill', 'nyc rap'",78,1237416
Billy Strings - Dust in a baggie [Folk],Dust in a Baggie - Billy Strings,2023-01-25,0.95,392.0,Billy Strings,Dust in a baggie,Dust in a Baggie,Billy Strings,folk,youtube,,https://www.youtube.com/watch?v=VFEZOjtrwls,VFEZOjtrwls,,,,,Dust in a Baggie,Billy Strings,2Lk8XTulavagQOrYqFpGB8,,0.519,0.776,7.0,-7.051,1.0,0.0309,0.252,2.92e-05,0.157,0.653,137.29,audio_features,spotify:track:2Lk8XTulavagQOrYqFpGB8,https://api.spotify.com/v1/tracks/2Lk8XTulavagQOrYqFpGB8,https://api.spotify.com/v1/audio-analysis/2Lk8XTulavagQOrYqFpGB8,174173.0,4.0,https://i.scdn.co/image/ab67616d0000b27388e576ba8eb066866bfacf39,2016-06-10,2016.0,False,56.0,https://p.scdn.co/mp3-preview/bbfa2c8dbeff75993feaf7fc5e681e9aaae4ee24?cid=484c8fc1e0c54669ac770f80991a8280,"'jam band', 'jamgrass'",60,267304
Gloam - Eastborne [Post-Rock / Indie / Shoegaze] (2022),Eastbourne,2023-01-24,0.94,264.0,Gloam,Eastborne,,,"post-rock, indie, shoegaze",youtube,,https://www.youtube.com/watch?v=TJ_qpq7zGVY,TJ_qpq7zGVY,,,,,Eastbound and North,Niwa Nova,3ZoAuHnyRnb4X0HBfyYGIR,,0.268,0.016,7.0,-34.716,0.0,0.0379,0.994,0.911,0.145,0.125,81.92,audio_features,spotify:track:3ZoAuHnyRnb4X0HBfyYGIR,https://api.spotify.com/v1/tracks/3ZoAuHnyRnb4X0HBfyYGIR,https://api.spotify.com/v1/audio-analysis/3ZoAuHnyRnb4X0HBfyYGIR,174681.0,5.0,https://i.scdn.co/image/ab67616d0000b273c3f8fa8389482f55651f4b85,2020-11-20,2020.0,False,44.0,https://p.scdn.co/mp3-preview/61bb825770579be7c43dfc5cb50635de7d426722?cid=484c8fc1e0c54669ac770f80991a8280,,45,128
Shake the Baby Til the Love Comes Out -- Utility Myth (Live) [Math Rock / Instrumental] (2017),Shake the Baby Til the Love Comes Out - Utility Myth - Live at the Anthill,2023-01-20,0.81,260.0,Shake the Baby Til the Love Comes Out,Utility Myth,Shake the Baby Til the Love Comes Out,Utility Myth - Live at the Anthill,"math rock, instrumental",youtube,,https://www.youtube.com/watch?v=RZt_Rr7glmY,RZt_Rr7glmY,,,,,Utility Myth,Shake the Baby Til the Love Comes Out,6WLTKololTh2mazWbveqh1,,0.37,0.967,11.0,-5.546,0.0,0.352,0.0121,0.884,0.403,0.181,113.617,audio_features,spotify:track:6WLTKololTh2mazWbveqh1,https://api.spotify.com/v1/tracks/6WLTKololTh2mazWbveqh1,https://api.spotify.com/v1/audio-analysis/6WLTKololTh2mazWbveqh1,220148.0,4.0,https://i.scdn.co/image/ab67616d0000b2731bac98b98c5f3c47918d02d2,2019-12-27,2019.0,False,2.0,https://p.scdn.co/mp3-preview/75380574ca6a4096aea44bffed33606cfd0b2ad4?cid=484c8fc1e0c54669ac770f80991a8280,,1,300
The Pom-Poms - Full Circle [Alternative/Synth-pop] (2018),Full Circle,2023-01-23,0.89,242.0,The Pom-Poms,Full Circle,,,"alternative, synth-pop",youtube,,https://www.youtube.com/watch?v=wsUeWf_y_5s,wsUeWf_y_5s,,,,,Full Circle,The Pom-Poms,7GSfkeT2OcsPln1L8onHXm,,0.706,0.802,5.0,-8.375,0.0,0.0679,0.0543,0.315,0.163,0.488,137.027,audio_features,spotify:track:7GSfkeT2OcsPln1L8onHXm,https://api.spotify.com/v1/tracks/7GSfkeT2OcsPln1L8onHXm,https://api.spotify.com/v1/audio-analysis/7GSfkeT2OcsPln1L8onHXm,221496.0,4.0,https://i.scdn.co/image/ab67616d0000b273788ef20d2b3def556b5ad5b2,2018-09-28,2018.0,True,47.0,https://p.scdn.co/mp3-preview/3e118352cfab75d904878105f28c14c0c114f6c4?cid=484c8fc1e0c54669ac770f80991a8280,"'escape room', 'hyperpop'",40,20022
"Repulsion - Black Breath [death/thrash metal/grindcore, USA] (1989)",Black Breath,2023-01-23,0.89,229.0,Repulsion,Black Breath,,,"death, thrash metal, grindcore, usa",youtube,,https://www.youtube.com/watch?v=rPv6RqKgqHk,rPv6RqKgqHk,,,,,Black Breath,Repulsion,1C2uL5Zc9J3USenpEw5VbJ,,0.404,0.998,8.0,-1.698,1.0,0.136,2.36e-06,0.863,0.0586,0.105,115.339,audio_features,spotify:track:1C2uL5Zc9J3USenpEw5VbJ,https://api.spotify.com/v1/tracks/1C2uL5Zc9J3USenpEw5VbJ,https://api.spotify.com/v1/audio-analysis/1C2uL5Zc9J3USenpEw5VbJ,136067.0,4.0,https://i.scdn.co/image/ab67616d0000b273505deb74491880b010891985,2003-02-04,2003.0,False,30.0,https://p.scdn.co/mp3-preview/d0a69cbd80137b95072a43747d3e847afdb67ffc?cid=484c8fc1e0c54669ac770f80991a8280,"'american grindcore', 'crust punk', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'thrash core', 'voidgrind'",28,34833
"Crosby, Stills and Nash - Suite: Judy Blue Eyes [Folk/Rock]",Suite: Judy Blue Eyes (2005 Remaster),2023-01-24,0.95,193.0,"Crosby, Stills and Nash",Suite: Judy Blue Eyes,Suite,Judy Blue Eyes,"folk, rock",youtube,,https://www.youtube.com/watch?v=OvGfQCsfzUo,OvGfQCsfzUo,,,,,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",2PuUFT13yCzUOZun94WOXv,,0.458,0.364,9.0,-13.126,1.0,0.0431,0.467,0.0,0.197,0.3,154.215,audio_features,spotify:track:2PuUFT13yCzUOZun94WOXv,https://api.spotify.com/v1/tracks/2PuUFT13yCzUOZun94WOXv,https://api.spotify.com/v1/audio-analysis/2PuUFT13yCzUOZun94WOXv,444053.0,4.0,https://i.scdn.co/image/ab67616d0000b273a32339b8818323380682a889,1969-05-29,1969.0,False,62.0,https://p.scdn.co/mp3-preview/7caf425ad0f847b8e3ba33598d1d25ad06c3dd87?cid=484c8fc1e0c54669ac770f80991a8280,"'album rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock'",65,1688934
Farhad Mehrad -- Shahbane [1970s Iranian Psychadelic Rock] (1974),Farhad Mehrad - Shahbaneh فرهاد مهراد - شبانه,2023-01-23,0.94,192.0,Farhad Mehrad,Shahbane,Farhad Mehrad,Shahbaneh فرهاد مهراد - شبانه,1970s iranian psychadelic rock,youtube,,https://www.youtube.com/watch?v=fgPkNMOpIdw,fgPkNMOpIdw,,,,,Shabaneh 2,Farhad Mehrad,3CyC1jkJInuqblMB9H7ECC,,0.378,0.488,10.0,-7.783,0.0,0.0293,0.675,0.0,0.101,0.534,149.003,audio_features,spotify:track:3CyC1jkJInuqblMB9H7ECC,https://api.spotify.com/v1/tracks/3CyC1jkJInuqblMB9H7ECC,https://api.spotify.com/v1/audio-analysis/3CyC1jkJInuqblMB9H7ECC,273307.0,3.0,https://i.scdn.co/image/ab67616d0000b273ae02b7f7a7aa5f26371d273a,1990-01-01,1990.0,False,26.0,https://p.scdn.co/mp3-preview/bca1df5d71d9905216b17c5b5276836ad94d555b?cid=484c8fc1e0c54669ac770f80991a8280,"'classic persian pop', 'persian alternative'",36,37042
