sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Bitchin' Camaro,The Dead Milkmen,The Dead Milkmen - Bitchin' Camaro [Punk] (1985),Bitchin' Camaro,Bitchin Camaro,The Dead Milkmen,,,5I89rHeQpxFGVseikEgY12,https://open.spotify.com/track/5I89rHeQpxFGVseikEgY12,1789.0,0.552,0.494,0,-11.823,1,0.44,0.595,8.39e-05,0.0561,0.817,155.138,audio_features,spotify:track:5I89rHeQpxFGVseikEgY12,https://api.spotify.com/v1/tracks/5I89rHeQpxFGVseikEgY12,https://api.spotify.com/v1/audio-analysis/5I89rHeQpxFGVseikEgY12,181067,4,https://i.scdn.co/image/ab67616d0000b27321b6e8c5d2f4fd910fd80eb8,1985-06-25,1985,True,40,https://p.scdn.co/mp3-preview/a06d43284ba0e623ee130f37779378bdc9990474?cid=484c8fc1e0c54669ac770f80991a8280
Linoleum,NOFX,NOFX - Linoleum [Punk] (1994),Linoleum,Linoleum,NOFX,,,4uB28m7RAflobYpnLMb6A2,https://open.spotify.com/track/4uB28m7RAflobYpnLMb6A2,1051.0,0.18,0.934,4,-8.699,1,0.115,3.32e-05,0.000551,0.0702,0.433,197.043,audio_features,spotify:track:4uB28m7RAflobYpnLMb6A2,https://api.spotify.com/v1/tracks/4uB28m7RAflobYpnLMb6A2,https://api.spotify.com/v1/audio-analysis/4uB28m7RAflobYpnLMb6A2,130267,4,https://i.scdn.co/image/ab67616d0000b27331ce63f1e36e1a164510cdb5,1994-07-19,1994,False,59,https://p.scdn.co/mp3-preview/142e7bb1c43e8da815844828a420282231b27aaa?cid=484c8fc1e0c54669ac770f80991a8280
I Kill People,Ombre2Choc Nation,Jon Lajoie - I Kill People [Gangster Rap],I Kill People,I Kill People,Jon Lajoie,,,1TDTS4V77oc2hLQawa17zY,,672.0,0.888,0.457,9,-12.339,1,0.315,0.0134,7.28e-06,0.0872,0.786,155.008,audio_features,spotify:track:1TDTS4V77oc2hLQawa17zY,https://api.spotify.com/v1/tracks/1TDTS4V77oc2hLQawa17zY,https://api.spotify.com/v1/audio-analysis/1TDTS4V77oc2hLQawa17zY,233704,4,https://i.scdn.co/image/ab67616d0000b273a7c929077dcc9e2c8aa92cd3,2019-12-19,2019,True,58,https://p.scdn.co/mp3-preview/b342ceeece39cbf8a88499ebf0c741fc08cf8192?cid=484c8fc1e0c54669ac770f80991a8280
THE ELECTRIC EXPERIENCE,City Morgue,Electronic Experienced - No. 303 [Jungle Techno] (1993),Electronic Experienced - No 303,No. 303,Electronic Experienced,No 303,Electronic Experienced,4ZAy1Vh6u97dJRnEg1qexN,,362.0,0.473,0.944,1,-5.386,1,0.0939,0.0233,0.00196,0.563,0.348,157.032,audio_features,spotify:track:4ZAy1Vh6u97dJRnEg1qexN,https://api.spotify.com/v1/tracks/4ZAy1Vh6u97dJRnEg1qexN,https://api.spotify.com/v1/audio-analysis/4ZAy1Vh6u97dJRnEg1qexN,110757,4,https://i.scdn.co/image/ab67616d0000b273d127ecd89d2f82594dee83d5,2020-07-31,2020,True,57,
303,Anna Lunoe,Electronic Experienced - No. 303 [Jungle Techno] (1993),Electronic Experienced - No 303,No. 303,Electronic Experienced,No 303,Electronic Experienced,5c1mH4n248moXSUixWGdWt,,362.0,0.794,0.851,1,-4.445,1,0.0621,0.0178,0.263,0.066,0.409,129.991,audio_features,spotify:track:5c1mH4n248moXSUixWGdWt,https://api.spotify.com/v1/tracks/5c1mH4n248moXSUixWGdWt,https://api.spotify.com/v1/audio-analysis/5c1mH4n248moXSUixWGdWt,238568,4,https://i.scdn.co/image/ab67616d0000b2732f2a836b18f15484302ae10c,2019-02-28,2019,False,31,https://p.scdn.co/mp3-preview/dae80b404fc8971f37f74a4595350a9bd12e62ab?cid=484c8fc1e0c54669ac770f80991a8280
Ocean Avenue,Yellowcard,Yellowcard - Ocean Avenue [Punk Rock],Yellowcard - Ocean Avenue (Official Music Video),Ocean Avenue,Yellowcard,Ocean Avenue,Yellowcard,23oxJmDc1V9uLUSmN2LIvx,,333.0,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,audio_features,spotify:track:23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/tracks/23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/audio-analysis/23oxJmDc1V9uLUSmN2LIvx,198267,4,https://i.scdn.co/image/ab67616d0000b273d1fd8f264564d9eef7617a45,2003-01-01,2003,False,72,
Ocean Avenue,Yellowcard,Yellowcard - Ocean Avenue [Punk Rock],Yellowcard - Ocean Avenue (Official Music Video),Ocean Avenue,Yellowcard,Ocean Avenue,Yellowcard,23oxJmDc1V9uLUSmN2LIvx,,333.0,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,audio_features,spotify:track:23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/tracks/23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/audio-analysis/23oxJmDc1V9uLUSmN2LIvx,198267,4,https://i.scdn.co/image/ab67616d0000b273d1fd8f264564d9eef7617a45,2003-01-01,2003,False,72,
Eishalle,Paysage D'Hiver,Paysage d'Hiver - Paysage d'Hiver [Atmospheric Black Metal] (1999),Paysage d'Hiver - Paysage d'Hiver (Full Demo),Paysage dHiver,Paysage dHiver,Paysage dHiver,Paysage dHiver,2srwzbnzdz479V0W7H8gJx,,293.0,0.257,0.662,3,-5.025,1,0.0362,0.55,0.901,0.0715,0.0376,144.443,audio_features,spotify:track:2srwzbnzdz479V0W7H8gJx,https://api.spotify.com/v1/tracks/2srwzbnzdz479V0W7H8gJx,https://api.spotify.com/v1/audio-analysis/2srwzbnzdz479V0W7H8gJx,894280,4,https://i.scdn.co/image/ab67616d0000b273c7c454dbbf21ef5d4e7af1f0,2009-10-16,2009,False,29,https://p.scdn.co/mp3-preview/cdd5e120831105a90b6611d7cfce586f4285ca3c?cid=484c8fc1e0c54669ac770f80991a8280
Eishalle,Paysage D'Hiver,Paysage d'Hiver - Paysage d'Hiver [Atmospheric Black Metal] (1999),Paysage d'Hiver - Paysage d'Hiver (Full Demo),Paysage dHiver,Paysage dHiver,Paysage dHiver,Paysage dHiver,2srwzbnzdz479V0W7H8gJx,,293.0,0.257,0.662,3,-5.025,1,0.0362,0.55,0.901,0.0715,0.0376,144.443,audio_features,spotify:track:2srwzbnzdz479V0W7H8gJx,https://api.spotify.com/v1/tracks/2srwzbnzdz479V0W7H8gJx,https://api.spotify.com/v1/audio-analysis/2srwzbnzdz479V0W7H8gJx,894280,4,https://i.scdn.co/image/ab67616d0000b273c7c454dbbf21ef5d4e7af1f0,2009-10-16,2009,False,29,https://p.scdn.co/mp3-preview/cdd5e120831105a90b6611d7cfce586f4285ca3c?cid=484c8fc1e0c54669ac770f80991a8280
Pump Up The Jam,Technotronic,Technotronic - Pump Up The Jam,Technotronic - Pump Up The Jam (Official Music Video),Pump Up The Jam,Technotronic,Pump Up The Jam,Technotronic,21qnJAMtzC6S5SESuqQLEK,,257.0,0.885,0.844,10,-9.225,0,0.0733,0.0147,4.49e-06,0.0494,0.715,124.602,audio_features,spotify:track:21qnJAMtzC6S5SESuqQLEK,https://api.spotify.com/v1/tracks/21qnJAMtzC6S5SESuqQLEK,https://api.spotify.com/v1/audio-analysis/21qnJAMtzC6S5SESuqQLEK,320307,4,https://i.scdn.co/image/ab67616d0000b27391f442ef24b8410ec1e68003,1989-11-28,1989,False,66,
