r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Flagpole Sitta - Harvey Danger [Rock]. This song will never get old for me.,Harvey Danger,Flagpole Sitta,Flagpole Sitta,Harvey Danger,Flagpole Sitta,Harvey Danger,rock,"'alternative rock', 'pop rock'",Harvey Danger - Flagpole Sitta (Official Music Video),2023-02-25,48.2,8206.0,,youtube,,,,https://www.youtube.com/watch?v=wYsMjEeEg4g,wYsMjEeEg4g,7cz70nyRXlCJOE85whEkgU,90.1,-413.3,E,-4.133,0.0,36.1,4.43,0.15,0.03,28.6,144,audio_features,spotify:track:7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/tracks/7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/audio-analysis/7cz70nyRXlCJOE85whEkgU,03:37,4.0,https://i.scdn.co/image/ab67616d0000b273868d99be4de6929eeac899ba,1997-01-01,1997.0,False,62.0,,52,103742
Ratatat - Loud Pipes [Instrumental],Loud Pipes,Ratatat,,,Loud Pipes,Ratatat,instrumental,"'alternative dance', 'indietronica', 'new rave'",Loud Pipes,2023-02-26,84.9,5338.0,,youtube,,,,https://www.youtube.com/watch?v=BcoPKWzLjrE,BcoPKWzLjrE,3qkFIjYRInFasy2jeDZPgm,70.3,-716.0,G,-7.16,0.0,71.8,3.82,10.8,81.7,20.8,87,audio_features,spotify:track:3qkFIjYRInFasy2jeDZPgm,https://api.spotify.com/v1/tracks/3qkFIjYRInFasy2jeDZPgm,https://api.spotify.com/v1/audio-analysis/3qkFIjYRInFasy2jeDZPgm,03:46,4.0,https://i.scdn.co/image/ab67616d0000b273e2eac6132cf6ce947b1bf730,2006-08-22,2006.0,False,53.0,https://p.scdn.co/mp3-preview/fb42a9a15491d0ab893ba9e882cf8fd182f23798?cid=484c8fc1e0c54669ac770f80991a8280,69,585169
Protect Ya Neck - Wu-Tang Clan [East Coast Hip Hop],Wu-Tang Clan,Protect Ya Neck,,,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",Wu-Tang Clan,east coast hip hop,"'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap'",Protect Ya Neck,2023-02-27,80.8,597.0,,youtube,,,,https://www.youtube.com/watch?v=Xvbb7F2CCOU,Xvbb7F2CCOU,1Sgj10byiGzPpI2IrXSFEn,55.2,-1080.0,Ab,-10.8,0.0,81.7,38.5,3.18,0.0,82.6,102,audio_features,spotify:track:1Sgj10byiGzPpI2IrXSFEn,https://api.spotify.com/v1/tracks/1Sgj10byiGzPpI2IrXSFEn,https://api.spotify.com/v1/audio-analysis/1Sgj10byiGzPpI2IrXSFEn,04:51,4.0,https://i.scdn.co/image/ab67616d0000b2735901aaa980d3e714bf01171c,1993-11-09,1993.0,True,64.0,https://p.scdn.co/mp3-preview/f3bd6e0e0fa351131d48d0d3cf3c19b59969d850?cid=484c8fc1e0c54669ac770f80991a8280,71,2632722
Chevelle - The Red [Alternative Metal],The Red,Chevelle,The Red,Chevelle,The Red,Chevelle,alternative metal,"'alternative metal', 'alternative rock', 'christian rock', 'nu metal', 'post-grunge', 'rap rock', 'rock'",Chevelle - The Red (Official HD Video),2023-02-28,33.2,566.0,,youtube,,,,https://www.youtube.com/watch?v=trinU3VD1Zo,trinU3VD1Zo,1gyee1JuFFiP476LQpRMYU,84.3,-331.8,D,-3.318,0.0,50.9,4.88,0.07,0.08,34.8,140,audio_features,spotify:track:1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/tracks/1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/audio-analysis/1gyee1JuFFiP476LQpRMYU,03:58,3.0,https://i.scdn.co/image/ab67616d0000b273bd444869348f556430c21890,2002-01-01,2002.0,False,66.0,https://p.scdn.co/mp3-preview/217d527b14f68d25d89c9a46ba70dfd22d38a40b?cid=484c8fc1e0c54669ac770f80991a8280,66,1665619
Betty Machete and the Angry Cougars — Don’t Stop [punk](2023),Don’t Stop,Betty Machete and the Angry Cougars,Don't Stop,Angry Cougars,Black Cat,Betty Machete and the Angry Cougars,punk,,Angry Cougars - Don't Stop video,2023-02-24,55.2,265.0,,youtube,,,,https://www.youtube.com/watch?v=9-DK0cerNmQ,9-DK0cerNmQ,3gzLRPmJkrrEiHH3XXNUJK,97.5,-601.9,C,-6.019,1.0,35.2,5.82,0.0,81.1,43.2,108,audio_features,spotify:track:3gzLRPmJkrrEiHH3XXNUJK,https://api.spotify.com/v1/tracks/3gzLRPmJkrrEiHH3XXNUJK,https://api.spotify.com/v1/audio-analysis/3gzLRPmJkrrEiHH3XXNUJK,01:25,4.0,https://i.scdn.co/image/ab67616d0000b2733960e4e0d037e1698cc6500c,2022-10-31,2022.0,False,2.0,https://p.scdn.co/mp3-preview/1be67c6406e9da20a6f8646991e94280e0462de4?cid=484c8fc1e0c54669ac770f80991a8280,3,124
"Dozer - Ex-Human, Now Beast [Stoner Rock] (2023)","Ex-Human, Now Beast",Dozer,"Ex-Human, Now Beast",Dozer,"Ex-Human, Now Beast",Dozer,stoner rock,"'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock', 'swedish stoner rock'","Dozer ""Ex-Human, Now Beast"" Official Music Video",2023-02-24,44.8,247.0,,youtube,,,,https://www.youtube.com/watch?v=zNnTjnPuO7I,zNnTjnPuO7I,50WKLFqJQ9kSsmgyc8VrfH,91.2,-577.8,E,-5.778,0.0,24.6,8.5,0.01,79.6,20.6,125,audio_features,spotify:track:50WKLFqJQ9kSsmgyc8VrfH,https://api.spotify.com/v1/tracks/50WKLFqJQ9kSsmgyc8VrfH,https://api.spotify.com/v1/audio-analysis/50WKLFqJQ9kSsmgyc8VrfH,04:29,5.0,https://i.scdn.co/image/ab67616d0000b273ff79b6dc3669ce3f47116647,2023-02-21,2023.0,False,25.0,https://p.scdn.co/mp3-preview/b2f1db6f6969d88402ba95c364d5e96e69a5e88b?cid=484c8fc1e0c54669ac770f80991a8280,41,48020
Elton John - Goodbye Yellow Brick Road [Pop Rock],Goodbye Yellow Brick Road,Elton John,,,Goodbye Yellow Brick Road - Remastered 2014,Elton John,pop rock,"'glam rock', 'mellow gold', 'piano rock'",Goodbye Yellow Brick Road (Remastered 2014),2023-02-27,39.7,131.0,,youtube,,,,https://www.youtube.com/watch?v=wy709iNG6i8,wy709iNG6i8,4IRHwIZHzlHT1FQpRa5RdE,47.3,-771.2,F,-7.712,1.0,55.9,2.79,44.6,0.14,15.4,121,audio_features,spotify:track:4IRHwIZHzlHT1FQpRa5RdE,https://api.spotify.com/v1/tracks/4IRHwIZHzlHT1FQpRa5RdE,https://api.spotify.com/v1/audio-analysis/4IRHwIZHzlHT1FQpRa5RdE,03:12,4.0,https://i.scdn.co/image/ab67616d0000b273f72f1e38e9bd48f18a17ed9b,1973-10-05,1973.0,False,73.0,,86,11082525
Team Tremolo - Beneath [Alternative Rock/Shoegaze] (2023),Beneath,Team Tremolo,,,Beneath,Team Tremolo,"alternative rock, shoegaze",'kansas indie',Beneath,2023-02-27,14.7,113.0,,youtube,,,,https://www.youtube.com/watch?v=yC7waWUtj0s,yC7waWUtj0s,55ZfPLLI9i8IXyobU9vEgp,84.2,-534.9,A,-5.349,1.0,46.2,4.71,0.3,41.7,47.2,145,audio_features,spotify:track:55ZfPLLI9i8IXyobU9vEgp,https://api.spotify.com/v1/tracks/55ZfPLLI9i8IXyobU9vEgp,https://api.spotify.com/v1/audio-analysis/55ZfPLLI9i8IXyobU9vEgp,04:38,4.0,https://i.scdn.co/image/ab67616d0000b273eb4262122260db8fcf3d5498,2023-02-23,2023.0,False,2.0,https://p.scdn.co/mp3-preview/a08d3b4d3b9f88eeb2c6dab78fe4e697e785698d?cid=484c8fc1e0c54669ac770f80991a8280,2,134
Pine Tone -- Organism [Electronic / Jazz Fusion] (2023),Organism,Pine Tone,,,Organism,Pine Tone,"electronic, jazz fusion",,Organism,2023-02-28,34.5,112.0,,spotify,,,,,,6NqCCFSpiycJcBZVZPvjjf,77.2,-821.2,F,-8.212,0.0,58.7,4.17,4.25,58.9,7.93,111,audio_features,spotify:track:6NqCCFSpiycJcBZVZPvjjf,https://api.spotify.com/v1/tracks/6NqCCFSpiycJcBZVZPvjjf,https://api.spotify.com/v1/audio-analysis/6NqCCFSpiycJcBZVZPvjjf,03:20,4.0,https://i.scdn.co/image/ab67616d0000b273e8bf5017954f656da2eb5768,2023-02-27,2023.0,False,0.0,https://p.scdn.co/mp3-preview/416bd8f40e7b0befbae5c3c6823c5f80bb986e95?cid=484c8fc1e0c54669ac770f80991a8280,2,290
Cristian Nevola - Dentro quell'ora [Italian Music Youtube],Dentro quellora,Cristian Nevola,"Dentro quell'ora, Musica Italiana Youtube",Cristian Nevola,Dentro quell'ora,Cristian Nevola,italian music youtube,,"Cristian Nevola - Dentro quell'ora, Musica Italiana Youtube",2023-02-27,30.7,97.0,,youtube,,,,https://www.youtube.com/watch?v=fg6HbZZa86w,fg6HbZZa86w,6J5X0qtjRQKgKCgcAPvuWU,73.3,-740.3,F,-7.403,0.0,63.6,2.59,39.6,0.04,30.9,116,audio_features,spotify:track:6J5X0qtjRQKgKCgcAPvuWU,https://api.spotify.com/v1/tracks/6J5X0qtjRQKgKCgcAPvuWU,https://api.spotify.com/v1/audio-analysis/6J5X0qtjRQKgKCgcAPvuWU,04:09,4.0,https://i.scdn.co/image/ab67616d0000b273514d432f092323ad7e05bd36,2021-10-29,2021.0,False,9.0,https://p.scdn.co/mp3-preview/40ffda33130ba797388892e615635c19fb2d76ba?cid=484c8fc1e0c54669ac770f80991a8280,8,498
