r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
The Offspring - The Kids Aren't Alright [punk rock] (1998),The Offspring - The Kids Aren't Alright (Official Music Video),2023-01-31,0.93,2746.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""The Offspring - The Kids Aren't Alright (Official Music Video)"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/7iNbnineUCI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""The Offspring - The Kids Aren&#39;t Alright (Official Music Video)""></iframe>', 'author_name': 'OffspringVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/7iNbnineUCI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@OffspringVEVO'}}",The Offspring,The Kids Arent Alright,The Offspring,The Kids Arent Alright,punk rock,youtube,,https://www.youtube.com/watch?v=7iNbnineUCI,7iNbnineUCI,,,,The Offspring - The Kids Aren't Alright (Official Music Video),OffspringVEVO,2017-01-18T01:08:42Z,PT3M,220347397,https://i.ytimg.com/vi/7iNbnineUCI/hqdefault.jpg,1286024,20978,"['THE OFFSPRING', 'THE OFFSPRING THE KIDS AREN’T ALRIGHT', 'THE KIDS AREN’T ALRIGHT', 'THE KIDS AREN’T ALRIGHT THE OFFSPRING', 'THE KIDS AREN’T ALRIGHT official music video', 'THE KIDS AREN’T ALRIGHT remastered video', 'THE OFFSPRING remastered', 'THE OFFSPRING remastered videos', '#remastered', 'hd music videos', 'remastered music videos', 'OFFSPRING', 'OFFSPRING THE KIDS AREN’T ALRIGHT', 'THE KIDS AREN’T ALRIGHT OFFSPRING', 'OFFSPRING remastered', 'videos']",220M,1.29M,21K,03:,2017-01-18,2.75K
Lankum -- Go Dig My Grave [Irish doom folk] (2023),Lankum - Go Dig My Grave (Official Video),2023-01-31,0.94,891.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Lankum - Go Dig My Grave (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/qhqpQiXnFx0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Lankum - Go Dig My Grave (Official Video)""></iframe>', 'author_name': 'LankumDublin', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/qhqpQiXnFx0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@Lankum'}}",Lankum,Go Dig My Grave,Lankum,Go Dig My Grave,irish doom folk,youtube,,https://www.youtube.com/watch?v=qhqpQiXnFx0,qhqpQiXnFx0,,,,Lankum - Go Dig My Grave (Official Video),LankumDublin,2023-01-31T11:00:10Z,PT8M49S,31005,https://i.ytimg.com/vi/qhqpQiXnFx0/hqdefault.jpg,1705,161,,31K,1.7K,161,08:49,2023-01-31,891
Milk for the Angry - Doors of Dismay [Psychedelic Pop/Garage Pop] (2023),Milk For The Angry - Doors of Dismay (OFFICIAL VIDEO),2023-01-27,0.93,475.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Milk For The Angry - Doors of Dismay (OFFICIAL VIDEO)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/0xhaFFgN-GQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Milk For The Angry - Doors of Dismay (OFFICIAL VIDEO)""></iframe>', 'author_name': 'Milk For The Angry', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/0xhaFFgN-GQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@MilkForTheAngry'}}",Milk for the Angry,Doors of Dismay,Milk For The Angry,Doors of Dismay,"psychedelic pop, garage pop",youtube,,https://www.youtube.com/watch?v=0xhaFFgN-GQ,0xhaFFgN-GQ,,,,Milk For The Angry - Doors of Dismay (OFFICIAL VIDEO),Milk For The Angry,2023-01-27T07:06:25Z,PT3M38S,4209,https://i.ytimg.com/vi/0xhaFFgN-GQ/hqdefault.jpg,151,18,,4.21K,151,18,03:38,2023-01-27,475
PUP - DVP [Post-Hardcore],PUP - DVP (Official Video),2023-01-31,0.94,435.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'PUP - DVP (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/iVuB1ZASrGw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""PUP - DVP (Official Video)""></iframe>', 'author_name': 'puptheband', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/iVuB1ZASrGw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@puptheband'}}",PUP,DVP,PUP,DVP,post-hardcore,youtube,,https://www.youtube.com/watch?v=iVuB1ZASrGw,iVuB1ZASrGw,,,,PUP - DVP (Official Video),puptheband,2016-02-09T15:27:59Z,PT2M29S,3526933,https://i.ytimg.com/vi/iVuB1ZASrGw/hqdefault.jpg,52982,1521,"['PUP', 'SideOneDummy', 'Punk', 'Rock', 'Alternative', 'vintage arcade games', 'sideonedummy records', 'Toronto', '90s', 'zelda', ""Crusin' USA""]",3.53M,53K,1.52K,02:29,2016-02-09,435
"Baiuca, Xosé Lois Romero and Aliboria - Caroi [ Galician Folk ] (2021)","Baiuca, Xosé Lois Romero y Aliboria - ""Caroi"" (Un país para escucharlo)",2023-01-28,0.93,383.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Baiuca, Xosé Lois Romero y Aliboria - ""Caroi"" (Un país para escucharlo)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/EVNoYWdNs50?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Baiuca, Xosé Lois Romero y Aliboria - &quot;Caroi&quot; (Un país para escucharlo)""></iframe>', 'author_name': 'RTVE Música', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/EVNoYWdNs50/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@RTVEMusica'}}","Baiuca, Xosé Lois Romero and Aliboria",Caroi,"Baiuca, Xosé Lois Romero y Aliboria",Caroi, galician folk ,youtube,,https://www.youtube.com/watch?v=EVNoYWdNs50,EVNoYWdNs50,,,,"Baiuca, Xosé Lois Romero y Aliboria - ""Caroi"" (Un país para escucharlo)",RTVE Música,2021-02-09T22:30:01Z,PT3M39S,134947,https://i.ytimg.com/vi/EVNoYWdNs50/hqdefault.jpg,2629,154,"['RTVE', 'Musica', 'RTVE Musica', 'canal', 'actuacion', 'directo', 'videos']",135K,2.63K,154,03:39,2021-02-09,383
NiNi Music -- WuKong [Asian Folk Metal] (2023),NiNi Music - WuKong (AI Music Video),2023-02-01,0.92,353.0,"{'oembed': {'provider_url': 'https://www.youtube.com/', 'title': 'NiNi Music - WuKong (AI Music Video)', 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/kl3A4GT3N0Q?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""NiNi Music - WuKong (AI Music Video)""></iframe>', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'version': '1.0', 'author_name': 'Nini Music', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/kl3A4GT3N0Q/hqdefault.jpg', 'type': 'video', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@NiniMusic'}, 'type': 'youtube.com'}",NiNi Music,WuKong,NiNi Music,WuKong,asian folk metal,youtube,,https://www.youtube.com/watch?v=kl3A4GT3N0Q,kl3A4GT3N0Q,,,,NiNi Music - WuKong (AI Music Video),Nini Music,2023-02-01T15:00:09Z,PT2M38S,4038,https://i.ytimg.com/vi/kl3A4GT3N0Q/hqdefault.jpg,760,155,"['nini music longma folk metal', 'Mongolian metal', 'the hu band', 'war horse song', 'wolf totem', 'asian metal', 'chinese folk metal', 'shamisen', 'traditional chinese folk instruments', 'ninimusic1001', 'longma', 'nine treasures', 'napalm records', 'alestorm', 'BABYMETAL', 'baby metal japan', 'asian girl band', 'cosplay band', 'BAND MAID', 'erhu', 'pipa', 'GUAN YU', 'wukong', 'LEGENDS', 'cinematic metal', 'instrumental', 'Wagakki Band 和楽器バンド', 'nini music', 'AI', 'sun wukong the monkey king', 'ai art', 'AI music video', 'trippy', 'otyken storm']",4.04K,760,155,02:38,2023-02-01,353
Catherine Wheel -- Fripp [Alternative Rock/Indie] (1993),Fripp,2023-01-30,0.94,351.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Fripp', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/SKTFNTXWuoU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Fripp""></iframe>', 'author_name': 'Catherine Wheel - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/SKTFNTXWuoU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCdzBRAr_ud0M8BXJTpOV8Jw'}}",Catherine Wheel,Fripp,,,"alternative rock, indie",youtube,,https://www.youtube.com/watch?v=SKTFNTXWuoU,SKTFNTXWuoU,,,,Fripp,Catherine Wheel - Topic,2018-07-30T15:29:11Z,PT7M35S,37076,https://i.ytimg.com/vi/SKTFNTXWuoU/hqdefault.jpg,689,6,"['Catherine Wheel', 'キャサリンホイール', 'キャサリン・ホイール', 'Chrome', 'Fripp']",37.1K,689,6,07:35,2018-07-30,351
Chipped Nail Polish -- Rut [Indie Rock/Pop] (2023),Chipped Nail Polish - Rut (Official Video),2023-01-29,0.88,277.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Chipped Nail Polish - Rut (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/Sa9IZy9D7wI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Chipped Nail Polish - Rut (Official Video)""></iframe>', 'author_name': 'Chipped Nail Polish', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Sa9IZy9D7wI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@chippednailsband'}}",Chipped Nail Polish,Rut,Chipped Nail Polish,Rut,"indie rock, pop",youtube,,https://www.youtube.com/watch?v=Sa9IZy9D7wI,Sa9IZy9D7wI,,,,Chipped Nail Polish - Rut (Official Video),Chipped Nail Polish,2023-01-20T08:00:17Z,PT3M12S,2736,https://i.ytimg.com/vi/Sa9IZy9D7wI/hqdefault.jpg,71,11,"['indie', 'indiemusician', 'wallice', 'musicvideo', 'chippednailpolish', 'chippednailsband', 'alt', 'altrock', 'alternative', 'alternativemusic', 'indiepop', 'indierock', 'clairo', 'snailmail', 'soccermommy', 'paramore']",2.74K,71,11,03:12,2023-01-20,277
Alice in Chains - Down in a Hole (MTV Unplugged) [Grunge/Alt Rock] (1996),Alice In Chains - Down in a Hole (MTV Unplugged - HD Video),2023-01-31,0.97,272.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Alice In Chains - Down in a Hole (MTV Unplugged - HD Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/nWK0kqjPSVI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Alice In Chains - Down in a Hole (MTV Unplugged - HD Video)""></iframe>', 'author_name': 'AliceInChainsVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/nWK0kqjPSVI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@AliceInChainsVEVO'}}",Alice in Chains,Down in a Hole,Alice In Chains,Down in a Hole,"grunge, alt rock",youtube,,https://www.youtube.com/watch?v=nWK0kqjPSVI,nWK0kqjPSVI,,,,Alice In Chains - Down in a Hole (MTV Unplugged - HD Video),AliceInChainsVEVO,2018-10-10T07:00:04Z,PT5M52S,60988293,https://i.ytimg.com/vi/nWK0kqjPSVI/hqdefault.jpg,368681,21375,"['alice in chains', 'down in a hole alice in chains', 'down in a hole', 'alice in chains unplugged', 'alice in chains down in a hole', 'down in a hole unplugged', 'down in the hole', 'alice in chain', 'alice in chains - bleed the freak', 'alice and chains', 'man in the box', 'rooster', 'would?', 'nutshell', 'them bones', 'temple of the dog', 'stone temple pilots', 'alice in chains unplugged down in a hole', 'soundgarden', 'nirvana', 'official alice in chains', 'official video', 'grunge']",61M,369K,21.4K,05:52,2018-10-10,272
jizue -- Marten [Japanese Jazz] (2020),marten,2023-01-30,0.91,219.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'marten', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/otpEQjJF_MQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""marten""></iframe>', 'author_name': 'jizue - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/otpEQjJF_MQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCIfx99mxqbJnlU96A-sCXTg'}}",jizue,Marten,,,japanese jazz,youtube,,https://www.youtube.com/watch?v=otpEQjJF_MQ,otpEQjJF_MQ,,,,marten,jizue - Topic,2020-08-18T10:06:56Z,PT4M28S,18296,https://i.ytimg.com/vi/otpEQjJF_MQ/hqdefault.jpg,413,6,"['jizue', 'ジズー', 'marten', 'マーティン']",18.3K,413,6,04:28,2020-08-18,219
