sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Popular,Nada Surf,Nada Surf - Popular [Alternative],Nada Surf – Popular (Official Video) [Remastered in HD],Popular,Nada Surf,Popular,Nada Surf,48sJGpBLqQTs0sZ2ImHJof,,670.0,0.444,0.884,7,-6.104,1,0.119,0.00751,8.94e-05,0.116,0.296,94.82,audio_features,spotify:track:48sJGpBLqQTs0sZ2ImHJof,https://api.spotify.com/v1/tracks/48sJGpBLqQTs0sZ2ImHJof,https://api.spotify.com/v1/audio-analysis/48sJGpBLqQTs0sZ2ImHJof,220587,4,https://i.scdn.co/image/ab67616d0000b273a46129f913a7293b208dcc7b,1996-06-18,1996,False,57,https://p.scdn.co/mp3-preview/473aeae47f3735071723b9005720b8277140d5f1?cid=484c8fc1e0c54669ac770f80991a8280
Popular,Nada Surf,Nada Surf - Popular [Alternative],Nada Surf – Popular (Official Video) [Remastered in HD],Popular,Nada Surf,Popular,Nada Surf,48sJGpBLqQTs0sZ2ImHJof,,670.0,0.444,0.884,7,-6.104,1,0.119,0.00751,8.94e-05,0.116,0.296,94.82,audio_features,spotify:track:48sJGpBLqQTs0sZ2ImHJof,https://api.spotify.com/v1/tracks/48sJGpBLqQTs0sZ2ImHJof,https://api.spotify.com/v1/audio-analysis/48sJGpBLqQTs0sZ2ImHJof,220587,4,https://i.scdn.co/image/ab67616d0000b273a46129f913a7293b208dcc7b,1996-06-18,1996,False,57,https://p.scdn.co/mp3-preview/473aeae47f3735071723b9005720b8277140d5f1?cid=484c8fc1e0c54669ac770f80991a8280
Tank!,SEATBELTS,Tank! - Seatbelts [Jazz/Blues Anime OST],Tank!,Seatbelts,Tank!,,,2Wi5ubKr8zSk8L3CLemyS4,,637.0,0.401,0.902,0,-6.814,1,0.154,0.0296,0.918,0.614,0.58,137.363,audio_features,spotify:track:2Wi5ubKr8zSk8L3CLemyS4,https://api.spotify.com/v1/tracks/2Wi5ubKr8zSk8L3CLemyS4,https://api.spotify.com/v1/audio-analysis/2Wi5ubKr8zSk8L3CLemyS4,210333,4,https://i.scdn.co/image/ab67616d0000b273e90a54d6e31d9ff3f1d566fa,1998-05-21,1998,False,62,https://p.scdn.co/mp3-preview/de3473afa15c739702f57f3d85e1149e4511579a?cid=484c8fc1e0c54669ac770f80991a8280
'Til the Pigs Come Round,Subhumans,Subhumans - 'Til The Pigs Come Round [Anarcho-punk](1983),Subhumans // 'Til The Pigs Come Round,Til The Pigs Come Round,Subhumans,'Til The Pigs Come Round,Subhumans,4raAtGD6JeOsVlK9wmE0N9,,485.0,0.303,0.932,11,-12.191,0,0.109,0.0024,0.000157,0.17,0.472,141.682,audio_features,spotify:track:4raAtGD6JeOsVlK9wmE0N9,https://api.spotify.com/v1/tracks/4raAtGD6JeOsVlK9wmE0N9,https://api.spotify.com/v1/audio-analysis/4raAtGD6JeOsVlK9wmE0N9,121693,4,https://i.scdn.co/image/ab67616d0000b273f0e718bf57dea72adabf141d,1983-01-01,1983,False,25,https://p.scdn.co/mp3-preview/311f94e9da5ae6b51d2fd23796b86ecbe7ae1c8e?cid=484c8fc1e0c54669ac770f80991a8280
'Til the Pigs Come Round,Subhumans,Subhumans - 'Til The Pigs Come Round [Anarcho-punk](1983),Subhumans // 'Til The Pigs Come Round,Til The Pigs Come Round,Subhumans,'Til The Pigs Come Round,Subhumans,4raAtGD6JeOsVlK9wmE0N9,,485.0,0.303,0.932,11,-12.191,0,0.109,0.0024,0.000157,0.17,0.472,141.682,audio_features,spotify:track:4raAtGD6JeOsVlK9wmE0N9,https://api.spotify.com/v1/tracks/4raAtGD6JeOsVlK9wmE0N9,https://api.spotify.com/v1/audio-analysis/4raAtGD6JeOsVlK9wmE0N9,121693,4,https://i.scdn.co/image/ab67616d0000b273f0e718bf57dea72adabf141d,1983-01-01,1983,False,25,https://p.scdn.co/mp3-preview/311f94e9da5ae6b51d2fd23796b86ecbe7ae1c8e?cid=484c8fc1e0c54669ac770f80991a8280
Indigenous Blood Revival,Pan-Amerikan Native Front,Pan Amerikan Native Front -- Indigenous Blood Revival [Black metal] (2022),Pan Amerikan Native Front - Indigenous Blood Revival (Live on KEXP),Indigenous Blood Revival,Pan Amerikan Native Front,Indigenous Blood Revival,Pan Amerikan Native Front,3bp1v7br43x43j4XxTrgTw,,463.0,0.325,0.914,8,-7.643,1,0.0605,1.29e-05,0.926,0.381,0.132,130.061,audio_features,spotify:track:3bp1v7br43x43j4XxTrgTw,https://api.spotify.com/v1/tracks/3bp1v7br43x43j4XxTrgTw,https://api.spotify.com/v1/audio-analysis/3bp1v7br43x43j4XxTrgTw,350471,4,https://i.scdn.co/image/ab67616d0000b2739ccb25952b1c0d3e7ebf6fc0,2016-10-06,2016,False,12,https://p.scdn.co/mp3-preview/1fbc498199467f5845da2c197a450866f32eb764?cid=484c8fc1e0c54669ac770f80991a8280
Indigenous Blood Revival,Pan-Amerikan Native Front,Pan Amerikan Native Front -- Indigenous Blood Revival [Black metal] (2022),Pan Amerikan Native Front - Indigenous Blood Revival (Live on KEXP),Indigenous Blood Revival,Pan Amerikan Native Front,Indigenous Blood Revival,Pan Amerikan Native Front,3bp1v7br43x43j4XxTrgTw,,463.0,0.325,0.914,8,-7.643,1,0.0605,1.29e-05,0.926,0.381,0.132,130.061,audio_features,spotify:track:3bp1v7br43x43j4XxTrgTw,https://api.spotify.com/v1/tracks/3bp1v7br43x43j4XxTrgTw,https://api.spotify.com/v1/audio-analysis/3bp1v7br43x43j4XxTrgTw,350471,4,https://i.scdn.co/image/ab67616d0000b2739ccb25952b1c0d3e7ebf6fc0,2016-10-06,2016,False,12,https://p.scdn.co/mp3-preview/1fbc498199467f5845da2c197a450866f32eb764?cid=484c8fc1e0c54669ac770f80991a8280
forgotten children,mouse on the keys,Mouse on the Keys -- Forgotten Children [instrumental jazz rock] (2009),forgotten children,Forgotten Children,Mouse on the Keys,,,7LOiJvlFubjiQoW8rflOmC,,453.0,0.466,0.807,8,-8.076,1,0.0389,0.622,0.952,0.313,0.283,126.448,audio_features,spotify:track:7LOiJvlFubjiQoW8rflOmC,https://api.spotify.com/v1/tracks/7LOiJvlFubjiQoW8rflOmC,https://api.spotify.com/v1/audio-analysis/7LOiJvlFubjiQoW8rflOmC,258107,4,https://i.scdn.co/image/ab67616d0000b273dd43bf787c5e91e21d89d5a4,2009-01-01,2009,False,26,https://p.scdn.co/mp3-preview/825c7f91fb4599cc892114746a6d59592d1300c5?cid=484c8fc1e0c54669ac770f80991a8280
Most Any Drug,Moozy,Moozy — Most Any Drug [indie rock] (2022),Moozy - Most Any Drug,Most Any Drug,Moozy,Most Any Drug,Moozy,3JgDeCsCx6lGbveYodRyzG,,388.0,0.711,0.617,9,-7.184,1,0.0334,0.0175,5.14e-06,0.077,0.925,139.918,audio_features,spotify:track:3JgDeCsCx6lGbveYodRyzG,https://api.spotify.com/v1/tracks/3JgDeCsCx6lGbveYodRyzG,https://api.spotify.com/v1/audio-analysis/3JgDeCsCx6lGbveYodRyzG,202058,4,https://i.scdn.co/image/ab67616d0000b27319ff7170a4e8000c99192bbf,2022-09-29,2022,False,7,https://p.scdn.co/mp3-preview/70b71db06750852587b182a5c190ec0061f9b6aa?cid=484c8fc1e0c54669ac770f80991a8280
Most Any Drug,Moozy,Moozy — Most Any Drug [indie rock] (2022),Moozy - Most Any Drug,Most Any Drug,Moozy,Most Any Drug,Moozy,3JgDeCsCx6lGbveYodRyzG,,388.0,0.711,0.617,9,-7.184,1,0.0334,0.0175,5.14e-06,0.077,0.925,139.918,audio_features,spotify:track:3JgDeCsCx6lGbveYodRyzG,https://api.spotify.com/v1/tracks/3JgDeCsCx6lGbveYodRyzG,https://api.spotify.com/v1/audio-analysis/3JgDeCsCx6lGbveYodRyzG,202058,4,https://i.scdn.co/image/ab67616d0000b27319ff7170a4e8000c99192bbf,2022-09-29,2022,False,7,https://p.scdn.co/mp3-preview/70b71db06750852587b182a5c190ec0061f9b6aa?cid=484c8fc1e0c54669ac770f80991a8280
