sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
The Kids Aren't Alright,The Offspring,The Offspring - The Kids Aren't Alright [punk rock] (1998),The Offspring - The Kids Aren't Alright (Official Music Video),The Kids Arent Alright,The Offspring,The Kids Arent Alright,The Offspring,4EchqUKQ3qAQuRNKmeIpnf,,2746.0,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,audio_features,spotify:track:4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/tracks/4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/audio-analysis/4EchqUKQ3qAQuRNKmeIpnf,180160,4,https://i.scdn.co/image/ab67616d0000b273cbd2ee7dff77bfb2b5f0af52,1998-11-16,1998,False,78,
The Kids Aren't Alright,The Offspring,The Offspring - The Kids Aren't Alright [punk rock] (1998),The Offspring - The Kids Aren't Alright (Official Music Video),The Kids Arent Alright,The Offspring,The Kids Arent Alright,The Offspring,4EchqUKQ3qAQuRNKmeIpnf,,2746.0,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,audio_features,spotify:track:4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/tracks/4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/audio-analysis/4EchqUKQ3qAQuRNKmeIpnf,180160,4,https://i.scdn.co/image/ab67616d0000b273cbd2ee7dff77bfb2b5f0af52,1998-11-16,1998,False,78,
Go Dig My Grave,Lankum,Lankum -- Go Dig My Grave [Irish doom folk] (2023),Lankum - Go Dig My Grave (Official Video),Go Dig My Grave,Lankum,Go Dig My Grave,Lankum,5FBto2Mh2gVkGWV0mRh0hg,,891.0,0.246,0.148,0,-9.08,1,0.0375,0.0352,0.00177,0.164,0.0326,138.586,audio_features,spotify:track:5FBto2Mh2gVkGWV0mRh0hg,https://api.spotify.com/v1/tracks/5FBto2Mh2gVkGWV0mRh0hg,https://api.spotify.com/v1/audio-analysis/5FBto2Mh2gVkGWV0mRh0hg,518747,4,https://i.scdn.co/image/ab67616d0000b27329130a4a0249f801b5a7dcc7,2023-01-31,2023,False,22,https://p.scdn.co/mp3-preview/c64bdf962e386e6919d0d9210f7b2ca205530819?cid=484c8fc1e0c54669ac770f80991a8280
Go Dig My Grave,Lankum,Lankum -- Go Dig My Grave [Irish doom folk] (2023),Lankum - Go Dig My Grave (Official Video),Go Dig My Grave,Lankum,Go Dig My Grave,Lankum,5FBto2Mh2gVkGWV0mRh0hg,,891.0,0.246,0.148,0,-9.08,1,0.0375,0.0352,0.00177,0.164,0.0326,138.586,audio_features,spotify:track:5FBto2Mh2gVkGWV0mRh0hg,https://api.spotify.com/v1/tracks/5FBto2Mh2gVkGWV0mRh0hg,https://api.spotify.com/v1/audio-analysis/5FBto2Mh2gVkGWV0mRh0hg,518747,4,https://i.scdn.co/image/ab67616d0000b27329130a4a0249f801b5a7dcc7,2023-01-31,2023,False,22,https://p.scdn.co/mp3-preview/c64bdf962e386e6919d0d9210f7b2ca205530819?cid=484c8fc1e0c54669ac770f80991a8280
Doors of Dismay,Milk for the Angry,Milk for the Angry - Doors of Dismay [Psychedelic Pop/Garage Pop] (2023),Milk For The Angry - Doors of Dismay (OFFICIAL VIDEO),Doors of Dismay,Milk for the Angry,Doors of Dismay,Milk For The Angry,6cEIDN0AXM2DbVByEyyYPY,,475.0,0.396,0.613,7,-7.101,1,0.031,0.336,1.61e-06,0.111,0.308,174.37,audio_features,spotify:track:6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/tracks/6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/audio-analysis/6cEIDN0AXM2DbVByEyyYPY,208486,4,https://i.scdn.co/image/ab67616d0000b27386ae7c9cab8ae8feb9434f54,2023-01-27,2023,False,12,https://p.scdn.co/mp3-preview/11083f758efaba36bcd99494abba0f941c223d10?cid=484c8fc1e0c54669ac770f80991a8280
Doors of Dismay,Milk for the Angry,Milk for the Angry - Doors of Dismay [Psychedelic Pop/Garage Pop] (2023),Milk For The Angry - Doors of Dismay (OFFICIAL VIDEO),Doors of Dismay,Milk for the Angry,Doors of Dismay,Milk For The Angry,6cEIDN0AXM2DbVByEyyYPY,,475.0,0.396,0.613,7,-7.101,1,0.031,0.336,1.61e-06,0.111,0.308,174.37,audio_features,spotify:track:6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/tracks/6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/audio-analysis/6cEIDN0AXM2DbVByEyyYPY,208486,4,https://i.scdn.co/image/ab67616d0000b27386ae7c9cab8ae8feb9434f54,2023-01-27,2023,False,12,https://p.scdn.co/mp3-preview/11083f758efaba36bcd99494abba0f941c223d10?cid=484c8fc1e0c54669ac770f80991a8280
DVP,PUP,PUP - DVP [Post-Hardcore],PUP - DVP (Official Video),DVP,PUP,DVP,PUP,0QpST3fcy7z1xcdFGFTk3D,,435.0,0.362,0.997,6,-1.225,1,0.0997,0.00442,3.43e-06,0.328,0.228,147.955,audio_features,spotify:track:0QpST3fcy7z1xcdFGFTk3D,https://api.spotify.com/v1/tracks/0QpST3fcy7z1xcdFGFTk3D,https://api.spotify.com/v1/audio-analysis/0QpST3fcy7z1xcdFGFTk3D,148893,4,https://i.scdn.co/image/ab67616d0000b273b76979e6f2a0eb34cb0f3e8a,2016-05-27,2016,False,52,https://p.scdn.co/mp3-preview/6cc73d0e8d94977c60709cf1709734bb142f6498?cid=484c8fc1e0c54669ac770f80991a8280
DVP,PUP,PUP - DVP [Post-Hardcore],PUP - DVP (Official Video),DVP,PUP,DVP,PUP,0QpST3fcy7z1xcdFGFTk3D,,435.0,0.362,0.997,6,-1.225,1,0.0997,0.00442,3.43e-06,0.328,0.228,147.955,audio_features,spotify:track:0QpST3fcy7z1xcdFGFTk3D,https://api.spotify.com/v1/tracks/0QpST3fcy7z1xcdFGFTk3D,https://api.spotify.com/v1/audio-analysis/0QpST3fcy7z1xcdFGFTk3D,148893,4,https://i.scdn.co/image/ab67616d0000b273b76979e6f2a0eb34cb0f3e8a,2016-05-27,2016,False,52,https://p.scdn.co/mp3-preview/6cc73d0e8d94977c60709cf1709734bb142f6498?cid=484c8fc1e0c54669ac770f80991a8280
Caroi,Baiuca,"Baiuca, Xosé Lois Romero and Aliboria - Caroi [ Galician Folk ] (2021)","Baiuca, Xosé Lois Romero y Aliboria - ""Caroi"" (Un país para escucharlo)",Caroi,"Baiuca, Xosé Lois Romero and Aliboria",Caroi,"Baiuca, Xosé Lois Romero y Aliboria",0exn03hPekaqYqmwSMmcIr,,383.0,0.685,0.871,2,-7.316,1,0.0387,0.00477,0.493,0.0916,0.324,123.003,audio_features,spotify:track:0exn03hPekaqYqmwSMmcIr,https://api.spotify.com/v1/tracks/0exn03hPekaqYqmwSMmcIr,https://api.spotify.com/v1/audio-analysis/0exn03hPekaqYqmwSMmcIr,215435,3,https://i.scdn.co/image/ab67616d0000b273799692e2d1811090579cf5d8,2019-02-13,2019,False,25,https://p.scdn.co/mp3-preview/994751fea7b79acde726cd3963743106a69ffab6?cid=484c8fc1e0c54669ac770f80991a8280
Caroi,Baiuca,"Baiuca, Xosé Lois Romero and Aliboria - Caroi [ Galician Folk ] (2021)","Baiuca, Xosé Lois Romero y Aliboria - ""Caroi"" (Un país para escucharlo)",Caroi,"Baiuca, Xosé Lois Romero and Aliboria",Caroi,"Baiuca, Xosé Lois Romero y Aliboria",0exn03hPekaqYqmwSMmcIr,,383.0,0.685,0.871,2,-7.316,1,0.0387,0.00477,0.493,0.0916,0.324,123.003,audio_features,spotify:track:0exn03hPekaqYqmwSMmcIr,https://api.spotify.com/v1/tracks/0exn03hPekaqYqmwSMmcIr,https://api.spotify.com/v1/audio-analysis/0exn03hPekaqYqmwSMmcIr,215435,3,https://i.scdn.co/image/ab67616d0000b273799692e2d1811090579cf5d8,2019-02-13,2019,False,25,https://p.scdn.co/mp3-preview/994751fea7b79acde726cd3963743106a69ffab6?cid=484c8fc1e0c54669ac770f80991a8280
Wukong,Nini Music,NiNi Music -- WuKong [Asian Folk Metal] (2023),NiNi Music - WuKong (AI Music Video),WuKong,NiNi Music,WuKong,NiNi Music,1I2RpS6yGoTM6lyg0smBsC,,353.0,0.678,0.825,9,-7.74,1,0.0538,0.485,0.611,0.0384,0.326,139.934,audio_features,spotify:track:1I2RpS6yGoTM6lyg0smBsC,https://api.spotify.com/v1/tracks/1I2RpS6yGoTM6lyg0smBsC,https://api.spotify.com/v1/audio-analysis/1I2RpS6yGoTM6lyg0smBsC,157524,4,https://i.scdn.co/image/ab67616d0000b273c5724ede34e0b980fb781910,2022-03-26,2022,False,23,https://p.scdn.co/mp3-preview/6c9d7b8035e57b1a2cdaed59d1d1b5f68a8183d6?cid=484c8fc1e0c54669ac770f80991a8280
Wukong,Nini Music,NiNi Music -- WuKong [Asian Folk Metal] (2023),NiNi Music - WuKong (AI Music Video),WuKong,NiNi Music,WuKong,NiNi Music,1I2RpS6yGoTM6lyg0smBsC,,353.0,0.678,0.825,9,-7.74,1,0.0538,0.485,0.611,0.0384,0.326,139.934,audio_features,spotify:track:1I2RpS6yGoTM6lyg0smBsC,https://api.spotify.com/v1/tracks/1I2RpS6yGoTM6lyg0smBsC,https://api.spotify.com/v1/audio-analysis/1I2RpS6yGoTM6lyg0smBsC,157524,4,https://i.scdn.co/image/ab67616d0000b273c5724ede34e0b980fb781910,2022-03-26,2022,False,23,https://p.scdn.co/mp3-preview/6c9d7b8035e57b1a2cdaed59d1d1b5f68a8183d6?cid=484c8fc1e0c54669ac770f80991a8280
Fripp,Catherine Wheel,Catherine Wheel -- Fripp [Alternative Rock/Indie] (1993),Fripp,Fripp,Catherine Wheel,,,38WfEwJBUEemNNSkp1xBvD,,351.0,0.416,0.327,4,-14.247,1,0.0296,0.0213,0.0218,0.31,0.0879,98.921,audio_features,spotify:track:38WfEwJBUEemNNSkp1xBvD,https://api.spotify.com/v1/tracks/38WfEwJBUEemNNSkp1xBvD,https://api.spotify.com/v1/audio-analysis/38WfEwJBUEemNNSkp1xBvD,454427,4,https://i.scdn.co/image/ab67616d0000b273f95c8e87258659244f236d69,1993-07-20,1993,False,26,
Rut,Chipped Nail Polish,Chipped Nail Polish -- Rut [Indie Rock/Pop] (2023),Chipped Nail Polish - Rut (Official Video),Rut,Chipped Nail Polish,Rut,Chipped Nail Polish,4E1SRXCS59rrMiG2KbT9FQ,,277.0,0.584,0.655,2,-9.423,1,0.0386,0.503,0.385,0.077,0.644,76.533,audio_features,spotify:track:4E1SRXCS59rrMiG2KbT9FQ,https://api.spotify.com/v1/tracks/4E1SRXCS59rrMiG2KbT9FQ,https://api.spotify.com/v1/audio-analysis/4E1SRXCS59rrMiG2KbT9FQ,191002,4,https://i.scdn.co/image/ab67616d0000b273960f9afc86ea1899971c0996,2023-01-13,2023,True,22,https://p.scdn.co/mp3-preview/b88e9a69baca7893b82afc3517ac32739ee9c573?cid=484c8fc1e0c54669ac770f80991a8280
Rut,Chipped Nail Polish,Chipped Nail Polish -- Rut [Indie Rock/Pop] (2023),Chipped Nail Polish - Rut (Official Video),Rut,Chipped Nail Polish,Rut,Chipped Nail Polish,4E1SRXCS59rrMiG2KbT9FQ,,277.0,0.584,0.655,2,-9.423,1,0.0386,0.503,0.385,0.077,0.644,76.533,audio_features,spotify:track:4E1SRXCS59rrMiG2KbT9FQ,https://api.spotify.com/v1/tracks/4E1SRXCS59rrMiG2KbT9FQ,https://api.spotify.com/v1/audio-analysis/4E1SRXCS59rrMiG2KbT9FQ,191002,4,https://i.scdn.co/image/ab67616d0000b273960f9afc86ea1899971c0996,2023-01-13,2023,True,22,https://p.scdn.co/mp3-preview/b88e9a69baca7893b82afc3517ac32739ee9c573?cid=484c8fc1e0c54669ac770f80991a8280
Down In A Hole (2022 Remaster),Alice In Chains,Alice in Chains - Down in a Hole (MTV Unplugged) [Grunge/Alt Rock] (1996),Alice In Chains - Down in a Hole (MTV Unplugged - HD Video),Down in a Hole,Alice in Chains,Down in a Hole,Alice In Chains,7FRfYOql61DGDp9VPPe2qA,,272.0,0.357,0.795,6,-5.909,1,0.0337,0.0134,0.00013,0.111,0.416,97.171,audio_features,spotify:track:7FRfYOql61DGDp9VPPe2qA,https://api.spotify.com/v1/tracks/7FRfYOql61DGDp9VPPe2qA,https://api.spotify.com/v1/audio-analysis/7FRfYOql61DGDp9VPPe2qA,338227,4,https://i.scdn.co/image/ab67616d0000b2731cd131e5e9ad887ad8c1ecb7,1992-09-29,1992,False,61,https://p.scdn.co/mp3-preview/4ab7c2546e7e46f228b51936161457e8f79ffddc?cid=484c8fc1e0c54669ac770f80991a8280
Down In A Hole (2022 Remaster),Alice In Chains,Alice in Chains - Down in a Hole (MTV Unplugged) [Grunge/Alt Rock] (1996),Alice In Chains - Down in a Hole (MTV Unplugged - HD Video),Down in a Hole,Alice in Chains,Down in a Hole,Alice In Chains,7FRfYOql61DGDp9VPPe2qA,,272.0,0.357,0.795,6,-5.909,1,0.0337,0.0134,0.00013,0.111,0.416,97.171,audio_features,spotify:track:7FRfYOql61DGDp9VPPe2qA,https://api.spotify.com/v1/tracks/7FRfYOql61DGDp9VPPe2qA,https://api.spotify.com/v1/audio-analysis/7FRfYOql61DGDp9VPPe2qA,338227,4,https://i.scdn.co/image/ab67616d0000b2731cd131e5e9ad887ad8c1ecb7,1992-09-29,1992,False,61,https://p.scdn.co/mp3-preview/4ab7c2546e7e46f228b51936161457e8f79ffddc?cid=484c8fc1e0c54669ac770f80991a8280
marten,jizue,jizue -- Marten [Japanese Jazz] (2020),marten,Marten,jizue,,,1Ne2In4h9afW7o4jwY015K,,219.0,0.521,0.863,9,-6.763,0,0.0371,0.116,0.889,0.257,0.665,140.109,audio_features,spotify:track:1Ne2In4h9afW7o4jwY015K,https://api.spotify.com/v1/tracks/1Ne2In4h9afW7o4jwY015K,https://api.spotify.com/v1/audio-analysis/1Ne2In4h9afW7o4jwY015K,267720,4,https://i.scdn.co/image/ab67616d0000b273e52ec559a2c140577eef4555,2020-09-09,2020,False,22,https://p.scdn.co/mp3-preview/d9d66a36b0b470a383643a8645da2cfeb6a3cefc?cid=484c8fc1e0c54669ac770f80991a8280
