r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
French Class - Robot Tune [chip tune] (2019),Robot Tune,French Class,Robot Tune,French Class,Robot Tune,French Class,chip tune,,French Class - Robot Tune (Official Music Video),2023-01-08,60.9,762.0,,youtube,,,,https://www.youtube.com/watch?v=a1rjVVcZvTY,a1rjVVcZvTY,3FsDRPHGNj86hJwgszaIE2,48.1,-970.3,G,-9.703,1.0,66.7,11.1,15.4,80.3,9.68,166,audio_features,spotify:track:3FsDRPHGNj86hJwgszaIE2,https://api.spotify.com/v1/tracks/3FsDRPHGNj86hJwgszaIE2,https://api.spotify.com/v1/audio-analysis/3FsDRPHGNj86hJwgszaIE2,02:10,4.0,https://i.scdn.co/image/ab67616d0000b27372df66a7a3ea2550b47f9beb,2019-10-03,2019.0,False,33.0,https://p.scdn.co/mp3-preview/bb815e14139483cdfe7486e5ec35bb1e2113bd6d?cid=484c8fc1e0c54669ac770f80991a8280,18,330
Yellowcard - Ocean Avenue [Alternative],Ocean Avenue,Yellowcard,Ocean Avenue,Yellowcard,Ocean Avenue,Yellowcard,alternative,"'bow pop', 'pop punk', 'socal pop punk'",Yellowcard - Ocean Avenue (Official Music Video),2023-01-12,78.6,650.0,,youtube,,,,https://www.youtube.com/watch?v=X9fLbfzCqWw,X9fLbfzCqWw,23oxJmDc1V9uLUSmN2LIvx,90.4,-375.1,Gb/F#,-3.751,0.0,48.6,6.38,0.0,0.0,9.47,173,audio_features,spotify:track:23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/tracks/23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/audio-analysis/23oxJmDc1V9uLUSmN2LIvx,03:18,4.0,https://i.scdn.co/image/ab67616d0000b273d1fd8f264564d9eef7617a45,2003-01-01,2003.0,False,74.0,,63,1361160
Number Girl - Toumei Shoujo [indie rock/post-punk/J-rock] (1999),Toumei Shoujo,Number Girl,,Number Girl // 透明少女,透明少女,Number Girl,"indie rock, post-punk, j-rock","'j-rock', 'japanese alternative rock', 'japanese post-hardcore', 'kyushu indie', 'shibuya-kei'",Number Girl // 透明少女 | PV,2023-01-11,45.7,580.0,,youtube,,,,https://www.youtube.com/watch?v=WUYACnZNkvM,WUYACnZNkvM,6q4mLMVUnmZSNj0xz2GLMu,94.1,-442.3,D,-4.423,0.0,11.5,6.21,0.0,83.3,21.4,182,audio_features,spotify:track:6q4mLMVUnmZSNj0xz2GLMu,https://api.spotify.com/v1/tracks/6q4mLMVUnmZSNj0xz2GLMu,https://api.spotify.com/v1/audio-analysis/6q4mLMVUnmZSNj0xz2GLMu,03:20,4.0,https://i.scdn.co/image/ab67616d0000b2730e8f8f5edbbf6302c48a1d6d,2005-03-02,2005.0,False,35.0,,42,139796
Planet Smashers - Super Orgy Porno Party [Ska] (1999),Super Orgy Porno Party,Planet Smashers,,,Super Orgy Porno Party,The Planet Smashers,ska,"'canadian punk', 'modern ska punk', 'punk', 'quebec punk', 'ska', 'ska punk'",Super Orgy Porno Party,2023-01-13,98.1,263.0,,youtube,,,,https://www.youtube.com/watch?v=ZiySGSJCcxI,ZiySGSJCcxI,6ilM8j0ySMd0XhHRxQfuvn,87.5,-586.0,C,-5.86,1.0,66.1,4.1,19.3,0.0,21.8,158,audio_features,spotify:track:6ilM8j0ySMd0XhHRxQfuvn,https://api.spotify.com/v1/tracks/6ilM8j0ySMd0XhHRxQfuvn,https://api.spotify.com/v1/audio-analysis/6ilM8j0ySMd0XhHRxQfuvn,02:35,4.0,https://i.scdn.co/image/ab67616d0000b273f290d7ca3eb8c712b5a0edd6,1999-06-15,1999.0,False,32.0,https://p.scdn.co/mp3-preview/71d6fd750ecd0b66eef372655737b15c57c5d3a5?cid=484c8fc1e0c54669ac770f80991a8280,41,34310
Enumclaw -- Jimmy Neutron [Indie rock] (2023),Jimmy Neutron,Enumclaw,Jimmy Neutron,Enumclaw,Jimmy Neutron,Enumclaw,indie rock,'nu gaze',Enumclaw - Jimmy Neutron (Live on KEXP),2023-01-10,29.0,240.0,,youtube,,,,https://www.youtube.com/watch?v=UCPG_eDfZh8,UCPG_eDfZh8,2nz67XVT2Ir9Y4YT8QM8sZ,93.7,-619.8,Eb,-6.198,1.0,40.8,8.78,0.29,1.29,35.6,125,audio_features,spotify:track:2nz67XVT2Ir9Y4YT8QM8sZ,https://api.spotify.com/v1/tracks/2nz67XVT2Ir9Y4YT8QM8sZ,https://api.spotify.com/v1/audio-analysis/2nz67XVT2Ir9Y4YT8QM8sZ,03:51,4.0,https://i.scdn.co/image/ab67616d0000b27378e6beae76a108463b5c6486,2022-10-14,2022.0,False,34.0,https://p.scdn.co/mp3-preview/977f2b3c83a691a39af64576368b2adbe81ee27f?cid=484c8fc1e0c54669ac770f80991a8280,30,8713
The Cult - She Sells Sanctuary [Rock] I loved the Cult in the 80's and never understood why they didn't reach the fame of other 80's bands.,She Sells Sanctuary,The Cult,She Sells Sanctuary,The Cult,She Sells Sanctuary,The Cult,rock,"'album rock', 'alternative rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock'",The Cult - She Sells Sanctuary,2023-01-14,41.9,213.0,,youtube,,,,https://www.youtube.com/watch?v=ZCOSPtyZAPA,ZCOSPtyZAPA,3qLZ866ZfaK0B0R5FIqXLG,76.5,-868.4,G,-8.684,1.0,55.0,2.87,0.0,87.3,13.2,139,audio_features,spotify:track:3qLZ866ZfaK0B0R5FIqXLG,https://api.spotify.com/v1/tracks/3qLZ866ZfaK0B0R5FIqXLG,https://api.spotify.com/v1/audio-analysis/3qLZ866ZfaK0B0R5FIqXLG,04:12,4.0,https://i.scdn.co/image/ab67616d0000b273bafa4476c5adb4741beb80fb,1985-10-18,1985.0,False,72.0,https://p.scdn.co/mp3-preview/ba7eb4dcbde5400daa68e21a14d74dd74eb8893d?cid=484c8fc1e0c54669ac770f80991a8280,61,603936
The Toadies - Possum Kingdom [Alt rock],Possum Kingdom,The Toadies,Possum Kingdom,The Toadies,Possum Kingdom,Toadies,alt rock,"'alternative metal', 'alternative rock', 'grunge', 'pop rock', 'post-grunge', 'rock'",The Toadies - Possum Kingdom (Official Music Video),2023-01-13,92.5,213.0,,youtube,,,,https://www.youtube.com/watch?v=EkwD5rQ-_d4,EkwD5rQ-_d4,56SkdBKyR2zOkjk6wVFI9s,72.6,-931.4,A,-9.314,1.0,64.3,2.55,0.08,0.97,7.0,100,audio_features,spotify:track:56SkdBKyR2zOkjk6wVFI9s,https://api.spotify.com/v1/tracks/56SkdBKyR2zOkjk6wVFI9s,https://api.spotify.com/v1/audio-analysis/56SkdBKyR2zOkjk6wVFI9s,05:08,4.0,https://i.scdn.co/image/ab67616d0000b27385fb885d41591752340eeccc,1994-01-01,1994.0,False,65.0,,52,257542
Monkey -- Heavenly Peach Banquet [Stage Preformance Score / Dream pop] (2008),Heavenly Peach Banquet,Monkey,,,Heavenly Peach Banquet,Monkey,"stage preformance score, dream pop","'garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie'",Heavenly Peach Banquet,2023-01-12,14.8,212.0,,youtube,,,,https://www.youtube.com/watch?v=IBmj7_TiLkM,IBmj7_TiLkM,4h4Nj1oerwbSFdwGNBSBH1,53.0,-657.3,A,-6.573,1.0,48.7,2.81,88.5,39.6,10.8,148,audio_features,spotify:track:4h4Nj1oerwbSFdwGNBSBH1,https://api.spotify.com/v1/tracks/4h4Nj1oerwbSFdwGNBSBH1,https://api.spotify.com/v1/audio-analysis/4h4Nj1oerwbSFdwGNBSBH1,03:32,4.0,https://i.scdn.co/image/ab67616d0000b273d389dacdbb726ebc4593163a,2008-08-18,2008.0,False,37.0,https://p.scdn.co/mp3-preview/87d46e45e05c821f2bfb9713ab7a895643e0900d?cid=484c8fc1e0c54669ac770f80991a8280,88,17956625
Avantdale Bowling Club - Rent Too High [jazz hiphop] (2022),Rent Too High,Avantdale Bowling Club,RENT TOO HIGH,Avantdale Bowling Club,Rent 2 High,Avantdale Bowling Club,jazz hiphop,"'nz hip hop', 'nz indie', 'nz jazz'",Avantdale Bowling Club - RENT TOO HIGH (Live),2023-01-10,32.3,185.0,,youtube,,,,https://www.youtube.com/watch?v=DqPls3tfI5c,DqPls3tfI5c,3vgaw9aI58Bzs43LHCNAU2,43.7,-1058.2,E,-10.582,0.0,61.0,21.9,27.7,2.22,9.48,159,audio_features,spotify:track:3vgaw9aI58Bzs43LHCNAU2,https://api.spotify.com/v1/tracks/3vgaw9aI58Bzs43LHCNAU2,https://api.spotify.com/v1/audio-analysis/3vgaw9aI58Bzs43LHCNAU2,05:49,4.0,https://i.scdn.co/image/ab67616d0000b27312ec60b3246ccd95e90e50de,2022-09-30,2022.0,False,41.0,https://p.scdn.co/mp3-preview/6b09037fde298606377a85f4b8f245e410765122?cid=484c8fc1e0c54669ac770f80991a8280,38,22792
Selma French - Changes Like the Weather in the Mountain [Jazzy folk] (2022),Changes Like the Weather in the Mountain,Selma French,Changes like the weather in the mountain,Selma French,Goodbye Jane,Selma French,jazzy folk,'norwegian contemporary jazz',"Selma French ""Changes like the weather in the mountain""",2023-01-10,22.2,171.0,,youtube,,,,https://www.youtube.com/watch?v=lAdPlkC6ms4,lAdPlkC6ms4,7L21kNKa0ZZR1UlHH9PGrN,5.66,-1656.5,Eb,-16.565,1.0,54.9,4.07,97.2,0.0,10.3,120,audio_features,spotify:track:7L21kNKa0ZZR1UlHH9PGrN,https://api.spotify.com/v1/tracks/7L21kNKa0ZZR1UlHH9PGrN,https://api.spotify.com/v1/audio-analysis/7L21kNKa0ZZR1UlHH9PGrN,04:02,4.0,https://i.scdn.co/image/ab67616d0000b2738f01a338419f60bb72dbc2c8,2022-08-19,2022.0,False,16.0,https://p.scdn.co/mp3-preview/a5a4cb15232d3054940eeb9d07e0c877d8ef2fb2?cid=484c8fc1e0c54669ac770f80991a8280,16,573
