sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
It Was A Good Day,Ice Cube,Ice Cube - It Was A Good Day [Hip Hop],Ice Cube - It Was A Good Day,It Was A Good Day,Ice Cube,It Was A Good Day,Ice Cube,2qOm7ukLyHUXWyR4ZWLwxA,,1042.0,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,audio_features,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/audio-analysis/2qOm7ukLyHUXWyR4ZWLwxA,260000,4,https://i.scdn.co/image/ab67616d0000b273994c319841a923465d62e271,1992-11-17,1992,True,83,
It Was A Good Day,Ice Cube,Ice Cube - It Was A Good Day [Hip Hop],Ice Cube - It Was A Good Day,It Was A Good Day,Ice Cube,It Was A Good Day,Ice Cube,2qOm7ukLyHUXWyR4ZWLwxA,,1042.0,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,audio_features,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/audio-analysis/2qOm7ukLyHUXWyR4ZWLwxA,260000,4,https://i.scdn.co/image/ab67616d0000b273994c319841a923465d62e271,1992-11-17,1992,True,83,
Party All the Time,Eddie Murphy,Eddie Murphy/Rick James - Party All The Time [New Wave/Pop],Eddie Murphy - Party All the Time,Party All The Time,Eddie Murphy/Rick James,Party All the Time,Eddie Murphy,6N5DRCQUSXT1qQqmqsO92B,,554.0,0.699,0.692,11,-13.045,1,0.0456,0.00979,0.000326,0.0427,0.677,135.03,audio_features,spotify:track:6N5DRCQUSXT1qQqmqsO92B,https://api.spotify.com/v1/tracks/6N5DRCQUSXT1qQqmqsO92B,https://api.spotify.com/v1/audio-analysis/6N5DRCQUSXT1qQqmqsO92B,253293,4,https://i.scdn.co/image/ab67616d0000b273314bb5b3c472f6f0b6887b57,1985-02-05,1985,False,61,https://p.scdn.co/mp3-preview/77fedf58cd3f180eab88f3d45eaffde95d728ca2?cid=484c8fc1e0c54669ac770f80991a8280
Party All the Time,Eddie Murphy,Eddie Murphy/Rick James - Party All The Time [New Wave/Pop],Eddie Murphy - Party All the Time,Party All The Time,Eddie Murphy/Rick James,Party All the Time,Eddie Murphy,6N5DRCQUSXT1qQqmqsO92B,,554.0,0.699,0.692,11,-13.045,1,0.0456,0.00979,0.000326,0.0427,0.677,135.03,audio_features,spotify:track:6N5DRCQUSXT1qQqmqsO92B,https://api.spotify.com/v1/tracks/6N5DRCQUSXT1qQqmqsO92B,https://api.spotify.com/v1/audio-analysis/6N5DRCQUSXT1qQqmqsO92B,253293,4,https://i.scdn.co/image/ab67616d0000b273314bb5b3c472f6f0b6887b57,1985-02-05,1985,False,61,https://p.scdn.co/mp3-preview/77fedf58cd3f180eab88f3d45eaffde95d728ca2?cid=484c8fc1e0c54669ac770f80991a8280
Charity Ball - Single Version,Fanny,Fanny - Charity Ball [Rock] (1971),Fanny - Charity Ball (1971) | LIVE,Charity Ball,Fanny,Charity Ball,Fanny,0MVGKQzBJkVho0eSvfmxs2,,439.0,0.52,0.778,4,-9.796,0,0.0457,0.274,0.122,0.329,0.73,135.285,audio_features,spotify:track:0MVGKQzBJkVho0eSvfmxs2,https://api.spotify.com/v1/tracks/0MVGKQzBJkVho0eSvfmxs2,https://api.spotify.com/v1/audio-analysis/0MVGKQzBJkVho0eSvfmxs2,149827,4,https://i.scdn.co/image/ab67616d0000b27369653577ae009840f17a4632,2002-01-01,2002,False,14,https://p.scdn.co/mp3-preview/dfd938f6125e8cd70459df62d8f85ed3d863af4b?cid=484c8fc1e0c54669ac770f80991a8280
Who Was In My Room Last Night?,Butthole Surfers,Butthole Surfers - Who Was in My Room Last Night [rock],Butthole Surfers - Who Was in My Room Last Night,Who Was in My Room Last Night,Butthole Surfers,Who Was in My Room Last Night,Butthole Surfers,6DVNQXL9LRzKq8zjyFEuTC,,397.0,0.306,0.889,6,-8.691,0,0.117,0.000824,0.0121,0.271,0.255,182.054,audio_features,spotify:track:6DVNQXL9LRzKq8zjyFEuTC,https://api.spotify.com/v1/tracks/6DVNQXL9LRzKq8zjyFEuTC,https://api.spotify.com/v1/audio-analysis/6DVNQXL9LRzKq8zjyFEuTC,249000,4,https://i.scdn.co/image/ab67616d0000b27353379ebac14be326c4fb7608,1993-01-01,1993,False,54,
Who Was In My Room Last Night?,Butthole Surfers,Butthole Surfers - Who Was in My Room Last Night [rock],Butthole Surfers - Who Was in My Room Last Night,Who Was in My Room Last Night,Butthole Surfers,Who Was in My Room Last Night,Butthole Surfers,6DVNQXL9LRzKq8zjyFEuTC,,397.0,0.306,0.889,6,-8.691,0,0.117,0.000824,0.0121,0.271,0.255,182.054,audio_features,spotify:track:6DVNQXL9LRzKq8zjyFEuTC,https://api.spotify.com/v1/tracks/6DVNQXL9LRzKq8zjyFEuTC,https://api.spotify.com/v1/audio-analysis/6DVNQXL9LRzKq8zjyFEuTC,249000,4,https://i.scdn.co/image/ab67616d0000b27353379ebac14be326c4fb7608,1993-01-01,1993,False,54,
Everything Is Fine!,Coco and the Lost,Coco and the Lost -- Everything Is Fine [indie pop] (2022),Coco And The Lost - Everything Is Fine!,Everything Is Fine,Coco and the Lost,Everything Is Fine!,Coco And The Lost,1vgIz1OHY7bxJcXiTGdQ5F,,271.0,0.717,0.75,10,-4.786,1,0.0454,0.195,0.00728,0.131,0.725,144.06,audio_features,spotify:track:1vgIz1OHY7bxJcXiTGdQ5F,https://api.spotify.com/v1/tracks/1vgIz1OHY7bxJcXiTGdQ5F,https://api.spotify.com/v1/audio-analysis/1vgIz1OHY7bxJcXiTGdQ5F,183613,4,https://i.scdn.co/image/ab67616d0000b273753c0d2424c42d7855567037,2022-10-07,2022,False,10,https://p.scdn.co/mp3-preview/ed562e236d7a969b577ffc907ae4ccc23e25a46a?cid=484c8fc1e0c54669ac770f80991a8280
Everything Is Fine!,Coco and the Lost,Coco and the Lost -- Everything Is Fine [indie pop] (2022),Coco And The Lost - Everything Is Fine!,Everything Is Fine,Coco and the Lost,Everything Is Fine!,Coco And The Lost,1vgIz1OHY7bxJcXiTGdQ5F,,271.0,0.717,0.75,10,-4.786,1,0.0454,0.195,0.00728,0.131,0.725,144.06,audio_features,spotify:track:1vgIz1OHY7bxJcXiTGdQ5F,https://api.spotify.com/v1/tracks/1vgIz1OHY7bxJcXiTGdQ5F,https://api.spotify.com/v1/audio-analysis/1vgIz1OHY7bxJcXiTGdQ5F,183613,4,https://i.scdn.co/image/ab67616d0000b273753c0d2424c42d7855567037,2022-10-07,2022,False,10,https://p.scdn.co/mp3-preview/ed562e236d7a969b577ffc907ae4ccc23e25a46a?cid=484c8fc1e0c54669ac770f80991a8280
Utility Myth,Shake the Baby Til the Love Comes Out,Shake the Baby Til the Love Comes Out -- Utility Myth (Live) [Math Rock / Instrumental] (2017),Shake the Baby Til the Love Comes Out - Utility Myth - Live at the Anthill,Utility Myth,Shake the Baby Til the Love Comes Out,Utility Myth - Live at the Anthill,Shake the Baby Til the Love Comes Out,6WLTKololTh2mazWbveqh1,,242.0,0.37,0.967,11,-5.546,0,0.352,0.0121,0.884,0.403,0.181,113.617,audio_features,spotify:track:6WLTKololTh2mazWbveqh1,https://api.spotify.com/v1/tracks/6WLTKololTh2mazWbveqh1,https://api.spotify.com/v1/audio-analysis/6WLTKololTh2mazWbveqh1,220148,4,https://i.scdn.co/image/ab67616d0000b2731bac98b98c5f3c47918d02d2,2019-12-27,2019,False,1,https://p.scdn.co/mp3-preview/75380574ca6a4096aea44bffed33606cfd0b2ad4?cid=484c8fc1e0c54669ac770f80991a8280
