sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
My Curse,Killswitch Engage,Killswitch Engage - My Curse [Metalcore],Killswitch Engage - My Curse (WITH LYRICS IN DESCRIPTION),My Curse,Killswitch Engage,My Curse,Killswitch Engage,6zKF4293k44ItKWJJgrhXv,,1210.0,0.197,0.956,10,-2.908,0,0.0663,7.61e-05,0.00992,0.261,0.209,177.018,audio_features,spotify:track:6zKF4293k44ItKWJJgrhXv,https://api.spotify.com/v1/tracks/6zKF4293k44ItKWJJgrhXv,https://api.spotify.com/v1/audio-analysis/6zKF4293k44ItKWJJgrhXv,244773,3,https://i.scdn.co/image/ab67616d0000b273cc5bb1a3f809896baf67dba4,2006-01-21,2006,False,68,https://p.scdn.co/mp3-preview/7decd366692b8cee986717fca446c3fdadaea6ed?cid=484c8fc1e0c54669ac770f80991a8280
My Curse,Killswitch Engage,Killswitch Engage - My Curse [Metalcore],Killswitch Engage - My Curse (WITH LYRICS IN DESCRIPTION),My Curse,Killswitch Engage,My Curse,Killswitch Engage,6zKF4293k44ItKWJJgrhXv,,1210.0,0.197,0.956,10,-2.908,0,0.0663,7.61e-05,0.00992,0.261,0.209,177.018,audio_features,spotify:track:6zKF4293k44ItKWJJgrhXv,https://api.spotify.com/v1/tracks/6zKF4293k44ItKWJJgrhXv,https://api.spotify.com/v1/audio-analysis/6zKF4293k44ItKWJJgrhXv,244773,3,https://i.scdn.co/image/ab67616d0000b273cc5bb1a3f809896baf67dba4,2006-01-21,2006,False,68,https://p.scdn.co/mp3-preview/7decd366692b8cee986717fca446c3fdadaea6ed?cid=484c8fc1e0c54669ac770f80991a8280
Mistadobalina,Del The Funky Homosapien,Del tha Funky Homosapien - Mistadobalina [Hip Hop],Del tha Funky Homosapien - Mistadobalina (original),Mistadobalina,Del tha Funky Homosapien,Mistadobalina,Del tha Funky Homosapien,0KQd3QY1Y8zC2rfO4ZBQRC,,667.0,0.85,0.797,10,-7.429,0,0.136,0.0964,8.38e-06,0.34,0.63,99.615,audio_features,spotify:track:0KQd3QY1Y8zC2rfO4ZBQRC,https://api.spotify.com/v1/tracks/0KQd3QY1Y8zC2rfO4ZBQRC,https://api.spotify.com/v1/audio-analysis/0KQd3QY1Y8zC2rfO4ZBQRC,260307,4,https://i.scdn.co/image/ab67616d0000b27310e59be9fca1f647161108db,2004-02-10,2004,False,55,https://p.scdn.co/mp3-preview/c3d67303ca21798305c6424de6d3e4550a84f31e?cid=484c8fc1e0c54669ac770f80991a8280
Mistadobalina,Del The Funky Homosapien,Del tha Funky Homosapien - Mistadobalina [Hip Hop],Del tha Funky Homosapien - Mistadobalina (original),Mistadobalina,Del tha Funky Homosapien,Mistadobalina,Del tha Funky Homosapien,0KQd3QY1Y8zC2rfO4ZBQRC,,667.0,0.85,0.797,10,-7.429,0,0.136,0.0964,8.38e-06,0.34,0.63,99.615,audio_features,spotify:track:0KQd3QY1Y8zC2rfO4ZBQRC,https://api.spotify.com/v1/tracks/0KQd3QY1Y8zC2rfO4ZBQRC,https://api.spotify.com/v1/audio-analysis/0KQd3QY1Y8zC2rfO4ZBQRC,260307,4,https://i.scdn.co/image/ab67616d0000b27310e59be9fca1f647161108db,2004-02-10,2004,False,55,https://p.scdn.co/mp3-preview/c3d67303ca21798305c6424de6d3e4550a84f31e?cid=484c8fc1e0c54669ac770f80991a8280
Hot Blooded,New Constellations,New Constellations -- Hot Blooded [Nu wave vapor] (2022),New Constellations - Hot Blooded (Official Music Video),Hot Blooded,New Constellations,Hot Blooded,New Constellations,6BI2GDwlQV32JZLgYPMlFM,,545.0,0.626,0.523,1,-8.49,0,0.0304,0.00356,0.0036,0.169,0.23,99.893,audio_features,spotify:track:6BI2GDwlQV32JZLgYPMlFM,https://api.spotify.com/v1/tracks/6BI2GDwlQV32JZLgYPMlFM,https://api.spotify.com/v1/audio-analysis/6BI2GDwlQV32JZLgYPMlFM,287000,4,https://i.scdn.co/image/ab67616d0000b273f4575614e55b7a8e577eb047,2021-01-01,2021,False,62,https://p.scdn.co/mp3-preview/38bf99a01af7d72c774eafe06357514549495929?cid=484c8fc1e0c54669ac770f80991a8280
Hot Blooded,New Constellations,New Constellations -- Hot Blooded [Nu wave vapor] (2022),New Constellations - Hot Blooded (Official Music Video),Hot Blooded,New Constellations,Hot Blooded,New Constellations,6BI2GDwlQV32JZLgYPMlFM,,545.0,0.626,0.523,1,-8.49,0,0.0304,0.00356,0.0036,0.169,0.23,99.893,audio_features,spotify:track:6BI2GDwlQV32JZLgYPMlFM,https://api.spotify.com/v1/tracks/6BI2GDwlQV32JZLgYPMlFM,https://api.spotify.com/v1/audio-analysis/6BI2GDwlQV32JZLgYPMlFM,287000,4,https://i.scdn.co/image/ab67616d0000b273f4575614e55b7a8e577eb047,2021-01-01,2021,False,62,https://p.scdn.co/mp3-preview/38bf99a01af7d72c774eafe06357514549495929?cid=484c8fc1e0c54669ac770f80991a8280
You're Dead,Norma Tanega,Norma Tanega - You're Dead [American folk] 1966,You're Dead Norma Tanega 1966,Youre Dead,Norma Tanega,,,72T5smavl9ONfOwI0gHf1A,,511.0,0.627,0.539,0,-8.529,0,0.0328,0.346,0.0,0.192,0.754,112.259,audio_features,spotify:track:72T5smavl9ONfOwI0gHf1A,https://api.spotify.com/v1/tracks/72T5smavl9ONfOwI0gHf1A,https://api.spotify.com/v1/audio-analysis/72T5smavl9ONfOwI0gHf1A,143067,5,https://i.scdn.co/image/ab67616d0000b273c517087e3144cd07e3b3f28a,1966-04-12,1966,False,58,https://p.scdn.co/mp3-preview/4da8803e59a36ae283a148c707791dbd31020427?cid=484c8fc1e0c54669ac770f80991a8280
Kuulen ääniä maan alta,Oranssi Pazuzu,Oranssi Pazuzu - Kuulen aania maan alta [psychedelic black metal] (2020),Kuulen ääniä maan alta,Kuulen aania maan alta,Oranssi Pazuzu,,,40qkJsDyHXK7toRHMmLEdh,,442.0,0.502,0.891,2,-7.749,1,0.0479,0.000111,0.832,0.115,0.0388,131.942,audio_features,spotify:track:40qkJsDyHXK7toRHMmLEdh,https://api.spotify.com/v1/tracks/40qkJsDyHXK7toRHMmLEdh,https://api.spotify.com/v1/audio-analysis/40qkJsDyHXK7toRHMmLEdh,432080,3,https://i.scdn.co/image/ab67616d0000b2739ee0364821e0866eecea16ce,2020-04-17,2020,False,25,https://p.scdn.co/mp3-preview/e38da83525b195726763ca426fd078ee7238e329?cid=484c8fc1e0c54669ac770f80991a8280
Dig Up the Dead,Mansions,Mansions - Dig Up The Dead [Alt Rock] (2011),Dig Up the Dead,Dig Up The Dead,Mansions,,,2PkO0ofPyFErixUUGTCm6e,,425.0,0.621,0.474,2,-5.464,1,0.0276,0.611,4.18e-06,0.328,0.366,97.004,audio_features,spotify:track:2PkO0ofPyFErixUUGTCm6e,https://api.spotify.com/v1/tracks/2PkO0ofPyFErixUUGTCm6e,https://api.spotify.com/v1/audio-analysis/2PkO0ofPyFErixUUGTCm6e,238533,4,https://i.scdn.co/image/ab67616d0000b273d1219bb88591b162a43027a0,2011-04-05,2011,False,35,https://p.scdn.co/mp3-preview/5eb269fc33a7660b47d8985058b399896b821eec?cid=484c8fc1e0c54669ac770f80991a8280
6 Underground,Sneaker Pimps,Sneaker Pimps - 6 Underground [Trip Hop] (1996),Sneaker Pimps - 6 Underground,6 Underground,Sneaker Pimps,6 Underground,Sneaker Pimps,7KvSuH86lIT2aTl9PBCAfd,,375.0,0.587,0.687,1,-8.635,0,0.0509,0.0281,0.14,0.121,0.402,169.938,audio_features,spotify:track:7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/tracks/7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/audio-analysis/7KvSuH86lIT2aTl9PBCAfd,228840,4,https://i.scdn.co/image/ab67616d0000b273332e80447a4ddc2843ea332a,1996-08-18,1996,False,55,
6 Underground,Sneaker Pimps,Sneaker Pimps - 6 Underground [Trip Hop] (1996),Sneaker Pimps - 6 Underground,6 Underground,Sneaker Pimps,6 Underground,Sneaker Pimps,7KvSuH86lIT2aTl9PBCAfd,,375.0,0.587,0.687,1,-8.635,0,0.0509,0.0281,0.14,0.121,0.402,169.938,audio_features,spotify:track:7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/tracks/7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/audio-analysis/7KvSuH86lIT2aTl9PBCAfd,228840,4,https://i.scdn.co/image/ab67616d0000b273332e80447a4ddc2843ea332a,1996-08-18,1996,False,55,
Bedrock Anthem,"""Weird Al"" Yankovic",Weird Al - Bedrock Anthem - [rock],"""Weird Al"" Yankovic - Bedrock Anthem",Bedrock Anthem,Weird Al,Bedrock Anthem,"Weird Al"" Yankovic",2BjYUxiUeM5rGi2q1unczB,,355.0,0.7,0.913,7,-8.156,1,0.151,0.0591,1.29e-06,0.154,0.653,93.037,audio_features,spotify:track:2BjYUxiUeM5rGi2q1unczB,https://api.spotify.com/v1/tracks/2BjYUxiUeM5rGi2q1unczB,https://api.spotify.com/v1/audio-analysis/2BjYUxiUeM5rGi2q1unczB,220827,4,https://i.scdn.co/image/ab67616d0000b2739cfb0da6f2a2f78dded107e0,1993-01-01,1993,False,30,https://p.scdn.co/mp3-preview/e1c9c312e6c5a8b5e8db120b158c300be40d16fc?cid=484c8fc1e0c54669ac770f80991a8280
