r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Scott Pilgrim Vs. The World - Black Sheep [Alternative Rock/Movie OST],Black Sheep,Scott Pilgrim Vs. The World,Black Sheep,Scott Pilgrim Vs. The World,Black Sheep (From Scott Pilgrim vs. the World),The Evil Exes,"alternative rock, movie ost",,Scott Pilgrim Vs. The World - Black Sheep [HD],2022-12-17,41.0,986.0,,youtube,,,,https://www.youtube.com/watch?v=y69gQtAdHKc,y69gQtAdHKc,08uQ6M9Imb6lh0tyHCQwPR,67.0,-583.4,B/Cb,-5.834,0.0,56.5,3.31,0.01,0.02,6.12,123,audio_features,spotify:track:08uQ6M9Imb6lh0tyHCQwPR,https://api.spotify.com/v1/tracks/08uQ6M9Imb6lh0tyHCQwPR,https://api.spotify.com/v1/audio-analysis/08uQ6M9Imb6lh0tyHCQwPR,03:25,4.0,https://i.scdn.co/image/ab67616d0000b27308bb3c79742045880e853e70,2010-10-01,2010.0,False,49.0,https://p.scdn.co/mp3-preview/60d2ae5e55e9e2723fc571714510912c5e1c0faa?cid=484c8fc1e0c54669ac770f80991a8280,31,4618
"José Gonzales - Heartbeats [Acoustic, live]",Heartbeats,José Gonzales,Heartbeats | Other Voices,José Gonzales,Heartbeats,José González,"acoustic, live","'gothenburg indie', 'indie folk', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter'",José Gonzales - Heartbeats | Other Voices,2022-12-15,31.1,769.0,,youtube,,,,https://www.youtube.com/watch?v=HxJhYpTIrl8,HxJhYpTIrl8,5YqpHuXpFjDVZ7tY1ClFll,17.7,-1489.1,Eb,-14.891,1.0,58.9,3.25,97.7,71.4,9.58,88,audio_features,spotify:track:5YqpHuXpFjDVZ7tY1ClFll,https://api.spotify.com/v1/tracks/5YqpHuXpFjDVZ7tY1ClFll,https://api.spotify.com/v1/audio-analysis/5YqpHuXpFjDVZ7tY1ClFll,02:41,4.0,https://i.scdn.co/image/ab67616d0000b2731017779b8f5fe0ccd77bf886,2006-04-03,2006.0,False,63.0,https://p.scdn.co/mp3-preview/7036bdc107591ac54e01ac24da34dcccc18f8493?cid=484c8fc1e0c54669ac770f80991a8280,64,1038440
Whale - Hobo Humpin Slobo Babe [Alternative Rock],Hobo Humpin Slobo Babe,Whale,Hobo Humpin Slobo Babe,Whale,Hobo Humpin' Slobo Babe,Whale,alternative rock,"'bass trap', 'dubstep', 'gaming edm'",Whale - Hobo Humpin Slobo Babe,2022-12-16,45.2,569.0,,youtube,,,,https://www.youtube.com/watch?v=2up7su7CeMU,2up7su7CeMU,4Zjf4XQZushvULDYoYq7VG,90.3,-617.6,C,-6.176,1.0,34.3,9.56,0.03,43.5,70.2,170,audio_features,spotify:track:4Zjf4XQZushvULDYoYq7VG,https://api.spotify.com/v1/tracks/4Zjf4XQZushvULDYoYq7VG,https://api.spotify.com/v1/audio-analysis/4Zjf4XQZushvULDYoYq7VG,03:59,4.0,https://i.scdn.co/image/ab67616d0000b27374eafe75bc1009a5922b592e,1995-01-01,1995.0,False,40.0,https://p.scdn.co/mp3-preview/e5563445ef6ffe9de5066df574496679e8e81f0c?cid=484c8fc1e0c54669ac770f80991a8280,58,33260
"INXS - Never Tear Us Apart [Pop rock, 1988]",Never Tear Us Apart,INXS,Never Tear Us Apart,INXS,Never Tear Us Apart,INXS,"pop rock, 1988","'australian rock', 'classic rock', 'dance rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock'",INXS - Never Tear Us Apart (Official Music Video),2022-12-15,27.5,512.0,,youtube,,,,https://www.youtube.com/watch?v=AIBv2GEnXlc,AIBv2GEnXlc,1qQSRy9DjrGh3jtsSCU6B1,68.6,-584.9,C,-5.849,1.0,66.5,2.68,5.18,0.02,17.4,96,audio_features,spotify:track:1qQSRy9DjrGh3jtsSCU6B1,https://api.spotify.com/v1/tracks/1qQSRy9DjrGh3jtsSCU6B1,https://api.spotify.com/v1/audio-analysis/1qQSRy9DjrGh3jtsSCU6B1,03:05,3.0,https://i.scdn.co/image/ab67616d0000b2734053ce7818f114a4e8dde08f,1987-01-01,1987.0,False,63.0,https://p.scdn.co/mp3-preview/94c6a14b6abbc09d8499ff4ee3329450554c0d28?cid=484c8fc1e0c54669ac770f80991a8280,69,2235649
Pan Amerikan Native Front -- Indigenous Blood Revival [Black metal] (2022),Indigenous Blood Revival,Pan Amerikan Native Front,Indigenous Blood Revival,Pan Amerikan Native Front,Indigenous Blood Revival,Pan-Amerikan Native Front,black metal,,Pan Amerikan Native Front - Indigenous Blood Revival (Live on KEXP),2022-12-12,13.2,465.0,,youtube,,,,https://www.youtube.com/watch?v=v7KbuWiK1f0,v7KbuWiK1f0,3bp1v7br43x43j4XxTrgTw,91.4,-764.3,Ab,-7.643,1.0,32.5,6.05,0.0,92.6,38.1,130,audio_features,spotify:track:3bp1v7br43x43j4XxTrgTw,https://api.spotify.com/v1/tracks/3bp1v7br43x43j4XxTrgTw,https://api.spotify.com/v1/audio-analysis/3bp1v7br43x43j4XxTrgTw,05:50,4.0,https://i.scdn.co/image/ab67616d0000b2739ccb25952b1c0d3e7ebf6fc0,2016-10-06,2016.0,False,14.0,https://p.scdn.co/mp3-preview/1fbc498199467f5845da2c197a450866f32eb764?cid=484c8fc1e0c54669ac770f80991a8280,16,2396
Mouse on the Keys -- Forgotten Children [instrumental jazz rock] (2009),Forgotten Children,Mouse on the Keys,,,forgotten children,mouse on the keys,instrumental jazz rock,"'instrumental math rock', 'japanese jazz fusion', 'japanese post-rock', 'math rock', 'modern jazz trio'",forgotten children,2022-12-12,28.3,453.0,,youtube,,,,https://www.youtube.com/watch?v=dT67I4t_8Eo,dT67I4t_8Eo,7LOiJvlFubjiQoW8rflOmC,80.7,-807.6,Ab,-8.076,1.0,46.6,3.89,62.2,95.2,31.3,126,audio_features,spotify:track:7LOiJvlFubjiQoW8rflOmC,https://api.spotify.com/v1/tracks/7LOiJvlFubjiQoW8rflOmC,https://api.spotify.com/v1/audio-analysis/7LOiJvlFubjiQoW8rflOmC,04:18,4.0,https://i.scdn.co/image/ab67616d0000b273dd43bf787c5e91e21d89d5a4,2009-01-01,2009.0,False,26.0,https://p.scdn.co/mp3-preview/825c7f91fb4599cc892114746a6d59592d1300c5?cid=484c8fc1e0c54669ac770f80991a8280,40,55766
Moozy — Most Any Drug [indie rock] (2022),Most Any Drug,Moozy,Most Any Drug,Moozy,Most Any Drug,Moozy,indie rock,"'cali rap', 'pop rap', 'sacramento hip hop', 'southern hip hop', 'trap'",Moozy - Most Any Drug,2022-12-13,92.5,392.0,,youtube,,,,https://www.youtube.com/watch?v=yT790lh3iIs,yT790lh3iIs,3JgDeCsCx6lGbveYodRyzG,61.7,-718.4,A,-7.184,1.0,71.1,3.34,1.75,0.0,7.7,139,audio_features,spotify:track:3JgDeCsCx6lGbveYodRyzG,https://api.spotify.com/v1/tracks/3JgDeCsCx6lGbveYodRyzG,https://api.spotify.com/v1/audio-analysis/3JgDeCsCx6lGbveYodRyzG,03:22,4.0,https://i.scdn.co/image/ab67616d0000b27319ff7170a4e8000c99192bbf,2022-09-29,2022.0,False,11.0,https://p.scdn.co/mp3-preview/70b71db06750852587b182a5c190ec0061f9b6aa?cid=484c8fc1e0c54669ac770f80991a8280,66,680776
Los Diablos Rojos -- Cenizas [Peruvian cumbia] (1983),Cenizas,Los Diablos Rojos,cenizas,LOS DIABLOS ROJOS,cenizas,Los Diablos Rojos,peruvian cumbia,'chicha',LOS DIABLOS ROJOS - cenizas,2022-12-15,90.9,354.0,,youtube,,,,https://www.youtube.com/watch?v=ktwAf6qCdA4,ktwAf6qCdA4,1Z2oI3XDxBmuV1FsaIk8oI,71.6,-782.4,C,-7.824,1.0,58.8,5.43,43.5,0.0,15.2,104,audio_features,spotify:track:1Z2oI3XDxBmuV1FsaIk8oI,https://api.spotify.com/v1/tracks/1Z2oI3XDxBmuV1FsaIk8oI,https://api.spotify.com/v1/audio-analysis/1Z2oI3XDxBmuV1FsaIk8oI,04:14,4.0,https://i.scdn.co/image/ab67616d0000b273f1cebce649924ac97e9cfca6,2013-02-15,2013.0,False,9.0,https://p.scdn.co/mp3-preview/dfa438ec28d1e13f57d19eb98d992640cbf188bf?cid=484c8fc1e0c54669ac770f80991a8280,30,24488
Garbage - Only Happy When It Rains [Grunge],Only Happy When It Rains,Garbage,Only Happy When It Rains - Garbage,Garbage,Only Happy When It Rains,Garbage,grunge,"'alternative dance', 'alternative rock', 'dance pop', 'dance rock', 'electronic rock', 'lilith', 'permanent wave', 'pop rock', 'rock'",Garbage - Only Happy When It Rains - Garbage,2022-12-17,48.6,345.0,,youtube,,,,https://www.youtube.com/watch?v=83o1eAS7eiY,83o1eAS7eiY,1IsGA5ceSC4a5nxgAEYnQd,82.7,-455.0,D,-4.55,0.0,51.1,3.23,0.0,0.1,20.8,121,audio_features,spotify:track:1IsGA5ceSC4a5nxgAEYnQd,https://api.spotify.com/v1/tracks/1IsGA5ceSC4a5nxgAEYnQd,https://api.spotify.com/v1/audio-analysis/1IsGA5ceSC4a5nxgAEYnQd,03:56,4.0,https://i.scdn.co/image/ab67616d0000b273da79cbc3b29d31b96ee3fc3d,1995-01-01,1995.0,False,55.0,https://p.scdn.co/mp3-preview/cd80d178276490a43d30b609eb62d52099442a16?cid=484c8fc1e0c54669ac770f80991a8280,58,1046638
Witch Club Satan - Solace Sisters [Norwegian all-female black metal](2022),Solace Sisters,Witch Club Satan,,,Solace Sisters,Witch Club Satan,norwegian all-female black metal,,Solace Sisters,2022-12-14,4.84,246.0,,youtube,,,,https://www.youtube.com/watch?v=UlK2r24-IqI,UlK2r24-IqI,5d3RlIG9J6EBiBMG3pXdu6,96.1,-820.8,F,-8.208,1.0,14.5,26.0,0.0,2.37,15.3,72,audio_features,spotify:track:5d3RlIG9J6EBiBMG3pXdu6,https://api.spotify.com/v1/tracks/5d3RlIG9J6EBiBMG3pXdu6,https://api.spotify.com/v1/audio-analysis/5d3RlIG9J6EBiBMG3pXdu6,03:32,4.0,https://i.scdn.co/image/ab67616d0000b273e7c1807b91866989560ee2cd,2022-12-13,2022.0,False,25.0,https://p.scdn.co/mp3-preview/a78ad8228fee7f385d527cdb292596f5a00c7d4c?cid=484c8fc1e0c54669ac770f80991a8280,15,949
Darude - Sandstorm [Techno/Trance/Dance],Sandstorm,Darude,Sandstorm,Darude,Sandstorm,Darude,"techno, trance, dance","'eurodance', 'europop', 'finnish edm', 'trance'",Darude - Sandstorm,2022-12-16,58.7,221.0,,youtube,,,,https://www.youtube.com/watch?v=y6120QOlsfU,y6120QOlsfU,6Sy9BUbgFse0n0LPA5lwy5,96.5,-798.4,B/Cb,-7.984,0.0,52.8,4.65,14.1,98.5,7.97,136,audio_features,spotify:track:6Sy9BUbgFse0n0LPA5lwy5,https://api.spotify.com/v1/tracks/6Sy9BUbgFse0n0LPA5lwy5,https://api.spotify.com/v1/audio-analysis/6Sy9BUbgFse0n0LPA5lwy5,03:45,4.0,https://i.scdn.co/image/ab67616d0000b273f9ef39657ba18c612641ee6d,2001-01-01,2001.0,False,70.0,https://p.scdn.co/mp3-preview/29369068078c2a088aa3fed0917eb712c5a594c3?cid=484c8fc1e0c54669ac770f80991a8280,58,161905
