r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Alkaline Trio - Private Eye [Pop Punk],Private Eye,2022-11-14,0.94,1928.0,"{'oembed': {'provider_url': 'https://www.youtube.com/', 'title': 'Private Eye', 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/ChTFB5Ty-MI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Private Eye""></iframe>', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'version': '1.0', 'author_name': 'Alkaline Trio - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/ChTFB5Ty-MI/hqdefault.jpg', 'type': 'video', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC-d8zA7h4ZI3e8ssKcBRNsA'}, 'type': 'youtube.com'}",Alkaline Trio,Private Eye,,,pop punk,youtube,,https://www.youtube.com/watch?v=ChTFB5Ty-MI,ChTFB5Ty-MI,,,,Private Eye,Alkaline Trio - Topic,2021-07-21T10:09:24Z,PT3M31S,315415,https://i.ytimg.com/vi/ChTFB5Ty-MI/hqdefault.jpg,3379,0,"['Alkaline Trio', 'From Here to Infirmary', 'Private Eye']",315K,3.38K,0,03:31,2021-07-21,1.93K
Green Jelly - Three Little Pigs [Rock],Green Jelly - Three Little Pigs (Official Video),2022-11-11,0.95,862.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Green Jelly - Three Little Pigs (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/Gtffv9bpB-U?start=88&feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Green Jelly - Three Little Pigs (Official Video)""></iframe>', 'author_name': 'GreenJellyVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Gtffv9bpB-U/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/GreenJellyVEVO'}}",Green Jelly,Three Little Pigs,Green Jelly,Three Little Pigs,rock,youtube,,https://www.youtube.com/watch?v=Gtffv9bpB-U,Gtffv9bpB-U,,,,Green Jelly - Three Little Pigs (Official Video),GreenJellyVEVO,2014-03-15T01:45:48Z,PT5M55S,27314488,https://i.ytimg.com/vi/Gtffv9bpB-U/hqdefault.jpg,293375,12022,"['SMCMG', 'Metal/Hard Rock', 'Green Jelly', 'Three Little Pigs', 'green jelly three little pigs', 'green jelly vevo']",27.3M,293K,12K,05:55,2014-03-15,862
King Gizzard & The Lizard Wizard - Magma [Rock - live],King Gizzard & The Lizard Wizard - Magma (Live on KEXP),2022-11-11,0.91,835.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'King Gizzard & The Lizard Wizard - Magma (Live on KEXP)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/8fXqRAyu1d0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""King Gizzard &amp; The Lizard Wizard - Magma (Live on KEXP)""></iframe>', 'author_name': 'KEXP', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/8fXqRAyu1d0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/kexp'}}",King Gizzard & The Lizard Wizard,Magma,King Gizzard & The Lizard Wizard,Magma,rock - live,youtube,,https://www.youtube.com/watch?v=8fXqRAyu1d0,8fXqRAyu1d0,,,,King Gizzard & The Lizard Wizard - Magma (Live on KEXP),KEXP,2022-11-11T12:00:06Z,PT10M54S,28218,https://i.ytimg.com/vi/8fXqRAyu1d0/hqdefault.jpg,1473,100,"['find new music', 'music discovery', 'latest bands', 'live performance', 'studio session', 'studio performance', 'live version', 'live recording', 'in studio', 'instudio', 'KEXP', 'kexp fm', 'live music', 'livemusic', 'concert streaming', 'online concert', 'virtual concert', 'King Gizzard & The Wizard Lizard', 'King Gizzard & The Wizard Lizard Live', 'Melbourne', 'Australia', 'Magma']",28.2K,1.47K,100,10:54,2022-11-11,835
Godspeed You! Black Emperor - East Hastings [Post Rock],East Hastings,2022-11-13,0.96,718.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'East Hastings', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/QW8YlNsMzno?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""East Hastings""></iframe>', 'author_name': 'Godspeed You! Black Emperor - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/QW8YlNsMzno/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCDhKhucVT-9sNQExgHPcabg'}}",Godspeed You! Black Emperor,East Hastings,,,post rock,youtube,,https://www.youtube.com/watch?v=QW8YlNsMzno,QW8YlNsMzno,,,,East Hastings,Godspeed You! Black Emperor - Topic,2018-06-11T23:59:36Z,PT17M59S,134382,https://i.ytimg.com/vi/QW8YlNsMzno/hqdefault.jpg,3624,29,"['Godspeed', 'You!', 'Black', 'Emperor', 'F♯', 'A♯', '∞', 'East', 'Hastings']",134K,3.62K,29,17:59,2018-06-11,718
Joe Archer -- You Look All Wrong Because You're Bandy [Music Hall] (1907),You look all wrong because you're bandy (1907),2022-11-10,0.95,658.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""You look all wrong because you're bandy (1907)"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/ncZVWqCSPPk?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""You look all wrong because you&#39;re bandy (1907)""></iframe>', 'author_name': 'Island Adventures + Music in Japan', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/ncZVWqCSPPk/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/ShojiMusic'}}",Joe Archer,You Look All Wrong Because Youre Bandy,,,music hall,youtube,,https://www.youtube.com/watch?v=ncZVWqCSPPk,ncZVWqCSPPk,,,,You Look All Wrong Because You're Bandy (1907),Island Adventures + Music in Japan,2022-11-10T09:35:49Z,PT2M26S,5999,https://i.ytimg.com/vi/ncZVWqCSPPk/hqdefault.jpg,110,9,,6K,110,9,02:26,2022-11-10,658
Lyrre - North Star [Metal] (2022),LYRRE - North Star (OFFICIAL MUSIC VIDEO),2022-11-11,0.96,404.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'LYRRE - North Star (OFFICIAL MUSIC VIDEO)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/Fi9N9n1UCB8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""LYRRE - North Star (OFFICIAL MUSIC VIDEO)""></iframe>', 'author_name': 'LYRRE', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Fi9N9n1UCB8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/LYRREofficial'}}",Lyrre,North Star,LYRRE,North Star,metal,youtube,,https://www.youtube.com/watch?v=Fi9N9n1UCB8,Fi9N9n1UCB8,,,,LYRRE - North Star (OFFICIAL MUSIC VIDEO),LYRRE,2022-11-11T17:00:10Z,PT3M56S,26104,https://i.ytimg.com/vi/Fi9N9n1UCB8/hqdefault.jpg,1696,138,,26.1K,1.7K,138,03:56,2022-11-11,404
He Is Legend — LORD SLUG [Southern Rock/Metal] (2022),LORD SLUG,2022-11-12,0.91,352.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'LORD SLUG', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/W8fgbEWfh1U?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""LORD SLUG""></iframe>', 'author_name': 'He Is Legend - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/W8fgbEWfh1U/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCLKiGLeA5H3afK-5ycnpZfQ'}}",He Is Legend,LORD SLUG,,,"southern rock, metal",youtube,,https://www.youtube.com/watch?v=W8fgbEWfh1U,W8fgbEWfh1U,,,,LORD SLUG,He Is Legend - Topic,2022-11-10T10:08:04Z,PT5M49S,4732,https://i.ytimg.com/vi/W8fgbEWfh1U/hqdefault.jpg,122,0,"['He Is Legend', 'ヒー・イズ・レジェンド', 'ENDLESS HALLWAY', 'LORD SLUG']",4.73K,122,0,05:49,2022-11-10,352
Collin Miller and The Brother Nature — Side By Side [funk/blues] (2018),"""Side By Side"" - Collin Miller & the Brother Nature - Official Music Video",2022-11-12,0.93,203.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '""Side By Side"" - Collin Miller & the Brother Nature - Official Music Video', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/Q5ZJwlq_bkA?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""&quot;Side By Side&quot; - Collin Miller &amp; the Brother Nature - Official Music Video""></iframe>', 'author_name': 'Collin Miller & the Brother Nature', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Q5ZJwlq_bkA/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCjfMhXEgDSNIufsPwXI--xA'}}",Collin Miller and The Brother Nature,Side By Side,Side By Side,Collin Miller & the Brother Nature,"funk, blues",youtube,,https://www.youtube.com/watch?v=Q5ZJwlq_bkA,Q5ZJwlq_bkA,,,,"""Side By Side"" - Collin Miller & the Brother Nature - Official Music Video",Collin Miller & the Brother Nature,2018-03-10T18:58:05Z,PT5M29S,14942,https://i.ytimg.com/vi/Q5ZJwlq_bkA/hqdefault.jpg,384,37,"['collin miller', 'collin miller and the brother nature', 'the brother nature', 'collin miller & the brother nature', 'isaac bixel', 'danielle davis', 'cleveland music', 'cleveland', 'grog shop', 'music', 'music video', 'cleveland cinematography', 'fs700', 'canon', 'ronin', 'soul', 'video']",14.9K,384,37,05:29,2018-03-10,203
Snow Coats -- Anyway [indie rock] (2022),Snow Coats - Anyway (Official Video),2022-11-14,0.91,163.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Snow Coats - Anyway (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/FJNNc37NegI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Snow Coats - Anyway (Official Video)""></iframe>', 'author_name': 'Snow Coats', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/FJNNc37NegI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC5PjG_q94WhdxpHL12UnMBQ'}}",Snow Coats,Anyway,Snow Coats,Anyway,indie rock,youtube,,https://www.youtube.com/watch?v=FJNNc37NegI,FJNNc37NegI,,,,Snow Coats - Anyway (Official Video),Snow Coats,2021-11-16T23:21:02Z,PT3M33S,3292,https://i.ytimg.com/vi/FJNNc37NegI/hqdefault.jpg,82,14,"['snow coats', 'anyway', 'indie', 'Arnhem', 'Doetinchem', 'music', 'video', 'videoclip', 'pinegrove', 'joyce manor', 'snail mail', 'beach bunny', 'snow', 'coats']",3.29K,82,14,03:33,2021-11-16,163
Secret Shame -- Hide [post-punk / goth] (2022),Secret Shame  - Hide,2022-11-11,0.91,162.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Secret Shame  - Hide', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/0TBCj074N4g?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Secret Shame  - Hide""></iframe>', 'author_name': 'Secret Shame', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/0TBCj074N4g/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/SecretShame'}}",Secret Shame,Hide,Secret Shame,Hide,"post-punk, goth",youtube,,https://www.youtube.com/watch?v=0TBCj074N4g,0TBCj074N4g,,,,Secret Shame  - Hide,Secret Shame,2022-02-09T06:57:30Z,PT3M45S,5327,https://i.ytimg.com/vi/0TBCj074N4g/hqdefault.jpg,249,21,,5.33K,249,21,03:45,2022-02-09,162
