r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Tank! - Seatbelts [Jazz/Blues Anime OST],Seatbelts,Tank!,,,Tank!,SEATBELTS,"jazz, blues anime ost",,Tank!,2022-12-14,58.0,485.0,,youtube,,,,https://www.youtube.com/watch?v=UFFa0QoHWvE,UFFa0QoHWvE,2Wi5ubKr8zSk8L3CLemyS4,90.2,-681.4,C,-6.814,1.0,40.1,15.4,2.96,91.8,61.4,137,audio_features,spotify:track:2Wi5ubKr8zSk8L3CLemyS4,https://api.spotify.com/v1/tracks/2Wi5ubKr8zSk8L3CLemyS4,https://api.spotify.com/v1/audio-analysis/2Wi5ubKr8zSk8L3CLemyS4,03:30,4.0,https://i.scdn.co/image/ab67616d0000b273e90a54d6e31d9ff3f1d566fa,1998-05-21,1998.0,False,62.0,https://p.scdn.co/mp3-preview/de3473afa15c739702f57f3d85e1149e4511579a?cid=484c8fc1e0c54669ac770f80991a8280,54,86074
Subhumans - 'Til The Pigs Come Round [Anarcho-punk](1983),Til The Pigs Come Round,Subhumans,'Til The Pigs Come Round,Subhumans,'Til the Pigs Come Round,Subhumans,anarcho-punk,"'anarcho-punk', 'crust punk', 'dub punk', 'hardcore punk', 'oi', 'punk', 'thrash core', 'uk82'",Subhumans // 'Til The Pigs Come Round,2022-12-11,47.2,474.0,,youtube,,,,https://www.youtube.com/watch?v=tKyAUwdQeHo,tKyAUwdQeHo,4raAtGD6JeOsVlK9wmE0N9,93.2,-1219.1,B/Cb,-12.191,0.0,30.3,10.9,0.24,0.02,17.0,141,audio_features,spotify:track:4raAtGD6JeOsVlK9wmE0N9,https://api.spotify.com/v1/tracks/4raAtGD6JeOsVlK9wmE0N9,https://api.spotify.com/v1/audio-analysis/4raAtGD6JeOsVlK9wmE0N9,02:01,4.0,https://i.scdn.co/image/ab67616d0000b273f0e718bf57dea72adabf141d,1983-01-01,1983.0,False,25.0,https://p.scdn.co/mp3-preview/311f94e9da5ae6b51d2fd23796b86ecbe7ae1c8e?cid=484c8fc1e0c54669ac770f80991a8280,39,112138
Pan Amerikan Native Front -- Indigenous Blood Revival [Black metal] (2022),Indigenous Blood Revival,Pan Amerikan Native Front,Indigenous Blood Revival,Pan Amerikan Native Front,Indigenous Blood Revival,Pan-Amerikan Native Front,black metal,,Pan Amerikan Native Front - Indigenous Blood Revival (Live on KEXP),2022-12-12,13.2,465.0,,youtube,,,,https://www.youtube.com/watch?v=v7KbuWiK1f0,v7KbuWiK1f0,3bp1v7br43x43j4XxTrgTw,91.4,-764.3,Ab,-7.643,1.0,32.5,6.05,0.0,92.6,38.1,130,audio_features,spotify:track:3bp1v7br43x43j4XxTrgTw,https://api.spotify.com/v1/tracks/3bp1v7br43x43j4XxTrgTw,https://api.spotify.com/v1/audio-analysis/3bp1v7br43x43j4XxTrgTw,05:50,4.0,https://i.scdn.co/image/ab67616d0000b2739ccb25952b1c0d3e7ebf6fc0,2016-10-06,2016.0,False,10.0,https://p.scdn.co/mp3-preview/1fbc498199467f5845da2c197a450866f32eb764?cid=484c8fc1e0c54669ac770f80991a8280,12,2138
Mouse on the Keys -- Forgotten Children [instrumental jazz rock] (2009),Forgotten Children,Mouse on the Keys,,,forgotten children,mouse on the keys,instrumental jazz rock,"'instrumental math rock', 'japanese jazz fusion', 'japanese post-rock', 'math rock', 'modern jazz trio'",forgotten children,2022-12-12,28.3,453.0,,youtube,,,,https://www.youtube.com/watch?v=dT67I4t_8Eo,dT67I4t_8Eo,7LOiJvlFubjiQoW8rflOmC,80.7,-807.6,Ab,-8.076,1.0,46.6,3.89,62.2,95.2,31.3,126,audio_features,spotify:track:7LOiJvlFubjiQoW8rflOmC,https://api.spotify.com/v1/tracks/7LOiJvlFubjiQoW8rflOmC,https://api.spotify.com/v1/audio-analysis/7LOiJvlFubjiQoW8rflOmC,04:18,4.0,https://i.scdn.co/image/ab67616d0000b273dd43bf787c5e91e21d89d5a4,2009-01-01,2009.0,False,25.0,https://p.scdn.co/mp3-preview/825c7f91fb4599cc892114746a6d59592d1300c5?cid=484c8fc1e0c54669ac770f80991a8280,40,55656
Moozy — Most Any Drug [indie rock] (2022),Most Any Drug,Moozy,Most Any Drug,Moozy,Most Any Drug,Moozy,indie rock,"'cali rap', 'pop rap', 'sacramento hip hop', 'southern hip hop', 'trap'",Moozy - Most Any Drug,2022-12-13,92.5,371.0,,youtube,,,,https://www.youtube.com/watch?v=yT790lh3iIs,yT790lh3iIs,3JgDeCsCx6lGbveYodRyzG,61.7,-718.4,A,-7.184,1.0,71.1,3.34,1.75,0.0,7.7,139,audio_features,spotify:track:3JgDeCsCx6lGbveYodRyzG,https://api.spotify.com/v1/tracks/3JgDeCsCx6lGbveYodRyzG,https://api.spotify.com/v1/audio-analysis/3JgDeCsCx6lGbveYodRyzG,03:22,4.0,https://i.scdn.co/image/ab67616d0000b27319ff7170a4e8000c99192bbf,2022-09-29,2022.0,False,6.0,https://p.scdn.co/mp3-preview/70b71db06750852587b182a5c190ec0061f9b6aa?cid=484c8fc1e0c54669ac770f80991a8280,66,679881
Springbok Nude Girls -- Blue Eyes [Alt Rock] (1998),Blue Eyes,Springbok Nude Girls,Blue Eyes,Springbok Nude Girls,Blue Eyes,Springbok Nude Girls,alt rock,"'african rock', 'afrikaans', 'south african alternative', 'south african pop', 'south african rock'","Springbok Nude Girls - ""Blue Eyes""",2022-12-09,25.5,362.0,,youtube,,,,https://www.youtube.com/watch?v=bG26JatZWr0,bG26JatZWr0,7DirY6NZx5zbsNChNHUZNb,81.9,-412.2,A,-4.122,1.0,47.5,3.16,0.07,5.66,15.1,86,audio_features,spotify:track:7DirY6NZx5zbsNChNHUZNb,https://api.spotify.com/v1/tracks/7DirY6NZx5zbsNChNHUZNb,https://api.spotify.com/v1/audio-analysis/7DirY6NZx5zbsNChNHUZNb,03:53,4.0,https://i.scdn.co/image/ab67616d0000b273bd334838d289e0154d39ab02,1999-05-13,1999.0,False,35.0,https://p.scdn.co/mp3-preview/6ea29a3320c02eecc14730e32c5713c22485edbd?cid=484c8fc1e0c54669ac770f80991a8280,27,27305
AFI - This Celluloid Dream [Rock],This Celluloid Dream,AFI,,,This Celluloid Dream,AFI,rock,"'alternative metal', 'pop punk', 'punk', 'screamo', 'skate punk'",This Celluloid Dream,2022-12-13,61.3,277.0,,youtube,,,,https://www.youtube.com/watch?v=vVZKbIOJIJw,vVZKbIOJIJw,46Y9yh2KxmtodypW4bCp6v,90.6,-472.5,Bb,-4.725,0.0,53.2,7.48,0.13,0.0,8.26,123,audio_features,spotify:track:46Y9yh2KxmtodypW4bCp6v,https://api.spotify.com/v1/tracks/46Y9yh2KxmtodypW4bCp6v,https://api.spotify.com/v1/audio-analysis/46Y9yh2KxmtodypW4bCp6v,04:10,4.0,https://i.scdn.co/image/ab67616d0000b2739e57b6a85a91b3d08d20cc3a,2003-01-01,2003.0,False,47.0,,62,813530
Bend the Future - Desert Eagle [Rock],Desert Eagle,Bend the Future,Desert Eagle,Bend the Future,Desert Eagle,Bend the Future,rock,'deep progressive rock',Bend the Future - Desert Eagle,2022-12-13,54.4,202.0,,youtube,,,,https://www.youtube.com/watch?v=is6PpB5DFMY,is6PpB5DFMY,3glr3UryzELYCL3U4px53q,70.4,-843.4,Bb,-8.434,0.0,48.3,3.07,0.7,58.4,9.47,150,audio_features,spotify:track:3glr3UryzELYCL3U4px53q,https://api.spotify.com/v1/tracks/3glr3UryzELYCL3U4px53q,https://api.spotify.com/v1/audio-analysis/3glr3UryzELYCL3U4px53q,05:33,4.0,https://i.scdn.co/image/ab67616d0000b27328bf0a8b5598132c7ede8920,2022-12-09,2022.0,False,7.0,https://p.scdn.co/mp3-preview/e493e2d40864f98504446dcb0d8647b866430ce2?cid=484c8fc1e0c54669ac770f80991a8280,4,903
Nada Surf - Popular [Alternative],Popular,Nada Surf,Popular,Nada Surf,Popular,Nada Surf,alternative,"'pop rock', 'power pop'",Nada Surf – Popular (Official Video) [Remastered in HD],2022-12-14,29.6,196.0,,youtube,,,,https://www.youtube.com/watch?v=hAFuD-S-e_E,hAFuD-S-e_E,48sJGpBLqQTs0sZ2ImHJof,88.4,-610.4,G,-6.104,1.0,44.4,11.9,0.75,0.01,11.6,94,audio_features,spotify:track:48sJGpBLqQTs0sZ2ImHJof,https://api.spotify.com/v1/tracks/48sJGpBLqQTs0sZ2ImHJof,https://api.spotify.com/v1/audio-analysis/48sJGpBLqQTs0sZ2ImHJof,03:40,4.0,https://i.scdn.co/image/ab67616d0000b273a46129f913a7293b208dcc7b,1996-06-18,1996.0,False,56.0,https://p.scdn.co/mp3-preview/473aeae47f3735071723b9005720b8277140d5f1?cid=484c8fc1e0c54669ac770f80991a8280,48,169144
The Cramps - Tear It Up [Psychobilly] (1980),Tear It Up,The Cramps,Tear It Up,The Cramps,Tear It Up - Remastered,The Cramps,psychobilly,"'gothabilly', 'psychobilly', 'punk'",The Cramps - Tear It Up (Live - Urgh! A Music War) 1980,2022-12-12,21.6,144.0,,youtube,,,,https://www.youtube.com/watch?v=YIQR_3TPtJw,YIQR_3TPtJw,1I7YQGe75fJmnRlCiJWj8R,96.7,-864.7,A,-8.647,1.0,48.0,11.4,15.8,78.9,15.9,112,audio_features,spotify:track:1I7YQGe75fJmnRlCiJWj8R,https://api.spotify.com/v1/tracks/1I7YQGe75fJmnRlCiJWj8R,https://api.spotify.com/v1/audio-analysis/1I7YQGe75fJmnRlCiJWj8R,02:32,4.0,https://i.scdn.co/image/ab67616d0000b273d2c32a4c277f8cd46f89f700,1980-01-01,1980.0,False,34.0,,64,331868
