sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Walkie Talkie Man,Steriogram,Steriogram -- Walkie Talkie Man [Alt Rock] (2004),Steriogram - Walkie Talkie Man (Single Version),Walkie Talkie Man,Steriogram,Walkie Talkie Man,Steriogram,0iCrjwLMTjWsdOKdOAZ0FC,,816.0,0.548,0.935,9,-2.112,1,0.0775,0.000254,0.0,0.422,0.593,141.118,audio_features,spotify:track:0iCrjwLMTjWsdOKdOAZ0FC,https://api.spotify.com/v1/tracks/0iCrjwLMTjWsdOKdOAZ0FC,https://api.spotify.com/v1/audio-analysis/0iCrjwLMTjWsdOKdOAZ0FC,133400,4,https://i.scdn.co/image/ab67616d0000b273de6097ba29c3bb799f736d22,2004-01-01,2004,False,57,
Walkie Talkie Man,Steriogram,Steriogram -- Walkie Talkie Man [Alt Rock] (2004),Steriogram - Walkie Talkie Man (Single Version),Walkie Talkie Man,Steriogram,Walkie Talkie Man,Steriogram,0iCrjwLMTjWsdOKdOAZ0FC,,816.0,0.548,0.935,9,-2.112,1,0.0775,0.000254,0.0,0.422,0.593,141.118,audio_features,spotify:track:0iCrjwLMTjWsdOKdOAZ0FC,https://api.spotify.com/v1/tracks/0iCrjwLMTjWsdOKdOAZ0FC,https://api.spotify.com/v1/audio-analysis/0iCrjwLMTjWsdOKdOAZ0FC,133400,4,https://i.scdn.co/image/ab67616d0000b273de6097ba29c3bb799f736d22,2004-01-01,2004,False,57,
Got The Time,Anthrax,Anthrax - Got The Time [Thrash Metal],Anthrax - Got The Time (Official Music Video),Got The Time,Anthrax,Got The Time,Anthrax,3cFnb3Rg9a7Gzqxc5QQ9YZ,,342.0,0.371,0.973,10,-5.303,0,0.135,0.000641,0.00163,0.0423,0.444,127.721,audio_features,spotify:track:3cFnb3Rg9a7Gzqxc5QQ9YZ,https://api.spotify.com/v1/tracks/3cFnb3Rg9a7Gzqxc5QQ9YZ,https://api.spotify.com/v1/audio-analysis/3cFnb3Rg9a7Gzqxc5QQ9YZ,164333,4,https://i.scdn.co/image/ab67616d0000b27347c265a8dd3ca4a2349f43ab,1990-08-21,1990,False,60,
Got The Time,Anthrax,Anthrax - Got The Time [Thrash Metal],Anthrax - Got The Time (Official Music Video),Got The Time,Anthrax,Got The Time,Anthrax,3cFnb3Rg9a7Gzqxc5QQ9YZ,,342.0,0.371,0.973,10,-5.303,0,0.135,0.000641,0.00163,0.0423,0.444,127.721,audio_features,spotify:track:3cFnb3Rg9a7Gzqxc5QQ9YZ,https://api.spotify.com/v1/tracks/3cFnb3Rg9a7Gzqxc5QQ9YZ,https://api.spotify.com/v1/audio-analysis/3cFnb3Rg9a7Gzqxc5QQ9YZ,164333,4,https://i.scdn.co/image/ab67616d0000b27347c265a8dd3ca4a2349f43ab,1990-08-21,1990,False,60,
Just Like Me,Amber Arcades,Amber Arcades - Just Like Me [indie pop] (2022),Just Like Me,Just Like Me,Amber Arcades,,,6wFq01ZyreydHfP8OWGNbs,,277.0,0.464,0.573,2,-8.966,1,0.038,0.183,0.0048,0.0422,0.317,149.992,audio_features,spotify:track:6wFq01ZyreydHfP8OWGNbs,https://api.spotify.com/v1/tracks/6wFq01ZyreydHfP8OWGNbs,https://api.spotify.com/v1/audio-analysis/6wFq01ZyreydHfP8OWGNbs,232688,4,https://i.scdn.co/image/ab67616d0000b273b137c36a00be704e5e00bb8a,2022-10-25,2022,False,15,https://p.scdn.co/mp3-preview/855a9988807bf80b7884d9eeec73fdd1809dc43b?cid=484c8fc1e0c54669ac770f80991a8280
Fall to Pieces,Velvet Revolver,Velvet Revolver - Fall to Pieces [Rock],Velvet Revolver - Fall To Pieces (video),Fall to Pieces,Velvet Revolver,Fall To Pieces,Velvet Revolver,2amzrvbxYiq8AxGntIiw5V,,265.0,0.464,0.887,6,-4.65,1,0.0499,0.000429,0.333,0.126,0.23,132.759,audio_features,spotify:track:2amzrvbxYiq8AxGntIiw5V,https://api.spotify.com/v1/tracks/2amzrvbxYiq8AxGntIiw5V,https://api.spotify.com/v1/audio-analysis/2amzrvbxYiq8AxGntIiw5V,271240,4,https://i.scdn.co/image/ab67616d0000b273e7d4bfff8e7e87c6090591b6,2004-01-01,2004,False,62,https://p.scdn.co/mp3-preview/545aef1af83a779224f250035d9b81e357eefa20?cid=484c8fc1e0c54669ac770f80991a8280
Fall to Pieces,Velvet Revolver,Velvet Revolver - Fall to Pieces [Rock],Velvet Revolver - Fall To Pieces (video),Fall to Pieces,Velvet Revolver,Fall To Pieces,Velvet Revolver,2amzrvbxYiq8AxGntIiw5V,,265.0,0.464,0.887,6,-4.65,1,0.0499,0.000429,0.333,0.126,0.23,132.759,audio_features,spotify:track:2amzrvbxYiq8AxGntIiw5V,https://api.spotify.com/v1/tracks/2amzrvbxYiq8AxGntIiw5V,https://api.spotify.com/v1/audio-analysis/2amzrvbxYiq8AxGntIiw5V,271240,4,https://i.scdn.co/image/ab67616d0000b273e7d4bfff8e7e87c6090591b6,2004-01-01,2004,False,62,https://p.scdn.co/mp3-preview/545aef1af83a779224f250035d9b81e357eefa20?cid=484c8fc1e0c54669ac770f80991a8280
Ka Loke,Makaha Sons & Friends,Makaha Sons -- Sailors of Fortune [Hawaiian](1992),Sailors of Fortune - The Makaha Sons of Ni'ihau - Live 1992 - マカハサンズ,Sailors of Fortune,Makaha Sons,The Makaha Sons of Ni'ihau - Live 1992 - マカハサンズ,Sailors of Fortune,4RvJa9TelSwFemuSziQyt2,,191.0,0.432,0.395,9,-9.196,1,0.0272,0.785,0.0,0.089,0.556,81.022,audio_features,spotify:track:4RvJa9TelSwFemuSziQyt2,https://api.spotify.com/v1/tracks/4RvJa9TelSwFemuSziQyt2,https://api.spotify.com/v1/audio-analysis/4RvJa9TelSwFemuSziQyt2,198760,3,https://i.scdn.co/image/ab67616d0000b273965214a79f850dc6087d30c3,2001-05-15,2001,False,37,https://p.scdn.co/mp3-preview/885a8878bd7d80f3a2c7f6c915d7499fae5a7e1e?cid=484c8fc1e0c54669ac770f80991a8280
Kaho'olawe,Makaha Sons of Ni'ihau,Makaha Sons -- Sailors of Fortune [Hawaiian](1992),Sailors of Fortune - The Makaha Sons of Ni'ihau - Live 1992 - マカハサンズ,Sailors of Fortune,Makaha Sons,The Makaha Sons of Ni'ihau - Live 1992 - マカハサンズ,Sailors of Fortune,54ZHWmd2mmBnBq4Uxiones,,191.0,0.427,0.478,2,-11.589,1,0.0311,0.72,1.69e-06,0.0898,0.56,77.385,audio_features,spotify:track:54ZHWmd2mmBnBq4Uxiones,https://api.spotify.com/v1/tracks/54ZHWmd2mmBnBq4Uxiones,https://api.spotify.com/v1/audio-analysis/54ZHWmd2mmBnBq4Uxiones,139453,4,https://i.scdn.co/image/ab67616d0000b27337a6a51651c95c253c94ebcc,2008-12-03,2008,False,33,https://p.scdn.co/mp3-preview/b9a9f1ad22d8690c266e0c613b153b21791d389d?cid=484c8fc1e0c54669ac770f80991a8280
Red Right Hand - 2011 Remastered Version,Nick Cave & The Bad Seeds,Nick Cave & The Bad Seeds - Red Right Hand [Alternative],Red Right Hand (2011 Remaster),Red Right Hand,Nick Cave & The Bad Seeds,,,0qHeP8zt2WWef7EWCs1ECj,,165.0,0.735,0.403,4,-11.599,0,0.037,0.139,0.473,0.107,0.453,115.658,audio_features,spotify:track:0qHeP8zt2WWef7EWCs1ECj,https://api.spotify.com/v1/tracks/0qHeP8zt2WWef7EWCs1ECj,https://api.spotify.com/v1/audio-analysis/0qHeP8zt2WWef7EWCs1ECj,370573,4,https://i.scdn.co/image/ab67616d0000b273a8092710bb3ac7af94d80bdb,1994-04-18,1994,False,64,https://p.scdn.co/mp3-preview/954da2d0f4c9695d7a91ac0b4a326fefd37a562c?cid=484c8fc1e0c54669ac770f80991a8280
Taxi Dancing,Superfamily,Superfamily - Taxi Dancing [indie pop] (2006),Superfamily - Taxi Dancing,Taxi Dancing,Superfamily,Taxi Dancing,Superfamily,6SbH9alqbLLrffFOZmRgD0,,162.0,0.593,0.794,7,-5.601,1,0.035,0.0325,1.54e-05,0.274,0.571,119.991,audio_features,spotify:track:6SbH9alqbLLrffFOZmRgD0,https://api.spotify.com/v1/tracks/6SbH9alqbLLrffFOZmRgD0,https://api.spotify.com/v1/audio-analysis/6SbH9alqbLLrffFOZmRgD0,193733,4,https://i.scdn.co/image/ab67616d0000b273706ef87a10b5e25803607151,2005-09-20,2005,False,16,https://p.scdn.co/mp3-preview/acd6ba4bc952ec5edc4176fd77543a7abdce2b28?cid=484c8fc1e0c54669ac770f80991a8280
