r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
Del tha Funky Homosapien - Mistadobalina [Hip Hop],Del tha Funky Homosapien - Mistadobalina (original),2022-09-18,0.97,979.0,Del tha Funky Homosapien,Mistadobalina,Del tha Funky Homosapien,Mistadobalina,hip hop,youtube,,https://www.youtube.com/watch?v=9Bku7gXlkoo,9Bku7gXlkoo,,,,,Mistadobalina,Del The Funky Homosapien,0KQd3QY1Y8zC2rfO4ZBQRC,,0.85,0.797,10.0,-7.429,0.0,0.136,0.0964,8.38e-06,0.34,0.63,99.615,audio_features,spotify:track:0KQd3QY1Y8zC2rfO4ZBQRC,https://api.spotify.com/v1/tracks/0KQd3QY1Y8zC2rfO4ZBQRC,https://api.spotify.com/v1/audio-analysis/0KQd3QY1Y8zC2rfO4ZBQRC,260307.0,4.0,https://i.scdn.co/image/ab67616d0000b27310e59be9fca1f647161108db,2004-02-10,2004.0,False,55.0,https://p.scdn.co/mp3-preview/c3d67303ca21798305c6424de6d3e4550a84f31e?cid=484c8fc1e0c54669ac770f80991a8280,"'abstract hip hop', 'alternative hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'oakland hip hop', 'turntablism'",52,263602
New Constellations -- Hot Blooded [Nu wave vapor] (2022),New Constellations - Hot Blooded (Official Music Video),2022-09-16,0.93,544.0,New Constellations,Hot Blooded,New Constellations,Hot Blooded,nu wave vapor,youtube,,https://www.youtube.com/watch?v=9uIAB_GNmGw,9uIAB_GNmGw,,,,,Hot Blooded,New Constellations,6BI2GDwlQV32JZLgYPMlFM,,0.626,0.523,1.0,-8.49,0.0,0.0304,0.00356,0.0036,0.169,0.23,99.893,audio_features,spotify:track:6BI2GDwlQV32JZLgYPMlFM,https://api.spotify.com/v1/tracks/6BI2GDwlQV32JZLgYPMlFM,https://api.spotify.com/v1/audio-analysis/6BI2GDwlQV32JZLgYPMlFM,287000.0,4.0,https://i.scdn.co/image/ab67616d0000b273f4575614e55b7a8e577eb047,2021-01-01,2021.0,False,62.0,https://p.scdn.co/mp3-preview/38bf99a01af7d72c774eafe06357514549495929?cid=484c8fc1e0c54669ac770f80991a8280,'vapor soul',44,9326
Mansions - Dig Up The Dead [Alt Rock] (2011),Dig Up the Dead,2022-09-15,0.94,424.0,Mansions,Dig Up The Dead,,,alt rock,youtube,,https://www.youtube.com/watch?v=JfOeVTSZSJM,JfOeVTSZSJM,,,,,Dig Up the Dead,Mansions,2PkO0ofPyFErixUUGTCm6e,,0.621,0.474,2.0,-5.464,1.0,0.0276,0.611,4.18e-06,0.328,0.366,97.004,audio_features,spotify:track:2PkO0ofPyFErixUUGTCm6e,https://api.spotify.com/v1/tracks/2PkO0ofPyFErixUUGTCm6e,https://api.spotify.com/v1/audio-analysis/2PkO0ofPyFErixUUGTCm6e,238533.0,4.0,https://i.scdn.co/image/ab67616d0000b273d1219bb88591b162a43027a0,2011-04-05,2011.0,False,35.0,https://p.scdn.co/mp3-preview/5eb269fc33a7660b47d8985058b399896b821eec?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative emo', 'anthem emo', 'dreamo', 'indie rock'",27,24198
Sneaker Pimps - 6 Underground [Trip Hop] (1996),Sneaker Pimps - 6 Underground,2022-09-18,0.96,399.0,Sneaker Pimps,6 Underground,Sneaker Pimps,6 Underground,trip hop,youtube,,https://www.youtube.com/watch?v=OL4gpjoSeI4,OL4gpjoSeI4,,,,,6 Underground,Sneaker Pimps,7KvSuH86lIT2aTl9PBCAfd,,0.587,0.687,1.0,-8.635,0.0,0.0509,0.0281,0.14,0.121,0.402,169.938,audio_features,spotify:track:7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/tracks/7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/audio-analysis/7KvSuH86lIT2aTl9PBCAfd,228840.0,4.0,https://i.scdn.co/image/ab67616d0000b273332e80447a4ddc2843ea332a,1996-08-18,1996.0,False,55.0,,"'electronica', 'trip hop'",47,212510
Weird Al - Bedrock Anthem - [rock],"""Weird Al"" Yankovic - Bedrock Anthem",2022-09-18,0.92,360.0,Weird Al,Bedrock Anthem,"Weird Al"" Yankovic",Bedrock Anthem,rock,youtube,,https://www.youtube.com/watch?v=BtV_nQKhkdY,BtV_nQKhkdY,,,,,Bedrock Anthem,"""Weird Al"" Yankovic",2BjYUxiUeM5rGi2q1unczB,,0.7,0.913,7.0,-8.156,1.0,0.151,0.0591,1.29e-06,0.154,0.653,93.037,audio_features,spotify:track:2BjYUxiUeM5rGi2q1unczB,https://api.spotify.com/v1/tracks/2BjYUxiUeM5rGi2q1unczB,https://api.spotify.com/v1/audio-analysis/2BjYUxiUeM5rGi2q1unczB,220827.0,4.0,https://i.scdn.co/image/ab67616d0000b2739cfb0da6f2a2f78dded107e0,1993-01-01,1993.0,False,30.0,https://p.scdn.co/mp3-preview/e1c9c312e6c5a8b5e8db120b158c300be40d16fc?cid=484c8fc1e0c54669ac770f80991a8280,"'comedy rock', 'comic', 'parody'",57,672320
Common Rider - Castaways [Punk Rock] (1999),Castaways,2022-09-16,0.96,301.0,Common Rider,Castaways,,,punk rock,youtube,,https://www.youtube.com/watch?v=wA5jrYuubUo,wA5jrYuubUo,,,,,Castaways,Common Rider,4ugM6HK7IMyiej9L4SzGG3,,0.444,0.783,9.0,-7.062,1.0,0.0786,0.00908,0.0,0.0455,0.843,172.091,audio_features,spotify:track:4ugM6HK7IMyiej9L4SzGG3,https://api.spotify.com/v1/tracks/4ugM6HK7IMyiej9L4SzGG3,https://api.spotify.com/v1/audio-analysis/4ugM6HK7IMyiej9L4SzGG3,134827.0,4.0,https://i.scdn.co/image/ab67616d0000b273e13c00d140fb16542511d966,1999-01-01,1999.0,False,29.0,https://p.scdn.co/mp3-preview/97a944847c66d6987c1939c5593ea7424f903434?cid=484c8fc1e0c54669ac770f80991a8280,"'modern ska punk', 'punk', 'ska', 'ska punk'",34,19937
wednesday - bull believer [post-punk/shoe-gaze/grunge] (2022),Wednesday - Bull Believer (Official Video),2022-09-16,0.92,293.0,wednesday,bull believer,Wednesday,Bull Believer,"post-punk, shoe-gaze, grunge",youtube,,https://www.youtube.com/watch?v=0MawIv5pDFE,0MawIv5pDFE,,,,,Bull Believer,Wednesday,6wYlN6ikOUsS0PQEI4XJMl,,0.292,0.581,2.0,-6.832,1.0,0.0463,0.00769,0.541,0.0969,0.0765,118.756,audio_features,spotify:track:6wYlN6ikOUsS0PQEI4XJMl,https://api.spotify.com/v1/tracks/6wYlN6ikOUsS0PQEI4XJMl,https://api.spotify.com/v1/audio-analysis/6wYlN6ikOUsS0PQEI4XJMl,510773.0,4.0,https://i.scdn.co/image/ab67616d0000b27330f611915a41baa0e98cfa26,2022-09-08,2022.0,False,42.0,https://p.scdn.co/mp3-preview/920cae954342d4ce378eea19163dece4e7090bc8?cid=484c8fc1e0c54669ac770f80991a8280,"'asheville indie', 'bubblegrunge', 'indie pop', 'indie rock', 'lo-fi indie'",40,23207
"柏木玲子 Reiko Kashiwagi - Rain In The City [Jazz, Fusion, Synth-Pop] (1984)","柏木玲子 Reiko Kashiwagi - Rain In The City [Japan] Jazz, Fusion, Synth-Pop (1984)",2022-09-19,0.95,282.0,柏木玲子 Reiko Kashiwagi,Rain In The City,柏木玲子 Reiko Kashiwagi,Rain In The City,"jazz, fusion, synth-pop",youtube,,https://www.youtube.com/watch?v=elFR0iCQxZE,elFR0iCQxZE,,,,,Rain In The City,Imber Levis,54AMBJCCT4TuLsEFTgbnC8,,0.189,0.948,9.0,-24.869,1.0,0.0423,0.89,0.823,0.951,1e-05,83.508,audio_features,spotify:track:54AMBJCCT4TuLsEFTgbnC8,https://api.spotify.com/v1/tracks/54AMBJCCT4TuLsEFTgbnC8,https://api.spotify.com/v1/audio-analysis/54AMBJCCT4TuLsEFTgbnC8,208000.0,4.0,https://i.scdn.co/image/ab67616d0000b2733be0a84390439c38f3d15660,2021-09-03,2021.0,False,29.0,https://p.scdn.co/mp3-preview/befbfed0812361a5431cd1df9289ca9c8a7a7f08?cid=484c8fc1e0c54669ac770f80991a8280,"'ocean', 'rain'",43,91
"Lonnie Johnson - ""Mr. Johnson's Blues No. 2"" [Prewar Urban Blues] (1929)",Mr Johnson's Blues No. 2,2022-09-19,0.94,265.0,Lonnie Johnson,Mr. Johnsons Blues No. 2,,,prewar urban blues,youtube,,https://www.youtube.com/watch?v=Ork5lOoyxnI,Ork5lOoyxnI,,,,,Mr Johnson's Blues No. 2,Lonnie Johnson,3Rygskf8lMZSgFbAIdb5Rn,,0.644,0.281,2.0,-11.585,1.0,0.0479,0.988,0.0,0.291,0.635,115.116,audio_features,spotify:track:3Rygskf8lMZSgFbAIdb5Rn,https://api.spotify.com/v1/tracks/3Rygskf8lMZSgFbAIdb5Rn,https://api.spotify.com/v1/audio-analysis/3Rygskf8lMZSgFbAIdb5Rn,177920.0,4.0,https://i.scdn.co/image/ab67616d0000b273a7ff3c6b53921008d0fe98ec,1991-01-01,1991.0,False,0.0,https://p.scdn.co/mp3-preview/ea82be52ba2aaecdd4a5c0299f85f234aa511c87?cid=484c8fc1e0c54669ac770f80991a8280,"'acoustic blues', 'blues', 'country blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'new orleans blues', 'traditional blues'",29,25762
GENTS - Young Again [Synth Pop/Electronic] (2015),GENTS - Young Again,2022-09-17,0.89,207.0,GENTS,Young Again,GENTS,Young Again,"synth pop, electronic",youtube,,https://www.youtube.com/watch?v=xicnZ_IIkWo,xicnZ_IIkWo,,,,,Young Again,GENTS,2PyDeNcULEWKlq23nAMcbN,,0.583,0.603,5.0,-10.791,1.0,0.0286,0.169,0.843,0.11,0.482,150.076,audio_features,spotify:track:2PyDeNcULEWKlq23nAMcbN,https://api.spotify.com/v1/tracks/2PyDeNcULEWKlq23nAMcbN,https://api.spotify.com/v1/audio-analysis/2PyDeNcULEWKlq23nAMcbN,324000.0,4.0,https://i.scdn.co/image/ab67616d0000b273d051608966c9f4e8baac99e9,2015-01-01,2015.0,False,47.0,https://p.scdn.co/mp3-preview/07df427c5a65929bc3e860b0ab379c090d91ab31?cid=484c8fc1e0c54669ac770f80991a8280,"'danish indie pop', 'neo-synthpop'",34,15747
