r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Korn - Freak On a Leash [nu-metal] [1998],Korn - Freak On a Leash (Official HD Video),2022-12-23,0.88,7330.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Korn - Freak On a Leash (Official HD Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/jRGrNDV2mKc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Korn - Freak On a Leash (Official HD Video)""></iframe>', 'author_name': 'KornVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/jRGrNDV2mKc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@KornVEVO'}}",Korn,Freak On a Leash,Korn,Freak On a Leash,"nu-metal, 1998",youtube,,https://www.youtube.com/watch?v=jRGrNDV2mKc,jRGrNDV2mKc,,,,Korn - Freak On a Leash (Official HD Video),KornVEVO,2009-10-25T08:48:13Z,PT4M27S,257663263,https://i.ytimg.com/vi/jRGrNDV2mKc/hqdefault.jpg,1423573,43962,"['Korn Freak on leash', 'Freak on leash Korn', 'Life Is Peachy', 'freak on leash', 'coming undone', 'falling away from me', 'got the life', 'twisted transistor', 'worst is on its way', 'requiem mass', 'follow the leader', 'new metal', 'metal classics', 'rock hard', 'metal essentials', 'rock party', 'the notorious big', 'biggie', '90s', 'ice cube', 'official video', 'remaster', 'remastered', 'freak', 'leash', 'dog', 'untouchables', 'issues', 'Freak On Leash', 'Immortal/Epic']",258M,1.42M,44K,04:27,2009-10-25,7.33K
A Perfect Circle - Judith [Rock],A Perfect Circle - Judith (Official Music Video),2022-12-25,0.95,546.0,"{'oembed': {'provider_url': 'https://www.youtube.com/', 'title': 'A Perfect Circle - Judith (Official Music Video)', 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/xTgKRCXybSM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""A Perfect Circle - Judith (Official Music Video)""></iframe>', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'version': '1.0', 'author_name': 'APerfectCircleVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/xTgKRCXybSM/hqdefault.jpg', 'type': 'video', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@APerfectCircleVEVO'}, 'type': 'youtube.com'}",A Perfect Circle,Judith,A Perfect Circle,Judith,rock,youtube,,https://www.youtube.com/watch?v=xTgKRCXybSM,xTgKRCXybSM,,,,A Perfect Circle - Judith (Official Music Video),APerfectCircleVEVO,2009-02-24T06:06:15Z,PT4M6S,53566529,https://i.ytimg.com/vi/xTgKRCXybSM/hqdefault.jpg,312873,17131,"['perfect circle', 'perfect circle JUDITH', 'JUDITH', 'JUDITH perfect circle', 'JUDITH remastered', 'JUDITH remastered video', 'JUDITH official music video', 'perfect circle remastered', 'perfect circle remastered videos', '#remastered', 'hd music videos', 'remastered music videos', 'maynard', 'maynard james keenan', 'billy howerdel', 'josh freese', 'tool', 'paz lenchantin']",53.6M,313K,17.1K,04:06,2009-02-24,546
Lady Flash - アストロちっく・アラスカ [Japanese indie] (2022),LADY FLASH / アストロちっく・アラスカ (Official Music Video),2022-12-24,0.95,466.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'LADY FLASH / アストロちっく・アラスカ (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/bCqzq6e_OdY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""LADY FLASH / アストロちっく・アラスカ (Official Music Video)""></iframe>', 'author_name': 'LADY FLASH', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/bCqzq6e_OdY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@LADYFLASH'}}",Lady Flash,アストロちっく・アラスカ,LADY FLASH,アストロちっく・アラスカ,japanese indie,youtube,,https://www.youtube.com/watch?v=bCqzq6e_OdY,bCqzq6e_OdY,,,,LADY FLASH / アストロちっく・アラスカ (Official Music Video),LADY FLASH,2022-12-21T11:00:18Z,PT3M6S,4134,https://i.ytimg.com/vi/bCqzq6e_OdY/hqdefault.jpg,175,10,,4.13K,175,10,03:06,2022-12-21,466
ZYNE -- Rift Apart [Spacecore] (2022),ZYNE - Rift Apart,2022-12-25,0.91,431.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'ZYNE - Rift Apart', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/UtYBnKiSilE?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""ZYNE - Rift Apart""></iframe>', 'author_name': 'ZYNE', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/UtYBnKiSilE/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@zyne.official'}}",ZYNE,Rift Apart,ZYNE,Rift Apart,spacecore,youtube,,https://www.youtube.com/watch?v=UtYBnKiSilE,UtYBnKiSilE,,,,ZYNE - Rift Apart,ZYNE,2022-12-23T15:55:42Z,PT2M28S,610,https://i.ytimg.com/vi/UtYBnKiSilE/hqdefault.jpg,20,13,,610,20,13,02:28,2022-12-23,431
Lazy Laser -- Lost In A Trippy Desert [synthwave/western] (2022),Lazy Laser - Lost In A Trippy Desert,2022-12-20,0.93,324.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Lazy Laser - Lost In A Trippy Desert', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/7iahxa1AMSU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Lazy Laser - Lost In A Trippy Desert""></iframe>', 'author_name': 'Lazy Laser', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/7iahxa1AMSU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@lazylasermusic'}}",Lazy Laser,Lost In A Trippy Desert,Lazy Laser,Lost In A Trippy Desert,"synthwave, western",youtube,,https://www.youtube.com/watch?v=7iahxa1AMSU,7iahxa1AMSU,,,,Lazy Laser - Lost In A Trippy Desert,Lazy Laser,2022-07-15T22:08:27Z,PT6M20S,3078,https://i.ytimg.com/vi/7iahxa1AMSU/hqdefault.jpg,98,20,,3.08K,98,20,06:20,2022-07-15,324
"Zero 7 - In The Waiting Line [2001, Dance/Electronic]",Zero 7 - In The Waiting Line,2022-12-24,0.97,317.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Zero 7 - In The Waiting Line', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/5tZlu4wP4pw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Zero 7 - In The Waiting Line""></iframe>', 'author_name': 'bluemood69', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/5tZlu4wP4pw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@bluemood69'}}",Zero 7,In The Waiting Line,Zero 7,In The Waiting Line,"2001, dance, electronic",youtube,,https://www.youtube.com/watch?v=5tZlu4wP4pw,5tZlu4wP4pw,,,,Zero 7 - In The Waiting Line,bluemood69,2010-07-26T22:28:34Z,PT4M33S,10072766,https://i.ytimg.com/vi/5tZlu4wP4pw/hqdefault.jpg,70336,2872,"['Zero 7 R&B', 'Pop', 'Alternative']",10.1M,70.3K,2.87K,04:33,2010-07-26,317
thaïs - Vieux-Port [Indie / Pop] (2022),thaïs - Vieux-Port [vidéoclip officiel],2022-12-19,0.9,284.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'thaïs - Vieux-Port [vidéoclip officiel]', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/dg2G99D7hhw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""thaïs - Vieux-Port [vidéoclip officiel]""></iframe>', 'author_name': 'thaïs', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/dg2G99D7hhw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@thais6358'}}",thaïs,Vieux-Port,thaïs,Vieux-Port,"indie, pop",youtube,,https://www.youtube.com/watch?v=dg2G99D7hhw,dg2G99D7hhw,,,,thaïs - Vieux-Port [vidéoclip officiel],thaïs,2022-04-22T04:00:24Z,PT3M48S,13677,https://i.ytimg.com/vi/dg2G99D7hhw/hqdefault.jpg,175,11,"['vieux-port', 'vieux', 'port', 'thaïs', 'bravo musique', 'bravo', 'musique', 'vieux-port vidéoclip', 'vieux-port thaïs', 'thaïs vieux-port']",13.7K,175,11,03:48,2022-04-22,284
"The Cult - She Sells Sanctuary [Gothic rock, 1985]",The Cult - She Sells Sanctuary,2022-12-24,0.94,214.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Cult - She Sells Sanctuary', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/ZCOSPtyZAPA?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Cult - She Sells Sanctuary""></iframe>', 'author_name': 'The Arkive', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/ZCOSPtyZAPA/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@BeggarsArchive'}}",The Cult,She Sells Sanctuary,The Cult,She Sells Sanctuary,"gothic rock, 1985",youtube,,https://www.youtube.com/watch?v=ZCOSPtyZAPA,ZCOSPtyZAPA,,,,The Cult - She Sells Sanctuary,The Arkive,2013-01-11T11:38:08Z,PT4M21S,58636078,https://i.ytimg.com/vi/ZCOSPtyZAPA/hqdefault.jpg,298286,19836,"['She Sells Sanctuary', 'The Cult (Musical Group)', 'Billy Duffy', 'Ian Astbury', 'The Arkive', 'Beggars Arkive', 'music video', ""Guitar Rock: Awesome 80's album"", 'rock classic', ""80's music"", ""best 80's rock songs"", 'Beggars Banquet', 'working from home', 'working from home music', 'working from home alternative music', 'alternative classics', 'music for home working', 'free working from home playlist', 'working from home playlist', 'the cult']",58.6M,298K,19.8K,04:21,2013-01-11,214
Mini Trees - Moments In Between [Indie Rock / Alternative / Dream Pop] (2021),Moments In Between,2022-12-22,0.9,208.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Moments In Between', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/hu8dJm6I-j4?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Moments In Between""></iframe>', 'author_name': 'Mini Trees - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/hu8dJm6I-j4/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCB-kzp_x4VhWudaIa8xXFEg'}}",Mini Trees,Moments In Between,,,"indie rock, alternative, dream pop",youtube,,https://www.youtube.com/watch?v=hu8dJm6I-j4,hu8dJm6I-j4,,,,Moments In Between,Mini Trees - Topic,2021-07-26T10:09:31Z,PT2M51S,5151,https://i.ytimg.com/vi/hu8dJm6I-j4/hqdefault.jpg,95,0,"['Mini Trees', 'Always In Motion', 'Moments In Between']",5.15K,95,0,02:51,2021-07-26,208
Bob and Doug Mckenzie - Twelve Day's of Christmas [Xmas Parody] take off eh,Twelve Days of Christmas performed by Bob and Doug McKenzie,2022-12-23,0.94,188.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Twelve Days of Christmas performed by Bob and Doug McKenzie', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/1DTwLqR071M?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Twelve Days of Christmas performed by Bob and Doug McKenzie""></iframe>', 'author_name': 'VinnyG113', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/1DTwLqR071M/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@VinnyG113'}}",Bob and Doug Mckenzie,Twelve Days of Christmas,,,xmas parody,youtube,,https://www.youtube.com/watch?v=1DTwLqR071M,1DTwLqR071M,,,,Twelve Days of Christmas performed by Bob and Doug McKenzie,VinnyG113,2012-12-04T07:33:32Z,PT4M43S,2349712,https://i.ytimg.com/vi/1DTwLqR071M/hqdefault.jpg,20194,1047,"['Bob and Dough McKenzie', 'Bob McKenzie', 'Doug McKenzie', 'Rick Moranis', 'Dave Thomas', 'SCTV', 'Great White North', 'Kanadian Korner', '12 Days of Christmas', 'Twelve Days of Christmas', '12 Days of Christmas parody']",2.35M,20.2K,1.05K,04:43,2012-12-04,188
