r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Abstract Orchestra - Bistro [Jazz/Hip-Hop] (2018),Bistro,Abstract Orchestra,,,Bistro,Abstract Orchestra,"jazz, hip hop",'alternative hip hop',Bistro,2022-11-20,72.5,741.0,,youtube,,,,https://www.youtube.com/watch?v=JXyqCSBPwtA,JXyqCSBPwtA,0zd2Kl6o5sGSrNkenXGPJG,56.1,-645.9,F,-6.459,0.0,68.0,3.65,59.6,57.7,9.17,93,audio_features,spotify:track:0zd2Kl6o5sGSrNkenXGPJG,https://api.spotify.com/v1/tracks/0zd2Kl6o5sGSrNkenXGPJG,https://api.spotify.com/v1/audio-analysis/0zd2Kl6o5sGSrNkenXGPJG,02:25,4.0,https://i.scdn.co/image/ab67616d0000b2730d2196f10bd75a662560ab3d,2018-11-02,2018.0,False,34.0,https://p.scdn.co/mp3-preview/8a7faa4f270a27458df566f0eedfa648bacf1223?cid=484c8fc1e0c54669ac770f80991a8280,37,32576
"Trailer Trash - Modest Mouse [Indie Rock] Happy 25th Anniversary to the album the Lonesome Crowded West, released November 18th 1997",Modest Mouse,Trailer Trash,Trailer Trash,Modest Mouse,Trailer Trash,Modest Mouse,indie rock,"'alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie'",Modest Mouse - Trailer Trash,2022-11-18,71.5,610.0,,youtube,,,,https://www.youtube.com/watch?v=OjecIllOEio,OjecIllOEio,3GcRZ1Q9Q6NIeDNw3MVAWS,62.8,-457.9,G,-4.579,1.0,48.8,3.48,7.83,0.52,6.18,164,audio_features,spotify:track:3GcRZ1Q9Q6NIeDNw3MVAWS,https://api.spotify.com/v1/tracks/3GcRZ1Q9Q6NIeDNw3MVAWS,https://api.spotify.com/v1/audio-analysis/3GcRZ1Q9Q6NIeDNw3MVAWS,05:49,4.0,https://i.scdn.co/image/ab67616d0000b2736d36f5f881bb591a529e259b,1997-11-18,1997.0,False,47.0,,62,1324523
Philip Glass - Koyaanisqatsi [Classical],Koyaanisqatsi,Philip Glass,Ending Scene,Koyaanisqatsi,Koyaanisqatsi,Philip Glass,classical,"'american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism'",Koyaanisqatsi - Ending Scene (Best Quality),2022-11-20,3.73,460.0,,youtube,,,,https://www.youtube.com/watch?v=OacVy8_nJi0,OacVy8_nJi0,7kz5wYuP7kULlvZ9xfsI59,3.67,-2621.3,Bb,-26.213,1.0,20.6,4.13,68.0,96.7,11.2,65,audio_features,spotify:track:7kz5wYuP7kULlvZ9xfsI59,https://api.spotify.com/v1/tracks/7kz5wYuP7kULlvZ9xfsI59,https://api.spotify.com/v1/audio-analysis/7kz5wYuP7kULlvZ9xfsI59,03:29,4.0,https://i.scdn.co/image/ab67616d0000b273e483871760c2d905c966ce07,1983-01-01,1983.0,False,43.0,,60,547770
Wormrot - Behind Closed Doors [Grindcore] (2022),Behind Closed Doors,Wormrot,Behind Closed Doors,Wormrot,Behind Closed Doors,Wormrot,grindcore,"'deathgrind', 'grindcore', 'post-doom metal', 'powerviolence', 'singaporean metal'",Wormrot - Behind Closed Doors (Official Video),2022-11-16,19.9,329.0,,youtube,,,,https://www.youtube.com/watch?v=yJGYqFAzsHc,yJGYqFAzsHc,5iVgRNeNZI1XKdbJMhRiCK,94.6,-490.1,D,-4.901,1.0,27.8,14.3,0.0,14.1,69.8,107,audio_features,spotify:track:5iVgRNeNZI1XKdbJMhRiCK,https://api.spotify.com/v1/tracks/5iVgRNeNZI1XKdbJMhRiCK,https://api.spotify.com/v1/audio-analysis/5iVgRNeNZI1XKdbJMhRiCK,01:27,3.0,https://i.scdn.co/image/ab67616d0000b27306f0de93513a76d400114e9f,2022-07-08,2022.0,True,35.0,https://p.scdn.co/mp3-preview/64065af3492cf36e092d2b2b3cab38b3fb91c7cd?cid=484c8fc1e0c54669ac770f80991a8280,35,42109
Paysage d'Hiver - Paysage d'Hiver [Atmospheric Black Metal] (1999),Paysage dHiver,Paysage dHiver,Paysage dHiver,Paysage dHiver,Eishalle,Paysage D'Hiver,atmospheric black metal,"'atmospheric black metal', 'autonomous black metal', 'black metal', 'cosmic black metal', 'depressive black metal', 'dungeon synth', 'swiss black metal', 'swiss metal', 'voidgaze'",Paysage d'Hiver - Paysage d'Hiver (Full Demo),2022-11-19,3.76,291.0,,youtube,,,,https://www.youtube.com/watch?v=ftJpAjEI9F8,ftJpAjEI9F8,2srwzbnzdz479V0W7H8gJx,66.2,-502.5,Eb,-5.025,1.0,25.7,3.62,55.0,90.1,7.15,144,audio_features,spotify:track:2srwzbnzdz479V0W7H8gJx,https://api.spotify.com/v1/tracks/2srwzbnzdz479V0W7H8gJx,https://api.spotify.com/v1/audio-analysis/2srwzbnzdz479V0W7H8gJx,14:54,4.0,https://i.scdn.co/image/ab67616d0000b273c7c454dbbf21ef5d4e7af1f0,2009-10-16,2009.0,False,29.0,https://p.scdn.co/mp3-preview/cdd5e120831105a90b6611d7cfce586f4285ca3c?cid=484c8fc1e0c54669ac770f80991a8280,26,28820
Mutefish -- Old Reggae [gaelic/ pop rock] (2010),Old Reggae,Mutefish,Old Reggae,MUTEFISH,Roots Reggae Music (feat. Don Carlos),Rebelution,"gaelic, pop rock",'reggae rock',MUTEFISH - Old Reggae,2022-11-16,62.5,250.0,,youtube,,,,https://www.youtube.com/watch?v=kMcpwGyMVJU,kMcpwGyMVJU,49CdYBpfABUa0ZfT8FizQZ,56.0,-953.0,Ab,-9.53,1.0,92.0,5.76,5.51,0.0,9.7,140,audio_features,spotify:track:49CdYBpfABUa0ZfT8FizQZ,https://api.spotify.com/v1/tracks/49CdYBpfABUa0ZfT8FizQZ,https://api.spotify.com/v1/audio-analysis/49CdYBpfABUa0ZfT8FizQZ,04:33,4.0,https://i.scdn.co/image/ab67616d0000b273353f607d1714d69c30b61751,2014-06-10,2014.0,False,53.0,https://p.scdn.co/mp3-preview/da1762d04bb41efc68c95ec505e32eb72d65bde4?cid=484c8fc1e0c54669ac770f80991a8280,60,761629
Jakey - DRIVE OFF A BRIDGE [rap/hip-hop] (2022),DRIVE OFF A BRIDGE,Jakey,,,DRIVE OFF A BRIDGE,Jakey,"rap, hip hop",'meme rap',DRIVE OFF A BRIDGE,2022-11-18,41.8,194.0,,youtube,,,,https://www.youtube.com/watch?v=imgOcekUvVg,imgOcekUvVg,5BUMezybH9ddavsNH1O6Py,64.8,-918.3,Db/C#,-9.183,0.0,68.4,3.5,30.0,0.0,67.2,120,audio_features,spotify:track:5BUMezybH9ddavsNH1O6Py,https://api.spotify.com/v1/tracks/5BUMezybH9ddavsNH1O6Py,https://api.spotify.com/v1/audio-analysis/5BUMezybH9ddavsNH1O6Py,03:21,4.0,https://i.scdn.co/image/ab67616d0000b273a12c5353b3d0385c6ce8c103,2022-11-18,2022.0,True,52.0,https://p.scdn.co/mp3-preview/2b73cc5e617ba45a179326c01f4cf2dc42d2b9cd?cid=484c8fc1e0c54669ac770f80991a8280,50,151237
Otis Redding - (Sittin' On) The Dock of the Bay [Soul],,Otis Redding,,,3AM,SyWavy,soul,,[Sittin' On] the Dock of the Bay,2022-11-19,18.6,157.0,,youtube,,,,https://www.youtube.com/watch?v=Zu5chXCp1Ag,Zu5chXCp1Ag,5LoAD8FEO2G19xokhkERhy,66.1,-1155.7,A,-11.557,1.0,49.7,30.9,8.78,0.0,38.7,74,audio_features,spotify:track:5LoAD8FEO2G19xokhkERhy,https://api.spotify.com/v1/tracks/5LoAD8FEO2G19xokhkERhy,https://api.spotify.com/v1/audio-analysis/5LoAD8FEO2G19xokhkERhy,03:33,4.0,https://i.scdn.co/image/ab67616d0000b273b7c5b06b9f04963b4204228e,2021-09-24,2021.0,True,20.0,https://p.scdn.co/mp3-preview/c52b507c91b9545a137a3dd0503bea3fa3191f60?cid=484c8fc1e0c54669ac770f80991a8280,6,108
Phantom Handshakes -- Stuck in a Fantasy [dream pop] (2022),Stuck in a Fantasy,Phantom Handshakes,Stuck in a Fantasy,Phantom Handshakes,Stuck in a Fantasy,Phantom Handshakes,dream pop,"'dreamo', 'modern dream pop'",Phantom Handshakes - Stuck in a Fantasy (Official Video),2022-11-17,69.8,122.0,,youtube,,,,https://www.youtube.com/watch?v=j15SUbKxpGc,j15SUbKxpGc,1wmT1lvUQ4uyKHpvlW2pTD,67.9,-721.0,D,-7.21,1.0,48.5,2.84,8.79,94.0,9.46,132,audio_features,spotify:track:1wmT1lvUQ4uyKHpvlW2pTD,https://api.spotify.com/v1/tracks/1wmT1lvUQ4uyKHpvlW2pTD,https://api.spotify.com/v1/audio-analysis/1wmT1lvUQ4uyKHpvlW2pTD,03:21,4.0,https://i.scdn.co/image/ab67616d0000b273c94b7d6a793748102db2fce3,2022-10-06,2022.0,False,28.0,https://p.scdn.co/mp3-preview/0cba4aa48d2c328cd0c8be3030a7e094b885c6e7?cid=484c8fc1e0c54669ac770f80991a8280,27,3148
Sunni Colón - Provide [R&b/Soul] (2021),Provide,Sunni Colón,PROVIDE,Sunni Colón,Provide,Sunni Colón,"r&b, soul","'alternative r&b', 'indie r&b', 'indie soul'",Sunni Colón - PROVIDE (Official Video),2022-11-19,75.6,111.0,,youtube,,,,https://www.youtube.com/watch?v=vP2D1rRIQk8,vP2D1rRIQk8,258xXs5rtmrfy0rh1MqvUB,65.6,-1076.3,C,-10.763,0.0,58.8,3.45,33.4,65.6,23.1,88,audio_features,spotify:track:258xXs5rtmrfy0rh1MqvUB,https://api.spotify.com/v1/tracks/258xXs5rtmrfy0rh1MqvUB,https://api.spotify.com/v1/audio-analysis/258xXs5rtmrfy0rh1MqvUB,05:15,4.0,https://i.scdn.co/image/ab67616d0000b273117b10249d12bf9402004374,2021-04-09,2021.0,False,40.0,https://p.scdn.co/mp3-preview/61857e0714d43ccf87a998f18cac19c8766eda0f?cid=484c8fc1e0c54669ac770f80991a8280,47,77108
