r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Melvins - Honey Bucket [Sludge Metal/Grunge],Honey Bucket,Melvins,,,Honey Bucket,Melvins,"sludge metal, grunge","'alternative metal', 'alternative rock', 'grunge', 'nu metal', 'punk', 'rock', 'sludge metal', 'stoner metal'",Honey Bucket,2022-11-04,59.4,1734.0,,youtube,,,,https://www.youtube.com/watch?v=p2sez21Cyyo,p2sez21Cyyo,5oABn2E9jiDrmhDdiNWbKS,89.2,-1072.2,Db/C#,-10.722,1.0,41.4,5.23,0.0,34.6,34.5,88,audio_features,spotify:track:5oABn2E9jiDrmhDdiNWbKS,https://api.spotify.com/v1/tracks/5oABn2E9jiDrmhDdiNWbKS,https://api.spotify.com/v1/audio-analysis/5oABn2E9jiDrmhDdiNWbKS,03:01,4.0,https://i.scdn.co/image/ab67616d0000b273638404f3498c5c96c220cbf8,1993-08-31,1993.0,False,53.0,https://p.scdn.co/mp3-preview/883c86cde254281f310045fff8077cb9a67aba50?cid=484c8fc1e0c54669ac770f80991a8280,49,324077
Tears For Fears - Everybody Wants to Rule the World [New Wave],Everybody Wants to Rule the World,Tears For Fears,,,Everybody Wants To Rule The World,Tears For Fears,new wave,"'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop'",Everybody Wants To Rule The World,2022-11-04,53.5,1561.0,,youtube,,,,https://www.youtube.com/watch?v=U4zA0xnBEJU,U4zA0xnBEJU,4RvWPyQ5RL0ao9LPZeSouE,79.5,-1209.5,G,-12.095,1.0,64.5,5.27,34.7,0.39,10.4,112,audio_features,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/audio-analysis/4RvWPyQ5RL0ao9LPZeSouE,04:11,4.0,https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235,1985-02-25,1985.0,False,86.0,,72,2579749
DJ Shadow - Nobody Speak feat. Run The Jewels [Relevant],Nobody Speak feat. Run The Jewels,DJ Shadow,Nobody Speak feat. Run The Jewels,DJ Shadow,Nobody Speak,DJ Shadow,relevant,"'alternative hip hop', 'big beat', 'downtempo', 'electronica', 'hip hop', 'trip hop', 'turntablism'",DJ Shadow - Nobody Speak feat. Run The Jewels (Official Video),2022-11-05,30.1,612.0,,youtube,,,,https://www.youtube.com/watch?v=NUC2EQvdzmY,NUC2EQvdzmY,1D6JmbTX8qSJoDzcqH7kUJ,81.4,-593.7,Db/C#,-5.937,1.0,61.8,15.7,4.03,0.24,26.3,160,audio_features,spotify:track:1D6JmbTX8qSJoDzcqH7kUJ,https://api.spotify.com/v1/tracks/1D6JmbTX8qSJoDzcqH7kUJ,https://api.spotify.com/v1/audio-analysis/1D6JmbTX8qSJoDzcqH7kUJ,03:15,4.0,https://i.scdn.co/image/ab67616d0000b273630150dd79bbc7b466a9e563,2016-04-14,2016.0,False,31.0,https://p.scdn.co/mp3-preview/c93e9ef5da173097203b846a155634a72b2340cc?cid=484c8fc1e0c54669ac770f80991a8280,60,532336
Joe Hertler & The Rainbow Seekers - What I Want [Dance Pop / Indie] (2022),What I Want,Joe Hertler & The Rainbow Seekers,What I Want,Joe Hertler & The Rainbow Seekers,What I Want,Joe Hertler & The Rainbow Seekers,"dance pop, indie","'deep new americana', 'michigan indie'",Joe Hertler & The Rainbow Seekers - What I Want [Official Music Video],2022-11-03,84.7,402.0,,youtube,,,,https://www.youtube.com/watch?v=SQ8s_YK_WjA,SQ8s_YK_WjA,2deWdgpK73gX28MyUVYbw1,84.9,-592.1,Db/C#,-5.921,0.0,72.3,5.63,1.21,0.35,12.1,117,audio_features,spotify:track:2deWdgpK73gX28MyUVYbw1,https://api.spotify.com/v1/tracks/2deWdgpK73gX28MyUVYbw1,https://api.spotify.com/v1/audio-analysis/2deWdgpK73gX28MyUVYbw1,03:44,4.0,https://i.scdn.co/image/ab67616d0000b273339e8d419e0fab919ce0d45b,2022-09-30,2022.0,False,35.0,https://p.scdn.co/mp3-preview/67c4745c27e532282ab5723308bb704ff96303ae?cid=484c8fc1e0c54669ac770f80991a8280,41,20841
The Smiths - Stop Me If You Think You've Heard This One Before [Jangle Pop] (1987),Stop Me If You Think Youve Heard This One Before,The Smiths,,,Stop Me If You Think You've Heard This One Before - 2011 Remaster,The Smiths,jangle pop,"'madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk'",Stop Me If You Think You've Heard This One Before - 2011 Remaster,2022-11-04,66.0,329.0,,spotify,,,,,,2JN57QFclho4vExKPq6OYg,85.6,-666.8,C,-6.668,0.0,56.9,2.81,0.48,0.0,8.73,134,audio_features,spotify:track:2JN57QFclho4vExKPq6OYg,https://api.spotify.com/v1/tracks/2JN57QFclho4vExKPq6OYg,https://api.spotify.com/v1/audio-analysis/2JN57QFclho4vExKPq6OYg,03:35,4.0,https://i.scdn.co/image/ab67616d0000b2736d965be72ad1bceb7f2bd089,1987-09-28,1987.0,False,55.0,https://p.scdn.co/mp3-preview/52905ce5df370d2ad0bfb8fc9c75b629786cbcfb?cid=484c8fc1e0c54669ac770f80991a8280,74,3614468
KILLWHITNEYDEAD - Let Me Give You a Hand Throwing Yourself Out [Metal] (2007),Let Me Give You a Hand Throwing Yourself Out,KILLWHITNEYDEAD,,,Let Me Give You a Hand Throwing Yourself Out,Killwhitneydead,metal,"'deathcore', 'melodic deathcore', 'melodic metalcore', 'north carolina metal'",Let Me Give You a Hand Throwing Yourself Out,2022-11-05,39.6,314.0,,spotify,,,,,,4AsKoofTOAE3LrkIcMnV20,91.5,-595.9,D,-5.959,1.0,51.7,20.5,0.01,0.1,13.9,135,audio_features,spotify:track:4AsKoofTOAE3LrkIcMnV20,https://api.spotify.com/v1/tracks/4AsKoofTOAE3LrkIcMnV20,https://api.spotify.com/v1/audio-analysis/4AsKoofTOAE3LrkIcMnV20,03:00,4.0,https://i.scdn.co/image/ab67616d0000b2732849c61834a4aa9e2078de6c,2007-01-01,2007.0,False,22.0,https://p.scdn.co/mp3-preview/1b3276d03abe869be4de5d97ac036073b151f59a?cid=484c8fc1e0c54669ac770f80991a8280,23,20296
Ted Hawkins - Peace & Happiness [Folk] (1982),Peace & Happiness,Ted Hawkins,Peace & Happiness,Ted Hawkins,Peace & Happiness,Ted Hawkins,folk,"'alternative country', 'country rock', 'folk', 'folk rock', 'roots rock', 'singer-songwriter', 'soul blues'",Ted Hawkins - Peace & Happiness,2022-11-04,56.7,299.0,,youtube,,,,https://www.youtube.com/watch?v=vHU5b-Jbr9k,vHU5b-Jbr9k,4ExURFwm46W9mgB9ZZFixL,21.1,-1472.7,B/Cb,-14.727,1.0,66.1,3.61,95.4,0.1,13.2,137,audio_features,spotify:track:4ExURFwm46W9mgB9ZZFixL,https://api.spotify.com/v1/tracks/4ExURFwm46W9mgB9ZZFixL,https://api.spotify.com/v1/audio-analysis/4ExURFwm46W9mgB9ZZFixL,02:32,4.0,https://i.scdn.co/image/ab67616d0000b27357b8818e53f6f3644dfc9b0c,1982-01-01,1982.0,False,46.0,,44,23872
"'Til Tuesday - Voices Carry [New wave, 1985]",Voices Carry,Til Tuesday,,,Voices Carry,'Til Tuesday,"new wave, 1985","'boston rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop'",'Til Tuesday - Voices Carry,2022-11-04,57.8,275.0,,youtube,,,,https://www.youtube.com/watch?v=uejh-bHa4To,uejh-bHa4To,0ZYf6N5eBeXStMri0mf3DZ,57.4,-904.4,C,-9.044,1.0,58.3,2.39,2.82,0.0,11.4,104,audio_features,spotify:track:0ZYf6N5eBeXStMri0mf3DZ,https://api.spotify.com/v1/tracks/0ZYf6N5eBeXStMri0mf3DZ,https://api.spotify.com/v1/audio-analysis/0ZYf6N5eBeXStMri0mf3DZ,04:23,4.0,https://i.scdn.co/image/ab67616d0000b27322dc4d39d74c4c541f495103,1985-06-01,1985.0,False,58.0,https://p.scdn.co/mp3-preview/f7551024bfbaf8a38fc89ceaacff3b086c065bf4?cid=484c8fc1e0c54669ac770f80991a8280,42,135066
"Jeff Buckley - Lover, You Should've Come Over [Alternative]","Lover, You Shouldve Come Over",Jeff Buckley,"Lover, You Shouldve Come Over",Jeff Buckley,"Lover, You Should've Come Over",Jeff Buckley,alternative,"'alternative rock', 'art rock', 'melancholia', 'permanent wave', 'rock', 'singer-songwriter'","Jeff Buckley - Lover, You Should've Come Over (from Live in Chicago)",2022-11-04,15.1,257.0,,youtube,,,,https://www.youtube.com/watch?v=vLHcHWDvgfQ,vLHcHWDvgfQ,6Jv7kjGkhY2fT4yuBF3aTz,59.5,-567.0,Db/C#,-5.67,1.0,38.7,3.89,36.1,0.0,17.4,119,audio_features,spotify:track:6Jv7kjGkhY2fT4yuBF3aTz,https://api.spotify.com/v1/tracks/6Jv7kjGkhY2fT4yuBF3aTz,https://api.spotify.com/v1/audio-analysis/6Jv7kjGkhY2fT4yuBF3aTz,06:44,3.0,https://i.scdn.co/image/ab67616d0000b2736a760642a56847027428cb61,1994-01-01,1994.0,False,63.0,https://p.scdn.co/mp3-preview/71bdf42166d0f68c87d8f6826f75e6e9519419ab?cid=484c8fc1e0c54669ac770f80991a8280,60,907432
Bird Photos - Dove [indie pop/alternative rock/garage rock/pop] (2022),Dove,Bird Photos,,,Dove,Bird Photos,"indie pop, alternative rock, garage rock, pop",,Dove,2022-11-02,73.0,242.0,,spotify,,,,,,2OT1V79URPfM3AJV8NslBu,88.5,-1059.2,A,-10.592,1.0,43.5,4.05,1.8,5.54,4.62,154,audio_features,spotify:track:2OT1V79URPfM3AJV8NslBu,https://api.spotify.com/v1/tracks/2OT1V79URPfM3AJV8NslBu,https://api.spotify.com/v1/audio-analysis/2OT1V79URPfM3AJV8NslBu,04:12,4.0,https://i.scdn.co/image/ab67616d0000b27375272d2379b945a2adeb865c,2022-09-10,2022.0,False,34.0,https://p.scdn.co/mp3-preview/dcc63c3353beeb687e5817be18f368c8cfe76e9d?cid=484c8fc1e0c54669ac770f80991a8280,20,2740
