r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
The B-52s - Rock Lobster [New wave],Rock Lobster,The B-52s,Rock Lobster,The B-52s,Rock Lobster,The B-52's,new wave,"'art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'rock', 'zolo'",The B-52s - Rock Lobster (1979),2022-10-11,44.2,634.0,,youtube,,,,https://www.youtube.com/watch?v=25d5eHnZ9sM,25d5eHnZ9sM,2Q5wSOwq6BDSu7sSVMNrtT,88.2,-831.5,Ab,-8.315,1.0,59.2,4.68,0.88,1.55,5.06,92,audio_features,spotify:track:2Q5wSOwq6BDSu7sSVMNrtT,https://api.spotify.com/v1/tracks/2Q5wSOwq6BDSu7sSVMNrtT,https://api.spotify.com/v1/audio-analysis/2Q5wSOwq6BDSu7sSVMNrtT,06:49,4.0,https://i.scdn.co/image/ab67616d000048519e2d3bc7ecb09e5124cd3f97,1979-07-11,1979.0,False,60.0,,61,874848
English Teacher -- Polyawkward [indie rock / post-punk] (2022),Polyawkward,English Teacher,Polyawkward,English Teacher,Polyawkward,English Teacher,"indie rock, post-punk",'uk post-punk revival',English Teacher - Polyawkward (Official Video),2022-10-11,23.5,343.0,,youtube,,,,https://www.youtube.com/watch?v=piOZiVnWFm0,piOZiVnWFm0,1rSUljAyr36E0YSEMzaJrz,69.0,-905.9,A,-9.059,0.0,43.1,2.75,0.61,0.15,11.2,105,audio_features,spotify:track:1rSUljAyr36E0YSEMzaJrz,https://api.spotify.com/v1/tracks/1rSUljAyr36E0YSEMzaJrz,https://api.spotify.com/v1/audio-analysis/1rSUljAyr36E0YSEMzaJrz,04:04,4.0,https://i.scdn.co/image/ab67616d00004851f132035d459a7300746db014,2022-04-22,2022.0,False,27.0,https://p.scdn.co/mp3-preview/aad01acf0a39b8cc85e96b3df7afa1f6fc3ed7c8?cid=484c8fc1e0c54669ac770f80991a8280,28,7730
"Prismプリズム — Live At Sugino Kodo, Japan [Jazz Rock] (1977)","Live At Sugino Kodo, Japan",Prismプリズム,"Live At Sugino Kodo, Japan",Prismプリズム,Prism Melody,hololive IDOL PROJECT,jazz rock,"'hololive', 'japanese vtuber'","[1977] Prismプリズム — Live At Sugino Kodo, Japan",2022-10-10,47.6,285.0,,youtube,,,,https://www.youtube.com/watch?v=1cKa9EQlJwc,1cKa9EQlJwc,6d9c5OBqFehugEm6K2iXB5,94.9,-425.5,E,-4.255,1.0,41.0,9.48,1.42,0.03,44.4,182,audio_features,spotify:track:6d9c5OBqFehugEm6K2iXB5,https://api.spotify.com/v1/tracks/6d9c5OBqFehugEm6K2iXB5,https://api.spotify.com/v1/audio-analysis/6d9c5OBqFehugEm6K2iXB5,04:28,4.0,https://i.scdn.co/image/ab67616d0000485197b2397b86ee02e3f8994288,2022-03-13,2022.0,False,38.0,https://p.scdn.co/mp3-preview/3d87669f4fe5a04fb9a230e97bfa9b9f391dd0e9?cid=484c8fc1e0c54669ac770f80991a8280,45,110478
Fugazi - Bad Mouth [Post Hardcore],Bad Mouth,Fugazi,Bad Mouth,Fugazi,Bad Mouth,Fugazi,post hardcore,"'alternative rock', 'dc hardcore', 'noise rock', 'post-hardcore', 'post-punk', 'punk', 'rock'","Fugazi - Bad Mouth (live, 1991)",2022-10-10,64.0,284.0,,youtube,,,,https://www.youtube.com/watch?v=dhjxQoO3W1c,dhjxQoO3W1c,1MkqBhP5byDttRYtZsDC6p,64.9,-831.5,A,-8.315,1.0,45.6,3.6,0.06,56.4,32.1,91,audio_features,spotify:track:1MkqBhP5byDttRYtZsDC6p,https://api.spotify.com/v1/tracks/1MkqBhP5byDttRYtZsDC6p,https://api.spotify.com/v1/audio-analysis/1MkqBhP5byDttRYtZsDC6p,02:35,4.0,https://i.scdn.co/image/ab67616d00004851f18ce5dc5f6b0843d3acb3a1,1989-09-01,1989.0,False,53.0,https://p.scdn.co/mp3-preview/9b4b59c27b1c61d309fb69928b0000e24c8a4195?cid=484c8fc1e0c54669ac770f80991a8280,55,422625
American Music Club -- What Godzilla Said to God When His Name Wasn't Found in the Book of Life [alternative rock/slowcore] (1993),What Godzilla Said to God When His Name Wasnt Found in the Book of Life,American Music Club,,,What Godzilla Said to God When His Name Wasn't Found in the Book of Life,American Music Club,"alternative rock, slowcore","'melancholia', 'slowcore'",What Godzilla Said to God When His Name Wasn't Found in the Book of Life,2022-10-08,16.9,284.0,,youtube,,,,https://www.youtube.com/watch?v=oACYVIONB28,oACYVIONB28,6Erw6eOUfvTL9s0nqQR0R3,63.3,-1238.7,D,-12.387,0.0,50.0,5.33,22.5,5.11,9.22,100,audio_features,spotify:track:6Erw6eOUfvTL9s0nqQR0R3,https://api.spotify.com/v1/tracks/6Erw6eOUfvTL9s0nqQR0R3,https://api.spotify.com/v1/audio-analysis/6Erw6eOUfvTL9s0nqQR0R3,03:42,4.0,https://i.scdn.co/image/ab67616d00004851c0cec06c13aa3384e507717b,1993-01-01,1993.0,False,5.0,,21,10810
Bob Seger & The Silver Bullet Band - Against The Wind,Against The Wind,Bob Seger & The Silver Bullet Band,Against The Wind,Bob Seger & The Silver Bullet Band,Against The Wind,Bob Seger,,"'album rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock'",Bob Seger & The Silver Bullet Band - Against The Wind (Lyric Video),2022-10-10,71.8,281.0,,youtube,,,,https://www.youtube.com/watch?v=2vRsEC65NTA,2vRsEC65NTA,1SWmFiFSIBoDbQJjNKC7SR,77.1,-561.2,G,-5.612,1.0,67.4,2.46,28.0,3.18,13.3,109,audio_features,spotify:track:1SWmFiFSIBoDbQJjNKC7SR,https://api.spotify.com/v1/tracks/1SWmFiFSIBoDbQJjNKC7SR,https://api.spotify.com/v1/audio-analysis/1SWmFiFSIBoDbQJjNKC7SR,05:33,4.0,https://i.scdn.co/image/ab67616d0000485199b37676fbae815424b4b1a4,1980-02-25,1980.0,False,68.0,,67,1845471
"Mr. Bill -- Loaf Boi [IDM, Glitch Hop] (2021)",Loaf Boi,Mr. Bill,,,Loaf Boi,Mr. Bill,"idm, glitch hop","'deep psytrance', 'vapor twitch'",Loaf Boi,2022-10-12,33.4,236.0,,youtube,,,,https://www.youtube.com/watch?v=BHkyhVre5V4,BHkyhVre5V4,42poZ9V8WA8alYkaVyNgLD,69.9,-423.4,Db/C#,-4.234,0.0,70.5,6.62,2.04,1.09,8.18,156,audio_features,spotify:track:42poZ9V8WA8alYkaVyNgLD,https://api.spotify.com/v1/tracks/42poZ9V8WA8alYkaVyNgLD,https://api.spotify.com/v1/audio-analysis/42poZ9V8WA8alYkaVyNgLD,03:23,4.0,https://i.scdn.co/image/ab67616d0000485172eb00b594cce16db57cbb17,2021-09-10,2021.0,False,34.0,https://p.scdn.co/mp3-preview/bcaa394d84b94fc479d114cf1f76b987d737d37a?cid=484c8fc1e0c54669ac770f80991a8280,42,44326
Action Figure Party - Action Figure Party [Electronic/Acid Jazz](2000),Action Figure Party,Action Figure Party,Action Figure Party,Action Figure Party,Action Figure Party,Action Figure Party,"electronic, acid jazz",,Action Figure Party - Action Figure Party,2022-10-11,81.5,157.0,,youtube,,,,https://www.youtube.com/watch?v=jEqbvzbMPnw,jEqbvzbMPnw,56ZmfnrQixCM3Kw8BssDnk,97.9,-716.6,F,-7.166,0.0,62.1,4.45,0.82,0.11,17.8,121,audio_features,spotify:track:56ZmfnrQixCM3Kw8BssDnk,https://api.spotify.com/v1/tracks/56ZmfnrQixCM3Kw8BssDnk,https://api.spotify.com/v1/audio-analysis/56ZmfnrQixCM3Kw8BssDnk,04:00,4.0,https://i.scdn.co/image/ab67616d000048510ea2a5a527e89fbd9e3cd528,2001-01-01,2001.0,False,16.0,,3,122
Kinoko Teikoku - Sculpture [dream pop/rock] (2015),Sculpture,Kinoko Teikoku,,,夜鷹,Kinokoteikoku,"dream pop, rock","'j-rock', 'japanese alternative rock', 'japanese shoegaze'",Sculpture,2022-10-12,54.1,152.0,,youtube,,,,https://www.youtube.com/watch?v=8vM-Y08QgGw,8vM-Y08QgGw,2hnrioxoZCljW6VbbO0Bvv,87.6,-614.9,Db/C#,-6.149,1.0,22.9,5.9,12.6,20.3,9.44,72,audio_features,spotify:track:2hnrioxoZCljW6VbbO0Bvv,https://api.spotify.com/v1/tracks/2hnrioxoZCljW6VbbO0Bvv,https://api.spotify.com/v1/audio-analysis/2hnrioxoZCljW6VbbO0Bvv,05:13,4.0,https://i.scdn.co/image/ab67616d000048511c2f4ef2d6646ea6c31a55ca,2013-02-06,2013.0,False,35.0,https://p.scdn.co/mp3-preview/0bf8c5eb35cd52a9170c07590647b112716e308b?cid=484c8fc1e0c54669ac770f80991a8280,49,198225
The Whole Darn Family - Seven Minutes of Funk [Soul/Funk] (1976),Seven Minutes of Funk,The Whole Darn Family,Seven Minutes of Funk,The Whole Darn Family,Seven Minutes Of Funk,The Whole Darn Family,"soul, funk",'rare groove',The Whole Darn Family - Seven Minutes of Funk,2022-10-10,77.0,145.0,,youtube,,,,https://www.youtube.com/watch?v=xoYzawnDGP0,xoYzawnDGP0,5bSd1uLuLjLreeig11RoVq,59.7,-1273.8,C,-12.738,0.0,63.1,3.87,18.3,77.0,16.2,110,audio_features,spotify:track:5bSd1uLuLjLreeig11RoVq,https://api.spotify.com/v1/tracks/5bSd1uLuLjLreeig11RoVq,https://api.spotify.com/v1/audio-analysis/5bSd1uLuLjLreeig11RoVq,07:00,4.0,https://i.scdn.co/image/ab67616d00004851763dc0a64f937aed963faf03,1976-01-01,1976.0,False,35.0,https://p.scdn.co/mp3-preview/0be336a114f23b223f73827db911d34f6920a511?cid=484c8fc1e0c54669ac770f80991a8280,19,1289
