r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
Bo Burnham - All Eyes On Me (Song Only) [Comedy hip hop],All Eyes On Me (Song Only),2022-10-02,0.9,3248.0,Bo Burnham,All Eyes On Me,,,comedy hip hop,youtube,,https://www.youtube.com/watch?v=fBgKxsvl6M8,fBgKxsvl6M8,,,,,All Eyes On Me,Bo Burnham,2Q6RiCAKOrxRYtvl9pcpjY,,0.352,0.424,6.0,-10.131,1.0,0.0394,0.733,2.3e-05,0.0664,0.141,127.047,audio_features,spotify:track:2Q6RiCAKOrxRYtvl9pcpjY,https://api.spotify.com/v1/tracks/2Q6RiCAKOrxRYtvl9pcpjY,https://api.spotify.com/v1/audio-analysis/2Q6RiCAKOrxRYtvl9pcpjY,302951.0,4.0,https://i.scdn.co/image/ab67616d0000b27388fed14b936c38007a302413,2021-06-10,2021.0,True,67.0,https://p.scdn.co/mp3-preview/4d21927b873605dcb49fa28dc142f74d16773f84?cid=484c8fc1e0c54669ac770f80991a8280,'comic',72,1587478
Loretta Lynn - Coal Miner’s Daughter [Country] RIP to a legend,"Loretta Lynn ""Coal Miner's Daughter"" on The Ed Sullivan Show",2022-10-04,0.95,1139.0,Loretta Lynn,Coal Miner’s Daughter,Loretta Lynn,Coal Miner's Daughter,country,youtube,,https://www.youtube.com/watch?v=cnJykoFrSHI,cnJykoFrSHI,,,,,Coal Miner's Daughter - Single Version,Loretta Lynn,3mM14WXoPaLRjjkmxHe99L,,0.604,0.354,9.0,-14.07,1.0,0.0313,0.836,0.00474,0.103,0.635,137.349,audio_features,spotify:track:3mM14WXoPaLRjjkmxHe99L,https://api.spotify.com/v1/tracks/3mM14WXoPaLRjjkmxHe99L,https://api.spotify.com/v1/audio-analysis/3mM14WXoPaLRjjkmxHe99L,180960.0,4.0,https://i.scdn.co/image/ab67616d0000b273105efc7e27696434d265db1b,1971-01-04,1971.0,False,59.0,,"'country', 'country rock', 'nashville sound'",54,635428
Bread and Butter - Pink Shadow [Japanese city pop jazz] (1981),bread & butter - pink shadow,2022-10-01,0.95,585.0,Bread and Butter,Pink Shadow,bread & butter,pink shadow,japanese city pop jazz,youtube,,https://www.youtube.com/watch?v=VcYTaiBolIg,VcYTaiBolIg,,,,,ピンク・シャドウ,Bread And Butter,1lnWb1e7XWFBnwiKmBq9ZS,,0.664,0.723,2.0,-5.407,1.0,0.035,0.448,4.28e-06,0.284,0.89,81.565,audio_features,spotify:track:1lnWb1e7XWFBnwiKmBq9ZS,https://api.spotify.com/v1/tracks/1lnWb1e7XWFBnwiKmBq9ZS,https://api.spotify.com/v1/audio-analysis/1lnWb1e7XWFBnwiKmBq9ZS,281680.0,4.0,https://i.scdn.co/image/ab67616d0000b273f41dc041e5feca2d06f5a739,2004-03-10,2004.0,False,29.0,https://p.scdn.co/mp3-preview/352b854326fa37ca8995b3e76f02a345fbfdba4b?cid=484c8fc1e0c54669ac770f80991a8280,'classic city pop',35,13631
"The Offspring - ""What Happened To You"" [Skate Punk]","The Offspring - ""What Happened To You"" (Full Album Stream)",2022-10-02,0.91,399.0,The Offspring,What Happened To You,The Offspring,What Happened To You,skate punk,youtube,,https://www.youtube.com/watch?v=zPa0ewqwpSY,zPa0ewqwpSY,,,,,What Happened to You?,The Offspring,3U8LpjEbSlUQusIifQ3yBp,,0.469,0.943,5.0,-7.095,1.0,0.0493,0.14,0.0,0.155,0.925,182.048,audio_features,spotify:track:3U8LpjEbSlUQusIifQ3yBp,https://api.spotify.com/v1/tracks/3U8LpjEbSlUQusIifQ3yBp,https://api.spotify.com/v1/audio-analysis/3U8LpjEbSlUQusIifQ3yBp,132133.0,4.0,https://i.scdn.co/image/ab67616d0000b2730158cbde70672dd821972907,1994-04-08,1994.0,False,53.0,https://p.scdn.co/mp3-preview/4dc4fcabd9d2efc0f9a0766b042110d930e627a9?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk'",75,4709019
Night School -- Tunnel Vision [indie rock] (2022),"Night School ""Tunnel Vision"" Music Video",2022-10-03,0.86,354.0,Night School,Tunnel Vision,Night School,Tunnel Vision,indie rock,youtube,,https://www.youtube.com/watch?v=T98MH4WFsUw,T98MH4WFsUw,,,,,Tunnel Vision,Night School,1rMZQk7ksMNgjNGNtFcOtn,,0.433,0.78,1.0,-7.337,1.0,0.0308,0.000754,0.0954,0.137,0.447,92.063,audio_features,spotify:track:1rMZQk7ksMNgjNGNtFcOtn,https://api.spotify.com/v1/tracks/1rMZQk7ksMNgjNGNtFcOtn,https://api.spotify.com/v1/audio-analysis/1rMZQk7ksMNgjNGNtFcOtn,207845.0,4.0,https://i.scdn.co/image/ab67616d0000b273924139524a9f35bd23232303,2022-07-28,2022.0,False,5.0,https://p.scdn.co/mp3-preview/0469de785a44fee78c26821e7c813084e6a7b6b9?cid=484c8fc1e0c54669ac770f80991a8280,"'bay area indie', 'indie punk', 'oakland indie'",6,1535
Kat King — With Nothing in My Way [indie rock] (2022),With Nothing in My Way,2022-09-30,0.88,242.0,Kat King,With Nothing in My Way,,,indie rock,spotify,https://open.spotify.com/album/5vaBY7sjvZDnNhBnSvPZiG,,,,,,https://open.spotify.com/album/5vaBY7sjvZDnNhBnSvPZiG,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'colombian hip hop', 'mexican hip hop'",71,1846503
Pere Ubu — Drive [post punk/rock] (2021),Drive (2021 Remix and Master),2022-10-04,0.89,234.0,Pere Ubu,Drive,,,"post punk, rock",youtube,,https://www.youtube.com/watch?v=a8Qd3RaZ9ms,a8Qd3RaZ9ms,,,,,Heaven,Pere Ubu,5FPNmE4YZNeRSjt6k50z2y,,0.661,0.495,7.0,-11.539,1.0,0.0349,0.0325,0.00596,0.574,0.816,118.077,audio_features,spotify:track:5FPNmE4YZNeRSjt6k50z2y,https://api.spotify.com/v1/tracks/5FPNmE4YZNeRSjt6k50z2y,https://api.spotify.com/v1/audio-analysis/5FPNmE4YZNeRSjt6k50z2y,189196.0,4.0,https://i.scdn.co/image/ab67616d0000b27364a67c1589637db5e6f0c02d,1989-01-01,1989.0,False,3.0,https://p.scdn.co/mp3-preview/68a63819646fd9cd73894e61e2dbcd98cfbdd475?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative rock', 'art punk', 'art rock', 'experimental', 'experimental rock', 'gbvfi', 'industrial', 'industrial rock', 'post-punk', 'protopunk', 'psychedelic rock', 'punk blues', 'zolo'",29,56883
The Connecting Dots -- Move On [indie pop] (2022),The Connecting Dots - Move On,2022-10-02,0.89,202.0,The Connecting Dots,Move On,The Connecting Dots,Move On,indie pop,youtube,,https://www.youtube.com/watch?v=hmxy72wY-ds,hmxy72wY-ds,,,,,Move On,The Connecting Dots,1TyrTSIQsVcNzvALurtw9p,,0.7,0.808,11.0,-5.837,0.0,0.0308,0.0822,0.00106,0.0648,0.607,123.01,audio_features,spotify:track:1TyrTSIQsVcNzvALurtw9p,https://api.spotify.com/v1/tracks/1TyrTSIQsVcNzvALurtw9p,https://api.spotify.com/v1/audio-analysis/1TyrTSIQsVcNzvALurtw9p,208250.0,4.0,https://i.scdn.co/image/ab67616d0000b273f6f1ef72bea29322423b7878,2022-09-23,2022.0,False,5.0,https://p.scdn.co/mp3-preview/6b66ec69d3db5f90d909eb7c7c408c07fda43156?cid=484c8fc1e0c54669ac770f80991a8280,,12,73
Transcending Bizarre? - The Misanthrope's Fable [Symphonic Black Metal] (2010),Transcending Bizarre? - The Misanthrope's Fable (Full Album),2022-10-02,0.89,196.0,Transcending Bizarre?,The Misanthropes Fable,Transcending Bizarre?,The Misanthropes Fable,symphonic black metal,youtube,,https://www.youtube.com/watch?v=9mDde4fDQZA,9mDde4fDQZA,,,,,The Misanthrope's Fable,Transcending Bizarre?,6U5kuTlqwVhOR5b9fk7wgV,,0.211,0.556,0.0,-7.741,0.0,0.0393,0.137,0.0189,0.078,0.0495,107.196,audio_features,spotify:track:6U5kuTlqwVhOR5b9fk7wgV,https://api.spotify.com/v1/tracks/6U5kuTlqwVhOR5b9fk7wgV,https://api.spotify.com/v1/audio-analysis/6U5kuTlqwVhOR5b9fk7wgV,85056.0,1.0,https://i.scdn.co/image/ab67616d0000b273c94d73b3008e21214fed2e7f,2010-10-25,2010.0,False,2.0,https://p.scdn.co/mp3-preview/8430d918fc2d1aaedf35a7133c68669a9932ec3c?cid=484c8fc1e0c54669ac770f80991a8280,"'avant-garde black metal', 'avant-garde metal', 'greek black metal', 'greek metal'",2,1291
Oré - Des Chiffres [French Pop / Nouvelle Chanson] (2022),Oré - Des Chiffres (Clip officiel),2022-10-02,0.87,142.0,Oré,Des Chiffres,Oré,Des Chiffres,"french pop, nouvelle chanson",youtube,,https://www.youtube.com/watch?v=RZrsPzu5LCE,RZrsPzu5LCE,,,,,Des chiffres,Oré,3P3XSkJkFbdEom2Hbc7A9z,,0.761,0.646,11.0,-7.393,0.0,0.055,0.348,0.000211,0.14,0.889,76.982,audio_features,spotify:track:3P3XSkJkFbdEom2Hbc7A9z,https://api.spotify.com/v1/tracks/3P3XSkJkFbdEom2Hbc7A9z,https://api.spotify.com/v1/audio-analysis/3P3XSkJkFbdEom2Hbc7A9z,163241.0,4.0,https://i.scdn.co/image/ab67616d0000b273917560ef409139f92fe07e82,2022-09-30,2022.0,False,13.0,https://p.scdn.co/mp3-preview/177607a23efbee446d7e740f3ab9dc0f18d5cacc?cid=484c8fc1e0c54669ac770f80991a8280,"'french hip hop', 'old school rap francais', 'rap conscient'",68,1946045
