r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
King Gizzard & The Lizard Wizard - Magma [Rock - live],Magma,King Gizzard & The Lizard Wizard,Magma,King Gizzard & The Lizard Wizard,Magma,King Gizzard & The Lizard Wizard,rock - live,"'australian indie', 'australian psych', 'double drumming', 'microtonal', 'neo-psychedelic'",King Gizzard & The Lizard Wizard - Magma (Live on KEXP),2022-11-11,78.4,815.0,,youtube,,,,https://www.youtube.com/watch?v=8fXqRAyu1d0,8fXqRAyu1d0,5nXO28PQrL5unzmFUJrdlT,91.1,-458.8,Bb,-4.588,1.0,61.5,4.95,12.8,32.4,7.37,99,audio_features,spotify:track:5nXO28PQrL5unzmFUJrdlT,https://api.spotify.com/v1/tracks/5nXO28PQrL5unzmFUJrdlT,https://api.spotify.com/v1/audio-analysis/5nXO28PQrL5unzmFUJrdlT,09:06,4.0,https://i.scdn.co/image/ab67616d0000b273d29b9ead409a2ce8833831a1,2022-10-07,2022.0,True,55.0,,65,873561
Bad Brains - Big Takeover [Hardcore Punk],Big Takeover,Bad Brains,Big Take Over,Bad Brains,Big Takeover,Bad Brains,hardcore punk,"'alternative rock', 'black punk', 'dc hardcore', 'hardcore punk', 'nyhc', 'punk', 'ska punk'",Bad Brains - Big Take Over (Live 1982),2022-11-10,34.0,663.0,,youtube,,,,https://www.youtube.com/watch?v=5NAPYIMMbWQ,5NAPYIMMbWQ,0p9v1IcV6hmN1mypvRGjO5,94.1,-985.8,Gb/F#,-9.858,1.0,30.2,8.19,0.03,34.3,12.7,119,audio_features,spotify:track:0p9v1IcV6hmN1mypvRGjO5,https://api.spotify.com/v1/tracks/0p9v1IcV6hmN1mypvRGjO5,https://api.spotify.com/v1/audio-analysis/0p9v1IcV6hmN1mypvRGjO5,02:29,4.0,https://i.scdn.co/image/ab67616d0000b273b4bbc117f93eb572bebf9585,1983-01-01,1983.0,False,30.0,https://p.scdn.co/mp3-preview/673e112b30c52b4a02acb2b222443bd628ad96fe?cid=484c8fc1e0c54669ac770f80991a8280,47,374576
Green Jelly - Three Little Pigs [Rock],Three Little Pigs,Green Jelly,Three Little Pigs,Green Jelly,Three Little Pigs,Green Jelly,rock,"'comic metal', 'funk metal'",Green Jelly - Three Little Pigs (Official Video),2022-11-11,33.9,484.0,,youtube,,,,https://www.youtube.com/watch?v=Gtffv9bpB-U,Gtffv9bpB-U,6DiPkm7C3LD9XsJWTGPFgv,95.0,-497.8,G,-4.978,1.0,44.9,22.5,1.15,0.0,51.4,144,audio_features,spotify:track:6DiPkm7C3LD9XsJWTGPFgv,https://api.spotify.com/v1/tracks/6DiPkm7C3LD9XsJWTGPFgv,https://api.spotify.com/v1/audio-analysis/6DiPkm7C3LD9XsJWTGPFgv,05:53,4.0,https://i.scdn.co/image/ab67616d0000b273244680b7c99c97532157cef9,1993-02-25,1993.0,False,48.0,https://p.scdn.co/mp3-preview/b25f81dc379b76501ed3991166cede6e11471b81?cid=484c8fc1e0c54669ac770f80991a8280,33,43219
Nomeansno - Dark Ages[Post-Hardcore](1988),Dark Ages,Nomeansno,Nomeansno,Dark Ages,Dark Ages - Live,Nomeansno,post-hardcore,"'canadian punk', 'hardcore punk', 'jazzcore', 'post-hardcore', 'punk', 'vancouver punk'",Dark Ages - Nomeansno,2022-11-09,36.3,367.0,,youtube,,,,https://www.youtube.com/watch?v=vmBDkYGVqGQ,vmBDkYGVqGQ,0HpzKo5vRx40a6iEWw2oCf,79.3,-1240.6,C,-12.406,1.0,16.3,9.02,0.01,2.27,65.2,167,audio_features,spotify:track:0HpzKo5vRx40a6iEWw2oCf,https://api.spotify.com/v1/tracks/0HpzKo5vRx40a6iEWw2oCf,https://api.spotify.com/v1/audio-analysis/0HpzKo5vRx40a6iEWw2oCf,05:30,4.0,https://i.scdn.co/image/ab67616d0000b273d5d620743853b7a82aa863db,1991-06-17,1991.0,False,10.0,https://p.scdn.co/mp3-preview/95a40c52d934d64be401592e78bdc405f390130a?cid=484c8fc1e0c54669ac770f80991a8280,28,33468
Echo & The Bunnymen - The Killing Moon [Post-punk] (1984),The Killing Moon,Echo & The Bunnymen,The Killing Moon,Echo & The Bunnymen,The Killing Moon,Echo & the Bunnymen,post-punk,"'alternative rock', 'art rock', 'dream pop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'post-punk', 'punk', 'rock'",Echo & The Bunnymen - The Killing Moon (Official Music Video),2022-11-11,79.0,336.0,,youtube,,,,https://www.youtube.com/watch?v=LWz0JC7afNQ,LWz0JC7afNQ,0cOf4csnt4DeXSkFmBjULw,82.9,-706.6,G,-7.066,1.0,56.8,3.03,21.8,0.42,9.76,124,audio_features,spotify:track:0cOf4csnt4DeXSkFmBjULw,https://api.spotify.com/v1/tracks/0cOf4csnt4DeXSkFmBjULw,https://api.spotify.com/v1/audio-analysis/0cOf4csnt4DeXSkFmBjULw,05:48,4.0,https://i.scdn.co/image/ab67616d0000b27310012cbe5047d28e4d7fceae,1984-05-04,1984.0,False,56.0,https://p.scdn.co/mp3-preview/60a1b0bb6718e1e184fcd560c8c70c80a43204fb?cid=484c8fc1e0c54669ac770f80991a8280,55,746432
H.G. Williams -- Sweet Marie [Ballad] (1893),Sweet Marie,H.G. Williams,Sweet Marie,,By the River Sainte Marie,Joe Williams,ballad,"'adult standards', 'contemporary vocal jazz', 'vocal jazz'","""Sweet Marie"" H. G. Williams = brown wax cylinder from Ohio Phonograph Company, 1890s James L. Andem",2022-11-07,81.5,314.0,,youtube,,,,https://www.youtube.com/watch?v=c0dJc7kP4pM,c0dJc7kP4pM,5K4GLVkY4C55XNMxzbxPRZ,28.0,-1090.2,Ab,-10.902,1.0,74.0,6.2,92.6,0.0,8.22,78,audio_features,spotify:track:5K4GLVkY4C55XNMxzbxPRZ,https://api.spotify.com/v1/tracks/5K4GLVkY4C55XNMxzbxPRZ,https://api.spotify.com/v1/audio-analysis/5K4GLVkY4C55XNMxzbxPRZ,01:59,4.0,https://i.scdn.co/image/ab67616d0000b2732a454647acc77ed66711566b,2001-09-11,2001.0,False,1.0,https://p.scdn.co/mp3-preview/ae66d86bc26c326ad2b2895399e7462e49100321?cid=484c8fc1e0c54669ac770f80991a8280,38,45749
Nostalgia - Gorguts [Technical/Dissonant Death Metal] (1998),Gorguts,Nostalgia,,,Nostalgia,Gorguts,"technical, dissonant death metal","'brutal death metal', 'canadian metal', 'death metal', 'dissonant death metal', 'quebec death metal', 'technical death metal'",Nostalgia,2022-11-11,5.13,298.0,,youtube,,,,https://www.youtube.com/watch?v=KXF7KM6Av0w,KXF7KM6Av0w,7xAqgH0tsSbiV4wi5zExdo,99.0,-221.3,Bb,-2.213,1.0,17.7,10.0,0.0,15.7,16.2,93,audio_features,spotify:track:7xAqgH0tsSbiV4wi5zExdo,https://api.spotify.com/v1/tracks/7xAqgH0tsSbiV4wi5zExdo,https://api.spotify.com/v1/audio-analysis/7xAqgH0tsSbiV4wi5zExdo,06:10,4.0,https://i.scdn.co/image/ab67616d0000b27370ae90813698e2f7495177e3,1998-12-11,1998.0,False,30.0,https://p.scdn.co/mp3-preview/17619f955dbb4af831ff05fb247d22ca62897b09?cid=484c8fc1e0c54669ac770f80991a8280,29,67586
JW Francis - Dream House [lofi rock jangle pop] (2022),Dream House,JW Francis,Dream House,JW Francis,Dream House,JW Francis,lofi rock jangle pop,"'bedroom pop', 'indie garage rock'",JW Francis - Dream House (Official Music Video),2022-11-09,76.9,243.0,,youtube,,,,https://www.youtube.com/watch?v=I8i7MQbowwM,I8i7MQbowwM,75aYxwaCImRGfJVdwFijpI,61.6,-768.0,Gb/F#,-7.68,1.0,57.5,2.64,26.0,26.9,17.9,150,audio_features,spotify:track:75aYxwaCImRGfJVdwFijpI,https://api.spotify.com/v1/tracks/75aYxwaCImRGfJVdwFijpI,https://api.spotify.com/v1/audio-analysis/75aYxwaCImRGfJVdwFijpI,02:56,4.0,https://i.scdn.co/image/ab67616d0000b2731343c9847f87f8430393fdf1,2022-11-09,2022.0,False,22.0,https://p.scdn.co/mp3-preview/7878825a25acc07aed2c84de7e080012a0727412?cid=484c8fc1e0c54669ac770f80991a8280,37,12926
Lyrre - North Star [Metal] (2022),North Star,Lyrre,North Star,LYRRE,North Star,LYRRE,metal,,LYRRE - North Star (OFFICIAL MUSIC VIDEO),2022-11-11,33.0,214.0,,youtube,,,,https://www.youtube.com/watch?v=Fi9N9n1UCB8,Fi9N9n1UCB8,4Cl8ZwJqQe13bymwuL5wZa,91.6,-675.1,Bb,-6.751,0.0,48.4,4.9,0.01,67.3,11.3,116,audio_features,spotify:track:4Cl8ZwJqQe13bymwuL5wZa,https://api.spotify.com/v1/tracks/4Cl8ZwJqQe13bymwuL5wZa,https://api.spotify.com/v1/audio-analysis/4Cl8ZwJqQe13bymwuL5wZa,03:57,4.0,https://i.scdn.co/image/ab67616d0000b2734e6085e4a9d75b44a083e4fd,2022-11-11,2022.0,False,2.0,https://p.scdn.co/mp3-preview/ab2fd13246d17aa59d440d319ca8d49ad6e80085?cid=484c8fc1e0c54669ac770f80991a8280,20,1459
As Everything Unfolds -- On The Inside [post-hardcore] (2021),On The Inside,As Everything Unfolds,On The Inside,As Everything Unfolds,On the Inside,As Everything Unfolds,post-hardcore,'slayer',As Everything Unfolds - On The Inside (Official Video),2022-11-07,57.3,154.0,,youtube,,,,https://www.youtube.com/watch?v=ZIR9QXRmzAY,ZIR9QXRmzAY,0HAsW69cfzM0jyiXra0YVr,96.3,-456.4,Ab,-4.564,1.0,47.9,5.9,0.03,0.0,11.1,131,audio_features,spotify:track:0HAsW69cfzM0jyiXra0YVr,https://api.spotify.com/v1/tracks/0HAsW69cfzM0jyiXra0YVr,https://api.spotify.com/v1/audio-analysis/0HAsW69cfzM0jyiXra0YVr,03:11,4.0,https://i.scdn.co/image/ab67616d0000b2734d2a8404ce3c21a5728cc5a5,2021-03-26,2021.0,False,43.0,https://p.scdn.co/mp3-preview/5f2b4d95cb0cb913cb5e28c5e07355bae9fe4dbf?cid=484c8fc1e0c54669ac770f80991a8280,35,33554
