sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Institutionalized,Suicidal Tendencies,Suicidal Tendencies - Institutionalized [West Coast Punk] 1983 All he wanted was a Pepsi... just one Pepsi.,"Suicidal Tendencies - ""Institutionalized"" Frontier Records - Official Music Video",Institutionalized,Suicidal Tendencies,Institutionalized,Suicidal Tendencies,7G83ZwD2msTtFaBQExc8QB,,6556.0,0.358,0.804,0,-8.534,1,0.302,0.0404,0.0,0.111,0.625,91.842,audio_features,spotify:track:7G83ZwD2msTtFaBQExc8QB,https://api.spotify.com/v1/tracks/7G83ZwD2msTtFaBQExc8QB,https://api.spotify.com/v1/audio-analysis/7G83ZwD2msTtFaBQExc8QB,229960,3,https://i.scdn.co/image/ab67616d0000b273ff66248fdc73fb872acf7087,1983-01-01,1983,False,55,https://p.scdn.co/mp3-preview/11071ccc17ac69d016b6f652c36a3331af7c2711?cid=484c8fc1e0c54669ac770f80991a8280
Institutionalized,Suicidal Tendencies,Suicidal Tendencies - Institutionalized [West Coast Punk] 1983 All he wanted was a Pepsi... just one Pepsi.,"Suicidal Tendencies - ""Institutionalized"" Frontier Records - Official Music Video",Institutionalized,Suicidal Tendencies,Institutionalized,Suicidal Tendencies,7G83ZwD2msTtFaBQExc8QB,,6556.0,0.358,0.804,0,-8.534,1,0.302,0.0404,0.0,0.111,0.625,91.842,audio_features,spotify:track:7G83ZwD2msTtFaBQExc8QB,https://api.spotify.com/v1/tracks/7G83ZwD2msTtFaBQExc8QB,https://api.spotify.com/v1/audio-analysis/7G83ZwD2msTtFaBQExc8QB,229960,3,https://i.scdn.co/image/ab67616d0000b273ff66248fdc73fb872acf7087,1983-01-01,1983,False,55,https://p.scdn.co/mp3-preview/11071ccc17ac69d016b6f652c36a3331af7c2711?cid=484c8fc1e0c54669ac770f80991a8280
Ladies and gentlemen we are floating in space,Spiritualized,Spiritualized - Ladies and Gentlemen We Are Floating In Space [Dream Pop],Spiritualized-Ladies And Gentlemen We Are Floating In Space,Ladies and Gentlemen We Are Floating In Space,Spiritualized,Ladies And Gentlemen We Are Floating In Space,Spiritualized,0fOjUafaAhJV16oRBgCtz7,,1466.0,0.376,0.41,2,-11.452,1,0.034,0.753,0.000543,0.234,0.171,100.031,audio_features,spotify:track:0fOjUafaAhJV16oRBgCtz7,https://api.spotify.com/v1/tracks/0fOjUafaAhJV16oRBgCtz7,https://api.spotify.com/v1/audio-analysis/0fOjUafaAhJV16oRBgCtz7,234053,3,https://i.scdn.co/image/ab67616d0000b2734ff03e0f8b9c600b6e48b382,1997-06-16,1997,False,51,https://p.scdn.co/mp3-preview/19dc70baa2801c00d8ed2e63d5ed5e34078433c8?cid=484c8fc1e0c54669ac770f80991a8280
Ladies and gentlemen we are floating in space,Spiritualized,Spiritualized - Ladies and Gentlemen We Are Floating In Space [Dream Pop],Spiritualized-Ladies And Gentlemen We Are Floating In Space,Ladies and Gentlemen We Are Floating In Space,Spiritualized,Ladies And Gentlemen We Are Floating In Space,Spiritualized,0fOjUafaAhJV16oRBgCtz7,,1466.0,0.376,0.41,2,-11.452,1,0.034,0.753,0.000543,0.234,0.171,100.031,audio_features,spotify:track:0fOjUafaAhJV16oRBgCtz7,https://api.spotify.com/v1/tracks/0fOjUafaAhJV16oRBgCtz7,https://api.spotify.com/v1/audio-analysis/0fOjUafaAhJV16oRBgCtz7,234053,3,https://i.scdn.co/image/ab67616d0000b2734ff03e0f8b9c600b6e48b382,1997-06-16,1997,False,51,https://p.scdn.co/mp3-preview/19dc70baa2801c00d8ed2e63d5ed5e34078433c8?cid=484c8fc1e0c54669ac770f80991a8280
Super Bon Bon,Soul Coughing,Soul Coughing - Super Bon Bon [ALT Rock] - (1996),Soul Coughing - Super Bon Bon original video.mpg,Super Bon Bon,Soul Coughing,Super Bon Bon original,Soul Coughing,4H1ttBCmT7cqvGJLqfHbED,,506.0,0.689,0.723,1,-8.689,1,0.0313,0.000579,0.106,0.12,0.915,98.584,audio_features,spotify:track:4H1ttBCmT7cqvGJLqfHbED,https://api.spotify.com/v1/tracks/4H1ttBCmT7cqvGJLqfHbED,https://api.spotify.com/v1/audio-analysis/4H1ttBCmT7cqvGJLqfHbED,211040,4,https://i.scdn.co/image/ab67616d0000b273d751e610eee72fb33818163b,1996-09-20,1996,False,45,https://p.scdn.co/mp3-preview/339e43b2268dcae72ca90485478bea6fe488c4f6?cid=484c8fc1e0c54669ac770f80991a8280
Super Bon Bon,Soul Coughing,Soul Coughing - Super Bon Bon [ALT Rock] - (1996),Soul Coughing - Super Bon Bon original video.mpg,Super Bon Bon,Soul Coughing,Super Bon Bon original,Soul Coughing,4H1ttBCmT7cqvGJLqfHbED,,506.0,0.689,0.723,1,-8.689,1,0.0313,0.000579,0.106,0.12,0.915,98.584,audio_features,spotify:track:4H1ttBCmT7cqvGJLqfHbED,https://api.spotify.com/v1/tracks/4H1ttBCmT7cqvGJLqfHbED,https://api.spotify.com/v1/audio-analysis/4H1ttBCmT7cqvGJLqfHbED,211040,4,https://i.scdn.co/image/ab67616d0000b273d751e610eee72fb33818163b,1996-09-20,1996,False,45,https://p.scdn.co/mp3-preview/339e43b2268dcae72ca90485478bea6fe488c4f6?cid=484c8fc1e0c54669ac770f80991a8280
Tsugaru Burst,Exyz,SENZO - Tsugaru Burst [Shamisen] (2022),Tsugaru Burst,Tsugaru Burst,SENZO,,,3o4PFjUBqS6lnkXcBBQS62,,501.0,0.563,0.974,2,-2.268,1,0.0471,0.000174,0.935,0.558,0.453,172.015,audio_features,spotify:track:3o4PFjUBqS6lnkXcBBQS62,https://api.spotify.com/v1/tracks/3o4PFjUBqS6lnkXcBBQS62,https://api.spotify.com/v1/audio-analysis/3o4PFjUBqS6lnkXcBBQS62,136744,4,https://i.scdn.co/image/ab67616d0000b273d4f2c75be9fd2d7ca9d57079,2021-10-08,2021,False,32,https://p.scdn.co/mp3-preview/d8fb155ef7abb92dc7bff0b7df8a736f55c01eea?cid=484c8fc1e0c54669ac770f80991a8280
Ain't Got No Home,Conor Ryan Hennessy,Conor Ryan Hennessy -- East Palestine Ohio [indie folk] (2023),East Palestine Ohio,East Palestine Ohio,Conor Ryan Hennessy,,,2rZRUUdHLaT2dLApJB3yYv,,477.0,0.677,0.253,9,-10.828,1,0.0331,0.878,0.0,0.105,0.313,123.607,audio_features,spotify:track:2rZRUUdHLaT2dLApJB3yYv,https://api.spotify.com/v1/tracks/2rZRUUdHLaT2dLApJB3yYv,https://api.spotify.com/v1/audio-analysis/2rZRUUdHLaT2dLApJB3yYv,232716,4,https://i.scdn.co/image/ab67616d0000b27348759e72fa551749cbf72247,2016-05-18,2016,False,1,https://p.scdn.co/mp3-preview/3bd4f9d771d5a62adf908a822a97cf64f94efa2e?cid=484c8fc1e0c54669ac770f80991a8280
Cult of Personality,Living Colour,Living Colour - Cult Of Personality [Rock],Living Colour - Cult Of Personality (Official Video),Cult Of Personality,Living Colour,Cult Of Personality,Living Colour,5e3YOg6fIkP0wD5TyxcHOH,,367.0,0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,audio_features,spotify:track:5e3YOg6fIkP0wD5TyxcHOH,https://api.spotify.com/v1/tracks/5e3YOg6fIkP0wD5TyxcHOH,https://api.spotify.com/v1/audio-analysis/5e3YOg6fIkP0wD5TyxcHOH,294827,4,https://i.scdn.co/image/ab67616d0000b27377e8bc992e6a1c607cf82fb5,1988-01-01,1988,False,63,https://p.scdn.co/mp3-preview/a93fc07f136a6e73812012245cdd4262ea5e2bec?cid=484c8fc1e0c54669ac770f80991a8280
Cult of Personality,Living Colour,Living Colour - Cult Of Personality [Rock],Living Colour - Cult Of Personality (Official Video),Cult Of Personality,Living Colour,Cult Of Personality,Living Colour,5e3YOg6fIkP0wD5TyxcHOH,,367.0,0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,audio_features,spotify:track:5e3YOg6fIkP0wD5TyxcHOH,https://api.spotify.com/v1/tracks/5e3YOg6fIkP0wD5TyxcHOH,https://api.spotify.com/v1/audio-analysis/5e3YOg6fIkP0wD5TyxcHOH,294827,4,https://i.scdn.co/image/ab67616d0000b27377e8bc992e6a1c607cf82fb5,1988-01-01,1988,False,63,https://p.scdn.co/mp3-preview/a93fc07f136a6e73812012245cdd4262ea5e2bec?cid=484c8fc1e0c54669ac770f80991a8280
