r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
King Gizzard & The Lizard Wizard - Mars for the Rich [Rock/Thrash Metal],King Gizzard & The Lizard Wizard - MARS FOR THE RICH,2023-01-23,0.94,2778.0,King Gizzard & The Lizard Wizard,Mars for the Rich,King Gizzard & The Lizard Wizard,MARS FOR THE RICH,"rock, thrash metal",youtube,,https://www.youtube.com/watch?v=L9-z8IJg8_s,L9-z8IJg8_s,,,,,Mars For The Rich,King Gizzard & The Lizard Wizard,4lV1tx0EdlIChOw7Kz7fP0,,0.269,0.885,11.0,-5.938,0.0,0.0948,0.029,0.795,0.132,0.325,129.191,audio_features,spotify:track:4lV1tx0EdlIChOw7Kz7fP0,https://api.spotify.com/v1/tracks/4lV1tx0EdlIChOw7Kz7fP0,https://api.spotify.com/v1/audio-analysis/4lV1tx0EdlIChOw7Kz7fP0,251720.0,4.0,https://i.scdn.co/image/ab67616d0000b2739f20343552da5fab7cc4f897,2019-08-16,2019.0,False,44.0,https://p.scdn.co/mp3-preview/2cfe0e659b7f5c42cae93b743d5cb2364c38df67?cid=484c8fc1e0c54669ac770f80991a8280,"'australian indie', 'australian psych', 'double drumming', 'microtonal', 'neo-psychedelic'",66,913424
The Darkness - I Believe in a Thing Called Love [Hair Metal],The Darkness - I Believe In A Thing Called Love (Official Music Video),2023-01-23,0.92,603.0,The Darkness,I Believe in a Thing Called Love,The Darkness,I Believe In A Thing Called Love,hair metal,youtube,,https://www.youtube.com/watch?v=tKjZuykKY1I,tKjZuykKY1I,,,,,I Believe in a Thing Called Love,The Darkness,756CJtQRFSxEx9jV4P9hpA,,0.442,0.846,4.0,-5.214,1.0,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,audio_features,spotify:track:756CJtQRFSxEx9jV4P9hpA,https://api.spotify.com/v1/tracks/756CJtQRFSxEx9jV4P9hpA,https://api.spotify.com/v1/audio-analysis/756CJtQRFSxEx9jV4P9hpA,217653.0,4.0,https://i.scdn.co/image/ab67616d0000b273cfc0369fca487d12600962ec,2003-07-07,2003.0,False,70.0,https://p.scdn.co/mp3-preview/4b5089f6b227e4309262186340837ed65024831a?cid=484c8fc1e0c54669ac770f80991a8280,"'glam metal', 'hard rock', 'rock'",59,384490
Wildermiss - W.I.F.I. [Indie Rock] (2022),"Wildermiss - ""W.I.F.I."" (Official Music Video)",2023-01-22,0.92,413.0,Wildermiss,W.I.F.I.,Wildermiss,W.I.F.I.,indie rock,youtube,,https://www.youtube.com/watch?v=ZGveFWX-DzA,ZGveFWX-DzA,,,,,W.I.F.I.,Wildermiss,0uCZL1ykWn0VI3g08huLJ4,,0.615,0.643,10.0,-7.056,0.0,0.0407,0.0144,0.0224,0.0905,0.51,94.988,audio_features,spotify:track:0uCZL1ykWn0VI3g08huLJ4,https://api.spotify.com/v1/tracks/0uCZL1ykWn0VI3g08huLJ4,https://api.spotify.com/v1/audio-analysis/0uCZL1ykWn0VI3g08huLJ4,202843.0,4.0,https://i.scdn.co/image/ab67616d0000b273eda32601892cc971f58dcf38,2022-07-06,2022.0,False,33.0,https://p.scdn.co/mp3-preview/e4a3bf085fc101ab737dd6017ec979e3e72683db?cid=484c8fc1e0c54669ac770f80991a8280,'denver indie',31,9448
Shake the Baby Til the Love Comes Out -- Utility Myth (Live) [Math Rock / Instrumental] (2017),Shake the Baby Til the Love Comes Out - Utility Myth - Live at the Anthill,2023-01-20,0.81,254.0,Shake the Baby Til the Love Comes Out,Utility Myth,Shake the Baby Til the Love Comes Out,Utility Myth - Live at the Anthill,"math rock, instrumental",youtube,,https://www.youtube.com/watch?v=RZt_Rr7glmY,RZt_Rr7glmY,,,,,Utility Myth,Shake the Baby Til the Love Comes Out,6WLTKololTh2mazWbveqh1,,0.37,0.967,11.0,-5.546,0.0,0.352,0.0121,0.884,0.403,0.181,113.617,audio_features,spotify:track:6WLTKololTh2mazWbveqh1,https://api.spotify.com/v1/tracks/6WLTKololTh2mazWbveqh1,https://api.spotify.com/v1/audio-analysis/6WLTKololTh2mazWbveqh1,220148.0,4.0,https://i.scdn.co/image/ab67616d0000b2731bac98b98c5f3c47918d02d2,2019-12-27,2019.0,False,2.0,https://p.scdn.co/mp3-preview/75380574ca6a4096aea44bffed33606cfd0b2ad4?cid=484c8fc1e0c54669ac770f80991a8280,,1,300
The Pom-Poms - Full Circle [Alternative/Synth-pop] (2018),Full Circle,2023-01-23,0.89,240.0,The Pom-Poms,Full Circle,,,"alternative, synth-pop",youtube,,https://www.youtube.com/watch?v=wsUeWf_y_5s,wsUeWf_y_5s,,,,,Full Circle,The Pom-Poms,7GSfkeT2OcsPln1L8onHXm,,0.706,0.802,5.0,-8.375,0.0,0.0679,0.0543,0.315,0.163,0.488,137.027,audio_features,spotify:track:7GSfkeT2OcsPln1L8onHXm,https://api.spotify.com/v1/tracks/7GSfkeT2OcsPln1L8onHXm,https://api.spotify.com/v1/audio-analysis/7GSfkeT2OcsPln1L8onHXm,221496.0,4.0,https://i.scdn.co/image/ab67616d0000b273788ef20d2b3def556b5ad5b2,2018-09-28,2018.0,True,48.0,https://p.scdn.co/mp3-preview/3e118352cfab75d904878105f28c14c0c114f6c4?cid=484c8fc1e0c54669ac770f80991a8280,"'escape room', 'hyperpop'",40,20006
"Repulsion - Black Breath [death/thrash metal/grindcore, USA] (1989)",Black Breath,2023-01-23,0.89,232.0,Repulsion,Black Breath,,,"death, thrash metal, grindcore, usa",youtube,,https://www.youtube.com/watch?v=rPv6RqKgqHk,rPv6RqKgqHk,,,,,Black Breath,Repulsion,1C2uL5Zc9J3USenpEw5VbJ,,0.404,0.998,8.0,-1.698,1.0,0.136,2.36e-06,0.863,0.0586,0.105,115.339,audio_features,spotify:track:1C2uL5Zc9J3USenpEw5VbJ,https://api.spotify.com/v1/tracks/1C2uL5Zc9J3USenpEw5VbJ,https://api.spotify.com/v1/audio-analysis/1C2uL5Zc9J3USenpEw5VbJ,136067.0,4.0,https://i.scdn.co/image/ab67616d0000b273505deb74491880b010891985,2003-02-04,2003.0,False,32.0,https://p.scdn.co/mp3-preview/d0a69cbd80137b95072a43747d3e847afdb67ffc?cid=484c8fc1e0c54669ac770f80991a8280,"'american grindcore', 'crust punk', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'thrash core', 'voidgrind'",28,34817
Faith No More - Surprise! You’re Dead! [Rock/Hard Rock],Faith No More - Surprise You're Dead [Official Music Video],2023-01-24,0.94,197.0,Faith No More,Surprise! You’re Dead!,Faith No More,Surprise Youre Dead,"rock, hard rock",youtube,,https://www.youtube.com/watch?v=eG4AawcYdSE,eG4AawcYdSE,,,,,Surprise! You're Dead!,Faith No More,1Iw3wchVrb4rahrtYqcdW6,,0.493,0.938,4.0,-7.221,0.0,0.0819,2.28e-05,0.0159,0.121,0.707,94.655,audio_features,spotify:track:1Iw3wchVrb4rahrtYqcdW6,https://api.spotify.com/v1/tracks/1Iw3wchVrb4rahrtYqcdW6,https://api.spotify.com/v1/audio-analysis/1Iw3wchVrb4rahrtYqcdW6,146173.0,4.0,https://i.scdn.co/image/ab67616d0000b273e081ef6de656ee714788ea0d,1989-01-01,1989.0,False,49.0,https://p.scdn.co/mp3-preview/cfc15b825396045616d942345d0bef300a19a97c?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rap rock', 'rock'",64,1623622
Farhad Mehrad -- Shahbane [1970s Iranian Psychadelic Rock] (1974),Farhad Mehrad - Shahbaneh فرهاد مهراد - شبانه,2023-01-23,0.94,195.0,Farhad Mehrad,Shahbane,Farhad Mehrad,Shahbaneh فرهاد مهراد - شبانه,1970s iranian psychadelic rock,youtube,,https://www.youtube.com/watch?v=fgPkNMOpIdw,fgPkNMOpIdw,,,,,Shabaneh 2,Farhad Mehrad,3CyC1jkJInuqblMB9H7ECC,,0.378,0.488,10.0,-7.783,0.0,0.0293,0.675,0.0,0.101,0.534,149.003,audio_features,spotify:track:3CyC1jkJInuqblMB9H7ECC,https://api.spotify.com/v1/tracks/3CyC1jkJInuqblMB9H7ECC,https://api.spotify.com/v1/audio-analysis/3CyC1jkJInuqblMB9H7ECC,273307.0,3.0,https://i.scdn.co/image/ab67616d0000b273ae02b7f7a7aa5f26371d273a,1990-01-01,1990.0,False,28.0,https://p.scdn.co/mp3-preview/bca1df5d71d9905216b17c5b5276836ad94d555b?cid=484c8fc1e0c54669ac770f80991a8280,"'classic persian pop', 'persian alternative'",36,37008
"Crosby, Stills and Nash - Suite: Judy Blue Eyes [Folk/Rock]",Suite: Judy Blue Eyes (2005 Remaster),2023-01-24,0.95,189.0,"Crosby, Stills and Nash",Suite: Judy Blue Eyes,Suite,Judy Blue Eyes,"folk, rock",youtube,,https://www.youtube.com/watch?v=OvGfQCsfzUo,OvGfQCsfzUo,,,,,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",2PuUFT13yCzUOZun94WOXv,,0.458,0.364,9.0,-13.126,1.0,0.0431,0.467,0.0,0.197,0.3,154.215,audio_features,spotify:track:2PuUFT13yCzUOZun94WOXv,https://api.spotify.com/v1/tracks/2PuUFT13yCzUOZun94WOXv,https://api.spotify.com/v1/audio-analysis/2PuUFT13yCzUOZun94WOXv,444053.0,4.0,https://i.scdn.co/image/ab67616d0000b273a32339b8818323380682a889,1969-05-29,1969.0,False,63.0,https://p.scdn.co/mp3-preview/7caf425ad0f847b8e3ba33598d1d25ad06c3dd87?cid=484c8fc1e0c54669ac770f80991a8280,"'album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock'",64,1688136
The Hot House West Swing Orchestra – I’m an old cowhand [swing/big band] (2023),I'm an Old Cowhand– The Hot House West Swing Orchestra,2023-01-20,0.83,147.0,The Hot House West Swing Orchestra,I’m an old cowhand,,,"swing, big band",youtube,,https://www.youtube.com/watch?v=cVmQr6jsZxQ,cVmQr6jsZxQ,,,,,I'm an Old Cowhand,Sonny Rollins,6VRSZGxuhPGOCgUUAnAaUw,,0.538,0.238,0.0,-16.677,1.0,0.136,0.105,0.0482,0.104,0.721,171.71,audio_features,spotify:track:6VRSZGxuhPGOCgUUAnAaUw,https://api.spotify.com/v1/tracks/6VRSZGxuhPGOCgUUAnAaUw,https://api.spotify.com/v1/audio-analysis/6VRSZGxuhPGOCgUUAnAaUw,343120.0,4.0,https://i.scdn.co/image/ab67616d0000b273233cb613eefd330f8e8aefc6,1957-01-01,1957.0,False,42.0,,"'bebop', 'big band', 'contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone'",52,316022
