r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Dead Kennedys - Nazi Punks Fuck Off [Punk] (1981) (Live),Dead Kennedys - Nazi Punks Fuck Off (Live),2022-12-02,0.94,992.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Dead Kennedys - Nazi Punks Fuck Off (Live)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/kTs_Q4hEqmA?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Dead Kennedys - Nazi Punks Fuck Off (Live)""></iframe>', 'author_name': 'The Founder of Myself', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/kTs_Q4hEqmA/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@NeonTiger666'}}",Dead Kennedys,Nazi Punks Fuck Off,Dead Kennedys,Nazi Punks Fuck Off,punk,youtube,,https://www.youtube.com/watch?v=kTs_Q4hEqmA,kTs_Q4hEqmA,,,,Dead Kennedys - Nazi Punks Fuck Off (Live),The Founder of Myself,2013-06-12T20:50:54Z,PT2M15S,449350,https://i.ytimg.com/vi/kTs_Q4hEqmA/hqdefault.jpg,9963,594,"['Dead Kennedys (Musical Group)', 'Nazi Punks Fuck Off (Composition)']",449K,9.96K,594,02:15,2013-06-12,992
The Dead South - In Hell I'll Be In Good Company (Official Music Video) [Bluegrass],The Dead South - In Hell I'll Be In Good Company [Official Music Video],2022-12-01,0.73,975.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""The Dead South - In Hell I'll Be In Good Company [Official Music Video]"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/B9FzVhw8_bY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Dead South - In Hell I&#39;ll Be In Good Company [Official Music Video]""></iframe>', 'author_name': 'The Dead South', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/B9FzVhw8_bY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@TheDeadSouth'}}",The Dead South,In Hell Ill Be In Good Company,The Dead South,In Hell Ill Be In Good Company,bluegrass,youtube,,https://www.youtube.com/watch?v=B9FzVhw8_bY,B9FzVhw8_bY,,,,The Dead South - In Hell I'll Be In Good Company [Official Music Video],The Dead South,2016-10-08T21:33:55Z,PT4M10S,335071385,https://i.ytimg.com/vi/B9FzVhw8_bY/hqdefault.jpg,2482896,57146,"['the dead south', ""in hell i'll be in good company"", 'good company', 'folk music', 'bluegrass', 'in hell', 'Nathaniel Rateliff', 'Old Crow Medicine Show', 'The Devil Makes Three', 'Trampled By Turtles', 'Red Rocks', 'Glastonbury', 'Colter Wall', 'Muscle Shoals', 'americana', 'Umbrella Academy', 'Netflix', 'Mumford & sons', 'Sister Sadie', 'Blue Highway', 'Special Consensus', 'Russell Moore and IIIrd Tyme Out', 'The Steeldrivers', 'Chris Stapleton', 'Billy Strings', 'Doyle Lawson and Quicksilver', 'netflix songs']",335M,2.48M,57.1K,04:10,2016-10-08,975
Gabba -- Overcurrent [Post Rock] (2022),Gabba - Overcurrent (Official Music Video),2022-11-27,0.91,428.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Gabba - Overcurrent (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/cwDYRXDoW20?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Gabba - Overcurrent (Official Music Video)""></iframe>', 'author_name': 'Gabba', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/cwDYRXDoW20/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@GabbaSantiago'}}",Gabba,Overcurrent,Gabba,Overcurrent,post rock,youtube,,https://www.youtube.com/watch?v=cwDYRXDoW20,cwDYRXDoW20,,,,Gabba - Overcurrent (Official Music Video),Gabba,2022-11-27T13:00:10Z,PT3M43S,5837,https://i.ytimg.com/vi/cwDYRXDoW20/hqdefault.jpg,446,61,,5.84K,446,61,03:43,2022-11-27,428
Grim Fairies - Off With Her Head [Industrial/Goth] (2001),GRIM FAERIES- Off With Her Head!,2022-12-01,0.91,406.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'GRIM FAERIES- Off With Her Head!', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/AcsFOboloZE?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""GRIM FAERIES- Off With Her Head!""></iframe>', 'author_name': 'Christina the Astonishing', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/AcsFOboloZE/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@ChristinaPetro'}}",Grim Fairies,Off With Her Head,GRIM FAERIES,Off With Her Head!,"industrial, goth",youtube,,https://www.youtube.com/watch?v=AcsFOboloZE,AcsFOboloZE,,,,GRIM FAERIES- Off With Her Head!,Christina the Astonishing,2019-06-21T23:03:20Z,PT5M33S,4405,https://i.ytimg.com/vi/AcsFOboloZE/hqdefault.jpg,86,22,"['Grim Faeries', 'Curse Mackey', 'Off With Her Head']",4.4K,86,22,05:33,2019-06-21,406
Spiritworld — Committee of Buzzards [Thrash Metal] (2022),Committee of Buzzards,2022-11-29,0.9,322.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Committee of Buzzards', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/yWRCMLXKkek?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Committee of Buzzards""></iframe>', 'author_name': 'SpiritWorld - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/yWRCMLXKkek/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UChTrUX70JdPYe7WiIgUN2oQ'}}",Spiritworld,Committee of Buzzards,,,thrash metal,youtube,,https://www.youtube.com/watch?v=yWRCMLXKkek,yWRCMLXKkek,,,,Committee of Buzzards,SpiritWorld - Topic,2022-11-24T10:06:04Z,PT4M54S,3400,https://i.ytimg.com/vi/yWRCMLXKkek/hqdefault.jpg,95,0,"['SpiritWorld', 'DEATHWESTERN', 'Committee of Buzzards']",3.4K,95,0,04:54,2022-11-24,322
John Holt -- Police in Helicopter [reggae] (1983),John Holt Police in Helicopter - 'Police in Helicopter' Reggae classics,2022-12-02,0.94,310.0,"{'oembed': {'provider_url': 'https://www.youtube.com/', 'title': ""John Holt Police in Helicopter - 'Police in Helicopter' Reggae classics"", 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/iXM8JlWeZI0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""John Holt Police in Helicopter - &#39;Police in Helicopter&#39; Reggae classics""></iframe>', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'version': '1.0', 'author_name': 'theworldmusicplanet', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/iXM8JlWeZI0/hqdefault.jpg', 'type': 'video', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@theworldmusicplanet'}, 'type': 'youtube.com'}",John Holt,Police in Helicopter,John Holt Police in Helicopter,Police in Helicopter,reggae,youtube,,https://www.youtube.com/watch?v=iXM8JlWeZI0,iXM8JlWeZI0,,,,John Holt Police in Helicopter - 'Police in Helicopter' Reggae classics,theworldmusicplanet,2013-04-23T03:16:13Z,PT3M2S,145039,https://i.ytimg.com/vi/iXM8JlWeZI0/hqdefault.jpg,1923,45,"['Reggae', 'John Holt', 'Jamaica']",145K,1.92K,45,03:02,2013-04-23,310
The French Tips -- Rearview [garage rock] (2022),The French Tips - Rearview (Official Music Video),2022-11-30,0.91,264.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The French Tips - Rearview (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/O8PrZlYLG2k?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The French Tips - Rearview (Official Music Video)""></iframe>', 'author_name': 'The French Tips', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/O8PrZlYLG2k/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@thefrenchtips3356'}}",The French Tips,Rearview,The French Tips,Rearview,garage rock,youtube,,https://www.youtube.com/watch?v=O8PrZlYLG2k,O8PrZlYLG2k,,,,The French Tips - Rearview (Official Music Video),The French Tips,2022-04-29T16:00:45Z,PT3M26S,20029,https://i.ytimg.com/vi/O8PrZlYLG2k/hqdefault.jpg,575,26,"['the french tips', 'french tips', 'rearview', 'all the rage', 'james reeves', 'boise music', 'boise', 'post punk', 'punk', 'indie rock', 'film noir', 'femme punk', 'retro', 'glam rock', 'record exchange', 'el camino', 'hot rod', 'alfred hitchcock', 'cinematography', 'music video', 'women music', 'women that rock', 'vintage', 'treefort', 'treefort music fest', 'vintage clothes', '50s', '50s hair', 'rocker hair', 'david lynch', 'sleater-kinney', 'disco', 'dance music', 'dance punk']",20K,575,26,03:26,2022-04-29,264
Drowners — Let Me Finish [Alternative/Indie Rock] (2014),Drowners - Let Me Finish,2022-11-28,0.89,217.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Drowners - Let Me Finish', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/thyWUjijBOI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Drowners - Let Me Finish""></iframe>', 'author_name': 'Whaleman', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/thyWUjijBOI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@Whaleman888'}}",Drowners,Let Me Finish,Drowners,Let Me Finish,"alternative, indie rock",youtube,,https://www.youtube.com/watch?v=thyWUjijBOI,thyWUjijBOI,,,,Drowners - Let Me Finish,Whaleman,2014-01-28T11:30:00Z,PT2M32S,39049,https://i.ytimg.com/vi/thyWUjijBOI/hqdefault.jpg,409,6,"['Drowners', 'Let Me Finish', 'Let', 'Me', 'Finish', 'New', 'Album', 'New Song', 'Song']",39K,409,6,02:32,2014-01-28,217
The Pogues - Fairytale Of New York (Official Video) [Celtic Punk],The Pogues -  Fairytale Of New York (Official Video),2022-12-01,0.91,137.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Pogues -  Fairytale Of New York (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/j9jbdgZidu8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Pogues -  Fairytale Of New York (Official Video)""></iframe>', 'author_name': 'ThePoguesOfficial', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/j9jbdgZidu8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@ThePoguesOfficial'}}",The Pogues,Fairytale Of New York,The Pogues,Fairytale Of New York,celtic punk,youtube,,https://www.youtube.com/watch?v=j9jbdgZidu8,j9jbdgZidu8,,,,The Pogues -  Fairytale Of New York (Official Video),ThePoguesOfficial,2011-12-07T16:27:02Z,PT4M3S,84662342,https://i.ytimg.com/vi/j9jbdgZidu8/hqdefault.jpg,296201,28374,"['Fairytale Of New York', 'The Pogues', 'kirsty maccoll', 'and old man said to me', 'the boys of the NYPD choir', 'NYPD Choir', 'best christmas songs', 'the pogues fairytale of new york', 'christmas hits', 'christmas playlist', 'christmas songs', 'christmas music', 'the pogues christmas', 'fairytale of new york the pogues', 'christmas 2020', 'Weihnachtslieder', 'Weihnachtssongs', 'Noël', 'Chansons de Noël', 'Kerst Hits', 'Kerst', 'kirsty maccoll fairytale of new york', 'fairytale of new york lyrics']",84.7M,296K,28.4K,04:03,2011-12-07,137
SikTh -- Skies of Millennium Night [Tech Metal] (2003),SiKtH - skies of the millenium night,2022-12-01,0.92,127.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'SiKtH - skies of the millenium night', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/yaQxJtHc8Co?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""SiKtH - skies of the millenium night""></iframe>', 'author_name': 'ETcADARKNESS', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/yaQxJtHc8Co/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@ETcADARKNESS'}}",SikTh,Skies of Millennium Night,SiKtH,skies of the millenium night,tech metal,youtube,,https://www.youtube.com/watch?v=yaQxJtHc8Co,yaQxJtHc8Co,,,,SiKtH - skies of the millenium night,ETcADARKNESS,2008-07-15T20:44:16Z,PT4M43S,100039,https://i.ytimg.com/vi/yaQxJtHc8Co/hqdefault.jpg,465,70,['ETcADARKNESS'],100K,465,70,04:43,2008-07-15,127
