sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Music Money & Love,Liam Kyle Cahill,Liam Kyle Sullivan - Shoes (2006) [Comedy],Shoes the Full Version,Shoes,Liam Kyle Sullivan,,,6QOM3hxO9IJiL5hKGEsqdp,,6734.0,0.476,0.501,4,-6.861,1,0.0275,0.209,0.0,0.134,0.347,171.037,audio_features,spotify:track:6QOM3hxO9IJiL5hKGEsqdp,https://api.spotify.com/v1/tracks/6QOM3hxO9IJiL5hKGEsqdp,https://api.spotify.com/v1/audio-analysis/6QOM3hxO9IJiL5hKGEsqdp,248773,3,https://i.scdn.co/image/ab67616d0000b27349a73d92609dc0c8c1141cb9,2022-07-01,2022,False,1,https://p.scdn.co/mp3-preview/9e4f378e26f19eed6523922c3a3957153f2aa18b?cid=484c8fc1e0c54669ac770f80991a8280
Can't Get You out of My Head,Kylie Minogue,Kylie Minogue - Can't Get You Out Of My Head [Pop],Kylie Minogue - Can't Get You Out Of My Head (Official Video),Cant Get You Out Of My Head,Kylie Minogue,Cant Get You Out Of My Head,Kylie Minogue,3E7ZwUMJFqpsDOJzEkBrQ7,,1848.0,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,audio_features,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/tracks/3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/audio-analysis/3E7ZwUMJFqpsDOJzEkBrQ7,230640,4,https://i.scdn.co/image/ab67616d0000b2735d6121285c42ea4535e59048,2001-10-01,2001,False,76,https://p.scdn.co/mp3-preview/89d6aaabd131a8d52568cc9bc628f01230390efe?cid=484c8fc1e0c54669ac770f80991a8280
Can't Get You out of My Head,Kylie Minogue,Kylie Minogue - Can't Get You Out Of My Head [Pop],Kylie Minogue - Can't Get You Out Of My Head (Official Video),Cant Get You Out Of My Head,Kylie Minogue,Cant Get You Out Of My Head,Kylie Minogue,3E7ZwUMJFqpsDOJzEkBrQ7,,1848.0,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,audio_features,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/tracks/3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/audio-analysis/3E7ZwUMJFqpsDOJzEkBrQ7,230640,4,https://i.scdn.co/image/ab67616d0000b2735d6121285c42ea4535e59048,2001-10-01,2001,False,76,https://p.scdn.co/mp3-preview/89d6aaabd131a8d52568cc9bc628f01230390efe?cid=484c8fc1e0c54669ac770f80991a8280
Enjoy the Silence,Depeche Mode,Depeche Mode - Enjoy The Silence [Synth-pop],Depeche Mode - Enjoy The Silence (Official Video),Enjoy The Silence,Depeche Mode,Enjoy The Silence,Depeche Mode,4wGSg2Qqpt2sGCWuAZj6EN,,1234.0,0.626,0.667,0,-11.817,0,0.0283,0.209,0.000257,0.0779,0.83,112.776,audio_features,spotify:track:4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/tracks/4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/audio-analysis/4wGSg2Qqpt2sGCWuAZj6EN,257631,4,https://i.scdn.co/image/ab67616d0000b2735952c4782caf4283105f2120,2020-07-17,2020,False,66,https://p.scdn.co/mp3-preview/17eb48a93f2b4437751ff8632474bedc67546249?cid=484c8fc1e0c54669ac770f80991a8280
Enjoy the Silence,Depeche Mode,Depeche Mode - Enjoy The Silence [Synth-pop],Depeche Mode - Enjoy The Silence (Official Video),Enjoy The Silence,Depeche Mode,Enjoy The Silence,Depeche Mode,4wGSg2Qqpt2sGCWuAZj6EN,,1234.0,0.626,0.667,0,-11.817,0,0.0283,0.209,0.000257,0.0779,0.83,112.776,audio_features,spotify:track:4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/tracks/4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/audio-analysis/4wGSg2Qqpt2sGCWuAZj6EN,257631,4,https://i.scdn.co/image/ab67616d0000b2735952c4782caf4283105f2120,2020-07-17,2020,False,66,https://p.scdn.co/mp3-preview/17eb48a93f2b4437751ff8632474bedc67546249?cid=484c8fc1e0c54669ac770f80991a8280
"What's The Frequency, Kenneth?",R.E.M.,"R.E.M. - What's The Frequency, Kenneth? [Rock]","R.E.M. - What's The Frequency, Kenneth? (Official Music Video)","Whats The Frequency, Kenneth?",R.E.M.,"Whats The Frequency, Kenneth?",R.E.M.,3IDVS2WpABQtu0oARiphxA,,728.0,0.368,0.927,2,-4.523,1,0.0339,0.174,0.282,0.101,0.738,94.756,audio_features,spotify:track:3IDVS2WpABQtu0oARiphxA,https://api.spotify.com/v1/tracks/3IDVS2WpABQtu0oARiphxA,https://api.spotify.com/v1/audio-analysis/3IDVS2WpABQtu0oARiphxA,241160,4,https://i.scdn.co/image/ab67616d0000b273519038856cb5329dc27f5916,2003-01-01,2003,True,38,
"What's The Frequency, Kenneth?",R.E.M.,"R.E.M. - What's The Frequency, Kenneth? [Rock]","R.E.M. - What's The Frequency, Kenneth? (Official Music Video)","Whats The Frequency, Kenneth?",R.E.M.,"Whats The Frequency, Kenneth?",R.E.M.,3IDVS2WpABQtu0oARiphxA,,728.0,0.368,0.927,2,-4.523,1,0.0339,0.174,0.282,0.101,0.738,94.756,audio_features,spotify:track:3IDVS2WpABQtu0oARiphxA,https://api.spotify.com/v1/tracks/3IDVS2WpABQtu0oARiphxA,https://api.spotify.com/v1/audio-analysis/3IDVS2WpABQtu0oARiphxA,241160,4,https://i.scdn.co/image/ab67616d0000b273519038856cb5329dc27f5916,2003-01-01,2003,True,38,https://p.scdn.co/mp3-preview/0b70596a4a1b15790c5761ef2828b390c2453512?cid=484c8fc1e0c54669ac770f80991a8280
There Will Be Nights When I'm Lonely,Possessed by Paul James,Possessed By Paul James - There Will Be Nights When I Am Lonely [Alt Country] (2013),"Possessed by Paul -  ""There Will Be Nights When I Am Lonely""",There Will Be Nights When I Am Lonely,Possessed By Paul James,There Will Be Nights When I Am Lonely,Possessed by Paul,75Zk4L3RkFB8uQIZXZAKSq,,364.0,0.376,0.672,0,-7.677,1,0.0579,0.879,4.02e-05,0.221,0.705,126.843,audio_features,spotify:track:75Zk4L3RkFB8uQIZXZAKSq,https://api.spotify.com/v1/tracks/75Zk4L3RkFB8uQIZXZAKSq,https://api.spotify.com/v1/audio-analysis/75Zk4L3RkFB8uQIZXZAKSq,233160,3,https://i.scdn.co/image/ab67616d0000b273f418f58fc0aa70de6a8254bc,2013-10-29,2013,False,27,https://p.scdn.co/mp3-preview/2da73b96b1050bf59d2bc2734eba05caf293f43a?cid=484c8fc1e0c54669ac770f80991a8280
There Will Be Nights When I'm Lonely,Possessed by Paul James,Possessed By Paul James - There Will Be Nights When I Am Lonely [Alt Country] (2013),"Possessed by Paul -  ""There Will Be Nights When I Am Lonely""",There Will Be Nights When I Am Lonely,Possessed By Paul James,There Will Be Nights When I Am Lonely,Possessed by Paul,75Zk4L3RkFB8uQIZXZAKSq,,364.0,0.376,0.672,0,-7.677,1,0.0579,0.879,4.02e-05,0.221,0.705,126.843,audio_features,spotify:track:75Zk4L3RkFB8uQIZXZAKSq,https://api.spotify.com/v1/tracks/75Zk4L3RkFB8uQIZXZAKSq,https://api.spotify.com/v1/audio-analysis/75Zk4L3RkFB8uQIZXZAKSq,233160,3,https://i.scdn.co/image/ab67616d0000b273f418f58fc0aa70de6a8254bc,2013-10-29,2013,False,27,https://p.scdn.co/mp3-preview/2da73b96b1050bf59d2bc2734eba05caf293f43a?cid=484c8fc1e0c54669ac770f80991a8280
Bzaat,Bzaat,BZAAT - BZAAT [instrumental psychogagi metal] (2022),BZAAT - BZAAT (OFFICIAL AUDIO),BZAAT,BZAAT,BZAAT,BZAAT,0jf6teQfKN9TAf1LswL1gw,,323.0,0.328,0.995,11,-4.087,1,0.113,0.000146,0.8,0.15,0.143,128.804,audio_features,spotify:track:0jf6teQfKN9TAf1LswL1gw,https://api.spotify.com/v1/tracks/0jf6teQfKN9TAf1LswL1gw,https://api.spotify.com/v1/audio-analysis/0jf6teQfKN9TAf1LswL1gw,422109,4,https://i.scdn.co/image/ab67616d0000b2730249fa1d73085ed1f9400825,2022-06-03,2022,False,15,https://p.scdn.co/mp3-preview/e23fba0100ad9350f7c92f35343b99fddee4756f?cid=484c8fc1e0c54669ac770f80991a8280
